"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-1.608566284E0,-5.878662109E0,-1.644577026E0
4.821777000E-3,-1.608566284E0,-5.878662109E0,-1.644577026E0
9.643555000E-3,-1.608566284E0,-5.878662109E0,-1.644577026E0
1.443481500E-2,-1.608566284E0,-5.878662109E0,-1.644577026E0
1.922607400E-2,-1.608566284E0,-5.878662109E0,-1.644577026E0
2.401733400E-2,-1.608566284E0,-5.878662109E0,-1.644577026E0
2.877807600E-2,-1.608566284E0,-5.878662109E0,-1.644577026E0
3.356933600E-2,-3.439071655E0,-2.727310181E0,4.347839355E-1
3.836059600E-2,-3.570678711E0,-2.428207397E0,4.874267578E-1
4.315185600E-2,-3.685531616E0,-2.174575806E0,4.395599365E-1
4.791259800E-2,-3.872177124E0,-1.973571777E0,4.156341553E-1
5.270385800E-2,-4.044464111E0,-1.796508789E0,4.826354980E-1
5.749511700E-2,-4.180847168E0,-1.652938843E0,6.357727051E-1
6.228637700E-2,-4.266983032E0,-1.502197266E0,7.865295410E-1
6.707763700E-2,-4.369888306E0,-1.325119019E0,9.205169678E-1
7.183837900E-2,-4.467987061E0,-1.169586182E0,1.078445435E0
7.662963900E-2,-4.527801514E0,-9.781646729E-1,1.126312256E0
8.142089900E-2,-4.391418457E0,-9.063720703E-1,1.028198242E0
8.621215800E-2,-4.118637085E0,-9.350891113E-1,9.085540771E-1
9.097290100E-2,-3.790817261E0,-1.083450317E0,5.352783203E-1
9.576416000E-2,-3.429504395E0,-1.389724731E0,2.290039062E-1
1.005554200E-1,-2.922225952E0,-1.868286133E0,1.356811523E-1
1.053466800E-1,-2.568084717E0,-2.602890015E0,-5.493164062E-3
1.101379400E-1,-2.340774536E0,-3.636581421E0,-6.276397705E-1
1.171569830E-1,-2.340774536E0,-3.636581421E0,-6.276397705E-1
1.219787600E-1,-2.340774536E0,-3.636581421E0,-6.276397705E-1
1.268615720E-1,-2.340774536E0,-3.636581421E0,-6.276397705E-1
