"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.004600001E-2,-1.581048816E-1,6.618695706E-2,-9.939455241E-2
2.009100001E-2,-2.486706972E-1,1.455625296E-1,-1.142868847E-1
3.013700002E-2,-3.098403215E-1,2.671544850E-1,-1.220968664E-1
4.018299998E-2,-3.611750305E-1,4.040126503E-1,-1.020035669E-1
5.022899999E-2,-4.289537966E-1,5.265685916E-1,-6.552331895E-2
6.027500000E-2,-5.191392303E-1,6.123351455E-1,-3.143164143E-2
7.032100001E-2,-6.110257506E-1,6.128646135E-1,4.035652801E-2
8.036700002E-2,-6.847327948E-1,4.989213049E-1,1.600177437E-1
9.041300003E-2,-7.375233173E-1,3.231880963E-1,3.228090703E-1
1.004590000E-1,-7.845320106E-1,1.583069414E-1,5.022800565E-1
1.105050000E-1,-8.189962506E-1,2.638538182E-2,6.565433741E-1
1.205510000E-1,-8.538177609E-1,-4.725787416E-2,7.647943497E-1
1.305932917E-1,-8.967436552E-1,-5.663007125E-2,7.939394712E-1
1.406392917E-1,-9.535892606E-1,5.969674792E-3,7.307941914E-1
1.506852917E-1,-1.057949543E0,1.685743034E-1,5.215882063E-1
1.607312917E-1,-1.161103010E0,4.534544945E-1,3.345996439E-1
1.707772916E-1,-1.208116651E0,6.186131239E-1,1.083081886E-1
1.808232917E-1,-1.209425807E0,9.377398491E-1,-1.149067953E-1
1.908692917E-1,-1.185129523E0,1.227274418E0,-2.183146775E-1
2.009152917E-1,-1.131174207E0,1.367111325E0,-1.580390036E-1
2.109612917E-1,-1.075184464E0,1.496905804E0,4.582144693E-2
2.210062917E-1,-9.852038622E-1,1.742799759E0,3.074845672E-1
2.310522917E-1,-8.549560905E-1,2.066133261E0,5.796300769E-1
2.410982916E-1,-6.928912401E-1,2.449667215E0,8.362032175E-1
2.511442917E-1,-5.331295133E-1,2.818705082E0,1.081689119E0
2.611902917E-1,-4.110000134E-1,3.127782822E0,1.318072915E0
2.712362917E-1,-3.456825316E-1,3.377683401E0,1.538132071E0
2.812812917E-1,-3.019771278E-1,3.503681421E0,1.719652891E0
2.913272917E-1,-2.358809263E-1,3.563696623E0,1.774989605E0
3.013732916E-1,-1.089010760E-1,3.537552595E0,1.738454938E0
3.114192917E-1,5.165744200E-2,3.477808952E0,1.659805894E0
3.214652917E-1,4.324343204E-1,3.056759596E0,1.775511861E0
3.315112917E-1,8.977457881E-1,2.779953480E0,1.760838628E0
3.415572917E-1,1.145911217E0,2.907356024E0,1.450249195E0
3.516032917E-1,8.261292577E-1,3.511083364E0,9.267167449E-1
3.616492916E-1,2.672724724E-1,3.566716909E0,3.451561928E-1
3.716952917E-1,-1.429352909E-1,2.611492157E0,-1.439929605E-1
3.817412917E-1,-1.793768257E-1,1.723810792E0,-4.779147208E-1
3.917872917E-1,1.032527536E-1,1.882051826E0,-8.195266724E-1
4.018332917E-1,2.267405391E-1,2.304205894E0,-1.309917450E0
4.118792916E-1,2.238747180E-1,2.473408699E0,-2.256074905E0
4.219252917E-1,3.280996978E-1,2.348190308E0,-3.218805552E0
4.319712917E-1,5.072553158E-1,1.997584701E0,-3.698251486E0
4.420172917E-1,7.352426052E-1,1.728031158E0,-3.686073065E0
4.520622917E-1,1.008384824E0,1.685925722E0,-3.267740011E0
4.621082917E-1,1.195849895E0,1.971723557E0,-2.625625849E0
4.721542917E-1,1.223080158E0,2.411583900E0,-1.979556322E0
4.822002916E-1,1.223053217E0,2.852719784E0,-1.587771654E0
4.922462917E-1,1.308351636E0,3.208498955E0,-1.549582720E0
5.022922917E-1,1.456116915E0,3.434345484E0,-1.773554802E0
5.123382917E-1,1.585982203E0,3.404250622E0,-2.098692894E0
5.223842917E-1,1.602371097E0,3.116176367E0,-2.445088625E0
5.324302916E-1,1.500750899E0,2.779208183E0,-2.773509741E0
5.424762917E-1,1.406025529E0,2.480455875E0,-3.089587927E0
5.525222917E-1,1.558205962E0,2.190469027E0,-3.459089041E0
5.625682917E-1,1.851123810E0,2.294406176E0,-3.871511459E0
5.726142917E-1,2.247843266E0,2.338560820E0,-4.338324547E0
5.826602917E-1,2.718320847E0,2.145436049E0,-4.821534634E0
5.927062916E-1,3.103529692E0,1.933619618E0,-5.301940441E0
6.027522917E-1,3.347849607E0,1.642887473E0,-5.763497353E0
