"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.645270900E-2,-1.725234687E-1,-8.458185196E-2,-1.049923897E-2
8.883567700E-2,-1.737452000E-1,-8.091666549E-2,-9.277509525E-3
9.121786500E-2,-1.786321104E-1,-8.091666549E-2,-1.294269785E-2
9.359932300E-2,-1.810755730E-1,-7.725147903E-2,-1.416442730E-2
9.598151100E-2,-1.847407520E-1,-7.725147903E-2,-1.538615674E-2
9.836448000E-2,-1.908494085E-1,-8.580358326E-2,-2.149480395E-2
1.007467190E-1,-1.932928711E-1,-8.702531457E-2,-2.393826284E-2
1.031281250E-1,-1.932928711E-1,-8.213839680E-2,-2.515999228E-2
1.055103650E-1,-1.957363188E-1,-8.336012065E-2,-3.004691005E-2
1.078933340E-1,-1.994015127E-1,-9.191223234E-2,-3.371210024E-2
1.102755210E-1,-2.006232440E-1,-8.702531457E-2,-3.737728670E-2
1.126569800E-1,-2.055101544E-1,-9.069050103E-2,-4.104247317E-2
1.150391670E-1,-2.042884231E-1,-8.580358326E-2,-3.982074559E-2
1.174221880E-1,-2.055101544E-1,-8.458185196E-2,-3.982074559E-2
1.198043750E-1,-2.030666918E-1,-7.602974772E-2,-3.982074559E-2
1.221857820E-1,-1.994015127E-1,-7.236456126E-2,-3.982074559E-2
1.245680210E-1,-1.969580501E-1,-7.114282995E-2,-3.859901801E-2
1.269509900E-1,-1.932928711E-1,-6.992109865E-2,-3.615555540E-2
1.293331770E-1,-1.871842146E-1,-7.236456126E-2,-3.615555540E-2
1.317146360E-1,-1.822973043E-1,-6.869937479E-2,-3.249036893E-2
1.340968230E-1,-1.774103791E-1,-7.480801642E-2,-3.126863763E-2
1.364798440E-1,-1.774103791E-1,-8.213839680E-2,-3.004691005E-2
1.388620320E-1,-1.749669164E-1,-8.336012065E-2,-2.760345116E-2
1.412434900E-1,-1.700800061E-1,-8.213839680E-2,-2.271653339E-2
1.436256770E-1,-1.676365435E-1,-8.213839680E-2,-1.905134507E-2
1.460086460E-1,-1.688582748E-1,-8.946876973E-2,-2.027307451E-2
1.483908860E-1,-1.713017374E-1,-9.191223234E-2,-2.149480395E-2
1.507722920E-1,-1.761886477E-1,-8.946876973E-2,-1.782961562E-2
1.531545320E-1,-1.786321104E-1,-8.946876973E-2,-1.538615674E-2
1.555375000E-1,-1.859624833E-1,-8.702531457E-2,-1.782961562E-2
1.579196880E-1,-1.945145875E-1,-8.702531457E-2,-2.027307451E-2
1.603011460E-1,-2.030666918E-1,-8.458185196E-2,-2.149480395E-2
1.626833340E-1,-2.177274525E-1,-9.069050103E-2,-2.271653339E-2
1.650663550E-1,-2.299447507E-1,-8.824704587E-2,-2.393826284E-2
1.674485420E-1,-2.409403175E-1,-8.336012065E-2,-2.515999228E-2
1.698300000E-1,-2.519358993E-1,-8.946876973E-2,-2.760345116E-2
1.722121880E-1,-2.604879737E-1,-9.069050103E-2,-2.760345116E-2
1.745951570E-1,-2.727052867E-1,-9.435568750E-2,-2.882518061E-2
1.769773960E-1,-2.800356746E-1,-1.004643366E-1,-2.882518061E-2
1.793588020E-1,-2.898094952E-1,-1.004643366E-1,-2.882518061E-2
1.817409900E-1,-2.910312414E-1,-9.435568750E-2,-2.638172172E-2
1.841240630E-1,-2.995833457E-1,-9.191223234E-2,-2.271653339E-2
