"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-2.926091909E0,5.925417900E0,6.333037853E0
2.402969000E-3,-2.926091909E0,5.925417900E0,6.333037853E0
4.805938000E-3,-2.950032949E0,5.911053658E0,6.340220451E0
7.208907000E-3,-2.950032949E0,5.911053658E0,6.340220451E0
9.611875000E-3,-2.995520830E0,5.889506340E0,6.309096813E0
1.204234400E-2,-3.014673471E0,5.824865818E0,6.299520493E0
1.450036500E-2,-3.014673471E0,5.824865818E0,6.299520493E0
1.695838600E-2,-3.014673471E0,5.824865818E0,6.299520493E0
1.941677100E-2,-3.014673471E0,5.824865818E0,6.299520493E0
2.187541700E-2,-3.014673471E0,5.824865818E0,6.299520493E0
2.433385500E-2,-3.170289993E0,5.753042698E0,6.435984612E0
2.680557300E-2,-3.146348953E0,5.745860577E0,6.486260414E0
2.928916700E-2,-3.093678713E0,5.750648499E0,6.531748295E0
3.177026100E-2,-3.081708193E0,5.745860577E0,6.550900936E0
3.424942700E-2,-3.033826113E0,5.757831097E0,6.553295135E0
3.672718800E-2,-3.024250031E0,5.755436897E0,6.558083534E0
3.920385500E-2,-3.050585032E0,5.745860577E0,6.627512455E0
4.167968800E-2,-3.093678713E0,5.681220055E0,6.670606136E0
4.415479200E-2,-3.081708193E0,5.669249535E0,6.723276138E0
4.662437500E-2,-3.050585032E0,5.630943775E0,6.787917137E0
4.906651100E-2,-2.947638750E0,5.614184856E0,6.845375538E0
5.148604200E-2,-2.827933788E0,5.592638016E0,6.881286621E0
5.390484400E-2,-2.564583063E0,5.444203854E0,6.835798740E0
5.632359400E-2,-2.143221378E0,5.307740211E0,6.639482975E0
5.874312500E-2,-2.310808420E0,5.307740211E0,6.931562901E0
6.116265700E-2,-2.444877863E0,5.322104931E0,7.218854427E0
6.358145900E-2,-2.543035984E0,5.358016491E0,7.345741749E0
6.600020900E-2,-2.638799906E0,5.410686493E0,7.434323311E0
6.841974000E-2,-2.710623026E0,5.470539093E0,7.431929588E0
7.083927100E-2,-2.751322746E0,5.563909054E0,7.446293831E0
7.325807300E-2,-2.736958027E0,5.626155376E0,7.460658550E0
7.567682300E-2,-2.729775667E0,5.688401699E0,7.520511150E0
7.809635500E-2,-2.760899067E0,5.733890057E0,7.594727993E0
8.051588600E-2,-2.732169867E0,5.721919537E0,7.645003796E0
