"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.675536400E-2,1.639120340E0,-1.984165907E0,2.509369254E-1
1.750000000E-2,1.639120340E0,-1.984165907E0,2.509369254E-1
2.000000000E-2,1.639120340E0,-1.984165907E0,2.509369254E-1
2.250000000E-2,1.631157994E0,-1.968091369E0,2.445142716E-1
1.025000000E-1,1.042628884E0,-7.776865959E-1,-2.328070551E-1
1.050000000E-1,1.036533117E0,-7.489402890E-1,-2.522840202E-1
1.075000000E-1,1.035948515E0,-7.134975791E-1,-2.730110288E-1
1.100000000E-1,1.037785292E0,-6.696538925E-1,-2.967739701E-1
1.125000000E-1,1.040214539E0,-6.229376197E-1,-3.183409572E-1
1.150000000E-1,1.046954274E0,-5.713809133E-1,-3.415896595E-1
1.175000000E-1,1.055555344E0,-5.205076933E-1,-3.659224510E-1
1.200000000E-1,1.068418026E0,-4.716806710E-1,-3.881559968E-1
1.225000000E-1,1.080577254E0,-4.287337661E-1,-4.094403088E-1
1.250000000E-1,1.094496131E0,-3.894300461E-1,-4.313110411E-1
1.275000000E-1,1.109659553E0,-3.568809330E-1,-4.545813799E-1
1.300000000E-1,1.123678803E0,-3.324172497E-1,-4.752419591E-1
1.325000000E-1,1.138737679E0,-3.156733513E-1,-4.970757663E-1
1.350000000E-1,1.154641271E0,-3.059399724E-1,-5.218217969E-1
1.375000000E-1,1.171140552E0,-3.039937019E-1,-5.467779040E-1
1.400000000E-1,1.182592511E0,-3.072981536E-1,-5.709186196E-1
1.425000000E-1,1.195737123E0,-3.168129325E-1,-5.938447118E-1
1.450000000E-1,1.212859154E0,-3.366746008E-1,-6.139355302E-1
1.475000000E-1,1.228683233E0,-3.632150590E-1,-6.314120889E-1
1.500000000E-1,1.238800883E0,-3.942613304E-1,-6.486567259E-1
1.525000000E-1,1.249661207E0,-4.305556417E-1,-6.631944180E-1
1.550000000E-1,1.253102183E0,-4.642868042E-1,-6.833199859E-1
1.575000000E-1,1.251415610E0,-5.026370287E-1,-7.034927011E-1
1.600000000E-1,1.249864697E0,-5.440127850E-1,-7.163679600E-1
1.625000000E-1,1.250143409E0,-5.857328176E-1,-7.261425853E-1
1.650000000E-1,1.248821974E0,-6.226291656E-1,-7.322667241E-1
1.675000000E-1,1.247817159E0,-6.567823291E-1,-7.336570024E-1
1.700000000E-1,1.245343566E0,-6.832253933E-1,-7.348015904E-1
1.725000000E-1,1.241810679E0,-7.010883093E-1,-7.392207980E-1
1.750000000E-1,1.234465957E0,-7.042488456E-1,-7.374695539E-1
1.775000000E-1,1.228120208E0,-6.966083646E-1,-7.345240116E-1
1.800000000E-1,1.217590213E0,-6.765154600E-1,-7.310747504E-1
1.825000000E-1,1.203190446E0,-6.449296474E-1,-7.258339524E-1
1.850000000E-1,1.187851429E0,-6.064454317E-1,-7.193920016E-1
1.875000000E-1,1.167326808E0,-5.627681613E-1,-7.117761970E-1
1.900000000E-1,1.145584702E0,-5.123640895E-1,-7.036179900E-1
1.925000000E-1,1.123632789E0,-4.595907927E-1,-6.936759353E-1
1.950000000E-1,1.097764015E0,-4.110333025E-1,-6.827249527E-1
1.975000000E-1,1.067721605E0,-3.678921461E-1,-6.707535386E-1
2.000000000E-1,1.034966588E0,-3.307966888E-1,-6.583853364E-1
2.025000000E-1,9.992464185E-1,-3.039370477E-1,-6.426030397E-1
2.050000000E-1,9.604568481E-1,-2.880674005E-1,-6.267613769E-1
2.075000000E-1,9.215117693E-1,-2.843069732E-1,-6.115669012E-1
2.100000000E-1,8.834861517E-1,-2.941146791E-1,-5.960276723E-1
2.125000000E-1,8.455847502E-1,-3.143036664E-1,-5.807868242E-1
2.150000000E-1,8.072311282E-1,-3.450834453E-1,-5.647074580E-1
2.175000000E-1,7.730758786E-1,-3.891279995E-1,-5.464890003E-1
2.200000000E-1,7.362009883E-1,-4.394330084E-1,-5.290772915E-1
2.225000000E-1,7.016360164E-1,-4.979047179E-1,-5.100612044E-1
2.250000000E-1,6.674520373E-1,-5.608419776E-1,-4.910675883E-1
2.275000000E-1,6.322739124E-1,-6.284934282E-1,-4.694216549E-1
2.300000000E-1,5.963831544E-1,-7.008781433E-1,-4.438269734E-1
2.325000000E-1,5.612827539E-1,-7.767921090E-1,-4.153466821E-1
2.350000000E-1,5.255745649E-1,-8.478407860E-1,-3.864286244E-1
2.375000000E-1,4.895371795E-1,-9.146204591E-1,-3.616921306E-1
2.400000000E-1,4.572776854E-1,-9.733694792E-1,-3.401235044E-1
2.425000000E-1,4.254505634E-1,-1.017278433E0,-3.233697712E-1
2.450000000E-1,3.943578601E-1,-1.049357653E0,-3.152886629E-1
2.475000000E-1,3.681353033E-1,-1.070602775E0,-3.103096783E-1
2.500000000E-1,3.430843055E-1,-1.077742219E0,-3.065852821E-1
2.525000000E-1,3.224588633E-1,-1.070332170E0,-3.057706356E-1
