,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
1000,10.0072035,-2.758763123,-19.06779831,-7.031477966000001
1001,10.0172115,-0.7491920471,-23.71368713,-6.182593231
1002,10.0272185,1.4735357669999998,-22.27667542,-0.3085084534
1003,10.0372255,0.09939331055,-12.35770203,6.031707001
1004,10.0472325,-2.295775909,-4.458777924,7.055128784
1005,10.0572395,-3.825894012,-0.9442364501999999,3.789369965
1006,10.0672475,-5.876030731,1.37129837,-0.8189469909999999
1007,10.0772545,-6.923253021,2.851270752,-1.532962189
1008,10.0872615,-5.968388672000001,2.196981354,2.293530579
1009,10.0972685,-4.204606476,-0.1568737793,5.766757965
1010,10.1072755,-2.664758606,-4.2324485780000005,7.366631012
1011,10.1172825,-1.631607056,-9.494905243,8.92189682
1012,10.1272905,-0.4843927002,-15.08622803,10.75827805
1013,10.1372975,0.7899073792,-19.2231752,11.06349335
1014,10.1473045,2.2345532230000003,-20.79430801,8.646319885
1015,10.1573115,2.812351685,-19.02992706,4.4029440310000005
1016,10.1673185,3.438349915,-15.76416824,-3.784130859
1017,10.1773265,4.950056305,-12.54166946,-13.47991837
1018,10.1873335,4.342918854,-10.24604324,-4.982688446
1019,10.1973405,3.4700839230000002,-8.878038025,1.844165039
1020,10.2073475,2.085612946,-8.717422028,2.368674316
1021,10.2173545,0.42197250369999995,-8.924740906,0.8482859802
1022,10.2273615,-0.5297483826,-8.594677277,0.1526824951
1023,10.2373695,-0.8942404175,-8.282426605,-0.3406915283
1024,10.2473765,-0.6560856628,-8.406368866000001,-0.10957214359999999
1025,10.2573835,-0.1898052979,-8.74750946,0.9502239990000001
1026,10.2673905,0.08562194824,-9.153165893999999,2.011067963
1027,10.2773975,0.18366806030000002,-9.640851746000001,2.6945466610000004
1028,10.2874055,-0.04894821166999999,-9.939031677000001,2.51566864
1029,10.2974125,-0.2531236267,-10.20248383,1.805545349
1030,10.3074195,-0.265847168,-10.1072818,1.257534943
1031,10.3174265,0.013172607420000001,-9.899513855,1.0316546629999999
1032,10.3274335,0.33934432979999996,-9.678573303,0.8446934509
1033,10.3374405,0.6810836792,-9.47065567,0.5607339478
1034,10.3474485,0.867146759,-9.350904694,0.08771759033
1035,10.3574555,1.1082952879999999,-9.055419159,0.1213975525
1036,10.3674625,1.334175568,-8.878786469,0.33305740359999997
1037,10.3774695,1.395847321,-8.660240936000001,0.7957452393000001
1038,10.3874765,1.293310547,-8.623118134,1.153351593
1039,10.3974845,1.074016571,-8.737929382,1.408570862
1040,10.4074915,0.7011419678,-8.895102539,1.5605049130000002
1041,10.4174985,0.2380050659,-9.058263245,1.6648379519999998
1042,10.4275055,-0.2499801636,-9.211694182999999,1.651815033
1043,10.4375125,-0.7110214233,-9.076824646,1.694925385
1044,10.44751988,-0.9961784362999999,-8.915160828,1.7338444519999998
1045,10.45752787,-1.20050354,-8.881480865,1.631607056
1046,10.46753488,-1.367256775,-8.991502075,1.5563136290000001
1047,10.47754187,-1.5344590759999999,-9.221873016,1.4319223019999998
1048,10.48754887,-1.6166381840000001,-9.450597382,1.324296112
1049,10.49755587,-1.537602539,-9.551038513,1.187330933
1050,10.50756287,-1.381327515,-9.737999725,0.9430389404
1051,10.51757088,-1.045875092,-10.13706985,0.6083349609
1052,10.52757787,-0.23710693359999999,-10.53823563,0.18486557010000002
1053,10.53758488,0.6152206421,-10.94688583,-0.17468673710000002
1054,10.54759187,1.427132263,-11.17306549,-0.2854563904
1055,10.55759888,2.130070496,-11.07247467,-0.34997222899999997
1056,10.56760687,2.5973986819999997,-10.776091,-0.3366499329
1057,10.57761387,2.843187561,-10.48225204,-0.30880783079999996
1058,10.58762087,2.960094452,-10.27912445,-0.3507206726
1059,10.59762787,2.9868887330000002,-10.17539017,-0.3474275208
1060,10.60763487,2.942431183,-10.16820511,-0.2859054565
1061,10.61764187,2.848127289,-10.2916983,-0.1694476318
1062,10.62764988,2.554737396,-10.64855621,0.0173638916
1063,10.63765687,2.241738281,-11.22216339,0.2871029663
1064,10.64766388,2.22901474,-12.16460358,0.5812413025
1065,10.65767087,2.602338409,-13.17964279,1.028361511
1066,10.66767788,2.950664062,-13.46719482,1.333277435
1067,10.67768487,3.213367767,-12.85646484,1.4519805909999999
1068,10.68769287,3.418441315,-12.1457428,1.243164825
1069,10.69769987,3.4748739619999998,-12.08931015,0.6605763245
1070,10.70770687,3.029699707,-11.79367493,-0.2387535095
1071,10.71771387,1.906585236,-11.12576385,-1.316212921
1072,10.72772087,0.4400848389,-10.92548035,-1.800006866
1073,10.73772888,-0.8672964478,-10.65469345,-1.274150391
1074,10.74773587,-1.8526972959999999,-10.59047699,-1.2325369259999999
1075,10.75774288,-2.265389099,-11.18114868,-1.1038046259999998
1076,10.76774987,-2.566113739,-11.98707275,0.2606080627
1077,10.77775688,-2.9262648010000003,-13.07096878,2.026785278
1078,10.78776387,-3.3519795230000002,-14.1642952,2.903212738
1079,10.79777187,-3.994892578,-14.9976123,2.6945466610000004
1080,10.80777887,-4.589007111,-15.00000732,2.28170517
1081,10.81778587,-4.930147705,-14.25725189,1.9987934880000002
1082,10.82779288,-4.8659312439999995,-13.21871155,1.891766052
1083,10.83779987,-4.544250183,-12.17777618,1.714684296
1084,10.84780788,-4.062851257,-11.56150772,1.475631409
1085,10.85781487,-3.290457458,-11.28682892,1.06009552
1086,10.86782188,-2.146087189,-11.46840134,0.5231620789
1087,10.87782887,-0.8285270691,-11.50702103,-0.1751358032
1088,10.88783587,-0.3376977539,-11.44879211,-1.201251984
1089,10.89784287,-0.2137554932,-10.55140823,0.042511596680000006
1090,10.90785087,0.4616400146,-10.15428406,1.350940704
1091,10.91785787,1.190324707,-10.31759445,1.805545349
1092,10.92786487,1.3753399659999999,-9.919572144,1.503024445
1093,10.93787188,0.9647438049,-8.971593475,0.8089178467
1094,10.94787887,1.167572021,-8.635392609,1.233734436
