"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.981000002E-3,-3.097023070E-1,-1.337190717E-1,1.772125252E-3
1.494200000E-2,-3.214494884E-1,-1.570821851E-1,2.251761779E-2
2.490300000E-2,-3.246750534E-1,-1.940695345E-1,2.032679319E-2
3.486500000E-2,-3.227669001E-1,-2.379049063E-1,-1.930308761E-3
4.482600000E-2,-3.226348162E-1,-2.801751196E-1,-2.551366575E-2
5.478700000E-2,-3.056313097E-1,-2.773886621E-1,-3.181576729E-2
6.474800000E-2,-2.488865107E-1,-2.582127154E-1,-3.718624264E-2
7.471000000E-2,-1.659218520E-1,-2.286908031E-1,-4.156953841E-2
8.467100000E-2,-8.992750943E-2,-2.041094154E-1,-3.777341917E-2
9.463200000E-2,-6.839238852E-2,-2.049429864E-1,-4.573120922E-2
1.045930000E-1,-1.208106577E-1,-2.764824331E-1,-7.703003287E-2
1.145540000E-1,-2.384600490E-1,-4.045807421E-1,-1.344653666E-1
1.245160000E-1,-3.685634434E-1,-5.416261554E-1,-2.016698420E-1
1.344770000E-1,-4.727087319E-1,-6.166418195E-1,-2.758964002E-1
1.444380000E-1,-5.264997482E-1,-6.422177553E-1,-3.570024073E-1
1.543990000E-1,-5.297490954E-1,-6.138492227E-1,-4.151711762E-1
1.643610000E-1,-4.970486462E-1,-5.688350201E-1,-4.191361964E-1
1.743220000E-1,-4.284256399E-1,-5.279741287E-1,-3.731673658E-1
1.842830000E-1,-3.556764424E-1,-4.372043908E-1,-2.957370579E-1
1.942440000E-1,-2.749019563E-1,-2.836960554E-1,-2.139034420E-1
2.042050000E-1,-6.255902350E-2,-2.954917215E-2,-1.351281554E-1
2.141670000E-1,5.142693594E-2,4.910222813E-2,-9.451654553E-2
2.241280000E-1,4.031163454E-2,1.266759485E-1,-9.438750893E-2
2.340890000E-1,-7.110477425E-3,1.372622848E-1,-1.377791911E-1
2.440500000E-1,-5.938990042E-2,7.863870263E-2,-1.969086975E-1
2.540120000E-1,-9.832504392E-2,6.035877392E-3,-2.437249422E-1
2.639730000E-1,-1.065297052E-1,-8.356145769E-2,-2.532340586E-1
2.739340000E-1,-8.744762093E-2,-1.656216979E-1,-2.193090916E-1
2.838950000E-1,-8.845377713E-2,-1.997924596E-1,-1.446335763E-1
2.938560000E-1,-1.038002446E-1,-2.449817657E-1,-7.795335352E-2
3.038180000E-1,-1.120836809E-1,-3.162164390E-1,-3.909751400E-2
3.137790000E-1,-1.460919976E-1,-3.604190648E-1,-6.317089498E-2
3.237400000E-1,-1.743536741E-1,-3.692364693E-1,-1.232843176E-1
3.337010000E-1,-2.440765649E-1,-3.137263358E-1,-1.886468232E-1
3.436630000E-1,-3.896095455E-1,-2.047655582E-1,-2.562001646E-1
3.536240000E-1,-5.794079900E-1,-1.334255934E-1,-3.213418722E-1
3.635850000E-1,-7.808662653E-1,-1.705974489E-1,-3.566740751E-1
3.735460000E-1,-9.906716943E-1,-2.685615718E-1,-3.719382584E-1
3.835070000E-1,-1.132045865E0,-4.102450609E-1,-4.245117009E-1
3.934690000E-1,-1.139065742E0,-5.393212438E-1,-5.851319432E-1
4.034300000E-1,-1.036939144E0,-8.093496561E-1,-6.623145342E-1
4.133910000E-1,-8.371613026E-1,-9.828745723E-1,-7.473428845E-1
4.233520000E-1,-6.488382220E-1,-9.763383865E-1,-7.707831264E-1
4.333140000E-1,-4.727308452E-1,-9.925530553E-1,-7.162442803E-1
4.432750000E-1,-3.211173117E-1,-9.918480515E-1,-6.698043942E-1
4.532360000E-1,-9.980676323E-2,-1.222002625E0,-7.559558153E-1
4.631970000E-1,1.063815281E-1,-1.208655000E0,-8.952681422E-1
4.731580000E-1,2.569603622E-1,-8.464336991E-1,-1.039462566E0
4.831200000E-1,2.678495049E-1,-5.971829891E-1,-1.172781825E0
4.930810000E-1,2.046662569E-1,-4.615665972E-1,-1.276728153E0
5.030420000E-1,2.051118165E-1,-5.044863224E-1,-1.342769384E0
5.130030000E-1,1.975915879E-1,-5.659416914E-1,-1.374293208E0
5.229650000E-1,1.798158437E-1,-6.295181513E-1,-1.395553112E0
5.329260000E-1,1.998278946E-1,-6.701843143E-1,-1.406756163E0
5.428870000E-1,2.926523387E-1,-6.766905785E-1,-1.406470060E0
5.528480000E-1,4.525929987E-1,-6.095762253E-1,-1.413302898E0
5.628090000E-1,6.396909952E-1,-3.009946346E-1,-1.434949636E0
5.727710000E-1,8.703782558E-1,1.904504746E-1,-1.437342525E0
5.827320000E-1,9.814044237E-1,7.108951807E-1,-1.376022696E0
5.926930000E-1,1.032920599E0,8.441874385E-1,-1.294328332E0
6.026540000E-1,1.118243933E0,6.646285057E-1,-1.064528704E0
6.126160000E-1,1.260175943E0,4.031383097E-1,-6.379776001E-1
6.225770000E-1,1.382979155E0,1.279208362E-1,-3.676824868E-1
6.325380000E-1,1.388247967E0,-1.046655402E-1,-3.114010990E-1
6.424990000E-1,1.137264609E0,-3.761990070E-1,-6.310738325E-1
6.524600000E-1,6.930453181E-1,-5.018770695E-1,-9.303599000E-1
6.624220000E-1,3.673364520E-1,-8.239637613E-1,-7.871044874E-1
6.723830000E-1,-2.386859059E-2,-1.072054267E0,-6.485340595E-1
6.823440000E-1,-4.999823868E-1,-1.210253477E0,-6.418591142E-1
6.923050000E-1,-9.428966641E-1,-1.338098526E0,-7.110392451E-1
7.022670000E-1,-1.239811778E0,-1.379677892E0,-7.708995938E-1
7.122280000E-1,-1.335347414E0,-1.266802311E0,-7.726138830E-1
7.221890000E-1,-1.264183402E0,-1.031548500E0,-7.930356860E-1
7.321500000E-1,-1.116867185E0,-7.934550047E-1,-8.485767245E-1
7.421111250E-1,-8.945276737E-1,-5.850465894E-1,-9.073287249E-1
7.520731250E-1,-6.630086899E-1,-5.540117025E-1,-9.222466946E-1
7.620341250E-1,-5.024125576E-1,-6.155004501E-1,-9.420239925E-1
7.719951250E-1,-3.409184515E-1,-6.408886313E-1,-9.590309858E-1
7.819561250E-1,-1.866058409E-1,-6.191778183E-1,-1.010416389E0
7.919181250E-1,-7.611661404E-2,-4.823283255E-1,-1.091110110E0
8.018791250E-1,-5.607584491E-2,-2.950414121E-1,-1.152064919E0
8.118401250E-1,-8.503852040E-2,-1.409218907E-1,-1.120620728E0
8.218011250E-1,-1.054082289E-1,6.851188838E-2,-1.015167594E0
8.317621250E-1,-1.228982732E-1,3.349267840E-1,-8.422123790E-1
8.417241250E-1,-1.332712620E-1,5.891337395E-1,-6.182474494E-1
8.516851250E-1,-1.710519344E-1,7.256422639E-1,-4.320181608E-1
8.616461250E-1,-2.922721505E-1,6.835170388E-1,-3.201377690E-1
8.716071250E-1,-4.551017880E-1,5.605876446E-1,-2.715278864E-1
8.815681250E-1,-5.474879146E-1,5.116187930E-1,-2.655169368E-1
8.915301250E-1,-5.380461812E-1,4.809391797E-1,-3.580007851E-1
9.014911250E-1,-4.613292813E-1,4.278739095E-1,-5.057981610E-1
9.114521250E-1,-3.924421072E-1,3.693916798E-1,-6.467068195E-1
9.214131250E-1,-3.673252761E-1,2.905977666E-1,-7.522424459E-1
9.313751250E-1,-3.931805789E-1,2.429533005E-1,-7.775997519E-1
9.413361250E-1,-4.237193167E-1,2.656841874E-1,-7.228074074E-1
9.512971250E-1,-4.157940149E-1,2.779144943E-1,-6.108508110E-1
9.612581250E-1,-3.428529799E-1,2.014176995E-1,-4.718117118E-1
9.712201250E-1,-2.119125128E-1,8.243618160E-2,-3.586558700E-1
9.811811250E-1,-2.341715619E-2,-5.214251950E-2,-2.907069921E-1
9.911421250E-1,2.029057294E-1,-2.027514577E-1,-2.783502042E-1
1.001103125E0,4.253264964E-1,-3.406361341E-1,-3.248684108E-1
1.011064125E0,6.001997590E-1,-4.772355258E-1,-3.934437335E-1
1.021026125E0,7.059190273E-1,-6.274879575E-1,-4.627317190E-1
1.030987125E0,7.474957705E-1,-7.431743741E-1,-5.107988715E-1
1.040948125E0,7.567854524E-1,-7.737404704E-1,-5.129757524E-1
1.050909125E0,7.519185543E-1,-6.262394786E-1,-4.509075880E-1
1.060870125E0,7.177386284E-1,-4.224502444E-1,-3.385751843E-1
1.070832125E0,6.372400522E-1,-2.474081218E-1,-2.183646113E-1
1.080793125E0,5.267546177E-1,-1.155997440E-1,-1.526359022E-1
1.090754125E0,4.387989342E-1,-5.416700989E-2,-1.651226580E-1
1.100715125E0,4.064835608E-1,-7.237953693E-2,-2.687378824E-1
1.110677125E0,4.264362454E-1,-1.522202939E-1,-4.471257329E-1
1.120638125E0,4.847536087E-1,-2.624810934E-1,-6.346062422E-1
1.130599125E0,5.394746661E-1,-3.383297920E-1,-7.877960205E-1
1.140560125E0,5.374482274E-1,-3.757943809E-1,-8.595524430E-1
1.150521125E0,4.929297566E-1,-3.887029886E-1,-8.516295552E-1
1.160483125E0,4.237919748E-1,-3.712440133E-1,-8.113554120E-1
1.170444125E0,3.468026519E-1,-3.301879168E-1,-7.567968369E-1
1.180405125E0,2.999611497E-1,-2.771191001E-1,-7.122638822E-1
1.190366125E0,2.933309376E-1,-2.469564080E-1,-6.895979643E-1
1.200328125E0,3.331047297E-1,-2.282425165E-1,-6.900276542E-1
1.210289125E0,3.717272282E-1,-2.367726266E-1,-7.023500800E-1
1.220250125E0,3.962197900E-1,-2.899133563E-1,-7.183502316E-1
1.230211125E0,3.981838822E-1,-3.510880470E-1,-7.196048498E-1
1.240172125E0,3.900979459E-1,-4.269841015E-1,-7.111211419E-1
1.250134125E0,3.773768246E-1,-4.969250858E-1,-7.245306969E-1
1.260095125E0,3.506122530E-1,-5.605434775E-1,-7.697646022E-1
1.270056125E0,3.064703345E-1,-5.872378945E-1,-8.363186121E-1
1.280017125E0,2.497051805E-1,-5.516779423E-1,-9.068947434E-1
1.289978125E0,1.749728769E-1,-4.964271486E-1,-9.586679339E-1
1.299940125E0,7.153091580E-2,-3.834701478E-1,-9.686025977E-1
