,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
5519,55.00558508,0.34712814329999997,-8.138426056,-5.970334625
5520,55.01553408,0.6170169067,-6.950196991,-5.75912384
5521,55.02551308,1.0300080870000001,-5.9733284,-4.157454529
5522,55.03546208,1.869462433,-5.58009613,-1.9544856259999999
5523,55.04544108,3.1076875310000003,-6.557862854,-0.6993457031
5524,55.05542008,4.504732361,-9.840985565,0.4050576782
5525,55.06536908,5.7818765260000005,-15.14430725,1.96690979
5526,55.07534808,6.1228674320000005,-21.62403259,3.422333221
5527,55.08529708,6.671177216,-27.06731323,2.862647095
5528,55.09527608,7.64071106,-27.26520172,-3.278781738
5529,55.10525508,7.664212189,-19.06779831,-4.257596283
5530,55.11520408,3.899540863,-9.523196411,2.4746539309999998
5531,55.12518308,0.7987390137,-3.8309834289999998,4.07886795
5532,55.13513208,-0.003143463135,0.058079223629999996,2.244732056
5533,55.14511108,-1.016386414,2.078727264,1.756597137
5534,55.15509008,-1.8600320430000001,1.9525396730000002,2.396965485
5535,55.16503908,-2.26523941,0.05074447632,3.24585022
5536,55.17501808,-2.6547294619999997,-2.896626434,3.675456848
5537,55.18496708,-3.253783722,-6.605463867,4.204756165
5538,55.19494608,-3.8107754519999997,-10.82833237,4.254602509
5539,55.20489508,-4.299808502,-14.2930275,3.30662384
5540,55.21487408,-4.217928772,-17.01421875,1.332229614
5541,55.22485408,-4.026626587,-19.18724991,-1.395248566
5542,55.23480208,-4.438420258,-18.78982635,-5.5788986210000004
5543,55.24478208,-3.5133439639999997,-14.178815,-7.245832214
5544,55.25473008,-1.021775208,-10.60858932,-4.430337067
5545,55.26471008,0.2417472839,-9.486672363,-1.2428654479999999
5546,55.27468908,0.5303471375,-8.620423737000001,0.5450166321
5547,55.28463808,0.7557783508,-8.029901732999999,1.0106982420000001
5548,55.29461708,0.7702981567,-7.685018921,1.043629761
5549,55.30456608,0.5442681885,-7.574249267999999,1.193767548
5550,55.31454508,0.6884184265000001,-7.7038797,1.108145599
5551,55.32452408,0.8297245789,-7.977810058999999,0.3992198181
5552,55.33447308,0.6376739502000001,-8.462202759,-0.35790573119999997
5553,55.34445208,0.4680766296,-9.014853516,-0.5953120422
5554,55.35440108,0.3019221497,-9.477990417000001,-0.5049000549
5555,55.36438008,0.06541397095,-9.688901825,-0.383203125
5556,55.37435908,-0.2640509033,-9.737999725,-0.3406915283
5557,55.38430808,-0.7029382324,-9.707463226,-0.2914439392
5558,55.39427421,-1.079854431,-9.647587738,-0.24593856809999998
5559,55.40422321,-1.388362885,-9.629625092000001,-0.21285736079999998
5560,55.41420221,-1.7857864380000001,-9.558822327,-0.08083190918
5561,55.42418121,-2.0005897519999998,-9.481732635,0.17768051149999997
5562,55.43413021,-2.077529755,-9.474248199,0.42915756229999996
5563,55.44410921,-2.02663559,-9.417516174,0.5442681885
5564,55.45405821,-1.874701538,-9.386231232,0.4713697815
5565,55.46403721,-1.659299469,-9.367520142,0.2838098145
5566,55.47398621,-1.324296112,-9.2658815,0.1091230774
5567,55.48396521,-0.9171427917,-9.187294922000001,0.005987548828
5568,55.49394521,-0.45535308840000005,-9.14418457,-0.001347198486
5569,55.50389321,-0.038020935060000004,-9.059311066,0.04071533203
5570,55.51387321,0.338745575,-9.076076202000001,0.2812651062
