"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-3.418890381E0,3.587589569E0,8.373736725E0
1.004700002E-2,-3.215762787E0,3.606001282E0,7.799081726E0
2.009300003E-2,-3.592529297E0,3.695365448E0,8.161777496E0
3.014000005E-2,-3.265908508E0,3.614832916E0,8.934320984E0
4.018700006E-2,-2.881058807E0,3.402274933E0,9.444011078E0
5.023300007E-2,-2.666405182E0,3.350183258E0,9.739795990E0
6.028000009E-2,-2.372715912E0,3.255280609E0,9.824519806E0
7.032600010E-2,-2.105521545E0,3.013383636E0,9.802665253E0
8.037300000E-2,-2.201172638E0,2.705623627E0,9.374405823E0
9.041900001E-2,-2.593057709E0,2.335443420E0,8.582552490E0
1.004660000E-1,-2.736309814E0,1.814526672E0,7.470514984E0
1.105120000E-1,-2.572550354E0,1.437909851E0,7.183412018E0
1.205590001E-1,-2.111359406E0,1.658401337E0,8.618328094E0
1.306050001E-1,-1.047371979E0,2.103874969E0,1.078507233E1
1.406520001E-1,-2.591111755E-1,2.461181946E0,1.174876831E1
1.506980001E-1,-9.415420532E-2,2.449206848E0,1.084943848E1
1.607450000E-1,-2.679428101E-1,2.391427002E0,1.019934036E1
1.707910000E-1,-9.120533752E-1,2.434387665E0,9.933642883E0
1.808380000E-1,-1.321452026E0,2.509980469E0,9.724677429E0
1.908840000E-1,-9.300160217E-1,2.312391357E0,9.494456177E0
2.009310001E-1,-8.111631775E-1,1.918260956E0,1.034154465E1
2.109770001E-1,-3.194357300E-1,1.630110168E0,1.131257538E1
2.210240001E-1,5.185217285E-1,1.532662811E0,1.149579437E1
2.310700001E-1,1.145717468E0,1.566642151E0,1.045291306E1
2.411170001E-1,1.304686890E0,1.718875580E0,9.742340698E0
2.511630000E-1,1.004111938E0,2.061812439E0,9.236243134E0
2.612100000E-1,4.999603271E-1,2.514770508E0,9.107660522E0
2.712560000E-1,-9.879455566E-3,2.943928070E0,9.045240326E0
2.813030001E-1,-2.998265076E-1,3.129691772E0,9.356592865E0
2.913500001E-1,3.661386108E-1,3.022065582E0,9.138945465E0
3.013960001E-1,1.348845062E0,2.603386230E0,8.648265839E0
3.114430001E-1,3.293002167E0,1.647474060E0,8.551417236E0
3.214890001E-1,4.301155701E0,3.963757324E-1,8.543633423E0
3.315375834E-1,3.776197357E0,2.324665833E-1,7.831863556E0
3.415835834E-1,3.311264191E0,3.103047180E-1,8.388256531E0
3.516305834E-1,2.685265961E0,7.542814636E-1,9.403295746E0
3.616765834E-1,2.672542419E0,1.318158875E0,9.567803650E0
3.717235834E-1,2.492466888E0,1.757644958E0,9.145382080E0
3.817695834E-1,1.939067688E0,2.459086304E0,9.115444336E0
3.918165833E-1,1.285676422E0,2.643951874E0,9.932595062E0
4.018625834E-1,9.909393311E-1,2.258653107E0,1.073777069E1
4.119095834E-1,1.076261902E0,1.656455383E0,1.092697723E1
4.219555834E-1,1.498084717E0,1.036145325E0,1.072444839E1
4.320025834E-1,1.951791229E0,7.509883118E-1,1.095841187E1
4.420485834E-1,2.372117157E0,8.512797546E-1,1.121033798E1
4.520955834E-1,2.686762848E0,1.204694824E0,1.097368011E1
4.621415834E-1,2.677631836E0,1.460961914E0,1.032268387E1
4.721885833E-1,2.283202057E0,1.394649811E0,9.913434906E0
4.822345834E-1,2.287393341E0,1.638043671E0,9.480984192E0
4.922815834E-1,2.501597900E0,1.949845276E0,9.282646637E0
5.023275834E-1,2.578986969E0,2.133213959E0,9.115743713E0
5.123745834E-1,2.581681366E0,2.219584351E0,9.174421692E0
5.224205834E-1,2.756817169E0,2.190395050E0,9.355994110E0
5.324675834E-1,3.053799591E0,1.501826935E0,9.111253052E0
5.425135834E-1,3.463946686E0,1.390308838E0,8.788524170E0
5.525605833E-1,3.256178741E0,1.667532349E0,8.643924866E0
5.626065833E-1,2.790347443E0,1.823807373E0,7.898025970E0
5.726535834E-1,3.214714966E0,1.796564026E0,7.974666595E0
5.826995834E-1,3.079845428E0,1.738185425E0,8.200097809E0
5.927465834E-1,1.943109283E0,1.993704071E0,7.905211029E0
6.027925834E-1,2.058070221E0,1.727707214E0,8.364605713E0
6.128395834E-1,1.192869415E0,1.997745667E0,7.933951263E0
6.228855834E-1,1.142124939E0,2.005679169E0,7.855065308E0
6.329325833E-1,1.530267792E0,1.650318146E0,8.182733917E0
6.429785833E-1,2.084714813E0,1.871258698E0,8.629105682E0
6.530255834E-1,2.213596802E0,2.117197266E0,8.826694794E0
6.630715834E-1,2.278262329E0,2.292632446E0,9.003626862E0
6.731185834E-1,2.311193848E0,2.207908630E0,8.838669891E0
6.831655834E-1,2.325863342E0,1.725162506E0,8.433013458E0
6.932115834E-1,2.481689301E0,1.233884125E0,8.305328979E0
7.032585834E-1,2.615810394E0,8.291258240E-1,8.755592651E0
7.133045833E-1,2.760260010E0,1.806742859E-1,8.178243256E0
7.233515834E-1,3.029550018E0,5.105882263E-1,7.491621094E0
7.333975834E-1,3.372636566E0,8.500822449E-1,7.783214722E0
7.434445834E-1,3.731739807E0,1.205892334E0,8.136629791E0
7.534905834E-1,3.716471558E0,1.602717133E0,8.225694580E0
7.635375834E-1,3.547622681E0,1.830842743E0,8.264913025E0
7.735835834E-1,3.803889771E0,1.646126862E0,8.042625275E0
7.836305834E-1,4.361779633E0,1.384470978E0,7.510332184E0
7.936765834E-1,4.851561127E0,1.184187469E0,6.948849792E0
8.037235833E-1,4.718637543E0,1.155896301E0,6.847510529E0
8.137695834E-1,3.667523346E0,9.569599915E-1,7.227570190E0
8.238165834E-1,2.529589691E0,2.013313293E-1,2.815046082E0
8.338625834E-1,4.449347534E0,1.493893433E-1,6.188281403E0
8.439095834E-1,4.618795166E0,-4.888833618E-1,1.031011002E1
8.539555834E-1,4.674629059E0,1.922003174E-1,1.065648972E1
8.640025834E-1,5.744903412E0,1.084345093E0,8.603359222E0
8.740485834E-1,6.591393127E0,1.191821594E0,7.308252411E0
8.840955833E-1,6.632108459E0,6.890171814E-1,6.571634216E0
8.941415834E-1,6.416556702E0,1.676513672E-2,7.358847198E0
9.041885834E-1,6.916966095E0,1.835034027E0,9.965376892E0
9.142345834E-1,6.855593719E0,2.913690948E0,1.198602493E1
9.242815834E-1,5.984405365E0,1.935026093E0,1.225711121E1
9.343275834E-1,5.042713623E0,1.118025055E0,1.205907303E1
9.443745834E-1,3.367247772E0,6.993457031E-1,1.113429611E1
9.544205834E-1,2.501448212E0,4.059558105E-1,9.687255249E0
9.644675833E-1,3.108885040E0,1.118174744E-1,8.418044586E0
9.745135834E-1,3.855382690E0,-2.978805542E-1,6.875202942E0
9.845605834E-1,4.419409790E0,-1.168769531E0,5.108576660E0
9.946065834E-1,5.131029968E0,-2.253563690E0,4.060156860E0
1.004653583E0,4.932093658E0,-3.475472717E0,3.758833466E0
1.014699583E0,2.932402039E0,-4.637506256E0,3.700754242E0
1.024746583E0,-5.044509888E-2,-3.088677063E0,3.335513763E0
1.034792583E0,-4.438270569E0,-7.795788574E-1,4.636308746E0
1.044839583E0,-3.862268372E0,-1.597927094E0,7.279063110E0
1.054885583E0,-1.764231262E0,-2.521805878E0,8.599766693E0
1.064932583E0,-2.844085693E-2,-3.394341431E0,8.401429138E0
1.074978583E0,6.954537964E-1,-4.168681183E0,7.444020081E0
1.085025583E0,1.058898010E0,-4.202510834E0,6.531667328E0
1.095071583E0,1.450334015E0,-4.747377777E0,5.403313751E0
1.105118583E0,1.638792114E0,-6.106850739E0,3.858675842E0
1.115164583E0,1.627565460E0,-8.061635742E0,2.921923828E0
1.125211583E0,3.054847412E0,-1.012105316E1,2.727927246E0
1.135257583E0,5.863756256E0,-1.078731766E1,3.078198853E0
1.145304583E0,8.617879028E0,-9.611662445E0,4.665348358E0
1.155350583E0,1.023915756E1,-8.308771820E0,5.972130890E0
1.165397583E0,1.082444046E1,-8.202193451E0,6.362668762E0
1.175443583E0,1.074989548E1,-8.543932800E0,5.555098114E0
1.185490583E0,1.073073532E1,-8.715176697E0,3.928131409E0
1.195536583E0,1.102876556E1,-9.161099396E0,2.976709900E0
1.205583583E0,1.271575745E1,-1.163380737E1,3.523073730E0
1.215629583E0,1.387419846E1,-1.191043213E1,3.807631989E0
1.225676583E0,1.524654465E1,-1.171329208E1,1.287921753E0
1.235722583E0,1.502305939E1,-1.206311462E1,-1.385518799E0
1.245769583E0,1.359802277E1,-1.227267883E1,-1.883383484E0
1.255815583E0,1.337408844E1,-1.245649658E1,-1.597328339E0
1.265862583E0,1.366807709E1,-1.246203506E1,4.296066284E-2
1.275909583E0,1.412792084E1,-1.103550156E1,2.136058044E0
1.285955583E0,1.438044571E1,-8.806337128E0,3.881578217E0
1.296002583E0,1.403810760E1,-8.103997650E0,5.338498535E0
1.306048583E0,1.424108551E1,-8.650361481E0,4.125271454E0
1.316095583E0,1.472996887E1,-8.342302094E0,7.255861359E0
1.326141583E0,1.179217804E1,-3.996988220E0,1.611473923E1
1.336188500E0,6.654112701E0,3.176244965E0,2.734633301E1
1.346234500E0,9.364676056E0,3.450025635E0,1.271306305E1
1.356281500E0,1.219753510E1,-4.191284180E-3,1.351689148E0
1.366327500E0,1.191612030E1,-3.180735626E0,6.500831451E0
1.376374500E0,1.102068237E1,-4.562961273E0,4.885989532E0
1.386420500E0,1.109283234E1,-3.959566040E0,2.353256378E0
1.396467500E0,1.192989166E1,-3.373834076E0,1.757644958E0
1.406513500E0,1.113205078E1,-3.385060730E0,-2.374063110E-1
1.416560500E0,9.481732635E0,-3.505709839E0,-1.651515656E0
1.426606500E0,7.458689575E0,-4.551435242E0,-1.492396545E0
1.436653500E0,4.174968109E0,-3.316952362E0,3.966451721E0
1.446699500E0,4.638254700E0,-2.426753540E0,8.132588196E-1
1.456746500E0,6.699318695E0,-4.026476898E0,-5.869294739E-1
1.466792500E0,8.666228485E0,-5.674699402E0,-4.102967834E-1
1.476839500E0,8.008795624E0,-5.653742981E0,-2.875520325E-1
1.486885500E0,6.650220795E0,-5.399421844E0,-1.652563477E-1
1.496932500E0,5.707331543E0,-4.861739960E0,6.541397095E-2
1.506978500E0,5.318290558E0,-3.787873077E0,5.912704468E-2
