"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-3.524616480E0,6.251015186E0,5.837459564E0
2.402968000E-3,-3.524616480E0,6.251015186E0,5.837459564E0
4.805937000E-3,-3.524616480E0,6.251015186E0,5.837459564E0
7.208906000E-3,-3.524616480E0,6.251015186E0,5.837459564E0
9.611875000E-3,-3.582074881E0,6.152857304E0,5.957164288E0
1.201484300E-2,-3.582074881E0,6.152857304E0,5.957164288E0
1.444515600E-2,-3.570104361E0,6.143280983E0,6.007440567E0
1.690286400E-2,-3.570104361E0,6.143280983E0,6.007440567E0
1.936057300E-2,-3.570104361E0,6.143280983E0,6.007440567E0
2.181848900E-2,-3.570104361E0,6.143280983E0,6.007440567E0
2.427661400E-2,-3.570104361E0,6.143280983E0,6.007440567E0
2.673453100E-2,-3.407305717E0,6.045123100E0,6.172633648E0
2.920583300E-2,-3.361818075E0,6.018787861E0,6.215727329E0
3.168921800E-2,-3.352241516E0,5.963723660E0,6.287550449E0
3.417015600E-2,-3.337877035E0,5.930205822E0,6.383314133E0
3.664911400E-2,-3.251689196E0,5.894294262E0,6.414437294E0
3.912666600E-2,-3.215777636E0,5.906264782E0,6.459925652E0
4.160322900E-2,-3.194231033E0,5.918235302E0,6.505413055E0
4.407895800E-2,-3.182260513E0,5.889506340E0,6.555689335E0
4.655395800E-2,-3.134378433E0,5.923023701E0,6.593995094E0
4.900703100E-2,-3.110437393E0,5.870353222E0,6.601176739E0
5.143270800E-2,-3.086496592E0,5.870353222E0,6.627512455E0
5.385218700E-2,-3.060161591E0,5.872747898E0,6.704123497E0
5.627088500E-2,-3.088890791E0,5.865565300E0,6.768764019E0
5.868953100E-2,-3.091284752E0,5.891900539E0,6.723276138E0
6.110901000E-2,-2.837510109E0,5.844018459E0,6.352190971E0
6.352848900E-2,-3.103255272E0,5.932600021E0,6.646665096E0
6.594718700E-2,-3.203807116E0,6.006817341E0,6.771157742E0
6.836588500E-2,-3.246901274E0,5.985270500E0,6.723276138E0
7.078536400E-2,-3.282812834E0,5.990058422E0,6.675394058E0
7.320484300E-2,-3.385758638E0,5.985270500E0,6.596388817E0
7.562354100E-2,-3.503069639E0,5.973299980E0,6.570054054E0
7.804223900E-2,-3.589257240E0,5.975693703E0,6.541324615E0
8.046171800E-2,-3.637139320E0,6.002028942E0,6.517383575E0
8.288119800E-2,-3.649109840E0,5.954146862E0,6.479077816E0
8.529989500E-2,-3.560528040E0,5.760224819E0,6.177421570E0
8.771859300E-2,-3.491099119E0,5.568696976E0,5.849430084E0
9.013807300E-2,-3.598833799E0,5.609396935E0,6.045746326E0
9.255755200E-2,-3.689809561E0,5.657279015E0,6.182209969E0
9.497625000E-2,-3.742479563E0,5.707554817E0,6.225303650E0
9.739494800E-2,-3.847820044E0,5.832047939E0,6.256426811E0
9.981442700E-2,-3.957948446E0,5.951753139E0,6.237274170E0
1.022339060E-1,-4.029771805E0,6.042728901E0,6.194180489E0
1.046526040E-1,-4.120747089E0,6.114551544E0,6.222909451E0
1.070713020E-1,-4.182994366E0,6.176798344E0,6.208544731E0
1.094907810E-1,-4.223693848E0,6.258197308E0,6.246850491E0
1.119102600E-1,-4.238058090E0,6.282138348E0,6.299520493E0
1.143289580E-1,-4.209329128E0,6.282138348E0,6.294732571E0
1.167476560E-1,-4.166235447E0,6.262985706E0,6.246850491E0
1.191671350E-1,-4.096806049E0,6.219892025E0,6.179815769E0
1.215866140E-1,-4.053712845E0,6.176798344E0,6.153480530E0
1.240053120E-1,-3.989072084E0,6.198344707E0,6.064898968E0
1.264240100E-1,-3.926824808E0,6.172009945E0,5.909282684E0
1.288434890E-1,-3.866972685E0,6.128916264E0,5.851824284E0
1.312629680E-1,-3.804726362E0,6.121734142E0,5.825489044E0
1.336816660E-1,-3.756844282E0,6.121734142E0,5.801548004E0
1.361003640E-1,-3.754450083E0,6.114551544E0,5.758454323E0
1.385198430E-1,-3.728114843E0,6.119339943E0,5.732119560E0
1.409393230E-1,-3.718538523E0,6.102581024E0,5.724936962E0
