"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.075195000E-3,8.979719132E-2,-2.321287990E-2,-4.581489414E-2
4.028320000E-3,8.979719132E-2,-2.321287990E-2,-4.581489414E-2
6.042481000E-3,8.979719132E-2,-2.321287990E-2,-4.581489414E-2
8.026123000E-3,8.979719132E-2,-2.321287990E-2,-4.581489414E-2
1.000976600E-2,8.979719132E-2,-2.321287990E-2,-4.581489414E-2
1.196289100E-2,8.979719132E-2,-2.321287990E-2,-4.581489414E-2
1.397705100E-2,8.979719132E-2,-2.321287990E-2,-4.581489414E-2
1.593017600E-2,8.979719132E-2,-2.321287990E-2,-4.581489414E-2
1.794433600E-2,8.979719132E-2,-2.321287990E-2,-4.581489414E-2
1.992797900E-2,8.979719132E-2,-2.321287990E-2,-4.581489414E-2
2.191162100E-2,8.979719132E-2,-2.321287990E-2,-4.581489414E-2
2.389526400E-2,8.979719132E-2,-2.321287990E-2,-4.581489414E-2
2.590942400E-2,8.979719132E-2,-2.321287990E-2,-4.581489414E-2
2.786254900E-2,8.979719132E-2,-2.321287990E-2,-4.581489414E-2
2.987670900E-2,8.979719132E-2,-2.321287990E-2,-4.581489414E-2
3.182983400E-2,8.979719132E-2,-2.321287990E-2,-4.581489414E-2
3.381347700E-2,8.979719132E-2,-2.321287990E-2,-4.581489414E-2
3.576660200E-2,8.979719132E-2,-2.321287990E-2,-4.581489414E-2
3.778076200E-2,8.979719132E-2,-2.321287990E-2,-4.581489414E-2
3.976440400E-2,8.979719132E-2,-2.321287990E-2,-4.581489414E-2
4.174804700E-2,8.979719132E-2,-2.321287990E-2,-4.581489414E-2
4.370117200E-2,8.979719132E-2,-2.321287990E-2,-4.581489414E-2
4.568481500E-2,8.979719132E-2,-2.321287990E-2,-4.581489414E-2
4.766845700E-2,8.979719132E-2,-2.321287990E-2,-4.581489414E-2
4.968261700E-2,8.979719132E-2,-2.321287990E-2,-4.581489414E-2
5.163574200E-2,8.979719132E-2,-2.321287990E-2,-4.581489414E-2
5.364990300E-2,8.979719132E-2,-2.321287990E-2,-4.581489414E-2
5.563354500E-2,8.979719132E-2,-2.321287990E-2,-4.581489414E-2
5.761718800E-2,8.979719132E-2,-2.321287990E-2,-4.581489414E-2
5.960083000E-2,8.979719132E-2,-2.321287990E-2,-4.581489414E-2
6.155395500E-2,8.979719132E-2,-2.321287990E-2,-4.581489414E-2
6.350708000E-2,8.979719132E-2,-2.321287990E-2,-4.581489414E-2
6.549072300E-2,-5.125159621E-1,7.880161703E-2,2.730567753E-1
6.747436500E-2,-5.363397002E-1,9.407325089E-2,2.993239760E-1
6.948852600E-2,-5.528330207E-1,1.099557430E-1,3.231477141E-1
7.144165100E-2,-5.601634383E-1,1.203404516E-1,3.353650272E-1
7.345581100E-2,-5.687155724E-1,1.466076523E-1,3.555235863E-1
7.543945300E-2,-5.674937963E-1,1.563815027E-1,3.634648323E-1
7.742309600E-2,-5.632177591E-1,1.857030392E-1,3.750712574E-1
8.081054700E-2,-5.436700583E-1,2.174680233E-1,3.885102868E-1
8.151245100E-2,-5.436700583E-1,2.174680233E-1,3.885102868E-1
8.386230500E-2,-5.161811113E-1,2.315179259E-1,3.897320330E-1
8.547973600E-2,-4.935791194E-1,2.455678284E-1,3.988949955E-1
8.746337900E-2,-4.746423066E-1,2.528982162E-1,4.031710625E-1
8.944702200E-2,-4.447098970E-1,2.730567753E-1,4.214970171E-1
9.140014700E-2,-4.153883755E-1,2.834414840E-1,4.410447180E-1
9.341430700E-2,-4.007275999E-1,2.895501256E-1,4.489859641E-1
9.667968800E-2,-3.518583775E-1,3.121521473E-1,4.795292318E-1
9.747314500E-2,-3.353650272E-1,3.200933933E-1,4.886921942E-1
9.982299800E-2,-3.005456924E-1,3.390302062E-1,5.009095073E-1
1.014099120E-1,-2.840523422E-1,3.439171314E-1,5.070181489E-1
1.033630370E-1,-2.510656118E-1,3.720169365E-1,5.174028873E-1
1.053466800E-1,-2.351831198E-1,3.878994286E-1,5.186246037E-1
1.072998050E-1,-2.046398520E-1,4.202753007E-1,5.247332454E-1
1.092834470E-1,-1.899790913E-1,4.398229718E-1,5.271766782E-1
1.112365720E-1,-1.637118906E-1,4.825835526E-1,5.381723046E-1
1.132507330E-1,-1.368338168E-1,5.314527750E-1,5.528330207E-1
1.152038580E-1,-1.246165112E-1,5.583308339E-1,5.607742667E-1
1.172180180E-1,-9.896016866E-2,6.102544069E-1,5.766568184E-1
1.192016600E-1,-7.696902007E-2,6.597344875E-1,6.004805565E-1
1.211547850E-1,-6.352998316E-2,6.908885837E-1,6.120869517E-1
1.231689450E-1,-3.604105115E-2,7.250970602E-1,6.407976151E-1
