"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,2.382295990E0,-9.231004028E0,-1.747166748E0
1.001299999E-2,3.207679596E0,-9.210796051E0,-1.438358917E0
2.002499999E-2,3.531156921E0,-9.101373596E0,-7.397616577E-1
3.003800000E-2,3.633693695E0,-8.819509735E0,3.606001282E-1
4.005099999E-2,3.554957428E0,-8.341254272E0,1.511257324E0
5.006299999E-2,3.387755127E0,-7.658374329E0,2.423161011E0
6.007599999E-2,3.116519165E0,-6.846762085E0,2.950514374E0
7.008799999E-2,2.581531677E0,-6.109694824E0,3.007545776E0
8.010100000E-2,1.478325806E0,-5.687872009E0,2.758014679E0
9.011300000E-2,3.068618774E-2,-5.655838623E0,2.395169220E0
1.001260000E-1,-1.240919495E0,-5.808371429E0,2.233954468E0
1.101390000E-1,-2.061213684E0,-5.973178711E0,2.269131317E0
1.201510000E-1,-2.354453888E0,-6.132447510E0,2.340981903E0
1.301640000E-1,-2.155517578E0,-6.225104828E0,2.308200073E0
1.401760000E-1,-1.646126862E0,-6.143225098E0,2.127226410E0
1.501890000E-1,-8.771759033E-1,-5.908962250E0,1.835483093E0
1.602010000E-1,-4.640350342E-3,-5.823639679E0,1.570983124E0
1.702140000E-1,8.729846191E-1,-6.010451202E0,1.472038879E0
1.802270000E-1,1.660946045E0,-6.250701599E0,1.653162231E0
1.902390000E-1,2.226170654E0,-6.361620941E0,1.947899323E0
2.002520000E-1,2.475402374E0,-6.218069458E0,2.148033142E0
2.102640000E-1,2.567460938E0,-5.946983185E0,2.126777344E0
2.202770000E-1,2.659220123E0,-5.612877960E0,2.028731232E0
2.302890000E-1,2.757415924E0,-5.248685303E0,2.006726990E0
2.403020000E-1,2.808310089E0,-5.051844635E0,2.066901855E0
2.503150000E-1,2.911595306E0,-5.100643158E0,2.436782684E0
2.603270000E-1,3.031346283E0,-5.356311493E0,3.068319397E0
2.703400000E-1,3.111878815E0,-6.010750580E0,3.746708679E0
2.803520000E-1,3.193159790E0,-7.326364746E0,4.402195587E0
2.903650000E-1,3.553460541E0,-9.518106995E0,5.157674561E0
3.003770000E-1,4.552183685E0,-1.252969437E1,6.070775757E0
3.103900000E-1,5.596861267E0,-1.595816483E1,7.128775635E0
3.204030000E-1,5.376818848E0,-1.869731873E1,8.462951202E0
3.304150000E-1,3.957320709E0,-1.985905289E1,9.326804810E0
3.404280000E-1,2.762655029E0,-2.022983185E1,1.046503784E1
