"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,8.009544067E0,-1.022209305E1,-3.599714355E0
9.934000089E-3,7.606132965E0,-1.103580093E1,-3.596870270E0
1.986900007E-2,7.295379181E0,-1.217912338E1,-3.258424072E0
2.980400005E-2,6.435716858E0,-1.300226166E1,-2.437231750E0
3.973900003E-2,5.002746735E0,-1.276979507E1,-1.401984558E0
4.967400001E-2,3.739822998E0,-1.226429626E1,-5.285508728E-1
5.960900011E-2,2.811303864E0,-1.205862396E1,3.171903992E-1
6.954400009E-2,1.984273682E0,-1.227133163E1,1.091081085E0
7.947900007E-2,1.491797791E0,-1.231384323E1,1.639839935E0
8.941400005E-2,1.205742645E0,-1.271815247E1,1.814227295E0
9.934900003E-2,1.113235016E0,-1.365535355E1,8.746311951E-1
1.092840000E-1,1.790277100E0,-1.417926407E1,-1.722917175E0
1.192190001E-1,2.833308105E0,-1.368618942E1,-4.302353210E0
1.291540001E-1,3.829336853E0,-1.207434128E1,-5.942941589E0
1.390890001E-1,4.706512756E0,-1.062969543E1,-5.779331818E0
1.490240000E-1,5.734425201E0,-1.030232620E1,-3.282823334E0
1.589580000E-1,6.893764343E0,-1.061098434E1,-1.392105103E-1
1.688930000E-1,7.557484131E0,-1.021775208E1,2.806364136E0
1.788280001E-1,7.572453003E0,-8.859326935E0,4.426894226E0
1.887630001E-1,7.037914581E0,-7.062762909E0,4.207001495E0
1.986980001E-1,6.450835419E0,-5.784271545E0,2.553988953E0
2.086330000E-1,5.758674774E0,-4.818479919E0,5.557942200E-1
2.185680000E-1,4.383484497E0,-3.721860352E0,-1.054557037E0
2.285030001E-1,2.340981903E0,-2.504142609E0,-1.659449158E0
2.384342084E-1,7.288343811E-1,-1.423839111E0,-1.619332581E0
2.483692084E-1,8.445437622E-1,-2.431393890E0,-1.031504974E0
2.583042084E-1,5.900729370E-1,-2.108365631E0,-6.059399414E-1
2.682392084E-1,4.248165894E-1,-2.042801971E0,-5.364843750E-1
2.781742084E-1,4.939727783E-1,-2.536175995E0,-5.333409119E-1
2.881092083E-1,4.742138672E-1,-3.037932587E0,-9.788145447E-1
2.980432084E-1,3.791615295E-1,-3.347788239E0,-1.470242615E0
3.079782084E-1,2.800675964E-1,-3.652255096E0,-1.474882965E0
3.179132084E-1,2.369572449E-1,-4.028871918E0,-1.298699341E0
3.278482084E-1,1.803749084E-1,-4.382137299E0,-1.162033539E0
3.377832083E-1,1.363664246E-1,-4.682861938E0,-1.177451477E0
3.477182083E-1,9.205856323E-2,-4.924609222E0,-1.278341675E0
3.576532084E-1,4.640350342E-3,-5.114264832E0,-1.595831451E0
3.675882084E-1,3.348536682E-1,-5.528603210E0,-2.213896179E0
3.775232084E-1,1.578617249E0,-6.325246582E0,-3.079546051E0
3.874582084E-1,3.447331238E0,-7.399861908E0,-4.150568848E0
3.973932083E-1,5.147645416E0,-8.511899414E0,-5.796845398E0
4.073282083E-1,7.050488434E0,-1.046967819E1,-8.113577728E0
4.172632084E-1,9.864786072E0,-1.289403671E1,-1.108100693E1
4.271982084E-1,1.350820953E1,-1.505524246E1,-1.420980057E1
4.371322084E-1,1.661035858E1,-1.625754227E1,-1.643836624E1
4.470672084E-1,1.794707886E1,-1.532632874E1,-1.622431137E1
4.570022083E-1,1.515777924E1,-1.170940018E1,-1.408615768E1
4.669372084E-1,1.113534393E1,-8.956474915E0,-1.110959747E1
4.768722084E-1,8.924591217E0,-8.092621307E0,-7.117099915E0
4.868072084E-1,7.257657623E0,-7.908504181E0,-2.895129547E0
4.967422084E-1,5.854176178E0,-7.988138580E0,3.384461975E-1
5.066772084E-1,5.287304993E0,-9.407037964E0,2.887944489E0
5.166122083E-1,6.198909302E0,-1.220262451E1,4.227059784E0
5.265472084E-1,8.160430298E0,-1.510329254E1,4.673880615E0
5.364822084E-1,9.623487854E0,-1.758632904E1,3.591331787E0
5.464172084E-1,9.151219940E0,-1.881497406E1,-3.870950317E-1
5.563522084E-1,7.315587158E0,-1.810919174E1,-4.823719025E0
5.662862083E-1,8.492290192E0,-1.660287415E1,-9.272767181E0
5.762212084E-1,1.186013672E1,-1.527468613E1,-1.113609238E1
5.861562084E-1,1.202823715E1,-1.297950897E1,-8.039930878E0
5.960912084E-1,9.519454193E0,-9.079668732E0,-4.312981110E0
6.060262084E-1,5.856870575E0,-4.948409729E0,-4.248165894E-1
6.159612084E-1,2.814746704E0,-3.034789124E0,3.037633209E0
6.258962083E-1,6.574328613E-1,-2.362537079E0,3.815715179E0
6.358312084E-1,-1.071920929E0,-1.792522430E0,2.724634094E0
6.457662084E-1,-3.054548035E0,-6.390211487E-1,1.788331146E0
6.557012084E-1,-4.890929260E0,4.749623108E-1,1.566492462E0
6.656362084E-1,-5.902375946E0,3.079096985E-1,1.229393463E0
6.755712084E-1,-5.240751801E0,-2.055824890E0,3.351530457E-1
6.855062083E-1,-2.561174011E0,-5.398823090E0,-8.647517395E-1
6.954402084E-1,7.725434875E-1,-7.895181885E0,-2.520907745E0
7.053752084E-1,3.079396362E0,-7.949818268E0,-3.441493378E0
7.153102084E-1,4.136797485E0,-6.881639557E0,-3.236868896E0
7.252452084E-1,5.003195801E0,-6.231840820E0,-2.731968842E0
7.351802083E-1,6.227649536E0,-6.684798889E0,-1.957928467E0
7.451152084E-1,7.358547821E0,-7.439080353E0,-1.210382996E0
7.550502084E-1,8.167016602E0,-8.179440765E0,-7.168592834E-1
7.649852084E-1,8.441096649E0,-8.603957977E0,-2.233355713E-1
7.749202084E-1,7.806865540E0,-7.969726868E0,6.086343384E-1
7.848552084E-1,6.375991058E0,-6.616241455E0,1.832788696E0
7.947902083E-1,5.314398651E0,-6.118227081E0,2.829865265E0
8.047252084E-1,5.264402618E0,-7.144043884E0,3.141816559E0
8.146592084E-1,5.325774994E0,-8.290360107E0,2.876568146E0
8.245942084E-1,5.359604645E0,-9.216334534E0,1.914369049E0
8.345292084E-1,5.454507294E0,-9.626631317E0,5.993536377E-1
8.444642083E-1,5.079087982E0,-8.684939575E0,-5.469625854E-1
8.543992083E-1,5.034780121E0,-7.687264252E0,-1.578617249E0
8.643342084E-1,4.877008209E0,-7.109166412E0,-2.283950500E0
8.742692084E-1,2.383792877E0,-4.051025848E0,-1.504820709E0
8.842042084E-1,7.964936829E-1,-2.656226349E0,-1.273701324E0
8.941392084E-1,1.080153809E0,-3.583098907E0,-1.687440948E0
9.040742083E-1,1.496737518E0,-4.307143250E0,-1.170865173E0
9.140092084E-1,1.500180359E0,-3.481310577E0,7.012916565E-1
9.239442084E-1,3.276985474E0,-4.166286163E0,2.011816406E0
9.338782084E-1,5.453459473E0,-6.078260193E0,2.489622803E0
9.438132084E-1,6.023025055E0,-6.726861420E0,2.311044159E0
9.537482084E-1,5.210664368E0,-6.364614716E0,1.155896301E0
9.636832083E-1,3.855831757E0,-5.809718628E0,-1.172062683E-1
9.736182084E-1,3.776496735E0,-6.810088348E0,-1.421743469E0
9.835532084E-1,4.528981934E0,-8.310119019E0,-1.987267456E0
