"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.377901480E-1,2.099778891E0,6.471724987E0,6.323279858E0
1.397901480E-1,2.099778891E0,6.471724987E0,6.323279858E0
1.417771480E-1,2.099778891E0,6.471724987E0,6.323279858E0
1.437864810E-1,2.099778891E0,6.471724987E0,6.323279858E0
1.457847310E-1,2.995237827E0,2.552296877E0,1.110225201E1
1.477843310E-1,3.052700281E0,2.612153769E0,1.108070374E1
1.497839970E-1,3.122134447E0,2.746233225E0,1.096098995E1
1.517837110E-1,3.150865555E0,2.846792698E0,1.074550533E1
1.537834610E-1,3.160442829E0,2.904255390E0,1.061860847E1
1.557832380E-1,3.186779737E0,2.968900681E0,1.035044956E1
1.577828380E-1,3.165231228E0,2.985660791E0,1.002004051E1
1.597824740E-1,3.110162973E0,2.964112282E0,9.476539612E0
1.617799740E-1,3.102980137E0,2.952140808E0,9.308940887E0
1.637796660E-1,3.088614464E0,2.952140808E0,9.155706406E0
1.657793800E-1,3.057488918E0,2.952140808E0,9.002472878E0
1.677791130E-1,2.985660791E0,2.942563772E0,8.676852226E0
1.697788630E-1,2.947352171E0,2.964112282E0,8.339259148E0
1.717786270E-1,2.918621063E0,2.992843628E0,8.176448822E0
1.737782930E-1,2.930592299E0,3.074248791E0,7.865192890E0
1.757772930E-1,2.959323645E0,3.105374336E0,7.733507633E0
1.777769930E-1,3.035940409E0,3.210722446E0,7.515628815E0
1.797767070E-1,3.225088120E0,3.385504484E0,7.228315830E0
1.817752520E-1,3.225088120E0,3.385504484E0,7.228315830E0
1.837749910E-1,3.280156374E0,3.404658794E0,7.178035736E0
1.857747410E-1,3.385504484E0,3.402264595E0,7.154093266E0
1.877745010E-1,3.426207304E0,3.390293121E0,7.168458939E0
1.897741930E-1,3.430995703E0,3.349590540E0,7.180429935E0
1.917738960E-1,3.428601503E0,3.296916485E0,7.178035736E0
1.937736100E-1,3.414235830E0,3.275367975E0,7.182824612E0
1.957733340E-1,3.359167576E0,3.205934048E0,7.199584484E0
1.977730670E-1,3.296916485E0,3.114951611E0,7.204372883E0
1.997728000E-1,2.267378330E0,2.128510237E0,8.940221786E0
2.017725330E-1,2.267378330E0,2.128510237E0,8.940221786E0
2.037712330E-1,2.056682110E0,1.972882390E0,9.371191978E0
2.057711330E-1,1.927391171E0,1.872322917E0,9.620196342E0
2.077708660E-1,1.831620216E0,1.776551962E0,9.613013268E0
2.097705990E-1,1.814860344E0,1.745426297E0,9.134158134E0
2.117703320E-1,1.810071707E0,1.731060743E0,8.810931206E0
2.137700650E-1,1.728666425E0,1.716695070E0,8.200390816E0
2.157697980E-1,1.592192769E0,1.678386688E0,7.834067345E0
2.177695980E-1,1.517970204E0,1.654443860E0,7.757450581E0
2.197693980E-1,8.092648983E-1,7.829278708E-1,7.470137596E0
2.217691310E-1,5.027977228E-1,3.926610649E-1,7.120573044E0
2.237684640E-1,5.027977228E-1,3.926610649E-1,7.120573044E0
2.257681970E-1,-4.549122229E-2,-2.681587934E-1,5.865973473E0
2.277679300E-1,1.197137404E-2,-2.992843390E-1,4.391099930E0
2.297676630E-1,-7.182824425E-3,6.225114316E-2,3.974496126E0
2.317673960E-1,-7.158881426E-1,1.149251938E0,4.012804508E0
2.337671960E-1,-1.467690468E0,1.960911036E0,5.056708336E0
2.357674290E-1,-1.573038578E0,2.185972929E0,5.849213123E0
2.377671620E-1,-1.436564922E0,2.353572130E0,7.702382088E0
2.397668950E-1,-3.878725171E-1,1.994430900E0,1.074550533E1
2.417665950E-1,-3.878725171E-1,1.994430900E0,1.074550533E1
2.437666280E-1,-5.027977005E-2,1.798100352E0,1.116929245E1
2.457663610E-1,5.435003638E-1,1.319245458E0,1.149970150E1
2.477660940E-1,7.901107073E-1,1.046298146E0,1.137041092E1
2.497658940E-1,1.103760719E0,5.889915824E-1,1.068564892E1
2.517656270E-1,1.194743156E0,2.705530524E-1,9.672870636E0
2.537653600E-1,1.173194647E0,1.915419847E-1,9.122186661E0
2.557650930E-1,9.936240315E-1,1.987248063E-1,8.178842545E0
2.577648260E-1,6.967339516E-1,3.184385598E-1,7.551542759E0
2.597645590E-1,3.591412306E-2,7.518022656E-1,7.288172722E0
2.617642920E-1,-2.011190802E-1,9.146129489E-1,7.403097630E0
2.637641250E-1,-2.011190802E-1,1.087000728E0,7.580274105E0
2.657639250E-1,-8.403904438E-1,1.300091267E0,7.829278469E0
2.677636580E-1,-1.762186289E0,1.778946161E0,8.497281075E0
2.697633910E-1,-2.075836182E0,1.920208454E0,8.825297356E0
2.717631240E-1,-2.104567528E0,1.798100352E0,9.349642754E0
2.737628570E-1,-1.728666425E0,1.383890867E0,9.718361855E0
2.757625900E-1,-1.491633177E0,1.137280583E0,9.852440834E0
2.777623230E-1,-9.313728809E-1,6.680026650E-1,1.001525116E1
2.797620560E-1,4.067873001E0,6.656084061E-1,1.045819283E1
2.817618560E-1,4.067873001E0,6.656084061E-1,1.045819283E1
2.837618220E-1,4.067873001E0,6.656084061E-1,1.045819283E1
2.857615550E-1,6.270605564E0,5.698373914E-1,1.008947372E1
2.877612880E-1,6.960156918E0,3.974496126E-1,9.857229233E0
2.897610210E-1,7.314509392E0,-8.140534163E-2,9.632167816E0
2.917607540E-1,6.641718388E0,-4.573064744E-1,9.787795067E0
2.937604870E-1,6.189200401E0,-5.219519138E-1,9.962577820E0
2.957602200E-1,5.545140266E0,-4.022381604E-1,1.034805584E1
2.977600200E-1,5.435003757E0,5.746259540E-2,1.059706020E1
2.997597530E-1,5.846818924E0,8.810931444E-1,1.067607117E1
3.017604190E-1,5.846818924E0,8.810931444E-1,1.067607117E1
3.037598520E-1,6.191594601E0,1.312062621E0,1.056832886E1
3.057595850E-1,6.320885658E0,1.496421814E0,1.048452950E1
3.077593180E-1,6.419050694E0,1.745426297E0,1.028101635E1
3.097590510E-1,6.311308384E0,1.831620216E0,1.003919411E1
3.117588510E-1,6.198777676E0,1.841197371E0,9.926663399E0
3.137586510E-1,5.906675816E0,1.860351562E0,9.684841156E0
3.157583840E-1,5.607391834E0,1.874717116E0,9.474145889E0
3.177581170E-1,5.473312378E0,1.879505754E0,9.392740250E0
3.197578500E-1,5.116565228E0,1.939362645E0,9.052753448E0
3.217575830E-1,5.078257084E0,1.953728199E0,8.980924606E0
3.237573160E-1,5.078257084E0,1.953728199E0,8.980924606E0
3.257570490E-1,5.020794392E0,1.932179809E0,8.923461914E0
3.277568490E-1,4.982485771E0,1.901054144E0,8.913885117E0
3.297565820E-1,4.972908974E0,1.886688590E0,8.921068192E0
3.317563150E-1,4.927417755E0,1.834014535E0,8.973741531E0
3.337560480E-1,4.841223717E0,1.728666425E0,9.057541847E0
3.357557810E-1,4.788549423E0,1.687963724E0,9.081484795E0
3.377555140E-1,4.625739098E0,1.620923996E0,9.136552811E0
3.397552470E-1,4.108575344E0,1.462901950E0,9.165284157E0
3.417549800E-1,4.108575344E0,1.462901950E0,9.165284157E0
3.437548460E-1,3.972101927E0,1.424593568E0,9.201197624E0
3.457546120E-1,3.680000305E0,1.376708031E0,9.277814865E0
3.477543780E-1,3.507612705E0,1.369525194E0,9.296969414E0
3.497541440E-1,3.112557173E0,1.371919513E0,9.320911407E0
3.517539100E-1,2.667222023E0,1.352765322E0,9.361614227E0
3.537536760E-1,2.396669149E0,1.312062621E0,9.373585701E0
3.557534420E-1,1.848380208E0,1.201925993E0,9.373585701E0
3.577532080E-1,1.587404251E0,1.070240855E0,9.330489159E0
3.597530410E-1,6.536370516E-1,8.451790214E-1,9.229928970E0
3.617519070E-1,4.405465722E-1,7.613793612E-1,9.194015503E0
3.637516730E-1,4.405465722E-1,6.823683381E-1,9.136552811E0
3.657514390E-1,8.379961550E-2,6.201171875E-1,9.052753448E0
3.677512050E-1,-1.939362586E-1,5.171633363E-1,8.980924606E0
3.697509710E-1,-3.232271075E-1,4.597007632E-1,8.959376335E0
3.717507370E-1,-5.746259689E-1,3.232271075E-1,8.904308319E0
3.737505030E-1,-7.661679387E-1,1.843591630E-1,8.822902679E0
3.757503360E-1,-8.379961848E-1,1.197137386E-1,8.798959732E0
3.777501020E-1,-9.241901040E-1,2.873129770E-2,8.751074791E0
3.797498680E-1,-1.436564922E0,-4.070267081E-1,8.430241585E0
3.817496340E-1,-1.436564922E0,-4.070267081E-1,8.430241585E0
3.837494000E-1,-1.675992370E0,-5.722316504E-1,8.257853508E0
3.857491660E-1,-1.965699673E0,-8.523618579E-1,7.805335999E0
3.877489320E-1,-2.013585091E0,-9.385557175E-1,7.594639778E0
3.897487650E-1,-1.908236980E0,-9.648927450E-1,7.364789486E0
3.917485980E-1,-1.582615614E0,-8.188419938E-1,7.376760483E0
3.937483640E-1,-1.381496549E0,-7.110996246E-1,7.506051540E0
3.957481300E-1,-1.007989645E0,-4.381522834E-1,7.910684109E0
3.977478960E-1,-6.680026650E-1,-1.484450400E-1,8.384750366E0
