"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.435000036E-3,-2.202128410E0,1.232938468E-1,2.449598908E-1
1.736900001E-2,-2.079717398E0,4.519577324E-1,7.278059721E-1
2.730300010E-2,-2.054676056E0,3.328758180E-1,1.091567636E0
3.723800008E-2,-2.181826830E0,-2.053723037E-1,1.202990651E0
4.717200005E-2,-2.398561954E0,-8.677492142E-1,1.057848692E0
5.710700003E-2,-2.561606169E0,-1.268526435E0,7.767705321E-1
6.704100000E-2,-2.580378532E0,-1.272155285E0,4.587643445E-1
7.697600010E-2,-2.453637838E0,-9.521952271E-1,1.518499702E-1
8.691000007E-2,-2.223943949E0,-4.422649145E-1,-3.614336997E-2
9.684500005E-2,-1.901433229E0,4.697380960E-2,-1.370427459E-1
1.067790000E-1,-1.532179236E0,5.248271823E-1,-3.312607110E-1
1.167140000E-1,-1.173660636E0,9.026706219E-1,-5.731903911E-1
1.266480001E-1,-8.217830062E-1,1.008778930E0,-8.617047071E-1
1.365830001E-1,-5.564508438E-1,8.755306005E-1,-1.236737251E0
1.465170000E-1,-4.203180671E-1,5.907153487E-1,-1.621290803E0
1.564520000E-1,-4.145365953E-1,1.983760893E-1,-1.974463582E0
1.663860000E-1,-5.023535490E-1,-1.673499644E-1,-2.217248678E0
1.763200001E-1,-6.521024704E-1,-5.425462723E-1,-2.280277967E0
1.862550001E-1,-8.897272348E-1,-1.157296419E0,-2.218810081E0
1.961890000E-1,-1.168581963E0,-1.761833072E0,-2.157806873E0
2.061240000E-1,-1.458035111E0,-2.429427385E0,-2.163694620E0
2.160580000E-1,-1.711428165E0,-3.116361141E0,-2.170256376E0
2.259927500E-1,-1.792895794E0,-3.356736660E0,-2.121306896E0
2.359267500E-1,-1.501381874E0,-2.871226072E0,-1.932556629E0
2.458617501E-1,-9.762355685E-1,-1.933116198E0,-1.631267071E0
2.557957501E-1,-5.506786108E-1,-9.326497316E-1,-1.280526400E0
2.657307500E-1,-1.799418330E-1,4.516554251E-2,-7.753988504E-1
2.756647500E-1,1.680609435E-1,5.063535571E-1,-6.672371924E-2
2.855997500E-1,5.258685946E-1,4.050652981E-1,4.440801740E-1
2.955337501E-1,9.047029614E-1,1.348849386E-1,6.224367023E-1
3.054687501E-1,1.241191745E0,1.607865468E-2,6.231030226E-1
3.154027500E-1,1.472724676E0,2.122447193E-1,5.265592933E-1
3.253367500E-1,1.593906283E0,5.860973597E-1,3.164452016E-1
3.352717500E-1,1.629241467E0,9.917052388E-1,1.434277594E-1
3.452057501E-1,1.547748685E0,1.278469324E0,8.634929359E-2
3.551407501E-1,1.262451530E0,1.501381397E0,1.101214141E-1
3.650747500E-1,7.911778092E-1,1.512293220E0,1.051160023E-1
3.750097500E-1,2.497466356E-1,1.420028687E0,-1.297744811E-1
3.849437500E-1,-3.774640709E-2,8.778106570E-1,-4.433736503E-1
3.948787501E-1,-6.046473607E-2,2.313531637E-1,-6.865160465E-1
4.048127501E-1,-3.578255698E-2,-2.433603406E-1,-7.633376122E-1
4.147477500E-1,-4.649385810E-4,-6.543179750E-1,-6.527180076E-1
4.246817500E-1,-2.899671346E-2,-3.506683707E-1,-4.662136137E-1
4.346167500E-1,8.376071602E-2,2.665380016E-3,-1.458778679E-1
4.445507501E-1,-6.416483223E-2,1.601134062E0,5.540038273E-2
4.544847501E-1,3.038894534E-1,1.897672653E0,3.795742989E-1
4.644197500E-1,9.889876842E-1,1.666658044E0,4.650170207E-1
4.743537500E-1,1.464520454E0,1.726769328E0,4.593726397E-1
4.842887501E-1,1.714483142E0,1.180936575E0,4.561411440E-1
4.942227501E-1,7.824237943E-1,1.853129029E0,3.311242163E-1
