"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-6.215973816E0,3.440894623E0,6.892117767E0
1.005000001E-2,-6.158193970E0,3.375480652E0,7.013066254E0
2.010000001E-2,-6.098617859E0,3.353925476E0,7.042854309E0
3.015000001E-2,-6.075715485E0,3.309617615E0,7.082222443E0
4.020000000E-2,-6.164181519E0,3.269351349E0,7.219936066E0
5.025000000E-2,-6.361171875E0,3.239712982E0,7.418273621E0
6.030000001E-2,-6.454877014E0,3.267405396E0,7.626340942E0
7.035000001E-2,-6.349795532E0,3.317251740E0,7.674690399E0
8.040000001E-2,-6.195616150E0,3.305576019E0,7.805668030E0
9.045000000E-2,-6.139482880E0,3.245850220E0,7.986791382E0
1.005000000E-1,-6.202950897E0,3.206033020E0,8.027955780E0
1.105500000E-1,-5.987848206E0,3.014132080E0,8.183781738E0
1.206000000E-1,-5.997727661E0,2.743794250E0,8.652008057E0
1.306500000E-1,-6.168672180E0,2.736459503E0,8.674161987E0
1.407000000E-1,-6.745722198E0,2.597248993E0,8.323141937E0
1.507500000E-1,-6.463708649E0,2.497855682E0,8.122409363E0
1.608000000E-1,-5.889802094E0,2.194586334E0,1.042117905E1
1.708500000E-1,-5.342839508E0,2.163451080E0,1.083701431E1
1.809000000E-1,-4.259691925E0,1.336121521E0,1.070947952E1
1.909500000E-1,-2.561323700E0,1.603166199E-1,1.147423920E1
2.010000000E-1,-2.707120514E0,1.052012329E0,1.123488693E1
2.110490000E-1,-2.181713104E0,1.550026703E0,1.055305481E1
2.210990000E-1,-6.734495544E-1,1.733994141E0,1.035262161E1
2.311490000E-1,-2.383044434E-1,1.519190826E0,9.802515564E0
2.411990000E-1,-2.267784119E-1,7.318281555E-1,8.878187714E0
2.512490000E-1,2.460882568E-1,3.817062378E-2,8.679850159E0
2.612990000E-1,1.088237000E0,2.243833923E-1,7.919132080E0
2.713490000E-1,1.631756744E0,6.861730957E-1,7.112010498E0
2.813990000E-1,1.145268402E0,1.507365417E-1,6.691385193E0
2.914490000E-1,1.237925720E-1,-4.900808716E-1,6.254443817E0
3.014990000E-1,-4.806504822E-1,-9.976753235E-1,5.988596649E0
3.115490000E-1,-9.264234924E-1,-1.321152649E0,6.237978058E0
3.215990000E-1,-2.216440887E0,-1.656006317E0,7.303462372E0
3.316490000E-1,-4.162244568E0,-2.055675201E0,8.250692596E0
3.416990000E-1,-5.812263336E0,-2.236798553E0,8.416697388E0
3.517490000E-1,-6.125262451E0,-2.941533051E0,6.628665619E0
3.617990000E-1,-3.401676178E0,-2.072140961E0,8.484356689E0
3.718490000E-1,-3.731739807E-1,7.231462097E-1,8.045768738E0
3.818990000E-1,1.733395386E-1,3.041674805E-1,7.756869507E0
3.919490000E-1,5.825885010E-1,-3.878434753E-1,7.680378571E0
4.019990000E-1,1.223256226E0,-9.400451660E-2,9.226363678E0
4.120490000E-1,1.607207794E0,-3.302133179E-1,1.096799194E1
4.220990000E-1,5.698649597E-1,-1.047821045E-1,9.391769714E0
4.321490000E-1,-4.369413757E-1,4.052073669E-1,8.039332123E0
4.421990000E-1,4.489164734E-1,-1.496887207E-2,7.177424469E0
4.522490000E-1,2.199526062E0,-5.233117676E-1,6.340065765E0
4.622990000E-1,3.403023376E0,-9.508227539E-1,5.892047424E0
4.723490000E-1,4.221072235E0,-3.350033569E-1,4.048331451E0
4.823990000E-1,4.008813629E0,-4.016148376E-1,2.312241669E0
4.924490000E-1,2.929557953E0,-9.705816650E-1,3.864214325E0
5.024990000E-1,3.214864655E0,-1.230291595E0,5.317691803E0
5.125490000E-1,3.893553314E0,-1.141077118E0,5.443430328E0
5.225990000E-1,4.139342194E0,-1.675465851E0,4.542603607E0
5.326490000E-1,4.143383789E0,-2.252515869E0,4.175417175E0
5.426990000E-1,4.640649719E0,-2.420316925E0,3.908222809E0
5.527490000E-1,5.206323395E0,-2.369572449E0,4.220623169E0
5.627990000E-1,5.356910248E0,-2.216291199E0,5.641019440E0
5.728490000E-1,5.954168243E0,-2.180216217E0,7.549550629E0
5.828990000E-1,6.029611359E0,-2.259102173E0,6.714736633E0
5.929490000E-1,6.249204712E0,-2.200124817E0,6.715185699E0
6.029990000E-1,6.996450806E0,-1.803300018E0,7.198380890E0
6.130490000E-1,6.609355774E0,-2.099533997E0,7.429949341E0
6.230990000E-1,6.543343048E0,-1.969753876E0,7.414082336E0
6.331490000E-1,7.245532837E0,-1.846260681E0,7.432344360E0
6.431990000E-1,7.797584839E0,-1.991758118E0,7.594157867E0
6.532490000E-1,8.236322479E0,-2.044298859E0,7.826923828E0
6.632990000E-1,9.011710052E0,-1.596729584E0,7.595654755E0
6.733490000E-1,9.497449951E0,-1.381327515E0,7.644004211E0
6.833990000E-1,1.038390656E1,-1.037043457E0,7.969577179E0
6.934490000E-1,1.162258072E1,-4.954696655E-1,8.072263641E0
7.034990000E-1,1.195204559E1,-2.676434326E-1,8.069269867E0
7.135490000E-1,1.219858292E1,4.415817261E-2,7.729027405E0
7.235990000E-1,1.258418106E1,6.587800598E-1,7.342680817E0
7.336490000E-1,1.263208145E1,6.972500610E-1,7.253466339E0
7.436990000E-1,1.274853928E1,6.463558960E-1,6.410718842E0
7.537490000E-1,1.316063232E1,1.144370270E0,5.833519135E0
7.637990000E-1,1.319685699E1,1.404678955E0,5.514382782E0
7.738490000E-1,1.358514954E1,1.677262115E0,4.930896149E0
7.838985000E-1,1.395997009E1,1.880539398E0,4.246070251E0
7.939485000E-1,1.395607819E1,1.958227844E0,3.484603729E0
8.039985000E-1,1.409229492E1,2.274520111E0,2.835703125E0
8.140485000E-1,1.354563171E1,2.160307617E0,1.624571686E0
8.240985000E-1,1.310569656E1,2.073787537E0,1.063238983E0
8.341485000E-1,1.349503693E1,2.509830780E0,8.358618164E-1
8.441985000E-1,1.376193192E1,2.568059692E0,4.718188477E-1
8.542485000E-1,1.369337448E1,2.412832489E0,-2.275268555E-2
8.642985000E-1,1.358110794E1,2.643203430E0,-7.105723572E-1
8.743485000E-1,1.344983093E1,2.734513550E0,-1.106798401E0
8.843985000E-1,1.347228424E1,2.861150208E0,-1.228645020E0
8.944485000E-1,1.291888504E1,2.387535095E0,-2.417023773E0
9.044985000E-1,1.305180862E1,2.374212799E0,-2.413580933E0
9.145485000E-1,1.256741592E1,2.032174072E0,-2.637964325E0
9.245985000E-1,1.203063217E1,1.449884949E0,-3.369942169E0
9.346485000E-1,1.155462204E1,9.250762939E-1,-3.889811096E0
9.446985000E-1,1.092727661E1,4.776567078E-1,-4.081262970E0
9.547485000E-1,1.029753616E1,2.424957275E-2,-4.008663940E0
9.647985000E-1,9.811945953E0,-4.483177185E-1,-3.495980072E0
9.748485000E-1,9.351353760E0,-8.668473816E-1,-2.928061066E0
9.848985000E-1,8.850345612E0,-1.391356659E0,-2.599344635E0
9.949485000E-1,8.573870544E0,-2.000889130E0,-2.562670898E0
1.004998500E0,8.490493927E0,-2.677482147E0,-2.182760925E0
1.015048500E0,8.213869171E0,-3.607498169E0,-1.822460175E0
1.025098500E0,7.687114563E0,-4.017196198E0,-2.325264587E0
1.035148500E0,7.211703186E0,-3.671415253E0,-2.913690948E0
1.045198500E0,7.320676575E0,-3.291804657E0,-3.196153564E0
1.055248500E0,7.795938263E0,-2.979104919E0,-3.362607422E0
1.065298500E0,8.330776062E0,-1.441053314E0,-2.765199738E0
1.075348500E0,9.081764374E0,2.679128723E0,-2.361489258E0
1.085398500E0,1.203841599E1,2.034269714E0,-3.659440155E0
1.095448500E0,1.359951965E1,-3.141367493E0,-4.755460968E0
1.105498500E0,1.246757355E1,-4.932842102E0,-3.601211243E0
1.115548500E0,1.133487900E1,-3.601809998E0,-2.938389587E-1
1.125598500E0,1.024215134E1,-2.105820923E0,2.211501160E0
1.135648500E0,9.767189026E0,-2.635569305E0,1.674118652E0
1.145698500E0,1.004785538E1,-2.857557678E0,1.907034302E-1
1.155748500E0,1.000115250E1,-2.388732605E0,6.556365967E-2
1.165798500E0,9.685758362E0,-2.346520386E0,5.490582275E-1
1.175848500E0,9.603728943E0,-2.184706879E0,7.387138367E-1
1.185898500E0,9.481433258E0,-2.141147461E0,3.710783386E-1
1.195948500E0,9.482630768E0,-2.238295441E0,-2.743794250E-1
1.205998500E0,9.565408630E0,-2.298170929E0,-8.027806091E-1
1.216048500E0,9.501192169E0,-2.513872375E0,-1.093027039E0
1.226098500E0,9.094787292E0,-2.287393341E0,-1.269959106E0
1.236148500E0,8.963210907E0,-1.885329437E0,-1.163530426E0
1.246198500E0,9.035959625E0,-1.515149231E0,-8.672964478E-1
1.256248500E0,9.070687408E0,-1.201551361E0,-4.924758911E-1
1.266298500E0,9.255552979E0,-1.088087311E0,5.194198608E-2
1.276348500E0,9.454788666E0,-6.352789307E-1,8.524772644E-1
1.286398500E0,9.954299927E0,1.290167084E0,1.536405029E0
1.296448500E0,1.032732422E1,1.936672668E0,1.940863953E0
1.306498500E0,1.032028885E1,1.982776794E0,2.115101624E0
1.316548500E0,1.020622604E1,1.561702423E0,1.750160522E0
1.326598500E0,1.061712158E1,9.524693298E-1,1.099014587E0
1.336648500E0,1.076306808E1,3.926335144E-1,2.914439392E-1
1.346698500E0,1.011027557E1,-1.926493835E-1,-4.417314148E-1
1.356748500E0,8.674012299E0,-1.293909302E0,-4.060007172E0
1.366798500E0,6.903943176E0,-3.648213501E0,-1.450932770E1
1.376848500E0,5.649551697E0,-6.215973816E0,-2.187326431E1
1.386898500E0,5.673501892E0,-6.984475708E0,-1.672232574E1
1.396948500E0,6.696175232E0,-6.330036621E0,-8.994795227E0
1.406998500E0,7.799979858E0,-5.162165222E0,-3.995790710E0
1.417048500E0,8.484656067E0,-3.910168762E0,-8.684939575E-1
1.427098500E0,8.635392609E0,-3.109184418E0,7.729925537E-1
1.437148500E0,8.464747467E0,-2.636018372E0,1.188678131E0
1.447198500E0,8.096812592E0,-2.328707428E0,6.960525513E-1
1.457248500E0,7.690258026E0,-2.397414551E0,-3.403921509E-1
1.467298500E0,7.354057159E0,-2.721041565E0,-1.279239807E0
1.477348500E0,7.072193298E0,-3.030597839E0,-2.129920807E0
1.487398500E0,6.739584961E0,-3.498375092E0,-2.826721802E0
1.497448500E0,6.170318756E0,-3.886817322E0,-3.104993134E0
1.507498500E0,5.614674225E0,-4.204456787E0,-2.902015228E0
1.517548500E0,5.374423828E0,-4.747078400E0,-2.322121124E0
1.527598500E0,4.914580078E0,-5.473966827E0,-1.695673828E0
1.537648500E0,4.253255310E0,-5.798342285E0,-1.708996124E0
1.547698500E0,2.672542419E0,-7.598798218E0,1.738784180E0
1.557748500E0,2.238594818E0,-1.050530411E1,4.976401520E0
1.567798500E0,5.305866394E0,-1.083925964E1,2.104922791E0
