"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.023000005E-3,-2.927539647E-1,-6.379193664E-1,-1.543647200E-1
1.506900002E-2,-3.740419149E-1,-6.978836060E-1,-2.279001921E-1
2.511500003E-2,-4.228546619E-1,-7.442542911E-1,-2.693580985E-1
3.516100004E-2,-4.464033842E-1,-7.680999637E-1,-2.670861781E-1
4.520700005E-2,-4.291810691E-1,-7.504198551E-1,-2.425652891E-1
5.525300000E-2,-3.826811910E-1,-7.041999102E-1,-2.367758453E-1
6.529900001E-2,-3.212791383E-1,-6.248979568E-1,-2.567536533E-1
7.534500002E-2,-2.146019638E-1,-5.151576400E-1,-3.732720315E-1
8.539200004E-2,-6.465644389E-2,-3.540903330E-1,-5.924380422E-1
9.543800005E-2,7.486949116E-2,-1.555620432E-1,-8.559187055E-1
1.054840000E-1,1.128613129E-1,1.001514271E-1,-1.106279254E0
1.155300000E-1,1.078820601E-2,3.901134729E-1,-1.313694477E0
1.255760000E-1,-1.723249257E-1,6.190130711E-1,-1.455448747E0
1.356220000E-1,-4.120091498E-1,6.871492863E-1,-1.514334083E0
1.456680000E-1,-6.868357062E-1,5.691073537E-1,-1.538482070E0
1.557140000E-1,-9.901021123E-1,3.281700909E-1,-1.569700718E0
1.657600000E-1,-1.331100345E0,9.251547605E-2,-1.592459321E0
1.758060000E-1,-1.710963011E0,-1.530839056E-1,-1.587278605E0
1.858520000E-1,-2.608928442E0,-2.153103054E-1,-1.402111530E0
1.958990000E-1,-3.120669365E0,6.396926939E-2,-9.722211957E-1
2.059450000E-1,-3.468612671E0,6.158170700E-1,-5.601928234E-1
2.159910000E-1,-3.407179356E0,5.878786445E-1,-5.241613388E-1
2.260370000E-1,-3.128674269E0,1.481625736E-1,-7.494286895E-1
2.360830000E-1,-2.810367346E0,-1.350792497E-1,-9.997255802E-1
2.461290000E-1,-2.472357512E0,-9.777209908E-2,-1.128125191E0
2.561750000E-1,-2.094115973E0,2.012953013E-1,-1.094179153E0
2.662210000E-1,-1.744135022E0,5.231738687E-1,-1.040141821E0
2.762670000E-1,-1.494667411E0,7.152327895E-1,-1.029706717E0
2.863130000E-1,-1.363661170E0,7.676768303E-1,-1.075428724E0
2.963590000E-1,-1.341269851E0,7.136548758E-1,-1.138954639E0
3.064060000E-1,-1.400139809E0,6.254365444E-1,-1.131443739E0
3.164520000E-1,-1.555305719E0,5.961609483E-1,-9.617028236E-1
3.264980000E-1,-1.759527445E0,5.475321412E-1,-8.928744793E-1
3.365440000E-1,-1.888212919E0,3.580908477E-1,-8.333283067E-1
3.465900000E-1,-1.950208426E0,2.844729424E-1,-7.084909678E-1
3.566360000E-1,-1.983452320E0,3.654293120E-1,-5.967412591E-1
3.666820000E-1,-1.997962832E0,4.563587606E-1,-5.485634804E-1
3.767280000E-1,-1.960210443E0,4.326238632E-1,-5.333674550E-1
3.867740000E-1,-1.832213521E0,3.017611802E-1,-4.687221348E-1
3.968200000E-1,-1.574320197E0,9.378052317E-3,-3.249830902E-1
4.068660000E-1,-1.161999464E0,-3.905224204E-1,-9.384620190E-2
4.169130000E-1,-6.410603523E-1,-6.373689175E-1,1.930923462E-1
4.269590000E-1,-1.938542575E-1,-1.078223228E0,6.013632417E-1
4.370050000E-1,2.882487476E-1,-1.218206882E0,1.137634277E0
4.470510000E-1,7.637981772E-1,-8.647753596E-1,1.573276401E0
4.570970000E-1,1.129767299E0,-5.194797739E-2,1.869955182E0
4.671430000E-1,1.360945344E0,6.798121929E-1,2.007481813E0
4.771890000E-1,1.403339505E0,1.003416061E0,1.970828414E0
4.872350000E-1,1.293481588E0,9.938514829E-1,1.890211582E0
4.972810000E-1,1.127472043E0,5.923112631E-1,1.766677856E0
5.073270000E-1,9.474438429E-1,-3.955754638E-2,1.559877396E0
5.173730000E-1,8.182250857E-1,-7.811469436E-1,1.390883088E0
5.274190000E-1,6.911253929E-1,-1.294585943E0,1.243468523E0
5.374660000E-1,6.130593419E-1,-1.810532093E0,1.080044389E0
5.475120000E-1,5.438795686E-1,-2.079137564E0,9.269589186E-1
5.575580000E-1,4.819482863E-1,-2.167875051E0,7.958413959E-1
5.676040000E-1,4.771770537E-1,-1.911002636E0,6.984782815E-1
5.776500001E-1,6.401665211E-1,-9.143479466E-1,5.889115930E-1
5.876960000E-1,6.809185743E-1,-8.619881272E-1,5.958083868E-1
5.977420000E-1,7.621816993E-1,-8.507695198E-1,6.849537492E-1
6.077880000E-1,8.569037914E-1,-9.739838839E-1,7.322015762E-1
6.178340000E-1,9.436594248E-1,-1.450891852E0,7.409428358E-1
6.278800000E-1,1.078931093E0,-2.170217037E0,8.269150257E-1
6.379260000E-1,1.389239907E0,-2.821435690E0,1.124503016E0
6.479720000E-1,1.808019280E0,-3.149193287E0,1.327498317E0
6.580190000E-1,2.279275417E0,-3.372591734E0,1.416268349E0
6.680650000E-1,2.163899899E0,-4.145469666E0,1.250178695E0
6.781110000E-1,5.111134648E-1,-4.931037426E0,1.010763764E0
6.881570000E-1,2.472359836E-1,-4.474876881E0,1.054720044E0
6.982030000E-1,8.311583400E-1,-3.942248821E0,1.161335349E0
7.082490000E-1,1.208332419E0,-3.496580124E0,1.355091691E0
7.182950000E-1,1.309526443E0,-3.175187111E0,1.491578460E0
7.283410000E-1,1.409258127E0,-3.038531303E0,1.523502469E0
7.383870000E-1,1.425921321E0,-3.159397125E0,1.579022527E0
7.484330000E-1,1.322433233E0,-3.506782770E0,1.682205319E0
7.584790000E-1,1.237657070E0,-3.862216473E0,1.830929399E0
7.685250000E-1,1.161827683E0,-3.942016602E0,2.016550541E0
7.785720000E-1,1.092232108E0,-3.695946693E0,2.233645678E0
7.886180000E-1,1.097197413E0,-3.554486752E0,2.523043633E0
7.986640000E-1,1.039316177E0,-3.535204411E0,2.819811583E0
8.087100000E-1,9.122794271E-1,-3.419515371E0,3.049340487E0
8.187560000E-1,7.441521883E-1,-3.129206181E0,3.248355627E0
8.288020000E-1,6.925984621E-1,-3.092483044E0,3.575622559E0
8.388480000E-1,6.710380316E-1,-2.884422779E0,3.667542458E0
8.488940000E-1,6.490029693E-1,-2.694294453E0,3.719656944E0
8.589400000E-1,6.745861173E-1,-2.681690931E0,3.762177706E0
8.689860000E-1,7.596519589E-1,-2.769830704E0,3.804331303E0
8.790320000E-1,8.907689452E-1,-2.886771441E0,3.850702047E0
8.890781250E-1,1.033963203E0,-2.906734228E0,3.886186123E0
8.991251250E-1,1.122894764E0,-2.790162086E0,3.912343740E0
9.091711250E-1,1.101574540E0,-2.678027868E0,3.949914694E0
9.192171250E-1,1.034058928E0,-2.613726377E0,3.950573683E0
9.292631250E-1,9.789810777E-1,-2.582998991E0,3.908379555E0
9.393091250E-1,9.665371776E-1,-2.583611965E0,3.880691051E0
9.493551250E-1,1.003273964E0,-2.619133711E0,3.904215336E0
9.594011250E-1,1.076742649E0,-2.667947054E0,4.025691032E0
9.694471250E-1,1.084000826E0,-2.751463652E0,4.217875957E0
9.794931250E-1,9.678102732E-1,-2.892041445E0,4.451209068E0
9.895391250E-1,7.886570096E-1,-2.992907763E0,4.706335068E0
9.995851250E-1,6.437951326E-1,-2.968307734E0,5.002407074E0
1.009631125E0,6.157224774E-1,-2.728884459E0,5.171950340E0
1.019677125E0,7.115198374E-1,-2.418828249E0,5.110713959E0
1.029724125E0,8.784207702E-1,-2.209440947E0,4.810644627E0
1.039770125E0,1.013517618E0,-2.094558716E0,4.457200527E0
1.049816125E0,1.039686441E0,-2.043642759E0,4.263159275E0
1.059862125E0,9.528778791E-1,-1.898231387E0,4.194822311E0
1.069908125E0,8.051179647E-1,-1.633677363E0,4.195031166E0
1.079954125E0,6.690589190E-1,-1.333825707E0,4.237098694E0
1.090000125E0,6.730353236E-1,-1.051855206E0,4.183661938E0
1.100046125E0,8.656609654E-1,-7.961923480E-1,3.988651752E0
1.110092125E0,1.115531921E0,-5.448100567E-1,3.691581249E0
1.120138125E0,1.288465500E0,-2.470825016E-1,3.250894547E0
1.130184125E0,1.455583453E0,-8.072107434E-1,2.703270674E0
1.140230125E0,1.493018270E0,-1.789746523E0,1.727378368E0
1.150276125E0,1.118589282E0,-2.009247303E0,6.099380851E-1
1.160323125E0,2.957124412E-1,-1.354885936E0,5.671056733E-2
1.170369125E0,-6.876976490E-1,-2.392748445E-1,2.411933690E-1
1.180415125E0,-1.315910101E0,9.037429690E-1,7.138551474E-1
1.190461125E0,-1.415596247E0,1.577956915E0,1.052851796E0
1.200507125E0,-1.073548913E0,1.669347763E0,1.226937056E0
1.210553125E0,-4.568937421E-1,1.673593521E0,1.192282081E0
1.220599125E0,7.651504129E-2,1.479690909E0,1.071344495E0
1.230645125E0,5.101972818E-1,1.030189991E0,8.909195662E-1
1.240691125E0,9.431388378E-1,7.184796929E-1,6.921105981E-1
1.250737125E0,1.293758750E0,7.155276537E-1,6.072378159E-1
1.260783125E0,1.443896532E0,8.927892447E-1,6.270927787E-1
1.270829125E0,1.426139116E0,1.133761406E0,7.129247785E-1
1.280875125E0,1.349137068E0,1.361807585E0,8.580952883E-1
1.290922125E0,1.103451729E0,1.268169403E0,1.003243923E0
1.300968125E0,5.598720312E-1,8.338418603E-1,1.154588103E0
1.311014125E0,-2.642371058E-1,4.335075915E-1,1.326275229E0
1.321060125E0,-9.512202740E-1,3.904367983E-1,1.620393634E0
1.331106125E0,-1.362845659E0,7.593886256E-1,1.849102736E0
1.341152125E0,-1.423650503E0,1.443310022E0,1.725681186E0
1.351198125E0,-1.106846690E0,2.205384016E0,1.342162251E0
1.361244125E0,-5.832861662E-1,2.722997189E0,9.638173580E-1
1.371290125E0,-9.966474026E-2,2.885637999E0,8.106408715E-1
1.381336125E0,3.494688272E-1,3.000012875E0,7.821519971E-1
1.391382125E0,7.303920984E-1,3.171904802E0,7.113605142E-1
1.401428125E0,9.375500679E-1,3.181554794E0,6.309751272E-1
1.411474125E0,1.086965442E0,3.019518137E0,5.539463758E-1
1.421521125E0,1.200714707E0,2.871848822E0,4.373050034E-1
1.431567125E0,1.210267067E0,2.701574564E0,2.878361642E-1
1.441613125E0,1.184006691E0,2.466548443E0,1.011576504E-1
1.451659125E0,1.139435649E0,2.261911154E0,-7.974127680E-2
1.461705125E0,9.962225556E-1,1.861847878E0,-2.685231864E-1
1.471751125E0,8.226091862E-1,1.200169206E0,-2.710934579E-1
1.481797125E0,7.009384036E-1,1.169438481E0,-2.188395709E-1
1.491843125E0,3.129050136E-1,9.618445039E-1,-1.375465989E-1
1.501889125E0,9.244427830E-2,3.086280525E-1,1.502795964E-1
1.511935125E0,-5.692407023E-3,2.035608888E-1,2.843110561E-1
1.521981125E0,4.768215120E-1,5.156795979E-1,2.615652680E-1
1.532027125E0,1.025679827E0,3.226425648E-1,3.303290009E-1
1.542074125E0,1.657857656E0,4.725356400E-1,3.487594128E-1
1.552120125E0,1.479137421E0,1.102028042E-1,3.728509545E-1
1.562166125E0,1.040292740E0,2.536473274E-1,3.464997709E-1
1.572212125E0,8.762937784E-2,1.329584569E-1,4.137989283E-1
1.582258125E0,-8.116055727E-1,6.091822982E-1,4.633411765E-1
1.592304125E0,-2.842767537E-1,1.634848118E0,4.712616503E-1
1.602350125E0,1.078889966E0,1.584660292E0,6.173248887E-1
1.612396125E0,7.721804082E-2,-5.295836329E-1,5.699247867E-2
1.622442125E0,-4.955554605E-1,-1.745656729E-1,-1.913906932E-1
1.632488125E0,-4.071797132E-1,2.649219036E-1,1.398008764E-1
1.642534125E0,-1.349279732E-1,2.108624279E-1,3.650057688E-2
1.652580125E0,2.931373194E-2,7.055617869E-2,-2.486874461E-1
1.662626125E0,-5.746084452E-2,4.184170440E-2,-3.283665776E-1
1.672673125E0,-3.198148906E-1,1.533150226E-1,-3.316005468E-1
1.682719125E0,-6.356314421E-1,9.713217616E-2,-2.266222090E-1
1.692765125E0,-8.467305899E-1,-2.208734453E-1,-5.478195101E-2
1.702811125E0,-8.814392686E-1,-5.796012282E-1,-2.107032388E-2
1.712857125E0,-8.496871591E-1,-9.912205338E-1,-1.989392005E-2
1.722903125E0,-7.864863276E-1,-1.294733286E0,7.811919600E-2
1.732949125E0,-6.783596873E-1,-1.568600893E0,3.194393218E-2
1.742995125E0,-3.937519789E-1,-1.795184731E0,-1.290441602E-1
1.753041125E0,-6.633902341E-2,-2.122467995E0,-3.564691544E-1
1.763087125E0,1.484867334E-1,-2.394087791E0,-6.104031801E-1
1.773133125E0,1.163442507E-1,-2.442692995E0,-8.658204079E-1
1.783179125E0,-5.347807333E-2,-2.334083319E0,-9.900156260E-1
1.793225125E0,-1.824140698E-1,-2.285024405E0,-9.436390996E-1
1.803272125E0,-2.044703662E-1,-2.436261177E0,-8.369507194E-1
1.813318125E0,-1.759973019E-1,-2.764156342E0,-7.269226313E-1
1.823364125E0,-1.738353372E-1,-3.131138086E0,-6.151133180E-1
1.833410125E0,-1.071923226E-1,-3.415567875E0,-4.533362687E-1
1.843456125E0,5.706985667E-2,-3.660291672E0,-3.657430410E-1
1.853502125E0,1.699914485E-1,-3.641923666E0,-3.400386274E-1
1.863548125E0,1.356481165E-1,-3.404233456E0,-3.568852544E-1
1.873594125E0,4.778140783E-2,-3.086377621E0,-3.649125397E-1
1.883640125E0,-3.653134033E-2,-2.688767910E0,-3.507953882E-1
1.893685958E0,-2.681692876E-2,-2.518927813E0,-3.044728935E-1
1.903731958E0,4.568044096E-2,-2.618524551E0,-1.807304472E-1
1.913777958E0,8.458676934E-2,-2.639598370E0,-1.795124710E-1
1.923823958E0,1.046246588E-1,-2.757755280E0,-2.262956947E-1
1.933870958E0,5.312537029E-2,-2.793384790E0,-2.319847792E-1
1.943916958E0,2.581768204E-3,-2.375485420E0,-2.289855331E-1
1.953962958E0,-9.355191141E-2,-1.900806785E0,-1.897465587E-1
1.964008958E0,-1.548959613E-1,-1.759265065E0,-7.043294609E-2
1.974054958E0,-1.883386225E-1,-1.836183071E0,8.377916366E-2
1.984100958E0,-2.450823188E-1,-1.917701006E0,2.738484144E-1
1.994146958E0,-3.108403683E-1,-2.072990417E0,4.672778249E-1
2.004192958E0,-3.199531734E-1,-2.049633503E0,6.883585453E-1
2.014238958E0,-3.385955691E-1,-1.689633369E0,8.631465435E-1
2.024284958E0,-3.643219769E-1,-1.272518635E0,1.098708749E0
2.034330958E0,-3.453125358E-1,-8.728350401E-1,1.385089993E0
2.044376958E0,-4.763208926E-1,-4.366377294E-1,1.858291149E0
2.054422958E0,-5.386827588E-1,2.448808104E-1,2.724180937E0
2.064469958E0,-1.763192266E-1,3.831811547E-1,3.629057646E0
2.074515958E0,1.606027633E-1,1.250495762E-1,4.228148937E0
2.084561958E0,1.991456300E-1,5.588252544E-1,4.602729797E0
2.094607958E0,1.564142108E-1,1.270160079E0,4.684706211E0
2.104653958E0,2.443552464E-1,1.888024092E0,4.324194908E0
2.114699958E0,1.412467510E-1,2.289314985E0,3.569380045E0
2.124745958E0,1.790202260E-1,2.076756001E0,2.540359974E0
2.134791958E0,1.057080925E-1,1.848040938E0,1.408481359E0
2.144837958E0,-1.089765131E-1,1.752607107E0,4.989223778E-1
2.154883958E0,-1.600909531E-1,1.754599571E0,1.995860226E-2
2.164929958E0,-1.179147437E-1,1.767665505E0,-1.845596582E-1
2.174975958E0,-5.073598400E-2,1.680309892E0,-3.125503063E-1
2.185021958E0,1.448750645E-1,1.002572417E0,-3.162862062E-1
2.195067958E0,1.918549985E-1,-2.851317525E-1,-2.357938439E-1
2.205114958E0,2.391100861E-2,-1.330995321E0,-1.426156908E-1
2.215160958E0,-1.981239617E-1,-1.701960683E0,-5.414614826E-2
2.225206958E0,-3.309121132E-1,-1.818056941E0,-1.295833886E-1
2.235252958E0,-4.306342006E-1,-1.572723627E0,-1.671003252E-1
2.245298958E0,-3.655278981E-1,-8.970441222E-1,-3.331695497E-2
2.255344958E0,-2.799954414E-1,-1.454214454E-1,1.536223739E-1
2.265390958E0,-2.809107304E-1,1.046033055E-1,2.618822455E-1
2.275436958E0,-3.433069587E-1,-9.390793741E-2,2.593970299E-1
2.285482958E0,-4.049157202E-1,-1.973978430E-1,8.423716575E-2
2.295528958E0,-4.431585670E-1,-5.956429243E-1,-1.895933449E-1
2.305574958E0,-4.594959915E-1,-1.031449318E0,-4.062446654E-1
2.315620958E0,-5.223711729E-1,-1.380166173E0,-6.149086952E-1
2.325666958E0,-4.684610367E-1,-1.510732412E0,-7.078631520E-1
2.335713958E0,-2.794009149E-1,-1.582476377E0,-6.560314298E-1
2.345759958E0,1.220085621E-1,-1.603271127E0,-5.106667876E-1
2.355805958E0,5.862618089E-1,-1.813567758E0,-3.329468071E-1
2.365851958E0,1.100188494E0,-1.859491587E0,-2.647467256E-1
2.375897958E0,1.326872826E0,-1.816412568E0,-1.209567562E-1
2.385943958E0,1.326005936E0,-1.327702284E0,-6.111999750E-1
2.395989958E0,7.008261681E-1,-1.251385570E0,-1.001080871E0
2.406035958E0,-1.130578667E-2,-7.082888484E-1,-8.052359223E-1
2.416081958E0,-2.068902403E-1,-5.989221334E-1,-6.986324787E-1
2.426127958E0,1.295104809E-2,-5.661005378E-1,-2.938503921E-1
2.436173958E0,4.781627953E-1,-3.915694654E-1,1.327824593E-1
