"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.120999997E-2,1.003684942E-2,1.015999466E-1,2.192598730E-1
2.117500000E-2,-8.266322315E-2,4.575914517E-2,2.088620067E-1
3.113999998E-2,-1.868556738E-1,-5.321750417E-2,1.208423898E-1
4.110500001E-2,-2.859569490E-1,-1.343736500E-1,-2.885567397E-2
5.106999999E-2,-4.022921026E-1,-2.588932216E-1,-1.323836576E-2
6.103500002E-2,-5.554183125E-1,-4.257778823E-1,-2.526329644E-2
7.100100000E-2,-7.301020026E-1,-5.282270312E-1,-5.136680230E-2
8.096599998E-2,-8.045940399E-1,-6.199917793E-1,-4.832122475E-2
9.093100001E-2,-8.007636070E-1,-6.267855167E-1,-3.343096003E-2
1.008960000E-1,-7.868741155E-1,-5.225400329E-1,-4.913507495E-3
1.108610000E-1,-7.116084099E-1,-3.953070045E-1,2.136683278E-2
1.208260000E-1,-5.969276428E-1,-2.934780121E-1,3.266539425E-2
1.307910000E-1,-4.929948151E-1,-1.887513548E-1,3.238549456E-2
1.407570000E-1,-4.404108226E-1,-9.085468203E-2,2.355710045E-2
1.507220000E-1,-4.378634989E-1,-3.623883799E-2,2.280049771E-2
1.606870000E-1,-4.703443944E-1,-4.272753745E-2,2.624948695E-2
1.706520000E-1,-5.281592607E-1,-1.105281562E-1,3.769442439E-2
1.806170000E-1,-6.097207069E-1,-2.167241275E-1,3.008333221E-2
1.905820000E-1,-6.934278607E-1,-3.190289140E-1,9.218795225E-3
2.005470000E-1,-7.744649649E-1,-4.074218571E-1,-9.994929656E-3
2.105120000E-1,-8.492952585E-1,-5.293440223E-1,-9.713700041E-3
2.204780000E-1,-8.926613331E-1,-5.455721021E-1,-2.804353833E-2
2.304430000E-1,-8.938515186E-1,-5.281278491E-1,-6.416272838E-3
2.404080000E-1,-8.419785500E-1,-5.580725670E-1,3.114377335E-2
2.503730000E-1,-7.872335315E-1,-5.634039640E-1,5.036993325E-2
2.603380000E-1,-7.334179878E-1,-5.839093924E-1,4.929621518E-2
2.703030000E-1,-6.749738455E-1,-5.511461496E-1,-6.461058278E-3
2.802680000E-1,-6.341295242E-1,-5.165774226E-1,-6.111262832E-3
2.902330000E-1,-6.113363504E-1,-4.746072888E-1,5.493184924E-2
3.001990000E-1,-5.987494588E-1,-3.886587024E-1,1.552379727E-1
3.101640000E-1,-5.666698217E-1,-2.993019223E-1,2.485940158E-1
3.201290000E-1,-5.350751281E-1,-2.209456414E-1,3.078029156E-1
3.300940000E-1,-5.255032182E-1,-1.261810511E-1,3.173594177E-1
3.400590000E-1,-5.184713602E-1,-2.428612858E-2,2.985613644E-1
3.500240000E-1,-5.217118859E-1,2.764338255E-2,2.931881845E-1
3.599890000E-1,-5.393062234E-1,5.680853873E-2,3.031977415E-1
3.699550000E-1,-5.562939644E-1,9.810031950E-2,3.310685158E-1
3.799200000E-1,-5.758468509E-1,1.657353491E-1,3.740832806E-1
3.898850000E-1,-5.942434669E-1,2.554828227E-1,3.983161747E-1
3.998500000E-1,-6.383416653E-1,3.658156395E-1,3.869143128E-1
4.098150000E-1,-6.930315495E-1,4.754222929E-1,3.501190245E-1
4.197800000E-1,-7.489185929E-1,5.567355156E-1,2.866665721E-1
4.297450000E-1,-7.884566784E-1,6.259796023E-1,1.790564954E-1
4.397100000E-1,-8.051335216E-1,7.003370523E-1,3.474938497E-2
4.496760000E-1,-8.280827999E-1,7.880142331E-1,-1.434736103E-1
4.596410000E-1,-8.439846039E-1,8.510850668E-1,-3.331403434E-1
4.696060000E-1,-8.439587355E-1,8.706164360E-1,-4.921246469E-1
4.795710000E-1,-8.445878625E-1,9.409346581E-1,-5.714980364E-1
4.895360000E-1,-8.232322335E-1,1.103704929E0,-6.439357400E-1
4.995010000E-1,-8.117181063E-1,1.278350592E0,-6.784833670E-1
5.094660000E-1,-8.701377511E-1,1.357522845E0,-6.157118678E-1
5.194320000E-1,-1.011760950E0,1.270481110E0,-5.483899713E-1
5.293970000E-1,-1.163971066E0,1.085851908E0,-5.355426073E-1
5.393620000E-1,-1.248286366E0,8.472274542E-1,-5.727047324E-1
5.493270000E-1,-1.286230922E0,5.856456161E-1,-6.506994367E-1
5.592917916E-1,-1.301504374E0,3.298437893E-1,-7.682415843E-1
5.692567917E-1,-1.290794730E0,1.187624559E-1,-8.817130327E-1
5.792217916E-1,-1.247105360E0,-1.886959188E-3,-9.509029984E-1
5.891867917E-1,-1.165919900E0,-1.883953810E-4,-9.427657127E-1
5.991527917E-1,-1.073008776E0,1.935400665E-1,-8.150286674E-1
6.091177916E-1,-1.001878381E0,5.120890141E-1,-6.129527688E-1
6.190827917E-1,-9.239062071E-1,8.787024021E-1,-4.610374868E-1
6.290477916E-1,-7.839491367E-1,1.185281515E0,-3.954310417E-1
6.390127917E-1,-6.017906070E-1,1.423239827E0,-4.199985266E-1
6.489777917E-1,-4.383161962E-1,1.594180942E0,-4.964610934E-1
6.589427917E-1,-3.318943977E-1,1.682142735E0,-6.103531122E-1
6.689087917E-1,-2.961899340E-1,1.642175078E0,-7.376710773E-1
6.788737917E-1,-3.457753658E-1,1.502242208E0,-8.168250918E-1
6.888387917E-1,-4.770939648E-1,1.423060298E0,-8.250294924E-1
6.988037917E-1,-6.861585975E-1,1.413083792E0,-8.164125681E-1
7.087687916E-1,-9.444753528E-1,1.414634466E0,-7.671992183E-1
7.187337917E-1,-1.224573374E0,1.524697661E0,-7.693682313E-1
7.286987916E-1,-1.478988051E0,1.791137815E0,-7.706694603E-1
7.386637917E-1,-1.493600130E0,2.043380737E0,-7.891809344E-1
7.486297917E-1,-1.265331268E0,2.213952065E0,-7.771354318E-1
7.585947916E-1,-8.485838175E-1,2.298699141E0,-7.708864212E-1
7.685597917E-1,-4.243761003E-1,2.255748510E0,-8.149249554E-1
7.785247916E-1,-1.458630115E-1,2.084269047E0,-9.350768924E-1
7.884897917E-1,-1.808729321E-1,1.635940909E0,-1.079974771E0
7.984547917E-1,-4.161893129E-1,1.230695724E0,-1.180661917E0
8.084197917E-1,-6.207448840E-1,1.097647667E0,-1.164934635E0
8.183857917E-1,-7.004818320E-1,1.093355775E0,-1.071942091E0
8.283507916E-1,-6.723170280E-1,1.100592613E0,-9.851931334E-1
8.383157917E-1,-5.826411247E-1,1.050148487E0,-9.743358493E-1
8.482807917E-1,-4.553143680E-1,9.144045115E-1,-1.069216609E0
8.582457916E-1,-2.897939980E-1,7.629891038E-1,-1.238790751E0
8.682107917E-1,-1.204454601E-1,6.754032969E-1,-1.429944992E0
8.781757916E-1,2.006813511E-2,6.580310464E-1,-1.614108920E0
8.881407917E-1,7.243600488E-2,7.938653231E-1,-1.753562450E0
8.981067917E-1,7.529608160E-2,1.129856110E0,-1.820294976E0
9.080717916E-1,1.015745550E-1,1.599261642E0,-1.849637747E0
9.180367917E-1,2.069523782E-1,2.061567783E0,-1.843065858E0
9.280017916E-1,3.638748825E-1,2.467305422E0,-1.815379381E0
9.379667917E-1,4.775114357E-1,2.799408913E0,-1.830814242E0
9.479317917E-1,5.189656615E-1,3.003392458E0,-1.884976506E0
9.578967917E-1,5.298361778E-1,3.067168474E0,-2.066007376E0
9.678617917E-1,6.330709457E-1,3.227841139E0,-2.423418522E0
9.778277916E-1,8.422238827E-1,3.476289511E0,-2.854550600E0
9.877927917E-1,1.089159846E0,3.539759398E0,-3.057535887E0
9.977577917E-1,1.319041133E0,3.491065741E0,-3.085331202E0
1.007722792E0,1.527064323E0,3.497676611E0,-3.072842598E0
1.017687792E0,1.640921950E0,3.476771116E0,-3.034361124E0
1.027652792E0,1.637859344E0,3.245041370E0,-2.968861341E0
1.037617792E0,1.495269299E0,2.888004541E0,-2.860394239E0
1.047583792E0,1.312663198E0,2.546749592E0,-2.688628197E0
1.057548792E0,1.164459229E0,2.229846001E0,-2.661369085E0
1.067513792E0,1.123752356E0,1.938845634E0,-2.790210485E0
1.077478792E0,1.121343493E0,1.568875074E0,-2.938928127E0
1.087443792E0,1.066509008E0,1.239122033E0,-3.053347349E0
1.097408792E0,9.344356656E-1,8.504008651E-1,-3.016846895E0
1.107373792E0,7.606095076E-1,3.414116800E-1,-2.797821999E0
1.117338792E0,6.251167059E-1,-2.334143519E-1,-2.485951185E0
1.127304792E0,5.477574468E-1,-8.352570534E-1,-2.154646397E0
1.137269792E0,4.909635186E-1,-1.393391848E0,-1.873088479E0
1.147234792E0,3.794183433E-1,-1.933957458E0,-1.615996718E0
1.157199792E0,1.761818677E-1,-2.482914686E0,-1.418384194E0
1.167164792E0,-8.388405293E-2,-3.031449318E0,-1.325838566E0
1.177129792E0,-4.070427716E-1,-3.516014338E0,-1.218015432E0
1.187094792E0,-7.208097577E-1,-4.027892590E0,-1.014964581E0
1.197060792E0,-9.293519855E-1,-4.438737869E0,-7.499665022E-1
1.207025792E0,-9.692285061E-1,-4.715244293E0,-4.827033877E-1
1.216990792E0,-9.014696479E-1,-4.654050827E0,-2.904518247E-1
1.226955792E0,-8.140721917E-1,-4.490224838E0,-1.902889907E-1
1.236920792E0,-8.123305440E-1,-4.481807232E0,-1.788554937E-1
1.246885792E0,-9.669507742E-1,-4.663322926E0,-2.138315886E-1
1.256850792E0,-1.177152753E0,-4.927505493E0,-2.434741706E-1
1.266815792E0,-1.349859238E0,-5.077701569E0,-3.881922364E-1
1.276781792E0,-1.481488347E0,-5.022706032E0,-6.922851205E-1
1.286746792E0,-1.583249927E0,-4.869584560E0,-1.048000336E0
1.296711792E0,-1.610976934E0,-4.879986763E0,-1.357738256E0
1.306676792E0,-1.614427328E0,-4.952914238E0,-1.483451724E0
1.316641792E0,-1.550327897E0,-4.852190495E0,-1.383759737E0
1.326606792E0,-1.333104491E0,-4.473272800E0,-1.446965575E0
1.336571792E0,-1.082992196E0,-3.867906094E0,-1.633485675E0
1.346537792E0,-7.396696806E-1,-3.252492428E0,-1.649079084E0
1.356502792E0,-4.108728766E-1,-2.612438440E0,-1.526251793E0
1.366467792E0,-2.351335287E-1,-1.910725713E0,-1.358749628E0
1.376432792E0,-1.668809652E-1,-1.335681081E0,-1.154361010E0
1.386397792E0,-1.530285329E-1,-1.093736887E0,-8.546247482E-1
1.396362792E0,-2.801558375E-1,-1.103049278E0,-8.686566353E-1
1.406327792E0,-5.468397737E-1,-1.449804783E0,-9.098719358E-1
1.416292792E0,-8.529027104E-1,-1.928887486E0,-9.700468779E-1
1.426258792E0,-1.118706942E0,-2.282214642E0,-1.048723340E0
1.436223792E0,-1.182287574E0,-2.683122158E0,-1.072745562E0
1.446188792E0,-1.149719596E0,-2.879246473E0,-1.054639578E0
1.456153792E0,-9.090730548E-1,-2.946651697E0,-9.716923833E-1
1.466118792E0,-5.632056594E-1,-2.991167068E0,-8.500761986E-1
1.476083792E0,-4.202265739E-1,-2.942615271E0,-7.357583642E-1
1.486048792E0,-3.641457260E-1,-2.941284418E0,-5.418086052E-1
1.496014792E0,-3.558707535E-1,-3.064559937E0,-2.952752113E-1
1.505979792E0,-5.019140244E-1,-3.312031984E0,-9.253117442E-2
1.515944792E0,-7.661212683E-1,-3.520359993E0,6.452997774E-2
1.525909792E0,-1.020728230E0,-3.481688261E0,2.167059332E-1
1.535874792E0,-1.035338759E0,-3.192295790E0,3.906188905E-1
