"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-2.522853699E0,5.486540680E0,6.772366791E0
9.948000021E-3,-2.236199799E0,5.505102081E0,6.798412628E0
1.989599998E-2,-2.186952209E0,5.316344604E0,6.716981964E0
2.984400000E-2,-2.065255280E0,5.291645966E0,6.859186249E0
3.979199997E-2,-2.028132477E0,5.213059387E0,6.757248230E0
4.974100000E-2,-1.863474884E0,5.064268799E0,6.387367401E0
5.968900002E-2,-1.824705505E0,4.904550934E0,6.367009735E0
6.963699998E-2,-2.108066254E0,4.851710815E0,6.591393127E0
7.958500000E-2,-2.358794861E0,4.891677704E0,6.545289001E0
8.953300002E-2,-2.527194672E0,5.008434906E0,6.707252197E0
9.948199999E-2,-2.487826538E0,5.011578369E0,7.083569641E0
1.094300000E-1,-2.282902679E0,4.821473694E0,7.419022064E0
1.193780000E-1,-2.094145203E0,4.684957581E0,7.641309814E0
1.293260000E-1,-2.061513062E0,4.631219330E0,7.444918213E0
1.392740000E-1,-1.977388000E0,4.758005676E0,7.238497467E0
1.492220000E-1,-1.870809631E0,4.941224670E0,7.109016724E0
1.591710000E-1,-1.740730133E0,4.934937744E0,7.392377472E0
1.691190000E-1,-1.680255890E0,4.850064240E0,8.083190918E0
1.790670000E-1,-1.782493286E0,4.783303070E0,8.534053345E0
1.890150000E-1,-1.816622314E0,4.828658752E0,8.530460815E0
1.989630000E-1,-1.719773712E0,4.897665253E0,8.165370026E0
2.089120000E-1,-1.606159973E0,4.930147705E0,7.701334991E0
2.188600000E-1,-1.530866547E0,4.921316071E0,7.481741638E0
2.288080000E-1,-1.633253632E0,4.892126770E0,7.552394714E0
2.387560000E-1,-1.835932159E0,4.848118286E0,8.039481812E0
2.487040000E-1,-1.804796906E0,4.582420807E0,8.658145294E0
2.586520000E-1,-1.610051880E0,4.236490173E0,8.934171295E0
2.686010000E-1,-1.396745453E0,4.073479156E0,8.664282532E0
2.785490000E-1,-1.216370544E0,3.897894287E0,8.128097534E0
2.884970000E-1,-1.035396881E0,3.719315643E0,7.808811493E0
2.984450000E-1,-9.051676941E-1,3.484154663E0,7.860903168E0
3.083930000E-1,-8.852590942E-1,3.104544067E0,8.241262207E0
3.183420000E-1,-9.964778137E-1,2.781964874E0,8.912316742E0
3.282900000E-1,-1.130898285E0,2.643053741E0,9.507928162E0
3.382380000E-1,-1.782642975E0,2.527194672E0,9.528285828E0
3.481860000E-1,-3.011287994E0,2.627486115E0,8.578660583E0
3.581340000E-1,-4.000580750E0,2.902015228E0,7.639812927E0
3.680820000E-1,-4.613705750E0,2.891537018E0,7.198231201E0
3.780310000E-1,-1.372495880E0,1.738784180E0,6.089786224E0
3.879790000E-1,-1.371148682E-1,1.731299744E0,5.583389282E0
3.979270000E-1,-3.410657501E0,3.360062714E0,8.463400269E0
4.078750000E-1,-2.100881195E0,1.911375275E0,9.684860229E0
4.178230000E-1,-1.320104828E0,7.726931763E-1,9.470206604E0
4.277710000E-1,-3.855981445E-1,1.015937347E0,8.855734406E0
4.377200000E-1,-4.411326599E-1,1.776356049E0,9.527537384E0
4.476680000E-1,-9.976753235E-1,2.008523254E0,9.756860504E0
4.576160000E-1,-7.948471069E-1,1.204545135E0,8.658893738E0
