"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.740800001E-2,-1.122618020E-1,-6.492855400E-2,-1.813286245E-1
2.735599998E-2,-1.881035566E-1,-1.484159827E-1,-2.298793793E-1
3.730400000E-2,-2.906065285E-1,-2.455175519E-1,-2.761436403E-1
4.725299997E-2,-3.959595859E-1,-2.925958335E-1,-3.541484177E-1
5.720099999E-2,-4.319219589E-1,-2.759718001E-1,-4.107242823E-1
6.714900001E-2,-4.204690456E-1,-1.952487230E-1,-4.363665283E-1
7.709699997E-2,-4.003497064E-1,-4.211549088E-2,-4.442480505E-1
8.704499999E-2,-3.854556978E-1,4.782158881E-2,-4.379147887E-1
9.699300001E-2,-3.853866756E-1,1.069699507E-2,-4.325914085E-1
1.069420000E-1,-3.801644742E-1,-1.596014947E-1,-4.480071366E-1
1.168900000E-1,-3.619168401E-1,-3.580921292E-1,-4.772921205E-1
1.268380000E-1,-3.645576537E-1,-4.544522166E-1,-5.136584044E-1
1.367860000E-1,-3.864647746E-1,-4.827360213E-1,-5.494993329E-1
1.467340000E-1,-4.448415339E-1,-4.236460626E-1,-5.782604218E-1
1.566830000E-1,-4.841932356E-1,-3.781590760E-1,-6.187513471E-1
1.666310000E-1,-4.588766992E-1,-4.158699811E-1,-6.660719514E-1
1.765790000E-1,-4.073852897E-1,-4.710832238E-1,-6.955673099E-1
1.865270000E-1,-3.387154341E-1,-4.785280824E-1,-7.046010494E-1
1.964750000E-1,-3.060857356E-1,-4.009030759E-1,-7.265838981E-1
2.064230000E-1,-3.355509341E-1,-2.733144760E-1,-7.609474659E-1
2.163720000E-1,-3.985797167E-1,-1.441197693E-1,-8.108437061E-1
2.263200000E-1,-4.836887419E-1,-6.313624978E-2,-8.520734310E-1
2.362680000E-1,-5.195897222E-1,-9.608577192E-2,-8.769224882E-1
2.462160000E-1,-5.077617764E-1,-2.437439412E-1,-9.123681188E-1
2.561640000E-1,-4.728595912E-1,-4.138203263E-1,-9.621343017E-1
2.661130000E-1,-4.327721000E-1,-4.531767964E-1,-1.028759956E0
2.760610000E-1,-4.330319166E-1,-3.640558124E-1,-1.114134550E0
2.860090000E-1,-4.546706378E-1,-2.406545132E-1,-1.211805940E0
2.959570000E-1,-4.882671535E-1,-1.505945474E-1,-1.331294179E0
3.059050000E-1,-5.183488727E-1,-1.616770178E-1,-1.459044456E0
3.158530000E-1,-5.100537539E-1,-3.300115764E-1,-1.566751003E0
3.258020000E-1,-4.073555768E-1,-5.963031650E-1,-1.686951160E0
3.357500000E-1,-2.895221412E-1,-8.076504469E-1,-1.757213712E0
3.456980000E-1,-2.544693351E-1,-8.363699913E-1,-1.706677318E0
3.556460000E-1,-3.317003250E-1,-8.137341738E-1,-1.588087916E0
3.655940000E-1,-5.796321034E-1,-9.852273464E-1,-1.444910049E0
3.755420000E-1,-1.416224718E0,-2.193594217E0,-1.659434199E0
3.854910000E-1,-1.827997923E0,-2.307727098E0,-1.619366407E0
3.954390000E-1,-1.669461250E0,-1.855582833E0,-1.445791006E0
4.053870000E-1,-1.348539948E0,-1.386404157E0,-1.386131883E0
4.153350000E-1,-1.157473803E0,-1.078572154E0,-1.465247750E0
4.252830000E-1,-1.152397752E0,-9.967877865E-1,-1.671070099E0
4.352320000E-1,-1.260850310E0,-1.155192494E0,-1.767216802E0
4.451800000E-1,-1.416837335E0,-1.253207684E0,-1.856111288E0
4.551280000E-1,-1.513320327E0,-1.108293653E0,-1.957119823E0
4.650760000E-1,-1.574334741E0,-1.295335174E0,-2.112699032E0
4.750240000E-1,-1.608198404E0,-1.911324739E0,-2.170913219E0
4.849720000E-1,-1.676817060E0,-2.418205738E0,-2.029592991E0
