"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.210281300E-2,-1.734397560E-1,3.008508682E-2,9.766963869E-2
7.452114600E-2,-1.600007415E-1,3.497200087E-2,1.111086607E-1
7.694031300E-2,-1.551138163E-1,3.985891864E-2,1.037782803E-1
7.936026100E-2,-1.453399807E-1,3.863719478E-2,1.013348252E-1
8.177937500E-2,-1.392313391E-1,3.863719478E-2,1.135521159E-1
8.419776100E-2,-1.343444139E-1,3.741546348E-2,1.074434742E-1
8.661687500E-2,-1.294575036E-1,3.252854943E-2,1.086652055E-1
8.903682300E-2,-1.294575036E-1,2.641990036E-2,1.172173098E-1
9.145599000E-2,-1.294575036E-1,1.908952370E-2,1.159955785E-1
9.387432300E-2,-1.319009662E-1,1.298087742E-2,1.147738472E-1
9.629349000E-2,-1.367878765E-1,8.093957789E-3,1.245476753E-1
9.871338600E-2,-1.441182643E-1,7.635814836E-4,1.257694066E-1
1.011325530E-1,-1.502269059E-1,-4.123336170E-3,1.269911379E-1
1.035509380E-1,-1.587790102E-1,-9.010254405E-3,1.392084360E-1
1.059700530E-1,-1.673311144E-1,-1.145371329E-2,1.392084360E-1
1.083900000E-1,-1.746614873E-1,-1.389717218E-2,1.465388089E-1
1.108091670E-1,-1.856570542E-1,-1.878408901E-2,1.599778384E-1
1.132275000E-1,-1.954308897E-1,-1.756235957E-2,1.611995548E-1
1.156466670E-1,-2.015395463E-1,-1.756235957E-2,1.685299426E-1
1.180665630E-1,-2.125350982E-1,-1.634063013E-2,1.831906885E-1
1.204857300E-1,-2.210872024E-1,-1.389717218E-2,1.844124198E-1
1.229041150E-1,-2.271958441E-1,-1.145371329E-2,1.917427927E-1
1.253232300E-1,-2.333045155E-1,-6.566795055E-3,2.015166283E-1
1.277431780E-1,-2.345262319E-1,-4.581479589E-4,2.051818222E-1
1.301623440E-1,-2.406348735E-1,3.207040485E-3,2.112904638E-1
1.325806780E-1,-2.394131571E-1,3.207040485E-3,2.210642993E-1
1.349998440E-1,-2.369696945E-1,5.650499370E-3,2.247294933E-1
1.374197400E-1,-2.357479781E-1,5.650499370E-3,2.308381349E-1
1.398389070E-1,-2.333045155E-1,8.093957789E-3,2.369467914E-1
1.422572400E-1,-2.308610529E-1,8.093957789E-3,2.430554330E-1
1.446764070E-1,-2.235306650E-1,3.207040485E-3,2.516075671E-1
1.470963550E-1,-2.137568444E-1,-2.901606727E-3,2.601596713E-1
1.495154690E-1,-2.039829940E-1,-6.566795055E-3,2.662683129E-1
1.519338550E-1,-1.954308897E-1,-6.566795055E-3,2.687117755E-1
1.543530210E-1,-1.856570542E-1,-5.345065612E-3,2.748204172E-1
1.567729170E-1,-1.795484126E-1,-1.023198385E-2,2.735986710E-1
1.591920840E-1,-1.746614873E-1,-1.511890162E-2,2.699334919E-1
1.616104170E-1,-1.673311144E-1,-1.634063013E-2,2.711552382E-1
1.640295840E-1,-1.636659354E-1,-1.756235957E-2,2.674900293E-1
1.664495320E-1,-1.600007415E-1,-1.756235957E-2,2.638248503E-1
1.688686460E-1,-1.587790102E-1,-2.000581846E-2,2.674900293E-1
1.712870320E-1,-1.575572789E-1,-2.367100678E-2,2.613813877E-1
1.737061980E-1,-1.563355476E-1,-2.733619511E-2,2.564944625E-1
1.761260940E-1,-1.575572789E-1,-3.100138344E-2,2.540509999E-1
1.785452610E-1,-1.575572789E-1,-3.466657177E-2,2.442771643E-1
1.809635940E-1,-1.587790102E-1,-3.955348954E-2,2.393902391E-1
1.833827610E-1,-1.612224728E-1,-4.199695215E-2,2.369467914E-1
1.858027090E-1,-1.624442041E-1,-4.321867973E-2,2.320598662E-1
1.882218230E-1,-1.648876518E-1,-3.955348954E-2,2.296164036E-1
1.906402090E-1,-1.685528457E-1,-4.077522084E-2,2.345033288E-1
1.930593230E-1,-1.709963083E-1,-4.077522084E-2,2.320598662E-1
1.954792710E-1,-1.746614873E-1,-3.955348954E-2,2.345033288E-1
1.978984380E-1,-1.771049500E-1,-3.833176196E-2,2.381685227E-1
2.003167710E-1,-1.807701439E-1,-4.321867973E-2,2.442771643E-1
2.027359380E-1,-1.832136065E-1,-4.444040731E-2,2.479423583E-1
2.051558860E-1,-1.844353229E-1,-4.932732508E-2,2.540509999E-1
2.075750000E-1,-1.856570542E-1,-5.299251527E-2,2.613813877E-1
2.099933860E-1,-1.881005168E-1,-5.665770546E-2,2.638248503E-1
2.124125000E-1,-1.881005168E-1,-6.398807466E-2,2.662683129E-1
2.148324480E-1,-1.893222481E-1,-6.887499243E-2,2.638248503E-1
