"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-2.787802734E0,5.609435120E0,7.846682739E0
9.978000002E-3,-2.924169159E0,5.525759125E0,7.977211304E0
1.995700000E-2,-2.952759705E0,5.398374023E0,8.188272400E0
2.993700000E-2,-2.918031921E0,5.263654175E0,8.312963104E0
3.989900000E-2,-2.853366394E0,5.240153046E0,8.215665436E0
4.987500000E-2,-2.671195221E0,5.209466858E0,8.106242981E0
5.984500000E-2,-2.572849731E0,5.229974213E0,8.037835236E0
6.983500000E-2,-2.499651947E0,5.141508179E0,8.012388153E0
7.980100000E-2,-2.337539062E0,4.962181091E0,8.093369751E0
8.977199999E-2,-9.669891357E-1,4.368365936E0,7.534432068E0
9.976499999E-2,-1.892963562E0,3.902983704E0,8.236172791E0
1.097390000E-1,-2.375110931E0,4.152215424E0,8.881181488E0
1.197080000E-1,-2.670596466E0,4.754712524E0,9.247769165E0
1.296890000E-1,-2.770738220E0,5.213957520E0,9.311835938E0
1.396640000E-1,-2.689457245E0,5.313201141E0,9.012009430E0
1.496290000E-1,-2.403402100E0,5.385650482E0,8.290958862E0
1.596160000E-1,-2.075883179E0,5.507497101E0,7.416926422E0
1.695900000E-1,-1.659149780E0,5.380112000E0,6.670728149E0
1.795520000E-1,-1.267564087E0,5.125641174E0,6.214776306E0
1.895400000E-1,-9.993218994E-1,4.995262299E0,6.114185486E0
1.995150000E-1,-8.384065247E-1,5.010380859E0,6.388415222E0
2.094850000E-1,-8.860075378E-1,5.046755219E0,6.689738617E0
2.194640000E-1,-1.100361786E0,5.050048370E0,6.905440063E0
2.294410000E-1,-1.316961365E0,5.101241913E0,7.118447113E0
2.394110000E-1,-1.613045654E0,5.312452698E0,7.387737122E0
2.493930000E-1,-1.822160797E0,5.234614563E0,7.567662964E0
2.593680000E-1,-2.051483917E0,4.938979340E0,7.718848572E0
2.693390000E-1,-2.110461273E0,4.668641510E0,7.972570953E0
2.793190000E-1,-2.062411194E0,4.208947449E0,8.359067230E0
2.892940000E-1,-2.009271698E0,3.775897980E0,8.863518219E0
2.992560000E-1,-2.322121124E0,2.967129822E0,1.016251694E1
3.092450000E-1,-2.337539062E0,3.267555084E0,1.094748459E1
3.192200000E-1,-1.686692505E0,4.321363678E0,9.541608124E0
3.291840000E-1,-2.060764618E0,3.808829498E0,8.783285065E0
3.391680000E-1,-2.348316650E0,3.572770386E0,8.293204193E0
3.491420000E-1,-2.188898163E0,3.938160553E0,7.436984711E0
3.591110000E-1,-2.234702911E0,4.172872467E0,6.795718231E0
3.690920000E-1,-2.296674042E0,4.367018738E0,6.262377319E0
3.790660000E-1,-2.392923889E0,4.571792908E0,5.990841980E0
3.890340000E-1,-2.572400665E0,4.534071350E0,5.990841980E0
3.990140000E-1,-2.727178802E0,4.375550995E0,6.137985992E0
4.089890000E-1,-2.791694641E0,3.957470398E0,6.481521606E0
4.189570000E-1,-2.771037598E0,4.038002930E0,6.836583252E0
4.289360000E-1,-2.988385620E0,4.151766357E0,7.086713104E0
4.389110000E-1,-3.297193451E0,4.255201263E0,7.237898712E0
4.488750000E-1,-4.601730652E0,3.662134552E0,5.648503876E0
4.588620000E-1,-4.267475739E0,4.268074493E0,3.514840851E0
4.688380000E-1,-3.663930817E0,4.952451324E0,4.791985016E0
4.788080000E-1,-4.909490662E0,4.977748718E0,7.995173950E0
4.887870000E-1,-6.151158600E0,4.662354584E0,1.049811905E1
4.987620000E-1,-6.016588440E0,3.607647858E0,6.713090057E0
5.087310000E-1,-4.090693359E0,3.760330353E0,5.535788269E0
5.187120000E-1,-4.169130249E0,4.088897095E0,6.479276276E0
5.286880000E-1,-4.762496338E0,4.496649170E0,7.248825989E0
5.386570000E-1,-4.879702606E0,5.229525146E0,7.633975067E0
5.486180000E-1,-5.067412262E0,5.359454956E0,7.682623901E0
5.586140000E-1,-4.977898407E0,4.938081207E0,7.323520660E0
5.685840000E-1,-4.673581238E0,4.483177185E0,7.394473114E0
5.785650000E-1,-4.839136963E0,4.653073883E0,7.092101898E0
5.885420000E-1,-5.085524597E0,5.315147095E0,6.524033203E0
5.985140000E-1,-5.834716644E0,5.649701385E0,6.387666779E0
6.084920000E-1,-5.987099762E0,5.810018005E0,6.272556152E0
6.184670000E-1,-5.830525360E0,5.642067261E0,6.315067749E0
6.284290000E-1,-5.494773560E0,5.586083679E0,6.499334564E0
6.384150000E-1,-5.475912781E0,5.590873718E0,6.976991272E0
6.483900000E-1,-5.527854767E0,5.102439423E0,7.123536530E0
6.583580000E-1,-6.271658020E0,5.287903748E0,7.170389099E0
6.683370000E-1,-5.855223999E0,5.444328461E0,7.495962067E0
6.783110000E-1,-5.162464600E0,5.749394073E0,7.388784943E0
6.882780000E-1,-5.761369171E0,5.934409332E0,6.307882690E0
6.982570000E-1,-5.673202515E0,5.716911621E0,5.383105774E0
7.082310000E-1,-6.223907318E0,5.943390656E0,4.682712250E0
7.182000000E-1,-6.664590912E0,6.303392029E0,4.234095154E0
7.281800000E-1,-6.527476044E0,6.307433624E0,4.231251068E0
7.381550000E-1,-6.945556641E0,5.380261688E0,4.384083252E0
7.481230000E-1,-6.389463043E0,4.394411774E0,5.080135803E0
7.581030000E-1,-6.540049896E0,3.715872803E0,5.229375458E0
7.680780000E-1,-6.641987915E0,3.509901123E0,5.660029907E0
7.780400000E-1,-6.449637909E0,3.721860352E0,6.187682648E0
7.880260000E-1,-6.384523315E0,4.212989044E0,6.634204102E0
7.980000000E-1,-6.787485352E0,4.517455902E0,5.836363220E0
8.079660000E-1,-6.520590363E0,5.238506470E0,4.700824585E0
8.179460000E-1,-6.864425354E0,5.084177399E0,3.576961670E0
8.278920000E-1,-6.265520782E0,5.584586792E0,2.688259735E0
8.378880000E-1,-4.690496063E0,6.111640778E0,2.356549530E0
8.478660000E-1,-4.637805634E0,5.390440521E0,1.979034576E0
8.578410000E-1,-4.214036865E0,5.719456329E0,2.124532013E0
8.678090000E-1,-4.475692749E0,5.267546082E0,2.928959198E0
8.777880000E-1,-4.593048706E0,6.300697632E0,2.983745270E0
8.877640000E-1,-5.403762817E0,5.835465088E0,3.953129425E0
8.977320000E-1,-5.721402283E0,6.597829742E0,4.195625153E0
9.077130000E-1,-6.409671021E0,5.937253418E0,4.133953400E0
9.176860000E-1,-6.663992157E0,6.121669922E0,3.609593811E0
9.276540000E-1,-7.272626495E0,6.214776306E0,3.742816772E0
9.376330000E-1,-7.453450470E0,6.217321014E0,3.664828949E0
9.476070000E-1,-7.663912811E0,5.891748047E0,3.323538666E0
9.575740000E-1,-7.860005035E0,5.682333527E0,3.047812042E0
9.675550000E-1,-7.965086517E0,5.509592743E0,2.806364136E0
9.775190000E-1,-8.045469360E0,5.470523987E0,2.643652496E0
9.874990000E-1,-8.224347382E0,5.659281464E0,2.764900360E0
9.974780000E-1,-8.448880463E0,5.917793884E0,2.945125580E0
1.007452000E0,-8.682993622E0,6.124813385E0,3.134032745E0
1.017406000E0,-8.581804047E0,6.606062622E0,3.487597504E0
1.027382000E0,-8.501570892E0,6.944508820E0,3.882775726E0
1.037362000E0,-8.503816223E0,7.020401001E0,4.400698700E0
1.047337000E0,-8.659193115E0,7.082222443E0,4.522395630E0
1.057311000E0,-8.985215149E0,7.648644562E0,4.729265442E0
1.067286000E0,-9.567504272E0,6.907236328E0,4.802014160E0
1.077270000E0,-9.677375793E0,7.201374664E0,4.274062042E0
1.087250000E0,-9.762249298E0,7.200476532E0,4.123774567E0
1.097226000E0,-9.556726685E0,7.073839874E0,4.069886627E0
1.107183000E0,-9.079519043E0,7.147786102E0,4.118535461E0
1.117179000E0,-8.374485168E0,7.352260895E0,4.201463013E0
1.127155000E0,-7.828869781E0,7.328460388E0,3.690874786E0
1.137119000E0,-7.593110046E0,7.404651947E0,3.296594696E0
1.147108000E0,-7.286397858E0,7.700736237E0,2.855462036E0
1.157083000E0,-6.984775085E0,8.010891266E0,2.491868134E0
1.167058000E0,-6.803502045E0,8.143365784E0,2.125280457E0
1.177034000E0,-6.593189392E0,8.174650726E0,1.810036011E0
1.187008000E0,-6.426436157E0,8.229736176E0,1.477727051E0
1.196983000E0,-6.333180084E0,8.184081116E0,1.291065216E0
1.206958000E0,-6.314019928E0,8.174201660E0,1.032253418E0
1.216932000E0,-6.390660553E0,8.015232239E0,9.084608459E-1
1.226905000E0,-6.588099976E0,7.800877991E0,7.722441101E-1
1.236879000E0,-6.819668427E0,7.524552612E0,7.113208008E-1
1.246854000E0,-7.003785553E0,7.175927582E0,6.885681152E-1
1.256828000E0,-7.032525787E0,6.737788696E0,7.406597900E-1
1.266803000E0,-6.917564850E0,6.356830902E0,7.026388550E-1
1.276778000E0,-6.911277924E0,5.651647339E0,7.451504517E-1
1.286752000E0,-6.943011932E0,4.877457275E0,8.430468750E-1
1.296726000E0,-6.481970673E0,4.949307861E0,1.055155792E0
1.306700000E0,-6.922953644E0,3.735931091E0,1.324894867E0
1.316675000E0,-6.564149780E0,3.434458008E0,1.119671631E0
1.326650000E0,-5.802234192E0,4.365222473E0,5.920188904E-1
1.336624000E0,-4.896168365E0,4.462220764E0,5.466632080E-1
1.346598000E0,-4.082610168E0,4.567002869E0,4.706213379E-1
1.356571000E0,-3.446732483E0,4.396956482E0,6.780899048E-1
1.366546000E0,-3.127895508E0,4.946763153E0,1.031804352E0
1.376519000E0,-2.720891876E0,5.926475830E0,1.366059265E0
1.386492000E0,-2.551743622E0,6.776258698E0,8.226892090E-1
1.396465000E0,-2.783761139E0,7.300767975E0,3.314108276E-1
1.406441000E0,-3.167563019E0,7.244934082E0,1.311273193E-1
1.416414000E0,-4.368815002E0,8.776848450E0,-1.379980316E0
