"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.480200000E-1,1.801650822E-1,-1.457003117E0,-8.720805049E-1
1.580060000E-1,6.215661764E-1,-1.117705107E0,-7.834947109E-1
1.679900000E-1,1.057172179E0,-6.349347234E-1,-7.428671122E-1
1.779760000E-1,1.415672660E0,-8.095182478E-2,-7.541469932E-1
1.879620000E-1,1.642880321E0,4.463339150E-1,-7.978398800E-1
1.979460000E-1,1.646275878E0,8.374537230E-1,-8.681936860E-1
2.079310000E-1,1.464557886E0,1.076496005E0,-9.173833728E-1
2.179080000E-1,1.153247595E0,1.208134532E0,-9.221978784E-1
2.278920000E-1,8.261381984E-1,1.342960477E0,-8.991862535E-1
2.378870000E-1,5.717751384E-1,1.460827112E0,-8.359903097E-1
2.478720000E-1,4.432309568E-1,1.521362662E0,-7.691686749E-1
2.578560000E-1,4.370628297E-1,1.605337381E0,-7.232291698E-1
2.678420000E-1,5.117759109E-1,1.702104092E0,-6.904967427E-1
2.778210000E-1,6.630460620E-1,1.765952826E0,-6.869686842E-1
2.878050000E-1,8.619780540E-1,1.700140357E0,-7.456061840E-1
2.977970000E-1,1.074729204E0,1.430255413E0,-8.395792842E-1
3.077830000E-1,1.425499201E0,8.330847621E-1,-8.991062045E-1
3.177670000E-1,1.490087748E0,5.737527609E-1,-9.987391233E-1
3.277520000E-1,1.272088885E0,4.853996336E-1,-1.104387522E0
3.377390000E-1,1.018562555E0,2.216746062E-1,-1.131998420E0
3.477230000E-1,7.587506175E-1,-3.460938483E-2,-1.142501473E0
3.577080000E-1,4.965775609E-1,-9.001339227E-2,-1.157211900E0
3.676820000E-1,3.270468414E-1,6.401938200E-2,-1.149923682E0
3.776660000E-1,3.310325146E-1,3.541848958E-1,-1.147737980E0
3.876640000E-1,4.894979894E-1,6.593076587E-1,-1.147388101E0
3.976220000E-1,7.374108434E-1,8.996356130E-1,-1.165642977E0
4.076060000E-1,9.553338885E-1,1.079357266E0,-1.215777755E0
4.176200000E-1,1.049648285E0,1.194179535E0,-1.275982380E0
4.275900000E-1,1.007634521E0,1.249413013E0,-1.335520029E0
4.375740000E-1,8.540875316E-1,1.208941698E0,-1.357172847E0
4.475750000E-1,4.056008160E-1,7.400183678E-1,-1.251531124E0
4.575460000E-1,-6.913337111E-1,4.270738065E-1,-8.928930759E-1
4.675300000E-1,-1.421038747E0,6.669327617E-1,-8.262237310E-1
4.775310000E-1,-1.419586301E0,4.458630681E-1,-8.017405868E-1
4.875010000E-1,-4.552021623E-1,-2.232054919E-1,-5.783524513E-1
4.974850000E-1,3.804897964E-1,-4.087849259E-1,-5.633665919E-1
5.074860000E-1,5.613553524E-1,6.743898988E-2,-6.922135353E-1
5.174630000E-1,6.309205890E-1,5.255200267E-1,-8.952101469E-1
5.274470000E-1,7.259078622E-1,8.529096842E-1,-9.820448756E-1
5.374420000E-1,8.480898738E-1,1.069790959E0,-1.002878547E0
5.474290000E-1,9.407372475E-1,1.051765919E0,-1.014017701E0
5.574130000E-1,9.845654368E-1,1.003962278E0,-1.000375390E0
5.673970000E-1,1.045215368E0,1.203816056E0,-9.835549593E-1
5.773840000E-1,1.067836523E0,7.010813951E-1,-1.022209406E0
5.873680000E-1,9.828843474E-1,5.118520856E-1,-1.006891012E0
5.973530000E-1,9.025860429E-1,7.711862922E-1,-8.666272759E-1
6.073390000E-1,8.354727030E-1,7.977649570E-1,-7.019419670E-1
6.173230000E-1,7.554271221E-1,6.829651594E-1,-5.799132586E-1
6.273090000E-1,6.587150097E-1,6.404098272E-1,-5.484924912E-1
6.372950000E-1,5.873688459E-1,6.318725944E-1,-5.428021550E-1
6.472790000E-1,5.034278631E-1,4.107545912E-1,-5.403025150E-1
6.572640000E-1,3.233635128E-1,1.694240868E-1,-4.156706035E-1
6.672500000E-1,2.482730001E-1,4.610998183E-2,-3.502284884E-1
6.772340000E-1,2.819657028E-1,-5.273830518E-2,-4.251227081E-1
6.872190000E-1,3.093789220E-1,-1.430822164E-1,-4.818416536E-1
6.972050000E-1,3.452151716E-1,1.104300283E-2,-5.171993971E-1
7.071890000E-1,3.877131045E-1,1.269166023E-1,-5.184505582E-1
7.171760000E-1,3.794591427E-1,2.661632597E-1,-4.575467706E-1
7.271610000E-1,3.805800378E-1,5.552766323E-1,-4.062575102E-1
7.371450000E-1,2.808955312E-1,7.051140666E-1,-3.128790855E-1
7.471310000E-1,2.288242877E-1,8.166985512E-1,-2.752406299E-1
7.571170000E-1,2.451747209E-1,9.176574945E-1,-3.638722599E-1
7.671010000E-1,3.026832938E-1,8.400928974E-1,-3.801862597E-1
7.770870000E-1,4.508735240E-1,5.436189771E-1,-4.130147994E-1
7.870720000E-1,6.662766337E-1,6.967627257E-2,-4.600960612E-1
7.970560000E-1,8.372478485E-1,-3.436913192E-1,-4.503805935E-1
8.070430000E-1,9.489279389E-1,-3.946622610E-1,-4.883021414E-1
8.170280000E-1,9.862361550E-1,-1.724954247E-1,-4.532176852E-1
8.270120000E-1,1.033591151E0,5.288181081E-2,-3.498840928E-1
8.369980000E-1,1.238144994E0,1.656902134E-1,-1.801326424E-1
8.469840000E-1,1.537972212E0,2.774604857E-1,-1.037010029E-1
8.569680000E-1,1.815105319E0,5.773422718E-1,-4.631866887E-2
