,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
4502,45.00650383,0.6456074524000001,-9.689051513999999,1.025218048
4503,45.01650983,0.4378395081,-9.591604156,0.9750723267
4504,45.02651483,0.2083666992,-9.549990692,0.9599537659
4505,45.03652083,-0.03128494263,-9.529333649,0.9291178894
4506,45.04652583,-0.2305206299,-9.47185318,0.9160949706999999
4507,45.05653183,-0.3567082214,-9.434431,0.9108558655
4508,45.06653683,-0.4077520752,-9.418863372999999,0.9285191345
4509,45.07654283,-0.4080514526,-9.389374695,0.9590556334999999
4510,45.08654783,-0.3239263916,-9.371412048,1.045276337
4511,45.09655383,-0.18741027829999998,-9.35255127,1.187031555
4512,45.10655983,-0.04460723877,-9.322463837,1.3575270080000001
4513,45.11656483,0.052989807130000004,-9.269174652,1.4979350280000001
4514,45.12657083,0.1257385254,-9.227561188,1.632355499
4515,45.13657583,0.1872605896,-9.232201538,1.753603363
4516,45.14658183,0.272283783,-9.286388855,1.8758990480000002
4517,45.15658683,0.31599288940000003,-9.385183411,1.919159088
4518,45.16659283,0.2453398132,-9.483678589,1.7771044919999999
4519,45.17659783,0.09160949707,-9.615554352,1.567689972
4520,45.18660383,-0.07244934082,-9.703421631,1.4452445980000002
4521,45.19660883,-0.23980133059999997,-9.721384277,1.388512573
4522,45.20661483,-0.35281631469999997,-9.685458984,1.31756012
4523,45.21661983,-0.3736230469,-9.616452484,1.17939743
4524,45.22662583,-0.2930905151,-9.570198669,1.033450928
4525,45.23663083,-0.1279838562,-9.628726959,0.8460406494
4526,45.24663683,0.1074765015,-9.904303894,0.6557862854
4527,45.25664183,0.3236270142,-10.33840118,0.5454656982
4528,45.26664783,0.42736129759999997,-10.8159082,0.5099894714000001
4529,45.27665283,0.4111949158,-11.20165604,0.5536985779
4530,45.28665883,0.3020718384,-11.39954453,0.6589297485
4531,45.29666483,0.18531463620000002,-11.32604736,0.7511380005
4532,45.30667021,0.12064910890000001,-11.03654938,0.7789801025
4533,45.31667621,0.170944519,-10.65244812,0.7780819701999999
4534,45.32668121,0.3246748352,-10.28466293,0.7385641479
4535,45.33668721,0.5206173706,-9.978100433,0.7702981567
4536,45.34669221,0.6670129395000001,-9.754315796,0.9096583557
4537,45.35669821,0.7135661315999999,-9.564660187000001,1.107397156
4538,45.36670321,0.6804849243000001,-9.419911193999999,1.341809692
4539,45.37670921,0.5544470215,-9.32440979,1.545835419
4540,45.38671421,0.3649411011,-9.281000061,1.6729211430000002
4541,45.39672021,0.1730401611,-9.279353485,1.7109420780000002
4542,45.40672521,-0.001496887207,-9.302704926,1.639390869
4543,45.41673121,-0.1579216003,-9.342222748,1.565145264
4544,45.42673621,-0.28440856929999997,-9.342372437,1.5148498540000002
4545,45.43674221,-0.36628829960000003,-9.302854614,1.4958393859999999
4546,45.44674721,-0.3719764709,-9.275012512,1.4757810969999998
4547,45.45675321,-0.3225791931,-9.256900177,1.491797791
4548,45.46675821,-0.25791366579999997,-9.247320099,1.546733551
4549,45.47676421,-0.2071691895,-9.263187103,1.5823594669999999
4550,45.48677021,-0.19264938350000002,-9.324709167,1.5808625790000002
4551,45.49677521,-0.1962419128,-9.454489288,1.516945496
4552,45.50678121,-0.2290237427,-9.634115753,1.4440470890000001
4553,45.51678621,-0.2993774414,-9.836644592,1.404828644
4554,45.52679221,-0.3864962769,-9.978848877,1.388362885
4555,45.53679721,-0.4677772522,-9.999056853999999,1.383872223
4556,45.54680321,-0.5007087708,-9.971065063,1.352736969
4557,45.55680821,-0.45610153200000003,-9.942773895,1.250050507
4558,45.56681421,-0.3338058472,-9.945019226,1.13493988
4559,45.57681921,-0.1609153748,-9.950108643,1.093326416
4560,45.58682521,-0.016615448,-9.938881989,1.133143616
4561,45.59683021,0.08292755127,-9.896819458,1.254092102
4562,45.60683621,0.11316467289999999,-9.85565506,1.411564636
4563,45.61684121,0.06975494385,-9.844578094,1.54104538
4564,45.62684721,0.014220428469999997,-9.85565506,1.560355225
4565,45.63685221,-0.0470022583,-9.788295135,1.488953705
4566,45.64685821,-0.08217910767000002,-9.715396729,1.4283297730000002
4567,45.65686321,-0.07574249268,-9.685908051,1.390907593
4568,45.66686921,-0.05718109131,-9.646839294,1.381776581
4569,45.67687421,-0.02844085693,-9.62633194,1.4260844419999998
4570,45.68688021,-0.018561401369999998,-9.59699295,1.476230164
4571,45.69688621,-0.02065704346,-9.567953338999999,1.509011993
4572,45.70689121,-0.05972579956,-9.563312988,1.488804016
4573,45.71689721,-0.10328521730000001,-9.544751587,1.45093277
4574,45.72690221,-0.13995895390000002,-9.552086334,1.433868256
4575,45.73690821,-0.1556762695,-9.565258942,1.419647827
4576,45.74691321,-0.1347198486,-9.599537659,1.410217438
4577,45.75691921,-0.1261875916,-9.602531433,1.406175842
4578,45.76692421,-0.11900253300000001,-9.584419098,1.4096186830000001
4579,45.77693021,-0.1119671631,-9.587263184,1.3971945190000001
4580,45.78693521,-0.1080752563,-9.595795441,1.359173584
4581,45.79694121,-0.08936416626,-9.598789215,1.3436059569999999
4582,45.80694621,-0.07095245361000001,-9.597442017,1.3367202759999999
4583,45.81695221,-0.047151947019999994,-9.610914001,1.331780548
4584,45.82695721,-0.022902374269999998,-9.648186492999999,1.342408447
4585,45.83696321,0.030536499019999996,-9.676028595,1.364712067
4586,45.84696821,0.09879455565999999,-9.717342682,1.384321289
4587,45.85697421,0.15432907099999998,-9.762548676,1.408421173
4588,45.86697921,0.19010467530000003,-9.773176575,1.440304871
4589,45.87698521,0.1890568542,-9.72692276,1.4612612919999999
4590,45.88699121,0.15298187259999999,-9.668993225,1.483115845
4591,45.89699621,0.09804611206,-9.629325714,1.471440125
4592,45.90700221,0.02320175171,-9.618847504,1.420545959
4593,45.91700721,-0.047451324460000006,-9.626930695,1.368454285
4594,45.92701321,-0.10478210449999999,-9.644294586000001,1.313817902
4595,45.93701821,-0.1410067749,-9.713450775,1.291214905
4596,45.94702421,-0.1534309387,-9.780661011,1.304986267
4597,45.95702921,-0.1591191101,-9.786049805,1.348395996
4598,45.96703521,-0.1511856079,-9.751022643999999,1.3811778259999998
4599,45.97704021,-0.139360199,-9.719588013,1.396745453
4600,45.98704621,-0.1501377869,-9.710307312000001,1.3864169309999999
4601,45.99705121,-0.1805245972,-9.716294861,1.375489655
4602,46.00705721,-0.1968406677,-9.715546417,1.374741211
4603,46.01706221,-0.2213896179,-9.700876923,1.355880432
4604,46.02706821,-0.2258802795,-9.678423615,1.3552816769999998
4605,46.03707321,-0.2219883728,-9.665700073,1.357377319
4606,46.04707921,-0.1963916016,-9.664203186,1.365011444
4607,46.05708421,-0.1417552185,-9.668843536,1.373094635
4608,46.06709021,-0.11091934199999999,-9.69533844,1.3816268919999999
4609,46.07709621,-0.09071136475,-9.673932953,1.366208954
4610,46.08710121,-0.07319778442000001,-9.639803925,1.348994751
4611,46.09710721,-0.05658233642999999,-9.615704041,1.320703583
4612,46.10711221,-0.022752685550000002,-9.60058548,1.298100586
4613,46.11711821,0.013471984860000001,-9.624086608999999,1.279688873
4614,46.12712321,0.053887939450000005,-9.657467194,1.264570312
4615,46.13712921,0.10642868039999999,-9.703271942,1.242566071
4616,46.14713421,0.1435514832,-9.744885406,1.22625
4617,46.15714021,0.1691482544,-9.771080933,1.221310272
4618,46.16714521,0.16645385740000002,-9.764794006,1.199156342
4619,46.17715121,0.1546284485,-9.715845795,1.181193695
4620,46.18715621,0.1565744019,-9.715995483,1.153800659
4621,46.19716221,0.1619631958,-9.724677429,1.1082952879999999
4622,46.20716721,0.1423539734,-9.746531982,1.1035052490000001
4623,46.21717321,0.113613739,-9.7609021,1.102906494
4624,46.22717821,0.07155120849999999,-9.763446808,1.0903326420000001
4625,46.23718421,0.054486694339999996,-9.769284668,1.086291046
4626,46.24718921,0.04760101318,-9.742490387,1.09167984
4627,46.25719521,0.07634124756,-9.739346924,1.124012604
4628,46.26720121,0.09355545044,-9.760303345,1.153201904
4629,46.27720621,0.09924362183,-9.770482178,1.140029297
4630,46.28721221,0.103434906,-9.750423889,1.112935638
4631,46.29721721,0.0817300415,-9.722581787000001,1.1035052490000001
4632,46.30722337,0.06421646118,-9.677974548,1.056952057
4633,46.31722838,0.03712280273,-9.679022369,0.9969268799
4634,46.32723437,0.026345214840000002,-9.709708557,0.9586065673999999
4635,46.33723937,0.00643661499,-9.761201477,0.9686357117000001
4636,46.34724537,-0.013172607420000001,-9.830657042999999,0.9750723267
4637,46.35725037,-0.022752685550000002,-9.88259903,0.9970765686
4638,46.36725637,-0.0044906616210000005,-9.925110626,0.9842033386
4639,46.37726137,0.02874023438,-9.903405762,0.8815168762000001
4640,46.38726738,0.11930191039999999,-9.860894165,0.7798782349
4641,46.39727237,0.2236349487,-9.836345215,0.7482939148000001
4642,46.40727838,0.3023712158,-9.771529999,0.7854167175
4643,46.41728337,0.3411405945,-9.693691864,0.8726852417000001
4644,46.42728937,0.3680845642,-9.715546417,0.9822573853000001
4645,46.43729437,0.3930825806,-9.819729767,1.048719177
4646,46.44730037,0.409997406,-9.931397552,1.04961731
4647,46.45730537,0.38305343630000005,-10.01537292,1.002465363
4648,46.46731137,0.3293151855,-10.07614655,0.9629475403
4649,46.47731738,0.2332150269,-10.0993483,0.9147477722
4650,46.48732237,0.1031355286,-10.00788849,0.8186476134999999
4651,46.49732838,-0.0007484436035,-9.913135529,0.6685098267
4652,46.50733337,-0.04984634399,-9.832303619,0.5677693175999999
4653,46.51733937,-0.08487350464,-9.760752411,0.49576904299999996
4654,46.52734437,-0.121098175,-9.657167816,0.5245092773
