"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
9.973000000E-3,1.134738922E-1,8.800124377E-2,1.603613794E-1
1.994699999E-2,6.241074950E-2,6.225449964E-2,1.013131589E-1
2.992025000E-2,-1.396178454E-2,1.081154495E-2,5.904772505E-2
3.989325000E-2,-8.246587962E-2,-5.907254666E-2,6.052253768E-2
4.986625000E-2,-1.246205270E-1,-1.060869247E-1,9.485920519E-2
5.983925000E-2,-1.378226876E-1,-1.108923182E-1,1.325200945E-1
6.981325000E-2,-1.124997661E-1,-7.743822038E-2,1.783528328E-1
7.978625000E-2,-3.672760725E-2,-5.689569190E-2,2.268006653E-1
8.975925000E-2,4.477417469E-2,-3.331127390E-2,2.715929151E-1
9.973225000E-2,1.329501122E-1,1.854952984E-2,2.859319150E-1
1.097062500E-1,1.670582741E-1,1.095185801E-1,2.609320283E-1
1.196792500E-1,1.417896003E-1,1.959155351E-1,2.328825891E-1
1.296522500E-1,8.351004124E-2,2.580114007E-1,2.459714860E-1
1.396252500E-1,3.514229879E-2,2.606115341E-1,2.904080451E-1
1.495992500E-1,-1.316238195E-2,2.243573964E-1,3.603405356E-1
1.595722500E-1,-7.014884800E-2,1.787689477E-1,4.517055452E-1
1.695452500E-1,-1.459469497E-1,1.792339385E-1,5.258442163E-1
1.795182500E-1,-2.087920904E-1,2.533860803E-1,6.027215719E-1
1.894912500E-1,-2.046386302E-1,3.335040808E-1,6.925135255E-1
1.994652500E-1,-1.523050219E-1,4.279578030E-1,8.130400181E-1
2.094382500E-1,-9.799119085E-2,5.516009331E-1,9.455541372E-1
2.194112500E-1,-6.830130517E-2,7.392280698E-1,1.049367785E0
2.293842500E-1,-6.623362750E-2,9.560112357E-1,1.096281171E0
2.393582500E-1,-5.202510953E-2,1.117766380E0,1.043155313E0
2.493312500E-1,-5.773679167E-2,1.284739137E0,9.163569212E-1
2.593042500E-1,-1.270559132E-1,1.520528674E0,8.034411073E-1
2.692772500E-1,-1.879927665E-1,1.493667722E0,7.732666731E-1
2.792512500E-1,-2.792140841E-1,1.512502670E0,8.072459102E-1
2.892242500E-1,-3.279318213E-1,1.478559375E0,8.774058223E-1
2.991972500E-1,-2.612507045E-1,1.302435756E0,9.211026430E-1
3.091702500E-1,-1.926737875E-1,1.276555061E0,9.075695276E-1
3.191432500E-1,-2.096491307E-1,1.501486063E0,8.291832805E-1
3.291172500E-1,-1.889537126E-1,1.955070019E0,5.203173161E-1
3.390902500E-1,-2.075801194E-1,1.921347737E0,9.171933681E-2
3.490632500E-1,-3.632980883E-1,1.654767990E0,-1.913740300E-2
3.590362500E-1,-4.657593966E-1,1.397170663E0,-8.282321505E-3
3.690102500E-1,-4.545232654E-1,1.124203563E0,-1.138060838E-1
3.789832500E-1,-4.066937566E-1,8.914539218E-1,-2.559003234E-1
3.889562500E-1,-3.489231467E-1,9.291091561E-1,-2.258627862E-1
3.989292500E-1,-3.088788688E-1,1.300489545E0,-5.711697508E-3
4.089022500E-1,-2.183668017E-1,1.592103481E0,2.623599768E-1
4.188762500E-1,-2.411155961E-2,1.824959397E0,5.467877388E-1
4.288492500E-1,2.170715034E-1,2.094158173E0,7.006827593E-1
4.388222500E-1,4.142779112E-1,2.247287035E0,6.662760973E-1
4.487952500E-1,5.092174411E-1,1.958041668E0,4.104307890E-1
4.587692500E-1,3.623631597E-1,1.297277689E0,-4.289539903E-2
4.687422500E-1,2.392255068E-1,1.308325291E0,-4.046149850E-1
4.787152500E-1,1.151382923E-1,1.328480124E0,-5.978767276E-1
4.886882500E-1,-7.847858220E-2,1.238326788E0,-5.761083364E-1
4.986622500E-1,-4.000803530E-1,9.204486012E-1,-3.404168189E-1
5.086352500E-1,-7.105258107E-1,4.845434129E-1,-1.040945426E-1
5.186082500E-1,-8.729996681E-1,-5.166496150E-3,-3.586453199E-2
5.285812500E-1,-8.891133666E-1,-3.059484363E-1,-1.491069347E-1
5.385542500E-1,-7.553548217E-1,-4.506941140E-1,-3.175808191E-1
5.485282500E-1,-5.533170104E-1,-5.463074446E-1,-3.690312207E-1
5.585012500E-1,-4.044739902E-1,-4.190129340E-1,-2.896046638E-1
5.684742500E-1,-3.448282480E-1,1.717050001E-2,-1.697394997E-1
5.784472500E-1,-2.907046974E-1,4.395704567E-1,-7.747478038E-2
5.884212500E-1,-1.953036040E-1,7.320952415E-1,3.142933175E-2
5.983942500E-1,-1.021046489E-1,9.548580050E-1,1.209609136E-1
6.083672500E-1,-3.777625784E-2,1.110642314E0,1.679856777E-1
6.183402500E-1,-1.534959674E-2,1.168382525E0,1.583245993E-1
6.283132500E-1,-2.207674272E-2,1.033394933E0,1.858164072E-1
6.382872500E-1,-5.066080764E-2,8.794096708E-1,1.856027246E-1
6.482602500E-1,-1.182454452E-1,8.386518955E-1,8.055859059E-2
6.582332500E-1,-2.056737691E-1,8.592053652E-1,-1.191422790E-1
6.682062500E-1,-2.884400189E-1,9.270350337E-1,-3.671001494E-1
6.781802500E-1,-3.071057796E-1,1.014418721E0,-5.207883120E-1
6.881532500E-1,-2.188912183E-1,9.606902003E-1,-5.399934053E-1
6.981262500E-1,-1.728594005E-1,9.188085198E-1,-4.643208086E-1
7.080992500E-1,-1.942813247E-1,9.104624391E-1,-2.862437665E-1
7.180732500E-1,-2.102718204E-1,8.839179873E-1,-8.852075785E-2
7.280462500E-1,-2.122524232E-1,7.941945195E-1,9.510552883E-2
7.380192500E-1,-2.070613056E-1,7.854943871E-1,1.393969506E-1
7.479922500E-1,-2.279953510E-1,8.704034090E-1,3.500423208E-2
7.579652500E-1,-3.712396026E-1,1.168928623E0,-5.774621293E-2
7.679392500E-1,-5.435224175E-1,1.573175192E0,-7.115229964E-2
7.779122500E-1,-6.581639647E-1,1.827461600E0,-2.795818634E-2
7.878852500E-1,-6.864387989E-1,1.946790814E0,6.358318031E-2
7.978582500E-1,-6.746394038E-1,2.151525736E0,1.786148548E-1
8.078322500E-1,-7.270264626E-1,2.469357014E0,1.959605515E-1
8.178052500E-1,-7.778269053E-1,2.794476748E0,1.285599619E-1
8.277782500E-1,-7.463496923E-1,2.995770454E0,2.416883782E-2
8.377512500E-1,-7.253209352E-1,2.934025288E0,-7.020454109E-2
8.477242500E-1,-7.773021460E-1,2.608031511E0,-1.708485931E-1
8.576982500E-1,-9.465638995E-1,1.963651299E0,-2.246607393E-1
8.676712500E-1,-1.082496762E0,9.088554978E-1,-2.612752020E-1
8.776442500E-1,-1.121891379E0,1.290787011E-1,-4.222328961E-1
8.876172500E-1,-1.036272407E0,-1.458910853E-1,-6.573886871E-1
8.975912500E-1,-8.265886903E-1,-2.207235694E-1,-8.139289618E-1
9.075642500E-1,-5.788755417E-1,-1.314155310E-1,-8.628672361E-1
9.175372500E-1,-3.349951506E-1,1.186100021E-1,-9.257593751E-1
9.275102500E-1,-8.612088859E-2,5.320292711E-1,-9.584105611E-1
9.374832500E-1,6.191432104E-2,1.111020327E0,-9.113682508E-1
9.474572500E-1,-1.159068123E-1,1.722282648E0,-7.855607867E-1
9.574302500E-1,-9.233903885E-2,1.859974504E0,-8.332131505E-1
9.674032500E-1,2.473884821E-2,1.570271611E0,-8.756029606E-1
9.773762500E-1,6.153463945E-2,1.167464137E0,-9.731304646E-1
9.873502500E-1,-4.913914576E-2,8.208455443E-1,-1.068160772E0
9.973232500E-1,-4.624957442E-1,6.697149277E-1,-1.072443366E0
1.007296250E0,-8.145211339E-1,6.504077911E-1,-1.065388918E0
1.017269250E0,-1.103823781E0,7.532189488E-1,-9.760068655E-1
1.027239375E0,-1.247773170E0,9.066112041E-1,-9.162932038E-1
1.037212375E0,-1.339886904E0,1.095927954E0,-9.068765640E-1
1.047185375E0,-1.392709851E0,1.299798250E0,-9.520986080E-1
1.057158375E0,-1.553908467E0,1.560811758E0,-9.858703017E-1
1.067131375E0,-1.770928383E0,1.641111851E0,-9.654244184E-1
1.077105375E0,-1.950514197E0,1.660115123E0,-9.002507329E-1
1.087078375E0,-2.039742231E0,1.893826723E0,-8.601139784E-1
1.097051375E0,-2.257640600E0,2.222104311E0,-7.861605287E-1
1.107024375E0,-2.652104139E0,2.458665609E0,-8.547358513E-1
1.116998375E0,-3.185349226E0,2.724693298E0,-1.018690228E0
1.126971375E0,-3.615511894E0,2.849157810E0,-1.043900490E0
1.136944375E0,-3.772434950E0,2.792332649E0,-1.082355738E0
1.146917375E0,-3.809077501E0,2.701153040E0,-1.246858597E0
1.156890375E0,-3.827591658E0,2.983539581E0,-1.422971606E0
1.166864375E0,-3.885658026E0,3.038604736E0,-1.723531246E0
1.176837375E0,-4.070351601E0,2.993190289E0,-2.038659096E0
1.186810375E0,-4.371767998E0,3.024079084E0,-2.264110565E0
1.196783375E0,-4.727684021E0,3.012834549E0,-2.474247217E0
1.206757375E0,-4.871587276E0,2.914648771E0,-2.572533369E0
1.216730375E0,-4.733146191E0,2.816983700E0,-2.538859844E0
1.226703375E0,-4.327970505E0,2.167116642E0,-2.213059902E0
1.236676375E0,-3.748221636E0,9.175611138E-1,-1.686984539E0
1.246649375E0,-3.048673630E0,-2.052648962E-1,-1.253572226E0
1.256623375E0,-3.181307077E0,-2.069598913E0,-6.410672069E-1
1.266596375E0,-3.484869957E0,-2.566112995E0,2.599879801E-1
1.276569375E0,-3.495793104E0,-2.987643003E0,8.000265956E-1
1.286542375E0,-3.324934244E0,-2.503295660E0,8.287323117E-1
1.296516375E0,-3.120592594E0,-1.456690550E0,5.854201913E-1
1.306489375E0,-2.601970196E0,-8.690093756E-1,2.687831223E-1
1.316462375E0,-1.864412189E0,-4.788075089E-1,-3.136445582E-1
1.326435375E0,-1.265414596E0,-4.787556082E-2,-2.663726509E-1
1.336408375E0,-7.024049759E-1,-1.714478970E0,4.946405292E-1
1.346382375E0,6.255261898E-1,-7.751133442E-1,-8.032448888E-1
1.356355375E0,-2.417184263E-1,-2.500994802E-1,-1.230350852E0
1.366328375E0,-5.769559368E-2,1.095158219E0,-1.315895915E0
1.376301375E0,-2.461676449E-1,9.572770596E-1,-1.608910322E0
1.386275375E0,-5.654330254E-1,8.925483823E-1,-1.477191210E0
1.396248375E0,-8.640619516E-1,4.433344901E-1,-1.363371968E0
1.406221375E0,-1.255040646E0,-3.248902410E-2,-1.354875207E0
1.416194375E0,-1.754525661E0,-2.118248194E-1,-1.300434709E0
1.426167375E0,-1.969179034E0,-5.844885483E-2,-1.443956733E0
1.436141375E0,-2.150194407E0,2.289471924E-1,-1.516994357E0
1.446114375E0,-2.067158222E0,5.371745825E-1,-1.065764785E0
1.456087375E0,-6.722265482E-1,1.338724494E0,-1.096613526E0
1.466060375E0,-1.856576949E-1,1.750721782E-1,-1.856074572E0
1.476034375E0,-8.600383252E-2,4.865640998E-1,-1.909278154E0
1.486007375E0,-1.027173027E-1,6.282631159E-1,-2.065722942E0
1.495980375E0,-2.865565121E-1,1.861244142E-1,-2.217324495E0
1.505953375E0,-5.870332718E-1,-5.629847758E-3,-2.111047029E0
1.515926375E0,-8.764418364E-1,-1.287882775E-1,-1.964781642E0
1.525900375E0,-1.105721235E0,-1.003923267E-1,-1.802731752E0
1.535873375E0,-1.220003128E0,-3.519183025E-2,-1.658632874E0
1.545846375E0,-1.277382851E0,1.737259775E-1,-1.532011867E0
1.555819375E0,-1.256195426E0,4.324243367E-1,-1.453675270E0
1.565793375E0,-1.191746950E0,6.166751385E-1,-1.400036335E0
1.575766375E0,-1.101784229E0,7.112371325E-1,-1.322512746E0
1.585739375E0,-9.782077670E-1,6.176152825E-1,-1.253429890E0
1.595712375E0,-9.130575061E-1,4.637658000E-1,-1.140118599E0
1.605685375E0,-9.131485820E-1,3.127560318E-1,-9.855309725E-1
1.615659375E0,-9.550886750E-1,2.021749765E-1,-7.679350376E-1
1.625632375E0,-9.860340953E-1,1.657700837E-1,-5.514737964E-1
1.635605375E0,-9.752109647E-1,2.219351679E-1,-3.859469891E-1
1.645578375E0,-9.785314202E-1,2.318343967E-1,-2.921198308E-1
1.655552375E0,-9.193735123E-1,3.752475083E-1,-1.801778376E-1
1.665525375E0,-7.700199485E-1,4.813129604E-1,-6.671012193E-2
1.675498375E0,-6.870374680E-1,3.918212652E-1,5.419055372E-2
1.685471375E0,-2.190303057E-1,4.037921727E-1,1.968366504E-1
