"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.662250000E-1,-1.531331092E-1,-1.410865188E0,-8.489082456E-1
1.762100000E-1,-1.078223661E-1,-1.544748187E0,-7.862049341E-1
1.861940000E-1,3.304313868E-2,-1.422435641E0,-7.367223501E-1
1.961790000E-1,2.782367766E-1,-1.330857635E0,-7.102095485E-1
2.061650000E-1,4.725284576E-1,-1.400899053E0,-6.674442291E-1
2.161490000E-1,5.421293974E-1,-1.382782340E0,-6.144294739E-1
2.261340000E-1,5.649432540E-1,-1.417830825E0,-5.547909141E-1
2.361050000E-1,5.934233665E-1,-1.525141716E0,-4.557134211E-1
2.460890000E-1,5.943354964E-1,-1.610140443E0,-3.330149353E-1
2.560860000E-1,5.674418211E-1,-1.629256487E0,-2.154971212E-1
2.660730000E-1,4.662991762E-1,-1.667607546E0,-3.665383160E-1
2.760570000E-1,3.022385836E-1,-1.754885674E0,-5.322173238E-1
2.860420000E-1,1.576709896E-1,-1.846394181E0,-6.521067023E-1
2.960260000E-1,1.214772346E-3,-1.641363740E0,-7.526549101E-1
3.060100000E-1,-1.236230433E-1,-1.398065686E0,-8.992398381E-1
3.159800000E-1,-8.034139127E-2,-1.236535788E0,-1.093640447E0
3.259800000E-1,9.242663532E-2,-1.028152943E0,-1.199035048E0
3.359640000E-1,3.951430917E-1,-8.536809087E-1,-1.158886075E0
3.459500000E-1,7.286549211E-1,-9.129979014E-1,-1.011164904E0
3.559340000E-1,9.481731653E-1,-1.076536179E0,-8.757053614E-1
3.659180000E-1,9.092848897E-1,-1.281677008E0,-8.264717460E-1
3.759030000E-1,6.654713750E-1,-1.452919722E0,-8.220934868E-1
3.858880000E-1,3.864301443E-1,-1.580603480E0,-8.207300305E-1
3.958720000E-1,2.116729915E-1,-1.584942818E0,-8.219918609E-1
4.058580000E-1,2.370419353E-1,-1.460577250E0,-8.338268995E-1
4.158430000E-1,4.307781160E-1,-1.277667284E0,-8.358176947E-1
4.258270000E-1,6.779636145E-1,-1.102164745E0,-8.135326505E-1
4.358120000E-1,8.825838566E-1,-9.394361377E-1,-7.846349478E-1
4.457970000E-1,8.965805769E-1,-8.830897212E-1,-7.548105121E-1
4.557810000E-1,7.659466863E-1,-9.341979027E-1,-8.566178679E-1
4.657660000E-1,5.847784281E-1,-1.071404338E0,-8.802906871E-1
4.757220000E-1,4.276953340E-1,-1.230902314E0,-8.112456203E-1
4.857060000E-1,3.365939260E-1,-1.290451050E0,-7.403720021E-1
4.957200000E-1,2.996412218E-1,-1.228808403E0,-6.804109216E-1
5.057050000E-1,3.322529197E-1,-1.134169698E0,-5.706328154E-1
