"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-3.728147278E0,2.164798279E0,8.509504395E0
1.995800000E-2,-3.858975220E0,2.096989288E0,8.723858643E0
2.993800001E-2,-3.678450623E0,2.139051819E0,8.850794678E0
3.991700000E-2,-3.695664825E0,2.008373566E0,9.045689392E0
4.989700000E-2,-3.690575409E0,2.060764618E0,9.279203796E0
5.989700000E-2,-3.646866302E0,2.080224152E0,9.266480255E0
6.985800000E-2,-3.661835175E0,1.966011658E0,9.238787842E0
7.983300001E-2,-3.150648193E0,2.116448822E0,9.617500305E0
8.981600001E-2,-3.673959961E0,1.754351807E0,9.020541687E0
9.979100000E-2,-3.731141052E0,1.667532349E0,8.897497559E0
1.097810000E-1,-3.603157196E0,1.891316986E0,9.227261810E0
1.197310000E-1,-3.517984314E0,1.764830017E0,9.565258942E0
1.297180000E-1,-3.494483185E0,1.289418640E0,9.707163849E0
1.397060000E-1,-3.852688293E0,-6.137237549E-3,9.728419647E0
1.496610000E-1,-3.185375977E0,3.841012573E-1,1.033301239E1
1.596500000E-1,-2.883304138E0,1.116528168E0,1.049033524E1
1.696230000E-1,-2.703677673E0,1.699565735E0,1.033121613E1
1.796040000E-1,-2.716401215E0,1.843566284E0,1.033705399E1
1.895810000E-1,-2.745291138E0,1.755399628E0,1.029723679E1
1.995530000E-1,-2.759960632E0,1.694775696E0,1.017045044E1
2.095350000E-1,-2.641856232E0,1.831591187E0,9.886640625E0
2.195140000E-1,-2.553390198E0,2.036515045E0,9.876162415E0
2.295000000E-1,-2.573448486E0,2.409689026E0,1.007150620E1
2.394830000E-1,-2.749332733E0,2.599194946E0,1.017778519E1
2.494610000E-1,-2.767295380E0,2.517165527E0,1.006536896E1
2.594340000E-1,-1.984123993E0,1.933529205E0,9.803563385E0
2.694180000E-1,-1.299747162E0,1.570833435E0,9.763746185E0
2.793990000E-1,-6.991960144E-1,6.403683472E-1,9.772428131E0
2.893670000E-1,-2.179467773E-1,5.882766724E-2,9.504934387E0
2.993520000E-1,-1.646575928E-2,1.705403595E0,8.474177856E0
3.093290000E-1,-2.671943665E-1,1.654509430E0,8.847351837E0
3.192930000E-1,-6.822811890E-1,1.557960205E0,9.220076752E0
3.292840000E-1,-8.512797546E-1,1.575473785E0,9.356592865E0
3.392600000E-1,-7.955955505E-1,1.562750244E0,9.693841553E0
3.492250000E-1,-3.363505554E-1,1.774859161E0,1.000923569E1
3.592150000E-1,-3.360511780E-1,2.097887421E0,1.020308258E1
3.691870000E-1,-4.336482239E-1,2.226320343E0,9.881551208E0
3.791610000E-1,-4.546046448E-1,2.115101624E0,9.084458771E0
3.891410000E-1,-3.332070923E-1,2.045646057E0,8.462651825E0
3.991170000E-1,-4.255650330E-1,2.053729248E0,8.342751160E0
4.090870000E-1,-5.902226257E-1,2.165397034E0,8.581654358E0
4.190700000E-1,-5.053491211E-1,2.295326843E0,8.813671875E0
4.290440000E-1,-1.227447510E-1,2.373015289E0,9.138496399E0
4.390130000E-1,3.207829285E-1,1.756746826E0,9.153016205E0
4.489960000E-1,5.025050354E-1,2.355352020E0,9.182055817E0
4.589730000E-1,5.403762817E-1,2.652783508E0,9.396559753E0
4.689430000E-1,1.196012878E-1,2.126028900E0,9.365574188E0
4.789260000E-1,-2.167492676E-1,2.776276703E0,9.323062592E0
4.889010000E-1,-2.969824219E-1,2.957849121E0,8.820707245E0
4.988650000E-1,-4.906796265E-1,2.945424957E0,8.411757660E0
5.088550000E-1,-9.608518982E-1,3.065325623E0,8.544082489E0
5.188310000E-1,-1.515298920E0,3.196153564E0,8.689280548E0
5.287990000E-1,-1.358874207E0,3.027753754E0,9.239985352E0
5.387820000E-1,-6.971003723E-1,2.791095886E0,9.072932739E0
5.487590000E-1,-8.473878479E-1,3.172652435E0,8.410111084E0
5.587280000E-1,-2.957849121E-1,2.551444244E0,8.974287872E0
5.687100000E-1,1.043031006E0,2.176923065E0,9.242380371E0
