"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-3.886068878E0,6.154451752E0,7.140002289E0
9.735000087E-3,-3.899391174E0,6.031707001E0,7.214397583E0
1.950100006E-2,-4.099375305E0,6.203849030E0,7.200177155E0
2.923600003E-2,-4.303251343E0,6.535409546E0,7.300767975E0
3.900200000E-2,-4.456382904E0,6.551276550E0,7.357350311E0
4.873700009E-2,-4.341421967E0,5.931265869E0,7.563920746E0
5.850200006E-2,-3.997137909E0,5.499114532E0,7.490872650E0
6.826800003E-2,-3.513194275E0,4.950205994E0,7.165299683E0
7.800300000E-2,-3.155288544E0,4.422104187E0,7.051985321E0
8.776900009E-2,-2.867137756E0,4.424648895E0,7.048243103E0
9.750400006E-2,-2.626138916E0,4.489015045E0,7.218439178E0
1.072700000E-1,-2.580334167E0,4.457281036E0,7.563771057E0
1.170050000E-1,-2.078577576E0,4.181554413E0,8.255482635E0
1.267700001E-1,-1.861528931E0,4.806504822E0,7.958200836E0
1.365050001E-1,-2.502046967E0,5.838159485E0,8.237220612E0
1.462710000E-1,-3.151396637E0,5.640270996E0,7.710466003E0
1.560370000E-1,-2.122436371E0,5.162015533E0,6.995552673E0
1.657720001E-1,-1.462907867E0,5.067861328E0,6.089037781E0
1.755370001E-1,-1.542242889E0,5.183870087E0,5.972879333E0
1.852720000E-1,-1.872905273E0,5.298531647E0,6.744824066E0
1.950380000E-1,-2.252216492E0,5.031037903E0,6.419700165E0
2.047730001E-1,-2.407294006E0,5.003794556E0,6.585704956E0
2.145390001E-1,-2.566113739E0,5.108726349E0,6.692882080E0
2.242740000E-1,-2.152523804E0,4.727618866E0,6.607559509E0
2.340400000E-1,-2.183209991E0,5.500910797E0,6.515351257E0
2.438050001E-1,-2.476450195E0,5.620961151E0,7.126679993E0
2.535400001E-1,-2.872077484E0,5.118905182E0,7.425758057E0
2.633060000E-1,-2.786754913E0,5.332211609E0,7.397915955E0
2.730410000E-1,-2.047142944E0,5.736071777E0,5.185965729E0
2.828070001E-1,-9.991722107E-1,5.817203064E0,6.568490753E0
2.925420001E-1,-8.704399109E-1,5.296286316E0,6.929839325E0
3.023070000E-1,-1.638043671E0,5.191653900E0,6.545289001E0
3.120730000E-1,-1.913470917E0,4.927303619E0,6.570436707E0
3.218080001E-1,-1.393302612E0,4.231700134E0,6.349047089E0
3.315740001E-1,-1.642534332E0,3.872896271E0,6.173462219E0
3.413090000E-1,-2.001637573E0,3.977229309E0,6.271957397E0
3.510740000E-1,-2.381098480E0,4.178560638E0,6.755002899E0
3.608400001E-1,-2.298769684E0,4.145030365E0,6.810537415E0
3.705750001E-1,-1.998494110E0,4.174069977E0,7.432044983E0
3.803410000E-1,-1.450184326E0,4.338128815E0,7.862849121E0
3.901060000E-1,-7.589218140E-1,4.502936096E0,7.965086517E0
3.998420001E-1,-5.716612244E-1,4.502936096E0,8.083490295E0
4.096070001E-1,-8.036787415E-1,4.375101929E0,7.833809509E0
4.193420000E-1,-1.102607117E0,4.199517059E0,7.485932922E0
4.291080000E-1,-1.280287628E0,4.052223358E0,7.236701202E0
4.388740001E-1,-1.363364868E0,3.973337402E0,6.892566833E0
4.486090001E-1,-1.428329773E0,4.018992462E0,6.655908966E0
4.583740000E-1,-1.422641602E0,3.998784485E0,6.467750244E0
4.681400000E-1,-1.311722260E0,3.815864868E0,6.152356110E0
4.778750001E-1,-9.770182800E-1,3.579057312E0,6.131699066E0
4.876410001E-1,-8.247848511E-1,3.083887024E0,6.539600830E0
4.973760000E-1,-1.031355286E0,2.578088837E0,7.013814697E0
5.071380001E-1,-1.456770630E0,2.415227509E0,7.776029663E0
5.169040001E-1,-2.392175446E0,2.356998596E0,8.578361206E0
5.266390000E-1,-1.794767761E0,1.504820709E0,9.504185944E0
5.364050000E-1,-2.568359070E0,1.410666504E0,7.532336426E0
5.461400001E-1,-2.428849182E0,9.383985901E-1,7.732320557E0
5.559050001E-1,-2.153721313E0,9.788145447E-1,7.708070984E0
5.656410001E-1,-2.419718170E0,1.207838287E0,8.483458557E0
5.754060000E-1,-2.744243317E0,1.382824402E0,9.334139557E0
5.851410001E-1,-2.191891937E0,1.351240082E0,1.014260834E1
5.949070001E-1,-1.295555878E0,1.504221954E0,1.050171158E1
6.046730001E-1,-7.595205688E-1,1.826352081E0,1.037043457E1
6.144080000E-1,7.394622803E-2,3.371139679E0,1.096424973E1
6.241730001E-1,-2.842588806E-1,3.229683838E0,9.668843536E0
6.339080001E-1,1.230441284E-1,3.380869446E0,1.008572662E1
6.436740000E-1,-3.522175598E-1,3.479364624E0,1.032852173E1
6.534090000E-1,-3.882925415E-1,4.464017029E0,1.100721039E1
6.631750001E-1,-3.125500488E-1,4.766537933E0,1.108325226E1
6.729400001E-1,-3.297642517E-1,4.145928497E0,1.098535583E1
6.826750000E-1,-2.050735474E-1,4.204007721E0,1.099029556E1
6.924410000E-1,-2.694396973E-3,4.822970581E0,1.115195938E1
7.021760001E-1,-1.245410156E-1,5.167404327E0,1.123084534E1
7.119420001E-1,-9.011260986E-2,5.538482666E0,1.132335297E1
7.217070000E-1,3.757186890E-2,5.440586243E0,1.134790192E1
7.314430000E-1,6.605763245E-1,5.353617096E0,1.124925705E1
7.412080001E-1,7.072792053E-1,6.424340515E0,1.126901596E1
7.509430001E-1,1.284179535E0,6.716233521E0,1.117186798E1
7.607090001E-1,1.928140411E0,6.674769745E0,1.119057907E1
7.704440000E-1,2.405497742E0,6.933581543E0,1.101274887E1
7.802100000E-1,2.668949890E0,7.085964661E0,1.088970474E1
7.899750001E-1,2.706821136E0,7.318880310E0,1.098505646E1
7.997100001E-1,2.365231476E0,7.614515533E0,1.101080292E1
8.094760000E-1,2.284998322E0,7.564669189E0,1.106484055E1
8.192110001E-1,2.431992645E0,7.018604736E0,1.085602478E1
8.289770001E-1,2.479593658E0,7.065457306E0,1.093281509E1
8.387420001E-1,2.599045258E0,7.251370697E0,1.099957626E1
8.484770000E-1,3.292403412E0,7.312743073E0,1.074854828E1
8.582430000E-1,4.208648071E0,7.078779602E0,1.085497696E1
8.679780001E-1,4.563560028E0,7.088209991E0,1.070229446E1
