"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,3.854664803E0,7.132327080E0,4.647145271E0
2.075195000E-3,3.830722809E0,7.120356083E0,4.750096321E0
4.058838000E-3,3.811569214E0,7.074865818E0,4.872200489E0
6.011963000E-3,3.804386616E0,7.041347027E0,4.934449673E0
7.995605000E-3,3.770867586E0,6.983886242E0,5.042188644E0
1.000976500E-2,3.715801001E0,6.962338448E0,5.092466831E0
1.196289000E-2,3.706224203E0,6.902483463E0,5.188235283E0
1.394653300E-2,3.672705412E0,6.835445881E0,5.272032261E0
1.589965800E-2,3.648763418E0,6.811503887E0,5.303156853E0
1.788330100E-2,3.605667830E0,6.718130112E0,5.374982834E0
1.986694300E-2,3.521870613E0,6.646304131E0,5.437232018E0
2.185058600E-2,3.483563423E0,6.612784863E0,5.470750809E0
2.383422800E-2,3.390189648E0,6.552929878E0,5.525817394E0
2.578735300E-2,3.347094059E0,6.517016888E0,5.556941986E0
2.777099600E-2,3.258508444E0,6.442796707E0,5.628767967E0
2.978515600E-2,3.165134668E0,6.356605530E0,5.683835030E0
3.173828100E-2,3.124433279E0,6.327875137E0,5.717353821E0
3.369140600E-2,3.023876667E0,6.246472359E0,5.765237808E0
3.567504900E-2,2.935291290E0,6.179434776E0,5.829881191E0
3.765869100E-2,2.885013103E0,6.160281181E0,5.868188381E0
3.961181600E-2,2.815581083E0,6.093243122E0,5.944802761E0
4.159545900E-2,2.774879694E0,6.057330132E0,5.975927353E0
4.354858400E-2,2.705447912E0,5.983109951E0,6.033388138E0
4.553222600E-2,2.624045134E0,5.935225964E0,6.093243122E0
4.748535100E-2,2.590526342E0,5.913678169E0,6.121973515E0
4.946899400E-2,2.552218914E0,5.851428986E0,6.165069580E0
5.142211900E-2,2.494758129E0,5.808333397E0,6.196194172E0
5.337524400E-2,2.482787132E0,5.786785603E0,6.208165169E0
5.535888700E-2,2.466027737E0,5.758055210E0,6.248866558E0
5.734252900E-2,2.456450939E0,5.748478413E0,6.272808552E0
5.929565400E-2,2.442085743E0,5.731719017E0,6.330269337E0
6.127929700E-2,2.432508945E0,5.719748020E0,6.392518520E0
6.326293900E-2,2.437297344E0,5.724536419E0,6.421248913E0
6.524658200E-2,2.446874142E0,5.774814606E0,6.493074894E0
6.719970700E-2,2.451662540E0,5.827486992E0,6.581660271E0
6.918334900E-2,2.451662540E0,5.861005783E0,6.615179062E0
7.116699200E-2,2.477998734E0,5.906495571E0,6.706159115E0
7.315063500E-2,2.492363930E0,5.930437565E0,6.811503887E0
7.510376000E-2,2.499546528E0,5.985504150E0,6.861782074E0
7.711792000E-2,2.523488522E0,6.033388138E0,6.962338448E0
7.910156200E-2,2.540247917E0,6.052541733E0,7.015010834E0
8.108520500E-2,2.573766708E0,6.105214119E0,7.103596210E0
8.306884700E-2,2.602497339E0,6.148310184E0,7.189787865E0
8.505249000E-2,2.621650934E0,6.150704384E0,7.228095055E0
8.703613300E-2,2.640804529E0,6.160281181E0,7.297526836E0
8.901977500E-2,2.645592928E0,6.157886982E0,7.359776020E0
9.094238300E-2,2.640804529E0,6.160281181E0,7.390900612E0
9.295654300E-2,2.633621931E0,6.169857979E0,7.436390400E0
9.490966800E-2,2.619256735E0,6.174646378E0,7.465120792E0
9.692382800E-2,2.600103140E0,6.165069580E0,7.527369976E0
9.887695300E-2,2.533065319E0,6.119579315E0,7.587224960E0
1.008605960E-1,2.509123325E0,6.105214119E0,7.599195957E0
1.028442380E-1,2.434903145E0,6.076483727E0,7.642292023E0
1.047973630E-1,2.336740971E0,6.035782337E0,7.706935406E0
1.067810060E-1,2.288856745E0,6.019022942E0,7.730877399E0
1.087951660E-1,2.197877169E0,5.973533154E0,7.776367188E0
1.107482910E-1,2.106897593E0,5.935225964E0,7.819462776E0
1.127014160E-1,2.061407566E0,5.911283970E0,7.850587368E0
1.146850580E-1,1.956062794E0,5.849034786E0,7.920019150E0
1.166687010E-1,1.898601890E0,5.837063789E0,7.953537941E0
1.186218260E-1,1.802833915E0,5.793968201E0,8.020575523E0
1.206054690E-1,1.709460020E0,5.779603004E0,8.049305916E0
1.225585940E-1,1.661576033E0,5.765237808E0,8.073247910E0
1.245422360E-1,1.561019540E0,5.714959621E0,8.104372978E0
1.264953610E-1,1.489193439E0,5.686229229E0,8.118738174E0
1.284790040E-1,1.458068848E0,5.676652431E0,8.123526573E0
1.304626460E-1,1.412579060E0,5.647922039E0,8.116343498E0
1.324768060E-1,1.371877551E0,5.652710438E0,8.111555099E0
1.344299310E-1,1.331176162E0,5.691017628E0,8.116343498E0
1.364440920E-1,1.283292055E0,5.717353821E0,8.113949776E0
1.383972170E-1,1.266532660E0,5.729324818E0,8.111555099E0
1.403808590E-1,1.252167463E0,5.748478413E0,8.123526573E0
1.423645020E-1,1.233013868E0,5.796362400E0,8.106766701E0
1.443481440E-1,1.230619669E0,5.827486992E0,8.113949776E0
1.463012690E-1,1.228225470E0,5.868188381E0,8.116343498E0
1.482849120E-1,1.242590666E0,5.904101372E0,8.090007782E0
1.502685540E-1,1.256955862E0,5.920860767E0,8.080430984E0
1.522827150E-1,1.278503656E0,5.973533154E0,8.068459511E0
1.542358400E-1,1.285686255E0,5.992686749E0,8.051700592E0
