"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
0.000000000E0,-6.458250880E-1,1.455942392E0,7.629291415E-1
2.000000000E-3,-6.610966921E-1,1.577504516E0,7.403271198E-1
4.000000000E-3,-6.775900126E-1,1.638591051E0,7.268881202E-1
6.000000000E-3,-7.050789595E-1,1.770537972E0,6.945122480E-1
8.000000000E-3,-7.185180187E-1,1.907371759E0,6.603037715E-1
1.000000000E-2,-7.234049439E-1,1.966625690E0,6.401452422E-1
1.200000000E-2,-7.429526448E-1,2.051535845E0,6.065476537E-1
1.400000000E-2,-7.673872709E-1,2.103459358E0,5.802804828E-1
1.599975000E-2,-7.832697034E-1,2.123007059E0,5.711175203E-1
1.799952700E-2,-8.125912547E-1,2.138889551E0,5.460719466E-1
1.999932700E-2,-8.449671865E-1,2.144387484E0,5.259134769E-1
2.199914500E-2,-8.577952981E-1,2.146219969E0,5.100309253E-1
2.399897800E-2,-8.865059614E-1,2.155993938E0,4.782659709E-1
2.599882400E-2,-9.066645503E-1,2.170654774E0,4.446683526E-1
2.799868100E-2,-9.170492291E-1,2.172487259E0,4.275641441E-1
2.999854700E-2,-9.414838552E-1,2.193256617E0,3.890796304E-1
3.199829700E-2,-9.750814438E-1,2.211582661E0,3.499842584E-1
3.399806100E-2,-9.921856523E-1,2.227465153E0,3.316583037E-1
3.599783800E-2,-1.032502770E0,2.268393040E0,2.962281108E-1
3.799762700E-2,-1.081371903E0,2.316040516E0,2.656848431E-1
3.999742700E-2,-1.105195642E0,2.339864254E0,2.540783882E-1
4.199723600E-2,-1.168114901E0,2.410113811E0,2.320872545E-1
4.399705400E-2,-1.236531734E0,2.484639406E0,2.088743746E-1
4.599679300E-2,-1.275627017E0,2.534119368E0,1.954353303E-1
4.799654300E-2,-1.343433261E0,2.645296812E0,1.734441817E-1
4.999630300E-2,-1.413071752E0,2.783352613E0,1.441226602E-1
5.199607200E-2,-1.449112892E0,2.857267141E0,1.288510263E-1
5.399584900E-2,-1.513864636E0,3.022200823E0,8.792305738E-2
5.599563400E-2,-1.573118567E0,3.217677832E0,4.210816324E-2
5.799542700E-2,-1.606716037E0,3.314805269E0,2.317134105E-2
5.999522700E-2,-1.667802572E0,3.514558077E0,-1.592403464E-2
6.199496000E-2,-1.737441301E0,3.725917578E0,-5.440854654E-2
6.399469300E-2,-1.772871494E0,3.839538574E0,-7.090190798E-2
6.599442600E-2,-1.838234067E0,4.067391396E0,-1.063320935E-1
6.799415900E-2,-1.904207468E0,4.297076702E0,-1.423731446E-1
6.999389200E-2,-1.939026713E0,4.402145386E0,-1.594773680E-1
7.199362500E-2,-1.999502420E0,4.604341984E0,-2.016270757E-1
7.399335800E-2,-2.054480314E0,4.775384426E0,-2.358355224E-1
7.599315800E-2,-2.080747604E0,4.852353096E0,-2.541614771E-1
7.799289100E-2,-2.110069036E0,4.959865093E0,-2.944785655E-1
7.999262400E-2,-2.138169050E0,5.028892994E0,-3.341848254E-1
8.199235700E-2,-2.150386333E0,5.039888859E0,-3.580085635E-1
8.399209000E-2,-2.154051304E0,5.044164658E0,-4.105429649E-1
8.599182300E-2,-2.133892775E0,5.021563053E0,-4.612448215E-1
8.799155600E-2,-2.124118805E0,4.999571800E0,-4.923989177E-1
8.999128900E-2,-2.080136776E0,4.910995960E0,-5.534854531E-1
9.199108900E-2,-2.025769711E0,4.790655613E0,-6.145719886E-1
9.399082200E-2,-1.995837331E0,4.706356525E0,-6.518347859E-1
9.599055500E-2,-1.924976945E0,4.521874905E0,-7.190299034E-1
9.799028800E-2,-1.850451350E0,4.311126232E0,-7.917228937E-1
9.999002100E-2,-1.808912516E0,4.198727131E0,-8.302074075E-1
1.019897540E-1,-1.713617563E0,3.966598272E0,-9.053438306E-1
1.039894870E-1,-1.609159589E0,3.704537392E0,-9.707064033E-1
1.059892870E-1,-1.549294829E0,3.556708097E0,-9.939193130E-1
1.079890870E-1,-1.427732587E0,3.238446951E0,-1.011023521E0
1.099888200E-1,-1.358704805E0,3.068015575E0,-1.002471447E0
1.119885530E-1,-1.235920906E0,2.707605124E0,-9.578782320E-1
1.139882530E-1,-1.106417537E0,2.369796515E0,-8.882396221E-1
1.159879860E-1,-1.043498278E0,2.215858698E0,-8.521985412E-1
1.179877190E-1,-9.390404224E-1,1.945245385E0,-7.740077972E-1
1.199874520E-1,-8.480215073E-1,1.738772988E0,-6.909301281E-1
1.219872520E-1,-8.107586503E-1,1.651419163E0,-6.414500475E-1
1.239869850E-1,-7.643329501E-1,1.513974428E0,-5.143900514E-1
1.259867180E-1,-7.472286820E-1,1.404018760E0,-3.543433845E-1
1.279864510E-1,-7.472286820E-1,1.358203888E0,-2.682113945E-1
1.299861840E-1,-7.618894577E-1,1.285511017E0,-9.350392222E-2
1.319859170E-1,-7.924327254E-1,1.236030936E0,8.120353520E-2
1.339856500E-1,-8.180890679E-1,1.219537497E0,1.667246670E-1
1.359853830E-1,-8.669582605E-1,1.203044057E0,3.292148113E-1
1.379851830E-1,-9.249904752E-1,1.194492102E0,4.868180454E-1
1.399849160E-1,-9.573663473E-1,1.189605117E0,5.625653863E-1
1.419846490E-1,-1.012344241E0,1.186550736E0,7.061187029E-1
1.439843820E-1,-1.066711187E0,1.182885647E0,8.435633779E-1
1.459841150E-1,-1.091756701E0,1.176166058E0,9.077042341E-1
1.479838480E-1,-1.138793349E0,1.167003036E0,1.026823044E0
