"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.993750000E-3,-1.778990030E-1,-1.134505644E-1,1.478053182E-1
7.490625000E-3,-1.768337488E-1,-1.049284562E-1,1.563274264E-1
9.987500000E-3,-1.789642721E-1,-9.960214049E-2,1.584579498E-1
1.248437500E-2,-1.768337488E-1,-9.427582473E-2,1.755021662E-1
1.498125000E-2,-1.789642721E-1,-8.894950151E-2,1.957421750E-1
1.747812500E-2,-1.768337488E-1,-8.255792409E-2,2.053295374E-1
1.997500000E-2,-1.747032106E-1,-8.042739332E-2,2.202432305E-1
2.247187500E-2,-1.768337488E-1,-8.255792409E-2,2.351569235E-1
2.496875000E-2,-1.778990030E-1,-9.108003229E-2,2.468748242E-1
2.746562500E-2,-1.832253337E-1,-9.214529395E-2,2.607232332E-1
2.996250000E-2,-1.906821728E-1,-9.108003229E-2,2.735064030E-1
3.245937500E-2,-1.960084885E-1,-8.681897819E-2,2.820285261E-1
3.495625000E-2,-2.055958658E-1,-8.575371653E-2,2.937464118E-1
3.745307300E-2,-2.173137665E-1,-8.788423985E-2,3.022685349E-1
3.994994800E-2,-2.311621904E-1,-9.427582473E-2,3.086601198E-1
4.244682300E-2,-2.460758686E-1,-1.006674021E-1,3.150516748E-1
4.494369800E-2,-2.631200850E-1,-1.049284562E-1,3.246390522E-1
4.744057300E-2,-2.844253480E-1,-1.102547720E-1,3.331611753E-1
4.993744800E-2,-3.036001027E-1,-1.113200411E-1,3.459443152E-1
5.243432300E-2,-3.206443191E-1,-1.059937179E-1,3.565969765E-1
5.493119800E-2,-3.430148661E-1,-9.853687882E-2,3.683148623E-1
5.742807300E-2,-3.632548749E-1,-9.214529395E-2,3.832285404E-1
5.992494800E-2,-3.845601380E-1,-8.788423985E-2,3.992075026E-1
6.242182300E-2,-4.090611935E-1,-8.149266243E-2,4.141211808E-1
6.491869800E-2,-4.314317405E-1,-7.084002346E-2,4.279696345E-1
6.741557300E-2,-4.548675120E-1,-5.486107245E-2,4.450138509E-1
6.991244800E-2,-4.793685973E-1,-4.314317182E-2,4.609927833E-1
7.240932300E-2,-5.017391443E-1,-2.822948247E-2,4.801675379E-1
7.490619800E-2,-5.241096616E-1,-7.989476435E-3,5.014728308E-1
7.740307300E-2,-5.464801788E-1,1.970737427E-2,5.185170174E-1
7.989994800E-2,-5.667201877E-1,4.740422592E-2,5.451486111E-1
8.239682300E-2,-5.912212729E-1,6.870950013E-2,5.717802048E-1
8.489369800E-2,-6.146570444E-1,9.534108639E-2,5.962812304E-1
