"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.235981250E-1,-1.608139575E-1,2.018602490E-1,-2.462204695E-1
1.260780210E-1,-1.473749280E-1,1.969733387E-1,-2.584377825E-1
1.285580730E-1,-1.302707195E-1,1.847560406E-1,-2.779854536E-1
1.310382300E-1,-1.107230484E-1,1.731496155E-1,-2.908135951E-1
1.335184900E-1,-9.484057128E-2,1.554345340E-1,-3.024200201E-1
1.359989070E-1,-7.712548971E-2,1.352760047E-1,-3.176916540E-1
1.384794270E-1,-5.879955366E-2,1.059544832E-1,-3.347958624E-1
1.409600000E-1,-4.658225551E-2,7.296779007E-2,-3.457914293E-1
1.434406770E-1,-3.436495736E-2,3.265071660E-2,-3.573978543E-1
1.459214590E-1,-2.214766666E-2,-1.133154053E-2,-3.763346672E-1
1.484023960E-1,-8.708644658E-3,-6.081158668E-2,-3.909954131E-1
1.508833860E-1,-7.674023509E-4,-1.139568165E-1,-3.971040547E-1
1.533644270E-1,9.617298841E-3,-1.725998223E-1,-4.142082632E-1
1.558455730E-1,1.572594605E-2,-2.342971563E-1,-4.294798970E-1
1.583267710E-1,2.611064538E-2,-2.984379828E-1,-4.398645759E-1
1.608079690E-1,3.344102204E-2,-3.638004959E-1,-4.539144933E-1
1.632892190E-1,3.527361900E-2,-4.242761135E-1,-4.673534930E-1
1.657705730E-1,3.527361900E-2,-4.810865223E-1,-4.844577014E-1
1.682519800E-1,3.466275334E-2,-5.311774015E-1,-5.009510517E-1
1.707333860E-1,2.794324048E-2,-5.769922733E-1,-5.217204690E-1
1.732148440E-1,2.183459327E-2,-6.136441231E-1,-5.363812447E-1
1.756964070E-1,9.006433189E-3,-6.429656148E-1,-5.492093563E-1
1.781780210E-1,3.508651629E-3,-6.625133157E-1,-5.583723187E-1
1.806596360E-1,-8.097779006E-3,-6.655676365E-1,-5.589832067E-1
1.831413020E-1,-1.237383112E-2,-6.686219573E-1,-5.638701320E-1
1.856230210E-1,-9.930372238E-3,-6.643459201E-1,-5.595940948E-1
1.881047920E-1,-5.654320121E-3,-6.545720696E-1,-5.461550355E-1
1.905865630E-1,-1.565366983E-4,-6.441873908E-1,-5.357703567E-1
1.930683860E-1,1.572594605E-2,-6.319700480E-1,-5.223313570E-1
1.955502610E-1,2.794324048E-2,-6.301375031E-1,-5.040053725E-1
1.980321880E-1,4.688004777E-2,-6.228070855E-1,-4.844577014E-1
2.005141150E-1,5.970820785E-2,-6.240288615E-1,-4.630774558E-1
2.029960420E-1,7.803414762E-2,-6.191419363E-1,-4.416971803E-1
2.054780210E-1,9.330576658E-2,-6.166984439E-1,-4.190951884E-1
2.079600000E-1,1.104099751E-1,-6.093680859E-1,-3.964931965E-1
2.104419800E-1,1.256815940E-1,-5.940964818E-1,-3.732803464E-1
2.129239590E-1,1.397314817E-1,-5.739379525E-1,-3.580087125E-1
2.154059900E-1,1.562248319E-1,-5.519468188E-1,-3.341850042E-1
2.178880210E-1,1.684421301E-1,-5.262904763E-1,-3.231894374E-1
2.203700520E-1,1.794376969E-1,-4.981907308E-1,-3.054743409E-1
2.228520840E-1,1.947093159E-1,-4.682583511E-1,-2.963113785E-1
2.253341670E-1,2.026505470E-1,-4.358825386E-1,-2.883701324E-1
2.277751050E-1,2.063157409E-1,-4.132805467E-1,-2.743202448E-1
2.302085940E-1,2.148678452E-1,-3.973980546E-1,-2.730985284E-1
2.326428130E-1,2.191438973E-1,-4.004523754E-1,-2.749311030E-1
