"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,3.620033026E0,-1.414733791E1,6.840234280E0
2.014160000E-3,3.327940464E0,-1.411860752E1,7.108384609E0
4.821777000E-3,3.435679436E0,-1.396298409E1,7.678205013E0
5.950927000E-3,3.497928619E0,-1.385045719E1,7.953537941E0
7.965088000E-3,3.505111217E0,-1.351526833E1,8.508993149E0
9.948730000E-3,3.435679436E0,-1.306515884E1,8.999804497E0
1.193237300E-2,3.521870613E0,-1.256477070E1,9.490615845E0
1.391601500E-2,3.840299606E0,-1.205959415E1,1.000297451E1
1.586914000E-2,4.321534157E0,-1.156638813E1,1.038604736E1
1.782226500E-2,4.908113480E0,-1.112346077E1,1.054885292E1
1.980590800E-2,5.473145008E0,-1.073799419E1,1.045787334E1
2.178955100E-2,6.009446144E0,-1.035971069E1,1.022084713E1
2.371215800E-2,6.548141479E0,-9.959878922E0,9.998186111E0
2.569580100E-2,7.053318024E0,-9.557653427E0,9.897629738E0
2.764892600E-2,7.407660007E0,-9.133879662E0,9.868899345E0
2.963256800E-2,7.603984833E0,-8.693346024E0,9.799467087E0
3.158569300E-2,7.735665798E0,-8.295908928E0,9.629479408E0
3.359985300E-2,7.802703381E0,-7.917624950E0,9.339780807E0
3.555297800E-2,7.805097580E0,-7.551311970E0,8.961497307E0
3.753662100E-2,7.726089001E0,-7.208941460E0,8.528146744E0
3.952026300E-2,7.465120792E0,-6.876147270E0,7.922413349E0
4.150390600E-2,7.043741226E0,-6.557718277E0,7.115567684E0
4.345703100E-2,6.684611320E0,-6.287173748E0,6.301538944E0
4.547119100E-2,6.387730122E0,-6.045359135E0,5.561730385E0
4.742431600E-2,6.050147533E0,-5.808333397E0,4.900930882E0
4.940795900E-2,5.647922039E0,-5.568912983E0,4.264073372E0
5.139160100E-2,5.243301868E0,-5.348646641E0,3.629609823E0
5.337524400E-2,4.927267075E0,-5.193023682E0,2.999934673E0
5.532836900E-2,4.654327869E0,-5.111620426E0,2.317587137E0
5.731201100E-2,4.388571739E0,-5.082890034E0,1.582567334E0
5.926513600E-2,4.034229755E0,-5.087678432E0,8.092401624E-1
6.124877900E-2,3.574543238E0,-5.118803024E0,-6.224924326E-2
6.317138600E-2,3.117250681E0,-5.159504890E0,-1.036689281E0
6.515502900E-2,2.657563925E0,-5.190629482E0,-2.020706177E0
6.710815400E-2,2.240972757E0,-5.238513470E0,-2.908955097E0
6.909179700E-2,1.865083098E0,-5.307945251E0,-3.636792421E0
7.104492200E-2,1.527500629E0,-5.422866821E0,-4.197035789E0
7.305908200E-2,1.297657371E0,-5.607220173E0,-4.539406300E0
7.498168900E-2,1.086967587E0,-5.798756599E0,-4.618414879E0
7.699584900E-2,9.050082564E-1,-5.930437565E0,-4.522646904E0
7.894897400E-2,7.589619160E-1,-6.021417141E0,-4.302380562E0
8.093261700E-2,6.655880809E-1,-6.124367714E0,-4.089296341E0
8.291626000E-2,7.302315235E-1,-6.248866558E0,-3.924096584E0
8.489990200E-2,8.212111592E-1,-6.402095318E0,-3.672705412E0
8.688354500E-2,9.169792533E-1,-6.543353081E0,-3.330334663E0
8.886718700E-2,1.060631394E0,-6.648698330E0,-2.904166698E0
9.082031200E-2,1.074996591E0,-6.682217121E0,-2.674323320E0
9.280395500E-2,7.613561153E-1,-6.715735912E0,-2.061407566E0
9.478759700E-2,6.224924326E-1,-6.708553314E0,-1.915361404E0
9.677124000E-2,2.537853718E-1,-6.648698330E0,-1.625662923E0
9.875488300E-2,1.508347094E-1,-6.619967937E0,-1.556231141E0
1.007385250E-1,-8.858546615E-2,-6.560112476E0,-1.381454349E0
1.026611330E-1,-3.208230138E-1,-6.488286495E0,-1.134851575E0
1.046447750E-1,-5.698199868E-1,-6.378153324E0,-8.475474119E-1
1.065673830E-1,-7.805097699E-1,-6.232107162E0,-6.607996821E-1
1.085815430E-1,-1.000776291E0,-6.093243122E0,-5.003881454E-1
1.105346680E-1,-1.228225470E0,-5.995080948E0,-2.250549644E-1
1.125183100E-1,-1.438915253E0,-5.923254967E0,3.112462163E-2
1.145019530E-1,-1.613691926E0,-5.858611584E0,1.292868853E-1
1.164855950E-1,-1.731007814E0,-5.791574001E0,1.268926859E-1
1.184692380E-1,-1.786074519E0,-5.724536419E0,1.987187415E-1
1.204528810E-1,-1.668758631E0,-5.676652431E0,3.256114423E-1
1.224365230E-1,-1.407790542E0,-5.640739441E0,3.734954596E-1
1.244201660E-1,-1.118092179E0,-5.607220173E0,3.327940404E-1
1.263732910E-1,-8.379706144E-1,-5.585672379E0,2.729389966E-1
1.283569330E-1,-6.033388376E-1,-5.588066578E0,2.298433632E-1
1.303405760E-1,-4.572925270E-1,-5.590460777E0,2.202665508E-1
1.323547360E-1,-3.711012602E-1,-5.607220173E0,2.250549644E-1
1.342773430E-1,-2.896983922E-1,-5.619191170E0,1.891419291E-1
1.362609860E-1,-2.106897533E-1,-5.609614372E0,1.364694983E-1
1.381835930E-1,-1.795651317E-1,-5.588066578E0,1.580173075E-1
1.401672360E-1,-1.029506698E-1,-5.566518784E0,2.418143749E-1
1.421203610E-1,4.788403213E-2,-5.537788391E0,3.064578176E-1
1.441345210E-1,2.298433632E-1,-5.504269600E0,3.399766386E-1
1.460571290E-1,3.687070608E-1,-5.465962410E0,3.782838583E-1
1.480407710E-1,4.620809257E-1,-5.425261021E0,4.141969085E-1
1.499938960E-1,5.099649429E-1,-5.377377033E0,4.812345505E-1
1.520080560E-1,5.841852427E-1,-5.298368454E0,5.626373887E-1
1.539306640E-1,6.655880809E-1,-5.214571476E0,6.296750307E-1
1.559143060E-1,7.062895298E-1,-5.149928093E0,7.038952708E-1
1.578674310E-1,7.278373241E-1,-5.090072632E0,7.709329724E-1
1.598815920E-1,7.685387731E-1,-5.025429249E0,8.331822157E-1
1.618041990E-1,8.236053586E-1,-4.944026470E0,8.906430602E-1
1.638183590E-1,8.978256583E-1,-4.853046894E0,9.074024558E-1
1.657409670E-1,9.816226959E-1,-4.776432514E0,9.074024558E-1
1.677551270E-1,1.048660398E0,-4.709394932E0,9.169792533E-1
