"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-4.091690540E0,2.207453966E0,7.894880295E0
1.005600000E-2,-3.982754469E0,2.029085875E0,8.738836288E0
2.045600000E-2,-3.622427225E0,1.720233917E0,9.188945770E0
3.018400000E-2,-3.247734547E0,1.375468850E0,9.162610054E0
4.026000000E-2,-2.128445387E0,9.995791912E-1,9.464279175E0
4.996600000E-2,-1.256955862E0,1.080982089E0,9.866505623E0
6.006100000E-2,-9.684545994E-1,1.243787766E0,1.000297451E1
7.039300000E-2,-1.532289088E-1,1.061828494E0,8.686163902E0
7.997800000E-2,-4.477157295E-1,1.306037068E0,8.541314125E0
9.032900000E-2,-1.077390790E0,1.768117905E0,9.224859238E0
9.997400000E-2,-1.279700756E0,1.959654093E0,1.001374817E1
1.116820000E-1,-1.207874775E0,2.036268473E0,1.057159805E1
1.202290000E-1,-8.068459630E-1,1.795651317E0,1.113782597E1
1.300560000E-1,-7.697358727E-1,1.622071624E0,1.150773048E1
1.403390000E-1,-2.035071515E-2,1.106121182E0,1.247977638E1
1.499550000E-1,1.169567585E0,7.577648163E-1,1.227267838E1
1.600480000E-1,2.139219284E0,7.445967197E-1,1.164420033E1
1.699740000E-1,2.762908697E0,1.009155989E0,1.081700325E1
1.799750000E-1,3.157952070E0,1.395819545E0,9.946710587E0
1.902350000E-1,3.032256365E0,1.920149803E0,1.008916569E1
1.999900000E-1,2.930502892E0,2.483984232E0,9.983820915E0
2.099620000E-1,2.737769604E0,3.035847664E0,9.642647743E0
2.202350000E-1,2.673126221E0,3.379415751E0,9.288305283E0
2.300840000E-1,2.981978178E0,3.615244627E0,8.561665535E0
2.403770000E-1,3.488351822E0,3.837905407E0,8.024167061E0
2.499720000E-1,4.314351559E0,3.740940094E0,7.498639584E0
2.600450000E-1,5.556941986E0,3.442862034E0,6.992266178E0
2.700060000E-1,6.190208435E0,3.205836058E0,3.478775024E0
2.800240000E-1,6.482301235E0,4.137180328E0,1.911770105E0
2.900890000E-1,5.442020416E0,5.207388878E0,3.821146011E0
2.999950000E-1,5.396530628E0,4.418499470E0,6.138733387E0
3.100130000E-1,5.635950565E0,3.490746021E0,7.065289021E0
3.200440000E-1,7.675810814E0,2.743755102E0,6.920440197E0
3.299730000E-1,8.768763542E0,1.965639591E0,6.500257492E0
3.400930000E-1,8.052897453E0,2.019509077E0,5.092466831E0
3.500080000E-1,7.660248280E0,1.910573006E0,2.892195702E0
3.600130000E-1,7.526173115E0,2.379836559E0,2.637213230E0
3.699930000E-1,7.493851185E0,2.367865562E0,2.736572504E0
3.801820000E-1,7.781155586E0,1.689109325E0,2.920926094E0
3.900790000E-1,7.569268703E0,1.169567585E0,4.309563160E0
4.000090000E-1,7.287950039E0,9.085995555E-1,5.372588634E0
4.099920000E-1,6.138733387E0,1.318008065E0,6.216544628E0
4.201070000E-1,6.283582211E0,1.628057122E0,6.841431141E0
4.299690000E-1,7.518990517E0,1.880645394E0,6.921637058E0
4.400400000E-1,7.778761387E0,2.276885748E0,6.400898457E0
4.499830000E-1,6.172252178E0,2.221819162E0,4.853046894E0
4.605210000E-1,3.979163170E0,1.984793186E0,1.987187386E0
4.701440000E-1,5.370194435E0,1.672349930E0,2.889801502E0
4.800050000E-1,6.263231754E0,1.775300503E0,3.320757866E0
4.901100000E-1,7.084442616E0,1.924938202E0,5.081693172E0
5.000030000E-1,7.824251175E0,1.640028119E0,7.501033783E0
5.102800000E-1,8.282740593E0,2.093729496E0,7.699752808E0
5.201970000E-1,7.073668957E0,2.455253839E0,7.369352818E0
5.302140000E-1,5.930437565E0,2.999934673E0,6.517016888E0
5.406760000E-1,4.768052578E0,3.365050554E0,5.947196960E0
5.565730000E-1,5.176264286E0,2.882618904E0,8.051700592E0
5.701590000E-1,5.972336292E0,2.144007683E0,7.253233910E0
5.829050000E-1,6.860584736E0,1.762132406E0,6.906075001E0
6.000850000E-1,7.086836815E0,1.599326730E0,7.402871609E0
6.100490000E-1,4.675876141E0,1.659181833E0,8.101978302E0
6.201100000E-1,5.074510574E0,1.461660147E0,7.362170219E0
6.300460000E-1,5.319916248E0,1.648407817E0,7.309497833E0
6.400580000E-1,6.019022942E0,1.715445518E0,8.185775757E0
6.499990000E-1,7.271190643E0,1.395819545E0,8.555679321E0
6.600660000E-1,8.366538048E0,1.199495077E0,8.323442459E0
6.702110000E-1,8.188169479E0,1.599326730E0,8.025363922E0
6.801360000E-1,7.163451672E0,2.395398855E0,7.244854450E0
6.900770000E-1,6.046556473E0,2.947262287E0,7.450755596E0
7.000000000E-1,4.656722069E0,2.525882721E0,7.771578789E0
7.129090000E-1,4.865017891E0,2.281674147E0,7.278373241E0
