"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.809692300E-2,2.018890381E-1,3.165435791E-1,5.603027344E-2
2.313232400E-2,2.123413086E-1,3.431701660E-1,5.282592773E-2
2.816772400E-2,2.572174072E-1,4.443664551E-1,5.282592773E-2
3.320312500E-2,3.104705811E-1,5.594177246E-1,6.135559082E-2
3.826904300E-2,3.543090820E-1,6.520996094E-1,7.412719727E-2
4.333496100E-2,3.908538818E-1,7.287902832E-1,8.584594727E-2
4.837036100E-2,4.253082275E-1,7.873840332E-1,1.071624756E-1
5.343627900E-2,4.482727051E-1,8.257293701E-1,1.348571777E-1
5.850219700E-2,4.681091309E-1,8.587646484E-1,1.593475342E-1
6.353759700E-2,4.848022461E-1,8.853912354E-1,1.806640625E-1
6.860351500E-2,4.952545166E-1,9.088287354E-1,2.030334473E-1
7.366943300E-2,5.140380859E-1,9.216156006E-1,2.360534668E-1
7.873535100E-2,5.328369141E-1,9.237365723E-1,2.680053711E-1
8.377075200E-2,5.610198975E-1,9.375915527E-1,2.989044189E-1
8.883666900E-2,5.860748291E-1,9.780731201E-1,3.191375732E-1
9.390258700E-2,6.069488525E-1,1.050506592E0,3.383178711E-1
9.896850500E-2,6.320037842E-1,1.143188477E0,3.564300537E-1
1.040039060E-1,6.570587158E-1,1.265686035E0,3.606872559E-1
1.090698240E-1,6.549682617E-1,1.465957642E0,3.553619385E-1
1.141357420E-1,5.192565918E-1,1.925094604E0,3.244781494E-1
1.192016600E-1,3.344726562E-1,2.347991943E0,3.159484863E-1
1.242370600E-1,1.810150146E-1,2.686752319E0,3.606872559E-1
1.293029780E-1,6.304931641E-2,3.019119263E0,4.448394775E-1
1.343688960E-1,-1.107788086E-2,3.328033447E0,5.503082275E-1
1.394042960E-1,-5.075073242E-2,3.624191284E0,6.791992188E-1
1.444702140E-1,-6.118774414E-2,3.922454834E0,8.325958252E-1
1.495361320E-1,-4.447937012E-2,4.201553345E0,1.011566162E0
1.545715330E-1,-4.806518555E-3,4.452957153E0,1.210769653E0
1.596374510E-1,7.348632812E-2,4.674530029E0,1.424896240E0
1.647033690E-1,1.862335205E-1,4.858825684E0,1.639007568E0
1.697692870E-1,3.449096680E-1,5.012222290E0,1.843536377E0
1.748046870E-1,5.578918457E-1,5.132598877E0,2.042739868E0
1.798706050E-1,8.324432373E-1,5.227401733E0,2.227035522E0
1.849060050E-1,1.156066895E0,5.304107666E0,2.386825562E0
1.899719230E-1,1.514144897E0,5.380798340E0,2.523178101E0
1.950378410E-1,1.902511597E0,5.444717407E0,2.643554688E0
2.001037590E-1,2.313827515E0,5.482009888E0,2.753280640E0
2.051391600E-1,2.740798950E0,5.485198975E0,2.860870361E0
2.102050780E-1,3.177185059E0,5.448974609E0,2.966323853E0
2.152709960E-1,3.605194092E0,5.399978638E0,3.056869507E0
2.203063960E-1,4.010253906E0,5.348846436E0,3.127182007E0
2.253723140E-1,4.380859375E0,5.312622070E0,3.182571411E0
2.304382320E-1,4.706573486E0,5.326477051E0,3.265670776E0
2.355041500E-1,4.980102539E0,5.397842407E0,3.392425537E0
2.405395500E-1,5.205596924E0,5.527816772E0,3.568206787E0
2.456054680E-1,5.388290405E0,5.736602783E0,3.808944702E0
2.506713860E-1,5.538619995E0,6.027420044E0,4.111480713E0
2.557067870E-1,5.673278809E0,6.371505737E0,4.472610474E0
2.607727050E-1,5.803787231E0,6.711318970E0,4.874221802E0
2.658386230E-1,5.939498901E0,6.996810913E0,5.277954102E0
2.709045410E-1,6.072082520E0,7.227966309E0,5.649734497E0
2.759399410E-1,6.197357178E0,7.398422241E0,5.969314575E0
2.810058590E-1,6.316360474E0,7.476181030E0,6.228164673E0
2.860717770E-1,6.442687988E0,7.454879761E0,6.438018799E0
2.911071770E-1,6.583618164E0,7.332366943E0,6.603134155E0
2.961730950E-1,6.742294312E0,7.115051270E0,6.737365723E0
3.012390130E-1,6.903076172E0,6.822113037E0,6.848144531E0
3.062744140E-1,7.049224854E0,6.490814209E0,6.945083618E0
3.113403320E-1,7.157791138E0,6.133941650E0,7.034576416E0
3.164062500E-1,7.223571777E0,5.814361572E0,7.126190186E0
3.214721680E-1,7.236099243E0,5.615158081E0,7.242294312E0
3.265075680E-1,7.179718018E0,5.582138062E0,7.394638062E0
3.315734860E-1,7.066970825E0,5.672683716E0,7.572525024E0
3.366394040E-1,6.927078247E0,5.779220581E0,7.768539429E0
3.416748040E-1,6.777786255E0,5.806915283E0,7.958160400E0
3.467407220E-1,6.629547119E0,5.739791870E0,8.107299805E0
3.518066400E-1,6.485488892E0,5.621551514E0,8.201034546E0
3.568420410E-1,6.360214233E0,5.468154907E0,8.228729248E0
3.619079590E-1,6.248504639E0,5.252975464E0,8.195709229E0
3.669738770E-1,6.148284912E0,4.935531616E0,8.108352661E0
3.720397940E-1,6.062683105E0,4.508346558E0,7.991180420E0
3.770751950E-1,5.977081299E0,4.000228882E0,7.871871948E0
3.821411130E-1,5.876861572E0,3.446289062E0,7.762145996E0
3.872070310E-1,5.744277954E0,2.882766724E0,7.654556274E0
3.922729490E-1,5.574111938E0,2.318176270E0,7.528854370E0
3.973083490E-1,5.377838135E0,1.778076172E0,7.349884033E0
4.023742670E-1,5.143997192E0,1.250778198E0,7.050552368E0
4.074401850E-1,4.812011719E0,4.475708008E-1,6.585037231E0
4.124755860E-1,4.532241821E0,8.750915527E-2,6.020446777E0
4.175415030E-1,4.262893677E0,1.663360596E-1,5.401519775E0
4.226074210E-1,3.929870605E0,5.767822266E-2,4.864624023E0
4.276733390E-1,3.640701294E0,7.685852051E-2,4.280868530E0
4.327087400E-1,3.369262695E0,1.716613770E-1,3.684310913E0
4.377746580E-1,3.074874878E0,1.993560791E-1,3.198547363E0
4.428405760E-1,2.759597778E0,1.290588379E-1,2.862991333E0
4.478759760E-1,2.430740356E0,4.409790039E-3,2.674438477E0
4.529418940E-1,2.098770142E0,-8.932495117E-2,2.615859985E0
4.580078120E-1,1.741729736E0,-8.186340332E-2,2.657394409E0
4.630432120E-1,1.317886353E0,3.956604004E-2,2.747940063E0
4.681091300E-1,8.856811523E-1,1.535491943E-1,2.843826294E0
4.731750480E-1,4.315643311E-1,1.141357422E-1,2.880035400E0
4.782104490E-1,-8.206176758E-2,6.086730957E-2,2.734100342E0
4.832763670E-1,-4.808502197E-1,3.090820312E-1,2.533828735E0
4.883422850E-1,-8.170166016E-1,5.178680420E-1,2.380432129E0
4.934082030E-1,-1.140640259E0,6.190795898E-1,2.248336792E0
4.984436030E-1,-1.416244507E0,6.702117920E-1,2.105590820E0
5.035095210E-1,-1.623992920E0,6.915130615E-1,1.990539551E0
5.085754390E-1,-1.756576538E0,7.298583984E-1,1.938339233E0
5.136413570E-1,-1.835906982E0,7.809906006E-1,1.938339233E0
5.186767570E-1,-1.878723145E0,8.022918701E-1,1.959655762E0
5.237426750E-1,-1.920471191E0,7.543640137E-1,1.956451416E0
5.288085930E-1,-2.015472412E0,5.753936768E-1,1.874435425E0
5.338745110E-1,-2.213821411E0,3.325195312E-1,1.683746338E0
5.389099120E-1,-2.495697021E0,1.524810791E-1,1.346054077E0
5.439758300E-1,-2.801574707E0,1.194610596E-1,9.071655273E-1
5.490417480E-1,-3.102233887E0,1.780548096E-1,5.343322754E-1
5.540771480E-1,-3.356964111E0,1.972351074E-1,3.606872559E-1
5.591430660E-1,-3.461364746E0,1.876373291E-1,4.022369385E-1
5.642089840E-1,-3.359054565E0,8.111572266E-2,5.321960449E-1
5.692443840E-1,-3.117889404E0,-1.543121338E-1,5.961151123E-1
5.743103020E-1,-2.830810547E0,-4.312744141E-1,5.630950928E-1
5.793762200E-1,-2.545806885E0,-6.102447510E-1,5.055694580E-1
5.844116210E-1,-2.273330688E0,-6.549835205E-1,4.874572754E-1
5.894775390E-1,-2.036346436E0,-5.878753662E-1,4.991760254E-1
5.945434570E-1,-1.844268799E0,-4.983825684E-1,5.215454102E-1
5.996093750E-1,-1.688720703E0,-4.334106445E-1,5.513763428E-1
6.046447750E-1,-1.559265137E0,-3.971862793E-1,5.929107666E-1
6.097106930E-1,-1.456954956E0,-3.694915771E-1,6.451110840E-1
6.147766110E-1,-1.384918213E0,-3.471221924E-1,7.047729492E-1
6.198120110E-1,-1.335861206E0,-3.258209229E-1,7.409820557E-1
6.248779290E-1,-1.302444458E0,-2.938537598E-1,7.367248535E-1
6.299438470E-1,-1.270080566E0,-2.842712402E-1,7.143554688E-1
6.349792480E-1,-1.205368042E0,-3.279418945E-1,6.834716797E-1
6.400451660E-1,-1.095748901E0,-4.259490967E-1,6.855926514E-1
6.451110840E-1,-9.495849609E-1,-5.367431641E-1,7.154235840E-1
6.501770020E-1,-8.034362793E-1,-6.272888184E-1,6.589660645E-1
6.552124020E-1,-6.823425293E-1,-5.793457031E-1,5.481719971E-1
6.602783200E-1,-5.111236572E-1,-5.175628662E-1,5.545654297E-1
