"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.227999984E-3,2.354762144E-2,-1.098851189E-1,1.113923714E-1
1.619400003E-2,-1.273935139E-1,-8.971320838E-2,7.692924142E-2
2.616000001E-2,-3.442062438E-1,-7.677716762E-2,6.021514069E-3
3.612700000E-2,-5.493078828E-1,-1.444097012E-1,-8.104090393E-2
4.609299998E-2,-7.092584372E-1,-2.804301083E-1,-1.184255630E-1
5.605900002E-2,-8.251171112E-1,-4.209452868E-1,-9.983510524E-2
6.602500001E-2,-9.227658510E-1,-5.870671868E-1,-6.189385056E-2
7.599099999E-2,-1.022280931E0,-7.654184103E-1,-3.592355549E-2
8.595799998E-2,-1.130170465E0,-9.339400530E-1,-2.639423124E-2
9.592400002E-2,-1.238785148E0,-1.084797025E0,-4.632836580E-2
1.058900000E-1,-1.313040376E0,-1.179405808E0,-9.416405857E-2
1.158560000E-1,-1.334575176E0,-1.271349072E0,-1.382717639E-1
1.258230000E-1,-1.313352942E0,-1.364280939E0,-1.598897129E-1
1.357890000E-1,-1.283796549E0,-1.485429883E0,-1.673070043E-1
1.457550000E-1,-1.286460876E0,-1.601299763E0,-1.583033949E-1
1.557210000E-1,-1.321479559E0,-1.667951584E0,-1.531467289E-1
1.656880000E-1,-1.389252305E0,-1.707214475E0,-1.590243280E-1
1.756540000E-1,-1.478722572E0,-1.712607980E0,-1.787792146E-1
1.856200000E-1,-1.567555785E0,-1.686532259E0,-1.968719363E-1
1.955860000E-1,-1.627567291E0,-1.657477021E0,-2.269773036E-1
2.055530000E-1,-1.671279907E0,-1.564654946E0,-2.693995833E-1
2.155190000E-1,-1.677875996E0,-1.404100060E0,-3.399673998E-1
2.254850000E-1,-1.659564137E0,-1.184838295E0,-4.336097538E-1
2.354510000E-1,-1.632832050E0,-9.538808465E-1,-5.103908777E-1
2.454180000E-1,-1.642480135E0,-7.344105840E-1,-5.816373825E-1
2.553840000E-1,-1.673658729E0,-4.701626599E-1,-6.665087342E-1
2.653500000E-1,-1.580889583E0,-4.090277478E-3,-6.890060306E-1
2.753160000E-1,-1.622440815E0,1.389370114E-1,-7.219953537E-1
2.852830000E-1,-1.793319821E0,1.808386594E-1,-7.440524697E-1
2.952490000E-1,-1.365527987E0,5.227158070E-1,4.622606933E-1
3.052150000E-1,-9.073697329E-1,1.296551108E0,1.994516015E0
3.151810000E-1,-8.524020910E-1,2.160348654E0,1.833727360E0
3.251480000E-1,-6.502231359E-1,2.174547195E0,1.502750993E0
3.351140000E-1,-7.991744876E-1,2.012417316E0,1.472000003E0
3.450800000E-1,-1.166330695E0,1.716697693E0,1.397528529E0
3.550460000E-1,-1.397060871E0,1.596180439E0,1.075817108E0
3.650130000E-1,-1.606103778E0,1.557120681E0,6.317877769E-1
3.749790000E-1,-1.816234112E0,1.547796965E0,1.545484215E-1
3.849450000E-1,-2.063718796E0,1.312296510E0,-4.110425413E-1
3.949110000E-1,-2.182335377E0,8.677273989E-1,-7.815616727E-1
4.048780000E-1,-2.158997059E0,4.141167998E-1,-7.849790454E-1
4.148440000E-1,-1.993054032E0,4.425888136E-2,-6.456406116E-1
4.248100000E-1,-1.717847943E0,-1.794248223E-1,-4.769570231E-1
4.347760000E-1,-1.377711415E0,-2.818411589E-1,-2.494351268E-1
4.447430000E-1,-9.784890413E-1,-2.506028414E-1,-8.964305371E-2
4.547090000E-1,-6.957932711E-1,-2.706640959E-1,-9.304901212E-2
4.646750000E-1,-6.087691784E-1,-5.391711593E-1,-2.403396666E-1
4.746410000E-1,-6.564057469E-1,-7.691485286E-1,-4.362792075E-1
4.846070000E-1,-8.738187551E-1,-1.422926903E0,-6.207675934E-1
4.945740000E-1,-1.183809042E0,-2.004004478E0,-7.328277230E-1
5.045400000E-1,-1.448073745E0,-2.591341734E0,-6.001788974E-1
5.145060000E-1,-1.589149117E0,-3.015624762E0,-2.694873512E-1
5.244720000E-1,-1.544543266E0,-3.251402378E0,1.877464950E-1
5.344390000E-1,-1.320303082E0,-3.302625656E0,5.628478527E-1
5.444050000E-1,-1.109533429E0,-3.234639168E0,8.223246932E-1
5.543710000E-1,-1.037197590E0,-3.143422127E0,9.407459497E-1
5.643370000E-1,-1.189505339E0,-3.212633610E0,9.990641475E-1
5.743040000E-1,-1.566571712E0,-3.500499487E0,1.034800291E0
5.842700000E-1,-2.044016361E0,-3.925345182E0,1.079014659E0
5.942355000E-1,-2.476037025E0,-4.363802433E0,1.186994791E0
6.042015000E-1,-2.689480066E0,-4.721881390E0,1.359777212E0
6.141685000E-1,-2.578438044E0,-5.006217003E0,1.550556064E0
6.241345000E-1,-2.239526987E0,-5.168747425E0,1.770046353E0
6.341005000E-1,-1.821716070E0,-5.253814697E0,2.021865845E0
6.440665000E-1,-1.437761545E0,-5.297223091E0,2.329297066E0
6.540335000E-1,-1.201815128E0,-5.356664181E0,2.637861013E0
6.639995000E-1,-1.139458895E0,-5.489071369E0,2.897805214E0
6.739655000E-1,-1.191688180E0,-5.734130859E0,3.091884375E0
6.839315000E-1,-1.189972758E0,-5.943521976E0,3.216478109E0
6.938985000E-1,-1.010751128E0,-5.879119873E0,3.359891415E0
7.038645000E-1,-7.445436120E-1,-5.584592342E0,3.532688856E0
7.138305000E-1,-5.112488270E-1,-5.188443661E0,3.670334816E0
7.237965000E-1,-3.905117512E-1,-4.621696949E0,3.719734192E0
7.337635000E-1,-3.374700248E-1,-3.970985174E0,3.665117502E0
7.437295000E-1,-4.008018672E-1,-3.207025290E0,3.506090879E0
7.536955000E-1,-5.161519647E-1,-2.502241611E0,3.303023338E0
7.636615000E-1,-5.927335620E-1,-2.046413183E0,3.072333574E0
7.736285000E-1,-5.831860900E-1,-1.871329904E0,2.807377577E0
7.835945000E-1,-4.867668450E-1,-1.847861886E0,2.517183781E0
7.935605000E-1,-3.472725749E-1,-1.819138765E0,2.219641447E0
8.035265000E-1,-1.756299734E-1,-1.675021291E0,1.869248152E0
8.134935000E-1,-3.302664682E-2,-1.367340684E0,1.492371440E0
8.234595000E-1,-7.621885836E-2,-8.927251101E-1,1.069846630E0
8.334255000E-1,-2.824871540E-1,-3.066179454E-1,6.276180744E-1
8.433915000E-1,-4.200074673E-1,1.201589480E-1,3.527745605E-1
8.533575000E-1,-4.919666052E-1,5.362789035E-1,1.558375061E-1
8.633245000E-1,-5.358211398E-1,7.907058597E-1,1.950762235E-2
8.732905000E-1,-4.307867289E-1,5.869441628E-1,1.543818563E-1
8.832565000E-1,-3.963443339E-1,3.564414382E-1,4.004398286E-1
8.932225000E-1,-2.927517593E-1,3.075843453E-1,3.633512259E-1
9.031895000E-1,6.188516691E-2,4.059445113E-2,2.745302916E-1
9.131555000E-1,3.418216407E-1,-1.284520924E-1,1.732925177E-1
9.231215000E-1,4.399586022E-1,-3.023879528E-1,9.309436381E-2
9.330875000E-1,4.449881315E-1,-4.388749599E-1,7.384666242E-3
9.430545000E-1,3.777579665E-1,-5.256588459E-1,-1.073983759E-1
9.530205000E-1,4.199312329E-1,-6.730290055E-1,-1.977103651E-1
9.629865000E-1,5.081444383E-1,-8.998437524E-1,-2.806646526E-1
9.729525000E-1,5.982705951E-1,-1.267396688E0,-3.712618053E-1
9.829195000E-1,7.899414897E-1,-1.523525715E0,-4.297458827E-1
9.928855000E-1,1.042347074E0,-1.687922597E0,-4.550970793E-1
1.002851500E0,1.272477150E0,-1.683569670E0,-5.003105998E-1
