,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
1,0.005005,2.3942017559999997,4.896142483,7.91762495
2,0.01001,2.3942017559999997,4.896142483,7.91762495
3,0.015991,2.3942017559999997,4.896142483,7.91762495
4,0.021973,-0.8355764151,5.166687489,7.335834026000001
5,0.026978,-0.6895300745999999,5.295974255,7.5441293720000004
6,0.031799,-0.44292730090000004,5.305551052,7.948749542000001
7,0.036987,-0.2513911724,5.224148273,8.188169478999999
8,0.041992,0.026336219159999997,5.219359875,8.552088737
9,0.046997,0.14844051,5.118803024,8.825027466
10,0.052002,0.0,4.862623692,9.047688484
11,0.057007,-0.1891419291,4.718971729,9.157821655
12,0.061951,-0.43335050340000003,4.5034933089999996,9.284713745
13,0.067017,-0.5889736414,4.38617754,9.466673851
14,0.07196,-0.6847416759,4.319139957,9.665391922000001
15,0.076965,-0.7422025204000001,4.374206543000001,9.789890289
16,0.08197,-0.8212111592,4.57531929,9.904812813
17,0.086975,-0.8786720037000001,4.912901878,10.07480049
18,0.09198,-0.8619126081,5.195417881,10.12747288
19,0.096985,-0.7685387731000001,5.4731450079999995,10.00776291
20,0.10199,-0.6607996821000001,5.693411827,9.780313492000001
21,0.106995,-0.5770025849,5.7963624,9.562441826
22,0.111999,-0.5243301988,5.798756599,9.339780807
23,0.117004,-0.6105214357,5.667075634,9.105149269
24,0.122009,-0.6177040339000001,5.492298602999999,9.054870605
25,0.127014,-0.5147533417,5.370194435,9.069235802
26,0.132019,-0.4620809257,5.068524837,9.045293808
27,0.136963,-0.5123591423,4.623203278,8.987833023
28,0.141968,-0.6368576288000001,4.213795185,8.983044624
29,0.146972,-0.7302315235,3.94085598,9.081207275
30,0.151977,-0.7996633648999999,3.7397429939999998,9.260771751
31,0.156982,-0.8427590131999999,3.574543238,9.375694275
32,0.161987,-0.8451532125,3.2944214339999998,9.354146004
33,0.166992,-0.8930372595999999,3.002328873,9.222464561
34,0.171997,-1.031900883,2.8012158869999997,9.050082207
35,0.177002,-1.211466074,2.834734917,8.937555312999999
36,0.182007,-1.331176162,3.08133769,8.863334656000001
37,0.187988,-1.3718775509999999,3.541024208,8.896853447
38,0.192993,-1.33835876,3.995922565,9.009381293999999
39,0.197998,-1.268926859,4.343081951,9.10036087
40,0.203003,-1.180341482,4.647145271,9.210494041
41,0.208007,-1.086967587,4.8267107010000005,9.358934402000001
42,0.213012,-0.9050082564,4.865017891,9.481039047000001
43,0.218017,-0.6943184733,4.805162907,9.588777542
44,0.222961,-0.517147541,4.683058739,9.658209801
45,0.227966,-0.38786068560000003,4.50109911,9.476250647999999
46,0.232971,-0.3399766386,4.393360138,9.097966194
47,0.237976,-0.2753331959,4.352658749,8.664615631
48,0.24298,-0.2322375625,4.321534157,8.312667847
49,0.247985,-0.21068975329999998,4.299986362,8.056488991
50,0.25299,-0.2585737705,4.321534157,7.91762495
51,0.257995,-0.282515794,4.359841347,7.941566944
52,0.263,-0.2585737705,4.340687752,8.025363922
53,0.268005,-0.1771709323,4.319139957,8.106766701
54,0.273986,-0.1771709323,4.345476151000001,8.116343497999999
55,0.278991,-0.248996973,4.362235546,8.173804282999999
56,0.283996,-0.3040636182,4.42448473,8.233659744
57,0.289001,-0.34476503729999997,4.505887508,8.214506149
58,0.294006,-0.3591302633,4.608838081,8.195352554
59,0.299011,-0.4453215301,4.666299343,8.245630263999999
60,0.304015,-0.5410895943999999,4.630385876,8.307879448
61,0.309997,-0.5985504389,4.558559895,8.365341187
62,0.315002,-0.5889736414,4.520252705,8.449137687999999
63,0.320007,-0.5698199868,4.4316673280000005,8.520963669
64,0.325012,-0.5003881454,4.335899353,8.599972725
65,0.330993,-0.35673606399999996,4.223371983,8.674192429
66,0.335998,-0.2298433632,4.163516521,8.659827232
67,0.341003,-0.11971008779999999,4.072536945,8.640673637
68,0.346008,-0.047884032130000004,4.072536945,8.595184326
69,0.350951,-0.055066637689999996,4.118026733,8.453926086000001
70,0.356994,-0.047884032130000004,4.201824188,8.243236542
71,0.361999,-0.047884032130000004,4.23294878,8.101978302000001
72,0.367004,-0.055066637689999996,4.225766182,8.032546997
73,0.372008,-0.09337386489,4.161122322,7.984662533
74,0.377013,-0.107739076,4.09169054,7.943961142999999
75,0.382018,-0.07661445438999999,4.060565948,7.946355343
76,0.386962,-0.047884032130000004,4.0581717489999996,8.142680168
77,0.391967,0.05027823523,4.1156325339999995,8.087613106000001
78,0.396972,0.17956513170000002,4.261679173,7.9607205389999995
79,0.401977,0.2801215947,4.333505154,7.99663353
80,0.406982,0.3256114423,4.410119534,8.130708693999999
81,0.411986,0.3806780577,4.50109911,8.233659744
82,0.416991,0.5051765442,4.616020679,8.312667847
83,0.421996,0.6368576288000001,4.764461517,8.449137687999999
84,0.427001,0.6631938815,4.79079771,8.535328865
85,0.432006,0.6392518282,4.75488472,8.597578049
86,0.437011,0.5985504389,4.668693542,8.609549522
87,0.442016,0.5985504389,4.565742493,8.638279915
88,0.446959,0.6512228847,4.513070107,8.700529099
89,0.453002,0.6895300745999999,4.469974518,8.61912632
90,0.457946,0.6847416759,4.458003521,8.513781547999999
91,0.463012,0.5770025849,4.426878929,8.413225173999999
92,0.468017,0.4932055473,4.352658749,8.319850922
93,0.47296,0.4596867263,4.299986362,8.262390137
94,0.477965,0.43095630409999997,4.249708176,8.245630263999999
95,0.48297,0.4692635238,4.249708176,8.329427719
96,0.487975,0.4955997467,4.249708176,8.408436775
97,0.492919,0.4620809257,4.223371983,8.382100105
98,0.497985,0.383072257,4.161122322,8.283937454
99,0.50299,0.29209262129999997,4.072536945,8.221688271
100,0.507994,0.2274491638,3.988739967,8.238448143
101,0.512938,0.2011129409,3.936067581,8.24802494
102,0.518004,0.323217243,4.007893562,8.293514252000001
103,0.523009,0.48123455049999997,4.151545525,8.35097599
104,0.528014,0.7182605267000001,4.407725333999999,8.444349289
105,0.533019,0.8690952062999999,4.604049683,8.588001251
106,0.537963,0.9504981041,4.776432514,8.724471092
107,0.542968,0.9552865028,4.86741209,8.7843256
108,0.54901,0.8619126081,4.860229492,8.7843256
109,0.554015,0.8044517636,4.841075897,8.781931877
110,0.559996,0.7613561153,4.764461517,8.705317497000001
111,0.565001,0.7733271718000001,4.711789131000001,8.597578049
112,0.570006,0.7685387731000001,4.6255974769999995,8.559270859
113,0.575987,0.787692368,4.5394063,8.566453934
114,0.580992,0.7661445141,4.5034933089999996,8.602366447
115,0.585997,0.7829039693000001,4.453215122,8.494627953
116,0.591002,0.7637503147,4.429273128999999,8.398859977999999
117,0.596007,0.7637503147,4.38378334,8.307879448
118,0.601012,0.7517793179000001,4.340687752,8.212111473
119,0.606993,0.6895300745999999,4.254496574,8.142680168
120,0.611998,0.6679822803000001,4.192247391,8.109161377000001
121,0.617003,0.6823474765,4.187458992,8.135497093
122,0.621949,0.7733271718000001,4.244919777,8.236053467
123,0.627015,0.8331822157,4.285621166,8.331821442
124,0.631959,0.8786720037000001,4.285621166,8.418013573
125,0.636964,0.9169792533,4.276044369,8.480262756
126,0.641969,0.9720458984,4.247313976,8.506598473
127,0.648011,1.106121182,4.316745758,8.499416351
128,0.653016,1.18991828,4.414907932,8.451532364
129,0.65796,1.211466074,4.486733913,8.418013573
130,0.662965,1.101332784,4.46279192,8.322244644
131,0.66797,1.031900883,4.364629745,8.140285492
132,0.674012,0.9888052940000001,4.211400986,7.99663353
133,0.679017,0.9528923035,4.113238335,8.020575523
134,0.683961,0.873883605,3.9743747710000004,8.142680168
135,0.688966,0.8020575643000001,3.854664803,8.288725852999999
136,0.693971,0.7302315235,3.744531393,8.346187592
137,0.698976,0.6464344859000001,3.653551817,8.336610794
138,0.70398,0.6033388376,3.6176388260000003,8.360552788
139,0.708985,0.5793967843,3.6391866210000003,8.379706383
140,0.71399,0.4860229492,3.770867586,8.346187592
141,0.718873,0.39504328369999997,3.97676897,8.101978302000001
142,0.724976,0.9744400978,4.05577755,7.7955207820000005
143,0.729981,1.716642618,4.127603531,7.527369976
144,0.734986,2.221819162,4.197035789,7.386112213
145,0.739991,2.470816135,4.266467571000001,7.381323814
146,0.744935,2.3295583719999997,4.297592163,7.438784599
147,0.750001,1.987187386,4.290409565,7.568071365
148,0.755006,1.613691926,4.168305397,7.740454197
149,0.760011,1.388636947,4.022258759,7.95593214
150,0.765015,1.235408068,3.7469255919999997,8.157045364
151,0.769959,1.139639974,3.4404678339999997,8.233659744
152,0.774964,1.098938584,3.15795207,8.305485725
