"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.274265600E-2,3.670948148E-1,-1.051453590E0,-2.258063555E-1
2.500000000E-2,3.670948148E-1,-1.051453590E0,-2.258063555E-1
2.750000000E-2,3.421133161E-1,-1.005602479E0,-2.066124827E-1
1.100000000E-1,-5.180017948E-1,3.761352003E-1,4.847763777E-1
1.125000000E-1,-5.436179042E-1,1.970101744E-1,5.565733314E-1
1.150000000E-1,-5.505552292E-1,3.944190219E-2,6.166113615E-1
1.175000000E-1,-5.502047539E-1,-9.309283644E-2,6.613447070E-1
1.200000000E-1,-5.457451344E-1,-1.884724349E-1,6.834257245E-1
1.225000000E-1,-5.477858782E-1,-2.362090051E-1,6.826510429E-1
1.250000000E-1,-5.593062639E-1,-2.335920334E-1,6.677412391E-1
1.275000000E-1,-5.748791695E-1,-1.890858412E-1,6.535617709E-1
1.300000000E-1,-5.972732902E-1,-1.079618931E-1,6.412730217E-1
1.325000000E-1,-6.261359453E-1,9.995562956E-3,6.309068203E-1
1.350000000E-1,-6.478815079E-1,1.389987320E-1,6.232137680E-1
1.375000000E-1,-6.566202641E-1,2.767526507E-1,6.160718799E-1
1.400000000E-1,-6.551828980E-1,4.209662080E-1,6.034344435E-1
1.425000000E-1,-6.434903741E-1,5.672745109E-1,5.747091770E-1
1.450000000E-1,-6.151602268E-1,7.065062523E-1,5.325514674E-1
1.475000000E-1,-5.653834343E-1,8.283522725E-1,4.831558168E-1
1.500000000E-1,-4.991881847E-1,9.296584129E-1,4.225529134E-1
1.525000000E-1,-4.156580865E-1,9.907626510E-1,3.571520746E-1
1.550000000E-1,-3.122096658E-1,1.016373277E0,2.904446125E-1
1.575000000E-1,-1.967842430E-1,1.011831522E0,2.229794115E-1
1.600000000E-1,-8.196380734E-2,9.782719016E-1,1.622569114E-1
1.625000000E-1,3.322435170E-2,9.078897238E-1,1.069715992E-1
1.650000000E-1,1.487682909E-1,8.101936579E-1,6.136218831E-2
1.675000000E-1,2.524980605E-1,6.927747130E-1,2.818108909E-2
1.700000000E-1,3.420650065E-1,5.582756400E-1,4.307505209E-3
1.725000000E-1,4.079440236E-1,4.177504182E-1,-1.004558429E-2
1.750000000E-1,4.470668137E-1,2.814850807E-1,-1.486743242E-2
1.775000000E-1,4.568667710E-1,1.587659866E-1,-1.173688285E-2
1.800000000E-1,4.409576356E-1,4.884268343E-2,3.324402496E-4
1.825000000E-1,4.041526914E-1,-4.726932943E-2,2.338222414E-2
1.850000000E-1,3.642791808E-1,-1.386813521E-1,5.009821802E-2
1.875000000E-1,3.222298920E-1,-2.197627872E-1,8.061076701E-2
1.900000000E-1,2.879798114E-1,-2.869800031E-1,1.157205626E-1
1.925000000E-1,2.638318837E-1,-3.508357108E-1,1.502365023E-1
1.950000000E-1,2.427592129E-1,-4.098978341E-1,1.818329394E-1
1.975000000E-1,2.272126824E-1,-4.591906369E-1,2.135888487E-1
2.000000000E-1,2.095155120E-1,-4.958968759E-1,2.403104901E-1
2.025000000E-1,1.891592145E-1,-5.080292225E-1,2.637435496E-1
2.050000000E-1,1.621746272E-1,-4.905782640E-1,2.880816758E-1
2.075000000E-1,1.289513111E-1,-4.419730306E-1,3.136837482E-1
2.100000000E-1,9.379126132E-2,-3.597204983E-1,3.376616240E-1
2.125000000E-1,6.027165428E-2,-2.469604611E-1,3.608942032E-1
2.150000000E-1,3.758099303E-2,-1.131924912E-1,3.767104447E-1
2.175000000E-1,2.657322213E-2,2.752218582E-2,3.831959665E-1
2.200000000E-1,3.045141697E-2,1.611747891E-1,3.826508522E-1
2.225000000E-1,4.950859770E-2,2.670796812E-1,3.757112622E-1
2.250000000E-1,8.682577312E-2,3.340925872E-1,3.643715978E-1
2.275000000E-1,1.412677169E-1,3.548067510E-1,3.537385464E-1
2.300000000E-1,2.106407732E-1,3.332846165E-1,3.456886709E-1
2.325000000E-1,2.835656106E-1,2.779279351E-1,3.373745978E-1
2.350000000E-1,3.576233089E-1,2.047136277E-1,3.325155079E-1
2.375000000E-1,4.304135442E-1,1.221800297E-1,3.308251798E-1
2.400000000E-1,5.065437555E-1,3.291372210E-2,3.288331032E-1
2.425000000E-1,5.893756747E-1,-5.372657627E-2,3.207978010E-1
2.450000000E-1,6.807264686E-1,-1.322659403E-1,3.070963919E-1
2.475000000E-1,7.737200856E-1,-1.945123672E-1,2.881851196E-1
2.500000000E-1,8.717799783E-1,-2.386693805E-1,2.694383562E-1
2.525000000E-1,9.720336199E-1,-2.691142261E-1,2.483499497E-1
2.550000000E-1,1.077298880E0,-2.940337360E-1,2.258378565E-1
2.575000000E-1,1.190785170E0,-3.198773861E-1,2.016130090E-1
2.600000000E-1,1.301834464E0,-3.420796692E-1,1.723500788E-1
2.625000000E-1,1.417509198E0,-3.741331697E-1,1.352205575E-1
2.650000000E-1,1.528540611E0,-4.116066396E-1,9.053662419E-2
2.675000000E-1,1.637917995E0,-4.528489709E-1,3.466613963E-2
2.700000000E-1,1.743702054E0,-5.019896030E-1,-2.677281015E-2
2.725000000E-1,1.841585159E0,-5.514904261E-1,-9.078623354E-2
2.750000000E-1,1.937966585E0,-6.048144102E-1,-1.516920179E-1
2.775000000E-1,2.028540134E0,-6.477760077E-1,-2.096279413E-1
2.800000000E-1,2.113710880E0,-6.766250134E-1,-2.668953240E-1
2.825000000E-1,2.189536333E0,-6.905685663E-1,-3.239189684E-1
2.850000000E-1,2.247751713E0,-6.843122840E-1,-3.783352971E-1
2.875000000E-1,2.297019720E0,-6.670047641E-1,-4.322608113E-1
2.900000000E-1,2.335040569E0,-6.386483312E-1,-4.880515337E-1
2.925000000E-1,2.366071224E0,-6.007654667E-1,-5.435805321E-1
2.950000000E-1,2.388978958E0,-5.683427453E-1,-5.926519632E-1
2.975000000E-1,2.403296232E0,-5.367228389E-1,-6.359216571E-1
3.000000000E-1,2.407634020E0,-5.105587244E-1,-6.710743308E-1
3.025000000E-1,2.403465033E0,-4.921029508E-1,-6.951127648E-1
3.050000000E-1,2.390178680E0,-4.809919894E-1,-7.142966986E-1
3.075000000E-1,2.370896816E0,-4.729907215E-1,-7.226421833E-1
3.100000000E-1,2.345192909E0,-4.704463482E-1,-7.196931243E-1
