"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.522791600E-2,-5.495271087E-1,6.364767551E-1,1.145125460E-2
5.773489500E-2,-5.591141582E-1,6.418029070E-1,7.989247679E-4
6.024192700E-2,-5.836145282E-1,6.588466167E-1,-1.304910425E-2
6.274890600E-2,-6.113106012E-1,6.769555807E-1,-2.370143496E-2
6.525593700E-2,-6.379414201E-1,6.897383928E-1,-3.754946589E-2
6.776291600E-2,-6.635070443E-1,7.035863996E-1,-5.033225939E-2
7.026994800E-2,-6.901378632E-1,7.163692117E-1,-5.991935730E-2
7.253880200E-2,-7.178338766E-1,7.291520238E-1,-6.844121963E-2
7.504578100E-2,-7.433995008E-1,7.440652847E-1,-7.802832127E-2
7.755281200E-2,-7.647041678E-1,7.525871396E-1,-9.187635034E-2
8.005979100E-2,-7.870740294E-1,7.557828426E-1,-9.720251709E-2
8.256677000E-2,-8.051829934E-1,7.568480372E-1,-1.078548431E-1
8.507380200E-2,-8.243572116E-1,7.621742487E-1,-1.174419373E-1
8.758078100E-2,-8.414009213E-1,7.568480372E-1,-1.259638071E-1
9.008781200E-2,-8.552489877E-1,7.472609878E-1,-1.355509013E-1
9.259479100E-2,-8.637708426E-1,7.387390733E-1,-1.408770680E-1
9.510182300E-2,-8.712274432E-1,7.302172184E-1,-1.472684592E-1
9.760880200E-2,-8.786841035E-1,7.163692117E-1,-1.557903290E-1
1.001158330E-1,-8.818798065E-1,7.046516538E-1,-1.611164957E-1
1.023821350E-1,-8.808145523E-1,6.876079440E-1,-1.643121988E-1
1.048891140E-1,-8.744231462E-1,6.673684716E-1,-1.685731262E-1
1.073961450E-1,-8.595098853E-1,6.439333558E-1,-1.728340536E-1
1.099031250E-1,-8.499227762E-1,6.194329858E-1,-1.749645174E-1
1.124101040E-1,-8.339443207E-1,5.949326158E-1,-1.728340536E-1
1.149171350E-1,-8.169005513E-1,5.683017969E-1,-1.728340536E-1
1.174241140E-1,-7.955959439E-1,5.428693891E-1,-1.728340536E-1
1.199311450E-1,-7.710955739E-1,5.151733160E-1,-1.685731262E-1
1.224381250E-1,-7.487256527E-1,4.938686490E-1,-1.611164957E-1
1.249451560E-1,-7.242252827E-1,4.693683088E-1,-1.536598653E-1
1.274521350E-1,-6.986597180E-1,4.459331632E-1,-1.440727711E-1
1.299591660E-1,-6.752246022E-1,4.246285260E-1,-1.312899739E-1
1.322254680E-1,-6.507242322E-1,4.097152650E-1,-1.174419373E-1
1.347324480E-1,-6.251586080E-1,4.043890834E-1,-1.025286764E-1
1.372394790E-1,-5.985277891E-1,4.043890834E-1,-9.294158220E-2
1.397464580E-1,-5.718969703E-1,4.086500108E-1,-7.376738638E-2
1.422534370E-1,-5.420704484E-1,4.246285260E-1,-6.204982474E-2
1.447604680E-1,-5.154396296E-1,4.533897936E-1,-5.246272683E-2
1.472674480E-1,-4.930697381E-1,4.842815697E-1,-3.754946589E-2
1.497744790E-1,-4.749607742E-1,4.842815697E-1,-2.583190054E-2
1.522814580E-1,-4.643084407E-1,4.821510911E-1,-1.837527007E-2
1.547884890E-1,-4.579170346E-1,5.279561281E-1,-1.411433797E-2
1.572954680E-1,-4.504604042E-1,5.906717181E-1,-6.657706574E-3
1.598025000E-1,-4.547213614E-1,6.354115009E-1,1.864157850E-3
1.620688020E-1,-4.579170346E-1,6.599118710E-1,6.125089712E-3
1.645757810E-1,-4.675041437E-1,6.705641747E-1,1.571218669E-2
1.670828120E-1,-4.856131077E-1,6.684337258E-1,2.423405088E-2
1.695897910E-1,-5.079829693E-1,6.663032770E-1,2.956021577E-2
1.720967700E-1,-5.399399996E-1,6.577813625E-1,3.488638252E-2
1.746038020E-1,-5.729622245E-1,6.460638046E-1,4.447348043E-2
1.771107810E-1,-6.113106012E-1,6.300853491E-1,5.938674137E-2
1.796178120E-1,-6.571156383E-1,6.141068339E-1,7.323476672E-2
1.821247910E-1,-7.093120217E-1,5.896064639E-1,9.240896255E-2
