"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.547540000E-1,-3.913661242E-1,8.208954334E-1,9.296754748E-2
1.647330000E-1,-3.760412335E-1,8.269882202E-1,1.615878940E-1
1.746300000E-1,-3.767029047E-1,8.421959877E-1,2.135515511E-1
1.846090000E-1,-3.785266280E-1,8.103504777E-1,2.578732073E-1
1.945890000E-1,-3.735734224E-1,7.653078437E-1,3.045790493E-1
2.045680000E-1,-4.177858829E-1,6.746429205E-1,3.333028555E-1
2.145470000E-1,-4.821168482E-1,5.753018260E-1,3.379329741E-1
2.244960000E-1,-5.524317622E-1,4.935776591E-1,3.214546740E-1
2.344750000E-1,-6.242725253E-1,4.672963619E-1,3.270303607E-1
2.444540000E-1,-7.589669824E-1,5.501920581E-1,3.425582051E-1
2.544340000E-1,-9.289829135E-1,6.623268127E-1,2.953813672E-1
2.643820000E-1,-1.016061306E0,7.283199430E-1,1.940792203E-1
2.743620000E-1,-9.971573353E-1,7.418802977E-1,7.951290160E-2
2.843410000E-1,-9.086520076E-1,8.069564700E-1,-2.597224712E-2
2.943200000E-1,-8.507967591E-1,8.970716596E-1,-1.953941137E-1
3.042690000E-1,-8.403646350E-1,1.157667518E0,-5.332317948E-1
3.142480000E-1,-6.713984609E-1,1.372754574E0,-8.673065901E-1
3.242270000E-1,-2.865315080E-1,1.326931953E0,-9.966068268E-1
3.342070000E-1,6.488218904E-2,1.045593023E0,-7.896158099E-1
3.441550000E-1,2.963756025E-1,8.586116433E-1,-3.807300329E-1
3.541350000E-1,3.639422655E-1,7.758949995E-1,-8.901301771E-2
3.641140000E-1,3.990730643E-1,7.217076421E-1,-1.296459138E-2
3.740930000E-1,4.767579138E-1,7.445054054E-1,1.509308908E-2
3.840420000E-1,3.994721770E-1,8.300021887E-1,1.634961367E-1
3.940210000E-1,2.398367822E-1,7.179394960E-1,2.909861207E-1
4.040000000E-1,1.486144587E-2,4.245065153E-1,3.681325912E-1
