"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-4.357580245E-1,-1.268007946E1,6.122160912E0
2.000000000E-3,-5.435003638E-1,-1.426030064E1,6.368771076E0
3.996500000E-3,-8.068706393E-1,-1.585488796E1,6.505244732E0
5.996166000E-3,-1.154040456E0,-1.749496651E1,7.144515991E0
7.995916000E-3,-1.460507631E0,-1.890998268E1,7.407886028E0
9.995716000E-3,-1.845985889E0,-2.023401642E1,7.340846539E0
1.199554900E-2,-2.164424419E0,-2.140721130E1,7.103813171E0
1.399169100E-2,-2.420611858E0,-2.234576607E1,6.914665699E0
1.599356600E-2,-2.600182533E0,-2.307123184E1,6.615381241E0
1.799345400E-2,-2.566662550E0,-2.362430954E1,6.610592842E0
1.999335400E-2,-2.367937803E0,-2.388049698E1,6.282577038E0
2.199326300E-2,-1.874717116E0,-2.376557159E1,5.118959427E0
2.399234600E-2,-1.369525194E0,-2.355487633E1,4.254626274E0
2.599226900E-2,-6.847625971E-1,-2.308320427E1,3.241847992E0
2.799219700E-2,1.604164094E-1,-2.229548645E1,1.412622094E0
2.999213000E-2,9.074301720E-1,-2.151016426E1,-4.788549617E-3
3.199206700E-2,1.824437380E0,-1.994909859E1,-2.229069948E0
3.399047800E-2,2.557085514E0,-1.869928551E1,-4.008016109E0
3.599103300E-2,3.160442829E0,-1.748299408E1,-5.315289974E0
3.799087500E-2,3.668029070E0,-1.606558418E1,-6.198777676E0
3.999072500E-2,4.146883965E0,-1.462901878E1,-7.321692467E0
4.199058200E-2,4.580247879E0,-1.294344997E1,-8.305739403E0
4.399044500E-2,4.908263206E0,-1.116929245E1,-8.621783257E0
4.599031400E-2,5.224307537E0,-9.471751213E0,-9.146129608E0
4.799018900E-2,5.535563469E0,-7.642525196E0,-9.581888199E0
4.999006900E-2,5.786962032E0,-5.909070015E0,-9.287391663E0
5.198987600E-2,6.107795238E0,-4.106181145E0,-9.368797302E0
5.398872700E-2,6.325674057E0,-2.662433624E0,-9.435836792E0
5.598854800E-2,6.498061657E0,-1.489238977E0,-9.026415825E0
5.798837500E-2,6.596227169E0,-5.291347504E-1,-8.478127480E0
5.998820800E-2,6.706363678E0,2.825244367E-1,-8.214756966E0
6.198804100E-2,6.735095024E0,8.715160489E-1,-7.513234138E0
6.398810700E-2,6.510033131E0,2.762993097E0,-2.648067951E0
6.598790700E-2,6.976916790E0,2.875524044E0,-3.792531252E0
6.798770700E-2,6.804529190E0,2.511594296E0,-1.668809533E0
6.998750700E-2,6.380742550E0,1.908236980E0,8.020820618E-1
7.198730700E-2,6.143709183E0,1.546701550E0,1.391073704E0
7.398710700E-2,5.628940105E0,1.118126392E0,2.966506481E0
7.598637300E-2,5.121353626E0,8.882759809E-1,3.869148016E0
7.798617300E-2,4.714327335E0,8.020820618E-1,3.859570980E0
7.998597300E-2,3.727885962E0,1.843591630E-1,3.852388144E0
8.198570600E-2,2.317657948E0,-6.177229285E-1,5.358386993E0
8.398577200E-2,1.680780888E0,-9.194015265E-1,5.224307537E0
8.598550500E-2,6.033572555E-1,-1.637683988E0,4.271386147E0
