"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.972218700E-2,-4.055531025E-1,9.612300396E-1,3.498155177E-1
7.216885400E-2,-4.043313861E-1,9.795560241E-1,3.766935468E-1
7.461552100E-2,-4.043313861E-1,9.978819489E-1,4.035716057E-1
7.706218700E-2,-4.055531025E-1,1.014986038E0,4.292279184E-1
7.950890600E-2,-4.104400277E-1,1.034533739E0,4.536625147E-1
8.195562500E-2,-4.116617441E-1,1.079737782E0,4.646580815E-1
8.440234400E-2,-4.141052067E-1,1.143267632E0,4.732101858E-1
8.684906200E-2,-4.202138484E-1,1.201910734E0,4.805405736E-1
8.929583300E-2,-4.336528778E-1,1.243449450E0,4.866492152E-1
9.174260400E-2,-4.580874741E-1,1.259331942E0,4.939795732E-1
9.418937500E-2,-4.861872494E-1,1.249558091E0,5.013099909E-1
9.663614600E-2,-5.167304873E-1,1.215349674E0,5.086403489E-1
9.903880200E-2,-5.472736955E-1,1.160371900E0,5.147489905E-1
1.014379160E-1,-5.741517544E-1,1.087068081E0,5.196359158E-1
1.038361460E-1,-5.961428881E-1,9.991035461E-1,5.220793486E-1
1.062353120E-1,-6.156905890E-1,9.025870562E-1,5.208576322E-1
1.086351560E-1,-6.266861558E-1,8.085138798E-1,5.171924233E-1
1.110342710E-1,-6.291295886E-1,7.205493450E-1,5.098620653E-1
1.134325000E-1,-6.266861558E-1,6.472455859E-1,4.976447523E-1
1.158316660E-1,-6.193557382E-1,5.934894681E-1,4.817622900E-1
1.182315100E-1,-6.095819473E-1,5.556158423E-1,4.634363353E-1
1.206306250E-1,-5.949211717E-1,5.324029922E-1,4.414452314E-1
1.230288540E-1,-5.790386796E-1,5.177422762E-1,4.218975604E-1
1.254280210E-1,-5.607127547E-1,5.030815005E-1,4.047933221E-1
1.278279160E-1,-5.411650538E-1,4.859772325E-1,3.876891136E-1
1.302269790E-1,-5.167304873E-1,4.664295614E-1,3.742501140E-1
1.326252600E-1,-4.959610999E-1,4.493253529E-1,3.583676219E-1
1.350243750E-1,-4.727482200E-1,4.578774571E-1,3.412634134E-1
1.374242710E-1,-4.556440115E-1,4.823120236E-1,3.290461004E-1
1.398233330E-1,-4.434267282E-1,5.091901422E-1,3.217157423E-1
1.422216140E-1,-4.385398030E-1,5.299595594E-1,3.217157423E-1
1.446207290E-1,-4.397615194E-1,5.409551263E-1,3.278243840E-1
1.470206250E-1,-4.470919073E-1,5.409551263E-1,3.424851298E-1
1.494196870E-1,-4.629743993E-1,5.238509178E-1,3.595893383E-1
1.518179690E-1,-4.800786078E-1,4.957510829E-1,3.791370094E-1
1.542170830E-1,-4.996262789E-1,4.615426362E-1,3.986846805E-1
1.566169790E-1,-5.216174126E-1,4.297776818E-1,4.194540977E-1
1.590160940E-1,-5.460519791E-1,4.065648317E-1,4.390017688E-1
1.614143230E-1,-5.704866052E-1,3.992344439E-1,4.597711563E-1
1.638134890E-1,-5.961428881E-1,4.028996229E-1,4.793188274E-1
1.662133330E-1,-6.242426634E-1,4.175603986E-1,5.000882745E-1
1.686124480E-1,-6.560076475E-1,4.334428608E-1,5.208576322E-1
1.710106770E-1,-6.877726316E-1,4.444384277E-1,5.404052734E-1
1.734098440E-1,-7.207593322E-1,4.529905319E-1,5.599529743E-1
1.758096870E-1,-7.549677491E-1,4.578774571E-1,5.770571828E-1
1.782088020E-1,-7.903978825E-1,4.615426362E-1,5.990483165E-1
1.806070310E-1,-8.258280158E-1,4.652078450E-1,6.198177338E-1
