"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,3.024297476E0,5.108982086E0,7.894804955E0
2.445729000E-3,3.074573755E0,5.104193687E0,7.878046513E0
4.891614000E-3,3.105696917E0,5.075464725E0,7.842134953E0
7.337552000E-3,3.136820078E0,5.065888405E0,7.775100231E0
9.783594000E-3,3.141608477E0,5.025188923E0,7.748764992E0
1.222979100E-2,3.184702158E0,5.006035805E0,7.729612350E0
1.467598900E-2,3.196672678E0,4.972518921E0,7.698488712E0
1.712218700E-2,3.189490318E0,4.946183205E0,7.667366028E0
1.956854100E-2,3.220613718E0,4.927031040E0,7.641030312E0
2.201494800E-2,3.227795839E0,4.915060520E0,7.600330830E0
2.446135400E-2,3.227795839E0,4.900695801E0,7.600330830E0
2.690776000E-2,3.184702158E0,4.903090000E0,7.573996067E0
2.935416600E-2,3.203854799E0,4.893513203E0,7.583572388E0
3.180062500E-2,3.184702158E0,4.881542683E0,7.595542908E0
3.424708300E-2,3.151184559E0,4.883936882E0,7.617089748E0
3.669354100E-2,3.139214277E0,4.907877922E0,7.648212910E0
3.914005200E-2,3.132031918E0,4.903090000E0,7.674548149E0
4.158656200E-2,3.103302717E0,4.929424763E0,7.684124470E0
4.403307300E-2,3.064997196E0,4.927031040E0,7.693700790E0
4.647958300E-2,3.048238516E0,4.965336323E0,7.715248108E0
4.892609400E-2,3.024297476E0,4.965336323E0,7.708065510E0
5.137265600E-2,2.974021435E0,4.986883163E0,7.708065510E0
5.381921900E-2,2.935715914E0,5.015612125E0,7.741582870E0
5.626578100E-2,2.866286993E0,5.029976845E0,7.755947590E0
5.871239600E-2,2.804040432E0,5.027582645E0,7.787070751E0
6.115901000E-2,2.753764391E0,5.018006325E0,7.822981834E0
6.360562500E-2,2.696305990E0,5.006035805E0,7.822981834E0
6.605223900E-2,2.650818110E0,4.982094765E0,7.844529152E0
6.849885400E-2,2.595753908E0,4.960548401E0,7.906775475E0
7.094552100E-2,2.526324987E0,4.907877922E0,7.930716515E0
7.339218700E-2,2.464078426E0,4.840843201E0,7.945081234E0
7.583885400E-2,2.420984745E0,4.769020081E0,8.007328033E0
7.828557300E-2,2.358738184E0,4.704379082E0,8.052815437E0
8.073229100E-2,1.925406337E0,4.773808479E0,8.311378479E0
8.317901000E-2,1.944558978E0,4.682832718E0,8.543605804E0
8.562572900E-2,2.128904581E0,4.606221199E0,8.572335243E0
8.807244800E-2,2.332402945E0,4.508063316E0,8.481358528E0
9.051921900E-2,2.504778147E0,4.469758034E0,8.325742722E0
9.296598900E-2,2.602936268E0,4.433846474E0,8.141397476E0
9.541276000E-2,2.658000469E0,4.373993874E0,7.949869633E0
9.783750000E-2,2.641241550E0,4.388358116E0,7.787070751E0
1.002383850E-1,2.643635988E0,4.366811752E0,7.653000832E0
1.026370310E-1,2.648423910E0,4.378782272E0,7.636242390E0
1.050357290E-1,2.696305990E0,4.381176472E0,7.662577629E0
1.074352600E-1,2.741793871E0,4.419481754E0,7.813405991E0
1.098347390E-1,2.770523071E0,4.407511234E0,8.091121674E0
1.122333850E-1,2.823193073E0,4.438634872E0,8.399959564E0
1.146320830E-1,2.890227795E0,4.472151756E0,8.794985771E0
1.170316140E-1,2.966839075E0,4.464969635E0,9.142130852E0
1.194310940E-1,3.026691675E0,4.467363834E0,9.434210777E0
1.218297390E-1,3.081755877E0,4.450605392E0,9.661649704E0
1.242284370E-1,3.134426117E0,4.400328636E0,9.769385338E0
1.266279690E-1,3.144002438E0,4.357235432E0,9.805295944E0
1.290274480E-1,3.122455597E0,4.285412312E0,9.750231743E0
1.314261460E-1,3.053026676E0,4.268653870E0,9.668831825E0
1.338248440E-1,2.727429152E0,4.244712830E0,9.836419106E0
1.362243230E-1,2.780099392E0,4.182466030E0,9.903453827E0
1.386238020E-1,2.861498833E0,4.113037109E0,9.898666382E0
1.410225000E-1,2.962050915E0,4.053184986E0,9.781354904E0
1.434211980E-1,2.976415396E0,3.978967905E0,9.628132820E0
1.458206770E-1,3.009932995E0,3.914327383E0,9.422240257E0
1.482201560E-1,2.964445114E0,3.866445303E0,9.170860291E0
1.506188540E-1,2.918957233E0,3.849686623E0,8.967360497E0
1.530175520E-1,2.878257513E0,3.828139544E0,8.811744690E0
1.554170310E-1,2.861498833E0,3.808986902E0,8.787803650E0
1.578165620E-1,2.827981472E0,3.758710861E0,8.811744690E0
1.602152080E-1,2.820799112E0,3.729981422E0,8.936238289E0
1.626139060E-1,2.827981472E0,3.713222742E0,9.072702408E0
1.650134370E-1,2.847134113E0,3.696464300E0,9.156495094E0
1.674129160E-1,2.856710672E0,3.701252222E0,9.187619209E0
1.698115620E-1,2.813616991E0,3.698858261E0,9.151706696E0
1.722102600E-1,2.782493353E0,3.701252222E0,9.118189812E0
1.746097910E-1,2.729823351E0,3.701252222E0,9.082278252E0
1.770092710E-1,2.674759150E0,3.732375860E0,9.087065697E0
1.794079160E-1,2.638847589E0,3.746740341E0,9.082278252E0
1.818066140E-1,2.658000469E0,3.746740341E0,9.142130852E0
1.842061460E-1,2.698700190E0,3.765892982E0,9.185223579E0
1.866056250E-1,2.753764391E0,3.720405340E0,9.269018173E0
1.890043230E-1,2.794463873E0,3.773075342E0,9.352810860E0
1.914030210E-1,2.799252272E0,3.806592703E0,9.448575020E0
1.938025000E-1,2.859104633E0,3.823351622E0,9.412664413E0
1.962019790E-1,2.854316473E0,3.847292423E0,9.424633980E0
1.986006770E-1,2.808828592E0,3.789834023E0,9.410269737E0
2.009993750E-1,2.744187832E0,3.713222742E0,9.446181297E0
2.033988540E-1,2.710670710E0,3.818563223E0,9.506033897E0
2.057983330E-1,2.636453390E0,3.842504263E0,9.383934975E0
2.081970310E-1,2.538295507E0,3.923903465E0,9.386328697E0
2.105957290E-1,2.461684465E0,3.962209225E0,9.362387657E0
2.129952080E-1,2.394649506E0,3.983756065E0,9.312111855E0
2.153946870E-1,2.310856104E0,3.966997385E0,9.285777092E0
2.177933850E-1,2.306067944E0,3.998120546E0,9.297746658E0
2.201920830E-1,2.279732943E0,4.005302906E0,9.388723373E0
2.225915620E-1,2.277338743E0,3.938268185E0,9.534763336E0
2.249910940E-1,2.265368223E0,3.911932945E0,9.709531784E0
2.273897390E-1,2.215092182E0,3.835322142E0,9.850784302E0
2.297884370E-1,2.136086941E0,3.768287182E0,9.922607422E0
2.321879690E-1,2.018776178E0,3.710828781E0,9.941760063E0
2.345874480E-1,2.016381979E0,3.650976181E0,9.958518028E0
2.369860940E-1,2.090599060E0,3.627035379E0,1.002315903E1
2.393847910E-1,2.009199619E0,3.636611700E0,1.008061695E1
2.417843230E-1,1.855977416E0,3.639005899E0,9.932183266E0
2.441838020E-1,1.542350531E0,3.648582220E0,9.539550781E0
2.465824480E-1,1.240694046E0,3.650976181E0,9.046366692E0
2.489811460E-1,8.983379602E-1,3.706040621E0,8.773439407E0
2.513806770E-1,5.272525549E-1,3.856868744E0,9.043972969E0
2.537801560E-1,-1.191540658E-1,3.813775063E0,9.319293976E0
2.561788540E-1,-2.891350687E-1,3.612670898E0,8.771044731E0
2.585775520E-1,-3.872931302E-1,3.433113337E0,8.165338516E0
2.609770310E-1,-2.915291488E-1,3.270314455E0,7.691307068E0
2.633765100E-1,-2.484354079E-1,3.081180811E0,7.279521942E0
2.657752080E-1,-1.311245561E-1,2.882470608E0,6.841402054E0
2.681739060E-1,1.154676154E-1,2.698125124E0,6.388916969E0
2.705733850E-1,3.429070115E-1,2.587996483E0,6.252453327E0
2.729728640E-1,5.368289948E-1,2.571237803E0,6.518198490E0
2.753715620E-1,6.900513172E-1,2.585602283E0,6.994624138E0
2.777702600E-1,7.906033993E-1,2.602360964E0,7.547660828E0
2.801697910E-1,8.863674402E-1,2.609543324E0,8.105485916E0
2.825692710E-1,9.366434813E-1,2.631090403E0,8.593881607E0
2.849679160E-1,9.701608419E-1,2.698125124E0,8.933843613E0
2.873666140E-1,1.034801602E0,2.743612766E0,9.161282539E0
2.897661460E-1,1.099442244E0,2.863317728E0,9.276200294E0
2.921656250E-1,1.159294724E0,2.935140848E0,9.304928780E0
2.945642710E-1,1.243088126E0,3.028510571E0,9.285777092E0
2.969629690E-1,1.319699287E0,3.117092371E0,9.211560249E0
