"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-7.592511292E0,-9.048683167E0,8.411009216E-1
1.004899992E-2,-6.936725006E0,-9.071735229E0,9.056167603E-2
2.009799983E-2,-6.295757904E0,-9.613309021E0,-1.284778290E0
3.014699975E-2,-5.687722321E0,-1.070858139E1,-2.697091370E0
4.019499989E-2,-3.981570282E0,-1.078866486E1,-3.161126404E0
5.024399981E-2,-3.215762787E0,-1.083087708E1,-3.372337189E0
6.029299973E-2,-2.805316315E0,-1.068268524E1,-2.579735413E0
7.034200011E-2,-2.700534210E0,-9.894723816E0,-1.365460510E0
8.039100002E-2,-3.065774689E0,-9.040001221E0,-5.978567505E-1
9.043999994E-2,-3.600762177E0,-8.360564117E0,-4.980143738E-1
1.004889999E-1,-3.912264404E0,-7.712411957E0,-6.713539124E-1
1.105370000E-1,-3.780089264E0,-7.194638672E0,-4.567002869E-1
1.205859999E-1,-3.604205017E0,-6.900350647E0,2.426454163E-1
1.306349998E-1,-3.188220062E0,-6.710994415E0,9.683363342E-1
1.406839998E-1,-2.903212738E0,-6.396498413E0,7.188052368E-1
1.507329997E-1,-2.717149658E0,-6.217171326E0,-2.195933533E-1
1.607820000E-1,-2.570005646E0,-5.924230499E0,-5.019062805E-1
1.708310000E-1,-2.658920746E0,-5.268294525E0,-5.566923523E-1
1.808790001E-1,-2.972967682E0,-4.547393646E0,-1.138083344E0
1.909280000E-1,-3.480562134E0,-3.972588959E0,-1.800006866E0
2.009769999E-1,-3.834575958E0,-3.392395477E0,-2.089804230E0
2.110259999E-1,-3.864813080E0,-3.399879913E0,-2.563868408E0
2.210749998E-1,-3.615431671E0,-3.935915222E0,-3.147953796E0
2.311239997E-1,-3.215613098E0,-4.756508789E0,-3.601360931E0
2.411730001E-1,-2.775378571E0,-5.628894653E0,-3.872147827E0
2.512209998E-1,-2.294129333E0,-6.413113861E0,-3.982767792E0
2.612699997E-1,-1.734293518E0,-6.890471191E0,-4.186194763E0
2.713190001E-1,-1.333576813E0,-7.178472290E0,-4.553381195E0
2.813680000E-1,-1.134191437E0,-7.329358521E0,-4.810995483E0
2.914169999E-1,-1.056502991E0,-7.252119141E0,-4.909640350E0
3.014659998E-1,-1.078806610E0,-7.070546722E0,-5.012476501E0
