"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.647650000E-1,-5.382456183E-1,-3.661960736E-2,6.616619229E-2
1.747440000E-1,-5.553193688E-1,2.466087602E-2,9.429070354E-2
1.847230000E-1,-5.685741901E-1,8.731573820E-2,1.345606297E-1
1.947030000E-1,-5.542878509E-1,1.681720465E-1,1.585977674E-1
2.046820000E-1,-5.091762543E-1,2.491393238E-1,1.572917551E-1
2.146610000E-1,-4.571867287E-1,2.669849992E-1,1.198306456E-1
2.246400000E-1,-4.192484021E-1,1.757792085E-1,6.873976439E-2
2.346200000E-1,-3.955568969E-1,-1.809800044E-2,3.986348212E-2
2.445990000E-1,-3.610668480E-1,-2.487554550E-1,4.267338291E-2
2.546090000E-1,-3.102401495E-1,-4.124172032E-1,6.547942013E-2
2.645880000E-1,-2.571223378E-1,-4.448103011E-1,6.773884594E-2
2.745670000E-1,-2.128724903E-1,-3.686829805E-1,5.129199475E-2
2.845460000E-1,-1.882534325E-1,-2.336508483E-1,2.786336653E-2
2.945260000E-1,-2.043854445E-1,-8.607221395E-2,8.988445625E-4
3.045050000E-1,-2.653166950E-1,1.103462372E-2,-2.771309204E-2
3.144840000E-1,-3.266324401E-1,5.760354921E-2,-4.245365411E-2
3.244630000E-1,-3.506237864E-1,5.817000195E-2,-5.178190768E-2
3.344420000E-1,-3.373084068E-1,1.177329384E-2,-5.519988015E-2
3.444520000E-1,-3.242751658E-1,-7.284439355E-2,-5.597485974E-2
3.544320000E-1,-3.343153000E-1,-1.829449385E-1,-3.491974995E-2
3.644110000E-1,-3.667584360E-1,-2.876282036E-1,4.230792820E-2
3.743900000E-1,-4.034401178E-1,-3.457570970E-1,1.501192600E-1
3.843690000E-1,-4.177370369E-1,-2.800308168E-1,2.056994289E-1
3.943490000E-1,-4.050511718E-1,-1.198068857E-1,1.789645553E-1
4.043280000E-1,-3.861597478E-1,6.840803474E-2,1.174769625E-1
4.142802500E-1,-3.509087563E-1,2.177246511E-1,8.017995954E-2
4.242592500E-1,-3.022271991E-1,2.905144393E-1,9.316153824E-2
4.342382500E-1,-2.539506853E-1,2.729534805E-1,1.333966702E-1
4.442482500E-1,-2.168648243E-1,1.913997829E-1,1.658392996E-1
4.542282500E-1,-1.967924982E-1,8.881636709E-2,1.912462711E-1
4.642072500E-1,-1.833965331E-1,-1.464557555E-2,2.324299216E-1
4.741862500E-1,-1.794348806E-1,-8.105118573E-2,2.848564386E-1
4.841652500E-1,-1.930598915E-1,-8.949633688E-2,3.142367005E-1
4.941452500E-1,-2.195385396E-1,-6.176848337E-2,3.186842203E-1
5.041242500E-1,-2.379236817E-1,-2.658759430E-2,3.108755648E-1
5.141032500E-1,-2.372157127E-1,4.406472435E-4,3.207182586E-1
5.240822500E-1,-2.296296954E-1,2.554360218E-2,3.385659456E-1
5.340922500E-1,-2.195991725E-1,4.666113853E-2,3.636606634E-1
5.440712500E-1,-2.217310220E-1,6.519487500E-2,3.790444136E-1
5.540512500E-1,-2.413784862E-1,6.865590811E-2,3.851912022E-1
5.640302500E-1,-2.714836299E-1,4.665713757E-2,3.672654629E-1
5.740092500E-1,-2.648043633E-1,5.216265097E-2,3.116522133E-1
5.839882500E-1,-2.134314626E-1,7.896497101E-2,2.672091126E-1
5.939682500E-1,-1.831782013E-1,6.370306015E-2,2.889972627E-1
6.039472500E-1,-1.979914904E-1,4.097217321E-2,3.481245041E-1
6.139262500E-1,-2.302555293E-1,2.959013917E-2,4.050806761E-1
6.239052500E-1,-2.556410432E-1,8.019499481E-2,4.206966460E-1
6.339152500E-1,-2.422366440E-1,1.612126678E-1,3.904685676E-1
6.438942500E-1,-1.964920461E-1,2.419288158E-1,3.027328551E-1
6.538742500E-1,-1.314635277E-1,2.838470936E-1,1.843272597E-1
6.638532500E-1,-8.615091443E-2,2.516297698E-1,7.856247574E-2
6.738322500E-1,-9.059030563E-2,1.441268325E-1,2.527474239E-2
6.838112500E-1,-1.448418349E-1,3.105940484E-2,2.316898108E-2
6.937902500E-1,-2.197425067E-1,-2.857711725E-2,7.901276648E-2
7.037702500E-1,-3.002107143E-1,-3.854193725E-3,1.714510769E-1
7.137492500E-1,-3.563701212E-1,8.818598092E-2,2.483607233E-1
7.237592500E-1,-3.186016977E-1,2.676699758E-1,2.533842623E-1
7.337382500E-1,-1.510189176E-1,4.301425815E-1,1.884759516E-1
7.437172500E-1,6.668517739E-2,4.171966910E-1,7.626739144E-2
7.536972500E-1,2.097446769E-1,2.190944552E-1,-4.224367067E-2
7.636762500E-1,1.933462620E-1,2.371204086E-3,-1.415667981E-1
7.736552500E-1,4.879824445E-2,-1.476227343E-1,-1.777302027E-1
7.836342500E-1,-1.348387003E-1,-1.964115798E-1,-1.119836718E-1
7.936132500E-1,-2.831616700E-1,-1.227840483E-1,1.537728123E-2
8.035932500E-1,-3.329806328E-1,8.761765808E-2,1.544949561E-1
8.136032500E-1,-2.507465780E-1,4.070449471E-1,2.649006546E-1
8.235822500E-1,-1.131836474E-1,6.484615803E-1,3.402854204E-1
8.335612500E-1,-2.218434215E-2,7.783336043E-1,3.992365599E-1
8.435402500E-1,3.159446642E-2,9.718871117E-1,3.932417631E-1
8.535202500E-1,7.398872077E-2,1.114688873E0,3.085785210E-1
8.634992500E-1,6.292115152E-2,1.060168624E0,1.982685328E-1
8.734782500E-1,-1.086027473E-1,8.444991112E-1,6.504733115E-2
8.834572500E-1,-2.735139430E-1,6.180763841E-1,-7.011581957E-2
8.934362500E-1,-2.465103716E-1,5.765300393E-1,-1.496025324E-1
9.034462500E-1,-1.906756014E-1,1.035112619E0,-1.717592329E-1
9.134262500E-1,-2.439782321E-1,9.139405489E-1,-2.020622641E-1
9.234052500E-1,-3.192706108E-1,6.654090285E-1,-5.540625751E-2
9.333842500E-1,-3.000782728E-1,6.128491759E-1,9.721045196E-2
9.433632500E-1,-3.253463507E-1,6.187139750E-1,7.661622763E-2
9.533432500E-1,-3.756320477E-1,4.790122211E-1,2.595100738E-2
9.633222500E-1,-4.702333808E-1,1.891297996E-1,-1.375036985E-1
9.733012500E-1,-5.855394602E-1,-6.663805246E-2,-3.048775196E-1
9.832802500E-1,-6.651216745E-1,-8.299225569E-2,-3.332830667E-1
9.932592500E-1,-7.207795978E-1,-7.522740960E-2,-2.296768725E-1
1.003269250E0,-6.552072167E-1,5.940678064E-3,-1.165106446E-1
1.013249250E0,-4.880270362E-1,3.013018668E-1,-1.267109215E-1
1.023228250E0,-3.299753666E-1,6.619125009E-1,-1.686471850E-1
1.033207250E0,-1.280643195E-1,8.742859364E-1,-1.904314756E-1
1.043186250E0,-4.215181619E-2,7.890748978E-1,-2.364330590E-1
1.053165250E0,-1.183492020E-1,3.898963630E-1,-3.367914855E-1
1.063145250E0,-2.254282534E-1,-1.600847244E-1,-4.117788970E-1
1.073124250E0,-2.739066780E-1,-6.144476533E-1,-4.499338567E-1
1.083103250E0,-2.835907340E-1,-8.689560890E-1,-4.407400787E-1
1.093113250E0,-3.166632652E-1,-8.271255493E-1,-3.550354540E-1
1.103092250E0,-3.810310960E-1,-5.912640095E-1,-2.380925715E-1
1.113072250E0,-4.238469005E-1,-2.262694389E-1,-1.277942508E-1
1.123051250E0,-3.467971087E-1,4.397431016E-2,-5.932438746E-2
1.133030250E0,-2.221164554E-1,1.249216273E-1,-6.805209816E-2
1.143009250E0,-9.891648591E-2,1.537359506E-1,-1.301788539E-1
1.152988250E0,-1.180402935E-3,7.702603191E-2,-2.264046967E-1
1.162968250E0,3.187235445E-2,-1.589177847E-1,-3.191676736E-1
1.172947250E0,5.904209614E-2,-4.032293558E-1,-3.968049288E-1
1.182957250E0,7.239705324E-2,-5.546164513E-1,-4.662830532E-1
1.192936250E0,1.784387231E-2,-5.088381171E-1,-4.967217445E-1
1.202915250E0,-1.194364876E-1,-2.462584078E-1,-4.387087822E-1
1.212895250E0,-2.396815717E-1,-1.105029136E-3,-3.438084126E-1
1.222874250E0,-3.012565374E-1,1.259703636E-1,-2.718793750E-1
1.232853250E0,-2.585698664E-1,2.786996365E-1,-2.183368206E-1
1.242832250E0,-1.215337068E-1,4.446191192E-1,-1.563165933E-1
1.252811250E0,1.175163686E-2,4.199768603E-1,-6.927563995E-2
1.262791250E0,5.661338195E-2,3.133351207E-1,5.213237833E-3
1.272770250E0,4.722832888E-2,2.416905314E-1,3.529851139E-2
1.282780250E0,1.399320550E-3,2.274404913E-1,1.039604191E-3
1.292759250E0,-7.301953435E-2,2.445760667E-1,-7.961471379E-2
1.302738250E0,-1.309020072E-1,2.264276892E-1,-1.405438334E-1
1.312718250E0,-1.907711029E-1,2.330734283E-1,-1.262469441E-1
1.322697250E0,-2.416816950E-1,2.576032877E-1,-7.511558384E-2
1.332676250E0,-2.225591242E-1,2.663966417E-1,-2.748217620E-2
1.342655250E0,-1.551672965E-1,2.583176792E-1,1.187295280E-2
1.352634250E0,-6.106583029E-2,2.508295178E-1,1.164500713E-1
1.362614250E0,-2.060522139E-2,2.019421309E-1,1.002764255E-1
1.372624250E0,-2.801945619E-2,1.021775901E-1,6.816519797E-2
1.382603250E0,-7.079195231E-2,-3.752042539E-3,6.005347520E-2
1.392582250E0,-1.255581826E-1,-7.276377082E-2,5.206216872E-2
1.402561250E0,-1.553421915E-1,-6.452821195E-2,2.441136353E-2
1.412497083E0,-1.593113542E-1,8.139728568E-3,-5.776259117E-3
1.422477083E0,-1.266479492E-1,7.072854042E-2,-1.872534677E-2
1.432456083E0,-8.299171925E-2,1.318790764E-1,7.224217989E-4
1.442435083E0,-5.159092695E-2,1.812285185E-1,3.551049903E-2
1.452414083E0,8.946713060E-3,1.440527886E-1,3.367893398E-2
1.462424083E0,5.216182768E-2,7.674964517E-2,1.250360720E-2
1.472404083E0,7.314932346E-2,3.898432478E-2,1.272349432E-2
1.482383083E0,5.386804417E-2,-1.098381123E-3,3.875562921E-2
1.492362083E0,8.109463379E-4,-6.291101128E-2,6.083925441E-2
1.502341083E0,-4.571127892E-2,-1.258228719E-1,5.041377619E-2
1.512320083E0,-4.573518783E-2,-1.357242614E-1,2.476059273E-2
1.522300083E0,-4.295867402E-3,-8.173213899E-2,1.343151554E-3
1.532279083E0,5.643416196E-2,-5.303859711E-3,-6.171205267E-2
1.542258083E0,6.879282743E-2,6.615114212E-2,-7.180862874E-2
1.552268083E0,6.267750263E-2,9.755456448E-2,-3.678578883E-2
1.562247083E0,3.665016219E-2,5.329469219E-2,1.048478670E-2
1.572227083E0,-2.811711654E-2,-3.986294940E-2,3.739230335E-2
1.582206083E0,-8.855968714E-2,-1.172610670E-1,4.540309310E-2
1.592185083E0,-9.914841503E-2,-1.474601179E-1,2.953342162E-2
1.602164083E0,-8.125410229E-2,-1.423598975E-1,1.072537899E-2
1.612143083E0,-7.115609944E-2,-1.170428693E-1,3.367615864E-5
1.622123083E0,-4.934693500E-2,-9.613066167E-2,-1.051270775E-2
1.632102083E0,-2.056491002E-2,-4.523894191E-2,-8.056289516E-4
1.642081083E0,1.245908625E-2,7.296435535E-3,1.737956423E-3
1.652091083E0,4.162273370E-3,1.518232096E-2,1.714886911E-2
1.662070083E0,-2.874028310E-2,-2.422660217E-2,4.700104147E-2
1.672050083E0,-7.094810903E-2,-6.207801774E-2,7.195702940E-2
1.682029083E0,-8.332408220E-2,-5.731095746E-2,1.025921702E-1
1.692008083E0,-4.327138513E-2,-6.793835014E-2,1.349337399E-1
1.701987083E0,8.389677852E-3,-1.083891094E-1,1.411743313E-1
1.711966083E0,2.624111995E-2,-1.468695253E-1,1.180640534E-1
1.721946083E0,4.374314845E-2,-1.802991182E-1,4.987860471E-2
1.731925083E0,6.551572680E-2,-1.998269558E-1,-1.720970683E-2
1.741935083E0,7.465089858E-2,-1.753437221E-1,-6.920792907E-2
1.751914083E0,7.251656055E-2,-1.079549193E-1,-9.515939653E-2
1.761893083E0,8.185839653E-2,-3.560189530E-2,-9.427230060E-2
1.771872083E0,5.479917675E-2,7.201447617E-3,-6.212972105E-2
1.781852083E0,-3.251341637E-3,2.992300317E-2,-1.960330084E-2
1.791831083E0,-4.025641829E-2,3.409533948E-2,2.860922366E-3
1.801810083E0,-4.806081206E-2,2.790947445E-3,1.604436710E-2
1.811789083E0,-5.414292589E-2,-4.782203585E-2,6.636007223E-3
1.821769083E0,-4.657262191E-2,-9.003446996E-2,-2.962799184E-2
1.831779083E0,-1.271480229E-2,-7.170791924E-2,-6.071581692E-2
1.841758083E0,1.550192200E-2,2.061481588E-2,-5.577512085E-2
1.851737083E0,3.711257502E-2,1.228171289E-1,-4.116404057E-2
1.861716083E0,3.380013630E-2,1.726667136E-1,-3.473170847E-2
1.871695083E0,1.336305030E-2,1.913495809E-1,-2.861261554E-2
1.881675083E0,-7.159003057E-3,1.908611655E-1,-3.207499161E-2
1.891654083E0,-1.675002277E-2,1.713129729E-1,-4.024862498E-2
1.901633083E0,-1.090598293E-2,1.486201733E-1,-3.441257402E-2
1.911612083E0,1.381624304E-2,1.046842411E-1,-2.891348116E-2
1.921622083E0,3.231136501E-2,6.055512652E-2,-1.626479812E-2
1.931602083E0,5.169758201E-2,4.045850784E-2,4.475740250E-3
