"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-2.470462646E0,4.502636719E0,4.713548126E0
1.001900001E-2,-2.400857391E0,4.918172607E0,4.828509064E0
2.003799999E-2,-2.048789520E0,4.652624817E0,5.337750092E0
3.005700000E-2,-1.534159698E0,4.364324341E0,6.809339905E0
4.007600000E-2,-1.142424316E0,3.870800629E0,8.751251678E0
5.009499998E-2,-6.363267517E-1,3.492686920E0,1.078537170E1
6.011399999E-2,-5.334906006E-1,3.361858978E0,1.157198593E1
7.013300000E-2,-9.798623657E-1,3.174598389E0,1.043480072E1
8.015200001E-2,-1.389261017E0,2.289938049E0,9.985734558E0
9.017099999E-2,-2.498903503E0,9.473799133E-1,9.174870758E0
1.001910000E-1,-3.690425720E0,4.096980286E-1,8.872649231E0
1.102100000E-1,-4.596341858E0,5.553451538E-1,9.920619965E0
1.202290000E-1,-4.389022980E0,9.032217407E-1,1.166509232E1
1.302480000E-1,-4.398603058E0,1.365011444E0,1.248823059E1
1.402670000E-1,-4.065994720E0,1.624571686E0,1.268746628E1
1.502860000E-1,-3.139122162E0,1.292711792E0,1.262100449E1
1.603050000E-1,-2.108964386E0,7.351213074E-1,1.241054214E1
1.703240000E-1,-1.303040314E0,1.621128845E-1,1.137589371E1
1.803430000E-1,-5.752537537E-1,-4.605921936E-1,1.076770844E1
1.903618750E-1,-5.351371765E-1,-5.875282288E-1,1.008378067E1
2.003808750E-1,-1.034798126E0,-1.689985657E-1,9.070986786E0
2.103998750E-1,-1.611997833E0,3.606001282E-1,8.654702454E0
2.204188750E-1,-2.264940033E0,7.536827087E-1,8.925639038E0
2.304378750E-1,-2.279310150E0,6.298901367E-1,9.470356293E0
2.404568750E-1,-2.419119415E0,4.477189636E-1,9.836943970E0
2.504758750E-1,-3.029250641E0,4.775070190E-1,9.753567352E0
2.604948750E-1,-2.844385071E0,3.261717224E-1,1.003378464E1
2.705138750E-1,-2.490221558E0,7.649093628E-2,1.010428802E1
2.805328750E-1,-2.064506836E0,-1.175056458E-1,9.822573853E0
2.905518750E-1,-1.730102234E0,-2.121089172E-1,9.534423065E0
3.005708750E-1,-1.494192810E0,-2.724334717E-1,9.283694458E0
