"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.595781200E-2,8.198677897E-1,7.750856280E-1,1.076048970E0
2.750000000E-2,8.198677897E-1,7.750856280E-1,1.076048970E0
3.000000000E-2,8.068256378E-1,7.676577568E-1,1.066851020E0
1.125000000E-1,1.842705756E-1,3.862473071E-1,6.195994616E-1
1.150000000E-1,1.986828297E-1,3.343179226E-1,6.084228158E-1
1.175000000E-1,2.148438841E-1,2.760160565E-1,5.948336720E-1
1.200000000E-1,2.386292964E-1,2.171557397E-1,5.778924823E-1
1.225000000E-1,2.643162608E-1,1.566980034E-1,5.581278801E-1
1.250000000E-1,2.943590581E-1,1.015869752E-1,5.339214206E-1
1.275000000E-1,3.307736814E-1,5.014160648E-2,5.063803196E-1
1.300000000E-1,3.696752191E-1,5.100940820E-3,4.745515883E-1
1.325000000E-1,4.072065651E-1,-2.715116553E-2,4.402982295E-1
1.350000000E-1,4.361780286E-1,-4.171329364E-2,4.018991590E-1
1.375000000E-1,4.555220902E-1,-3.801140562E-2,3.579660952E-1
1.400000000E-1,4.625028670E-1,-1.820191927E-2,3.115197122E-1
1.425000000E-1,4.554111958E-1,1.401875541E-2,2.656766176E-1
1.450000000E-1,4.357360601E-1,5.021743476E-2,2.338090837E-1
1.475000000E-1,4.005587101E-1,9.286030382E-2,2.172600776E-1
1.500000000E-1,3.520320058E-1,1.436945945E-1,2.190321833E-1
1.525000000E-1,2.903432846E-1,2.004269660E-1,2.380171567E-1
1.550000000E-1,2.220523953E-1,2.677082419E-1,2.723778784E-1
1.575000000E-1,1.455529034E-1,3.277485669E-1,3.124977052E-1
1.600000000E-1,6.561046839E-2,3.709193468E-1,3.591329157E-1
1.625000000E-1,-1.575842127E-2,3.932239413E-1,4.070353210E-1
1.650000000E-1,-9.333926439E-2,3.910934031E-1,4.517911971E-1
1.675000000E-1,-1.647869200E-1,3.652818799E-1,4.827593565E-1
1.700000000E-1,-2.263935506E-1,3.155480027E-1,5.067220330E-1
1.725000000E-1,-2.783027589E-1,2.451578826E-1,5.231146216E-1
1.750000000E-1,-3.179348707E-1,1.655658185E-1,5.310477614E-1
1.775000000E-1,-3.428356946E-1,9.155284613E-2,5.309142470E-1
1.800000000E-1,-3.495587707E-1,2.620388009E-2,5.279434919E-1
1.825000000E-1,-3.362967968E-1,-2.844700962E-2,5.248942375E-1
1.850000000E-1,-3.099036217E-1,-7.233320922E-2,5.212110281E-1
1.875000000E-1,-2.702940106E-1,-1.115305200E-1,5.169541836E-1
1.900000000E-1,-2.202241868E-1,-1.627320498E-1,5.064516664E-1
1.925000000E-1,-1.660534441E-1,-2.215944380E-1,4.863207042E-1
1.950000000E-1,-1.130601466E-1,-2.862108350E-1,4.543136954E-1
1.975000000E-1,-6.495682150E-2,-3.510038257E-1,4.122696519E-1
2.000000000E-1,-1.825169474E-2,-4.091155231E-1,3.611825407E-1
