"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.217000002E-3,1.812929213E-1,-1.625407040E-1,-3.183059394E-1
1.616200000E-2,1.644976884E-1,-1.310347915E-1,-3.638483286E-1
2.610700000E-2,1.564312428E-1,-1.101191267E-1,-4.177070260E-1
3.605200001E-2,1.682111323E-1,-1.200001165E-1,-4.658803046E-1
4.599700001E-2,1.435182989E-1,-1.468402594E-1,-4.938285947E-1
5.594200001E-2,7.220516354E-2,-2.876197696E-1,-5.653855801E-1
6.588700000E-2,2.657083422E-2,-3.795632720E-1,-7.236221433E-1
7.583200000E-2,5.011675507E-2,-4.819843471E-1,-9.105032086E-1
8.577700000E-2,1.531280875E-1,-5.639492869E-1,-1.078770161E0
9.572200000E-2,2.979971766E-1,-6.119372845E-1,-1.243564963E0
1.056670000E-1,4.527617097E-1,-6.476137638E-1,-1.403054237E0
1.156120000E-1,5.864772201E-1,-6.951552033E-1,-1.560197949E0
1.255570000E-1,6.722717285E-1,-7.594633698E-1,-1.718386054E0
1.355020000E-1,7.034512758E-1,-7.843286991E-1,-1.877935529E0
1.454470000E-1,6.288774610E-1,-7.843651772E-1,-2.005018711E0
1.553920000E-1,5.096785426E-1,-8.319135904E-1,-2.155775309E0
1.653370000E-1,3.685997427E-1,-9.342529774E-1,-2.298527241E0
1.752820000E-1,2.067622989E-1,-1.036649108E0,-2.428317785E0
1.852270000E-1,3.200539201E-2,-1.059507012E0,-2.540056467E0
1.951720000E-1,-1.234064177E-1,-9.815492630E-1,-2.608408213E0
2.051170000E-1,-2.372751832E-1,-8.283759952E-1,-2.659379482E0
2.150620000E-1,-2.526539564E-1,-7.115551829E-1,-2.700447559E0
2.250070000E-1,-1.755495965E-1,-5.435060263E-1,-2.753941059E0
2.349520000E-1,-5.047734454E-2,-4.093903899E-1,-2.807868719E0
2.448970000E-1,4.590218887E-2,-2.853952348E-1,-2.853999853E0
2.548420000E-1,6.956672668E-2,-2.189798057E-1,-2.895586967E0
2.647870000E-1,-2.967921551E-3,-2.229271382E-1,-2.928291559E0
2.747320000E-1,-1.723969728E-1,-2.994334996E-1,-2.932186127E0
2.846770000E-1,-3.853848875E-1,-4.520906806E-1,-2.920118093E0
2.946220000E-1,-5.862538815E-1,-6.536679864E-1,-2.859498024E0
3.045670000E-1,-7.407054901E-1,-8.768480420E-1,-2.747694016E0
3.145120000E-1,-8.457144499E-1,-1.121952891E0,-2.607989550E0
3.244570000E-1,-9.150503874E-1,-1.408959389E0,-2.473012209E0
3.344020000E-1,-9.584958553E-1,-1.719588041E0,-2.332774162E0
3.443470000E-1,-9.925965667E-1,-1.842720866E0,-2.177007437E0
3.542920000E-1,-9.902907014E-1,-1.554268718E0,-2.015995264E0
3.642370000E-1,-8.598302007E-1,-1.031626225E0,-1.881499529E0
3.741820000E-1,-5.694933534E-1,-6.064963937E-1,-1.811840653E0
3.841270000E-1,-1.980883628E-1,-1.312899143E-1,-1.785867453E0
3.940720000E-1,1.658215970E-1,1.895555258E-1,-1.681458235E0
4.040170000E-1,4.286947548E-1,1.992547512E-1,-1.525072455E0
4.139612500E-1,5.969037414E-1,1.304485798E-1,-1.398893595E0
4.239062500E-1,7.161947489E-1,-5.608214438E-2,-1.319872856E0
4.338512500E-1,7.794026732E-1,-3.401649296E-1,-1.297711372E0
4.437962500E-1,5.746053457E-1,-1.145998359E0,-1.272949815E0
4.537412500E-1,-2.409553081E-1,-2.157264948E0,-1.185031176E0
4.636862500E-1,-8.142520785E-1,-1.951281905E0,-1.086124897E0
4.736312500E-1,-1.086286783E0,-2.311943054E0,-9.922998548E-1
4.835762500E-1,-1.045617580E0,-2.029247999E0,-8.710865378E-1
4.935212500E-1,-8.434584141E-1,-1.613221288E0,-7.750111818E-1
5.034662500E-1,-5.532297492E-1,-1.153254151E0,-7.370054722E-1
5.134112500E-1,-1.829119027E-1,-6.374737620E-1,-7.940290570E-1
5.233562500E-1,2.587968111E-1,-1.969161183E-1,-9.159501791E-1
5.333012500E-1,6.546162367E-1,5.285552144E-2,-1.048323154E0
5.432462500E-1,8.425738811E-1,1.693565696E-1,-1.166765571E0
5.531912500E-1,7.892395258E-1,1.616317332E-1,-1.256184697E0
5.631362500E-1,5.371997952E-1,6.104945391E-2,-1.300167322E0
