"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.216657810E-1,1.672203988E-1,6.862760186E-1,-6.860430837E-1
1.241006250E-1,1.867680699E-1,6.832216382E-1,-7.422426343E-1
1.265346360E-1,2.057048827E-1,6.795564890E-1,-7.947769761E-1
1.289678650E-1,2.295286059E-1,6.740586758E-1,-8.515874147E-1
1.314019270E-1,2.502979934E-1,6.752804518E-1,-9.187825322E-1
1.338367190E-1,2.490762770E-1,6.746695638E-1,-1.047675014E0
1.362707810E-1,2.362481207E-1,6.673392057E-1,-1.241930008E0
1.387040110E-1,2.240308225E-1,6.795564890E-1,-1.412972093E0
1.411380730E-1,2.197547704E-1,7.125431895E-1,-1.560190439E0
1.435728650E-1,2.148678452E-1,7.455298901E-1,-1.686639428E0
1.460069270E-1,2.081483305E-1,7.662992477E-1,-1.791708231E0
1.484401560E-1,1.904332638E-1,7.675210238E-1,-1.879061818E0
1.508741670E-1,1.647769362E-1,7.608014941E-1,-1.942591786E0
1.533090110E-1,1.372880191E-1,7.406429648E-1,-1.980465412E0
1.557430210E-1,1.012470126E-1,7.113214731E-1,-1.995737076E0
1.581763020E-1,6.520599127E-2,6.618413925E-1,-1.991461039E0
1.606103130E-1,3.099756315E-2,5.934245586E-1,-1.976800203E0
1.630452080E-1,-7.674023509E-4,5.091252327E-1,-1.949311376E0
1.654791670E-1,-2.642371878E-2,4.211606681E-1,-1.904718161E0
1.679123960E-1,-4.658225551E-2,3.374722004E-1,-1.859514236E0
1.703464580E-1,-6.002127752E-2,2.605032623E-1,-1.805758119E0
1.727813020E-1,-6.429733336E-2,1.902538240E-1,-1.748336792E0
1.752153130E-1,-6.490819156E-2,1.224478334E-1,-1.693969846E0
1.776485420E-1,-5.757782236E-2,6.075049564E-2,-1.655485392E0
1.800825520E-1,-4.963657632E-2,6.383536384E-3,-1.619444370E0
1.825174480E-1,-4.291706905E-2,-6.142244861E-2,-1.597453237E0
