"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.052000000E-5,4.271840751E-1,2.364959270E-1,7.169448137E-1
5.013802000E-3,4.239881933E-1,2.354306281E-1,7.148142457E-1
1.014864600E-2,4.101393223E-1,2.428877056E-1,7.180101275E-1
1.510677200E-2,3.930945694E-1,2.503447831E-1,7.180101275E-1
2.020125100E-2,3.771151006E-1,2.801730931E-1,7.212060094E-1
2.518208500E-2,3.568744659E-1,3.366338313E-1,7.361201644E-1
3.027182500E-2,3.259808719E-1,4.037475288E-1,7.595567107E-1
3.525448200E-2,2.961525619E-1,4.623388648E-1,7.989727259E-1
4.034036700E-2,2.684548199E-1,5.124078393E-1,8.511722684E-1
4.533594200E-2,2.407571077E-1,5.507585406E-1,9.076330066E-1
5.042255600E-2,2.215817571E-1,5.752603412E-1,9.630284309E-1
5.541333800E-2,2.173205763E-1,5.763256550E-1,1.016293287E0
6.049667100E-2,2.237123549E-1,5.411708355E-1,1.073819280E0
6.547776700E-2,2.460835874E-1,4.751224220E-1,1.145194173E0
7.058917200E-2,2.780424953E-1,3.888333738E-1,1.226156831E0
7.558151800E-2,3.249155581E-1,2.950872481E-1,1.309249878E0
8.066589200E-2,3.845722079E-1,2.130593807E-1,1.385951281E0
8.564313300E-2,4.527511895E-1,1.757739931E-1,1.464783311E0
9.073229900E-2,5.262566805E-1,1.065296903E-1,1.519113421E0
9.572459200E-2,5.976315737E-1,2.237123623E-2,1.539354086E0
1.008159980E-1,6.711370945E-1,-4.474247247E-2,1.537223458E0
1.057956870E-1,7.478384376E-1,-3.089361079E-2,1.542549968E0
1.108901140E-1,8.224092126E-1,3.302420676E-2,1.568117142E0
1.158757400E-1,8.895229697E-1,1.075949892E-1,1.596880078E0
1.209657920E-1,9.449183941E-1,1.715128124E-1,1.622447252E0
1.259650640E-1,9.875302315E-1,2.269082516E-1,1.638426661E0
1.310421470E-1,1.017358541E0,2.780424953E-1,1.655471444E0
1.360458460E-1,1.040795088E0,3.195890784E-1,1.681038618E0
1.411268360E-1,1.053578615E0,3.526133001E-1,1.714062810E0
1.461203790E-1,1.063166380E0,3.792456985E-1,1.750282884E0
1.512162120E-1,1.070623398E0,3.941598535E-1,1.788633585E0
1.561892340E-1,1.084472299E0,3.888333738E-1,1.824853659E0
1.612816290E-1,1.108974099E0,3.622009456E-1,1.854681969E0
1.662705370E-1,1.144128919E0,3.100014031E-1,1.878118515E0
1.713732970E-1,1.186740756E0,2.386265099E-1,1.899424434E0
1.763449130E-1,1.234679103E0,1.565986425E-1,1.927122116E0
1.814510060E-1,1.287943959E0,7.030959427E-2,1.955885172E0
1.864200700E-1,1.343339443E0,-8.522375487E-3,1.977191091E0
1.915151740E-1,1.391277790E0,-7.670138031E-2,1.981452346E0
1.965002800E-1,1.420040846E0,-1.225091442E-1,1.969734073E0
2.016333520E-1,1.427497864E0,-1.502068639E-1,1.946297526E0
2.065903850E-1,1.411518455E0,-1.587292403E-1,1.921795726E0
2.116730930E-1,1.367841244E0,-1.459456831E-1,1.898359179E0
2.166759590E-1,1.301792860E0,-1.193132550E-1,1.875987887E0
2.217505940E-1,1.225091457E0,-8.522375673E-2,1.857877851E0
2.267346060E-1,1.140933037E0,-5.326484516E-2,1.845094323E0
2.318325740E-1,1.058905125E0,-2.556712553E-2,1.834441304E0
2.368192940E-1,9.843343496E-1,3.195890691E-3,1.830180168E0
2.419232520E-1,9.193512797E-1,3.089361079E-2,1.826984286E0
2.468932010E-1,8.682169914E-1,5.219954997E-2,1.825918913E0
2.519914300E-1,8.319969177E-1,4.687306657E-2,1.826984286E0
2.569717960E-1,8.138868809E-1,1.704475097E-2,1.834441304E0
2.620739310E-1,8.064298034E-1,-2.982831374E-2,1.847224832E0
2.670590370E-1,8.085603714E-1,-8.628904819E-2,1.866400242E0
2.721441400E-1,8.160174489E-1,-1.395539045E-1,1.890902042E0
2.771450270E-1,8.266704082E-1,-1.853616685E-1,1.923926234E0
2.822220580E-1,8.383886814E-1,-2.247776538E-1,1.961211681E0
2.872125800E-1,8.501069546E-1,-2.673895359E-1,2.007019520E0
