"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,3.128615618E0,1.007557774E1,-1.000199914E0
1.002901000E-2,1.758724689E0,1.241815090E1,-7.603194118E-1
1.253625000E-2,1.010967612E0,1.283031464E1,-9.858429432E-1
1.504354100E-2,7.238288522E-1,1.294517040E1,-1.052842021E0
1.759046900E-2,5.892325640E-1,1.299841118E1,-1.153340459E0
2.009770800E-2,5.605186820E-1,1.277288723E1,-1.622931957E0
2.260494800E-2,-1.483550072E-1,1.246660614E1,-2.312663078E0
2.511265600E-2,-1.245464206E0,1.232722378E1,-1.038485050E0
2.761984400E-2,-6.370890141E-1,1.292602825E1,-1.551147223E0
3.012708300E-2,3.547359705E-1,1.249053383E1,-2.145165443E0
3.263437500E-2,-1.818545163E-1,1.139342499E1,-1.680359721E0
3.514161400E-2,-6.035895348E-1,1.090947628E1,-1.532004714E0
3.764885400E-2,-2.967100143E-1,1.051167011E1,-1.819143414E0
4.015609400E-2,-1.770688742E-1,1.010429192E1,-1.498505235E0
4.266338500E-2,-2.679961324E-1,9.965508461E0,-1.229910851E0
4.517062500E-2,-4.025924206E-1,9.567701340E0,-8.943174481E-1
4.767786400E-2,-4.313062727E-1,9.486345291E0,-8.321040869E-1
5.018510400E-2,-9.092725813E-2,8.897112846E0,-6.502495408E-1
5.249364600E-2,7.657032460E-2,8.317451477E0,-4.779663086E-1
5.500088500E-2,-2.392822690E-2,8.461020470E0,-3.433700502E-1
5.750812500E-2,-2.297109663E-1,8.532805443E0,-4.923232496E-1
6.001536400E-2,-6.179464459E-1,8.767900467E0,-2.859423161E-1
6.252265600E-2,-1.092323542E0,9.007183075E0,-6.101697683E-2
6.502989600E-2,-1.317248821E0,9.141180992E0,2.602194548E-1
6.753713500E-2,-1.691127419E0,9.524630547E0,8.829515576E-1
7.004437500E-2,-2.222932339E0,9.798010826E0,9.403793216E-1
7.255161400E-2,-2.481357098E0,9.893723488E0,8.638089895E-1
7.505890600E-2,-2.927020311E0,1.037767220E1,7.250252366E-1
7.756614600E-2,-3.540181160E0,1.124447155E1,6.287141442E-1
8.007338500E-2,-3.736990690E0,1.143171024E1,8.446664214E-1
