"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.753713500E-2,1.229012609E0,2.255630940E-1,-1.863891482E0
7.004437500E-2,1.243925810E0,2.404763550E-1,-1.845782518E0
7.255161400E-2,1.271621943E0,2.756290436E-1,-1.799977541E0
7.505890600E-2,1.304644108E0,2.873466015E-1,-1.748979449E0
7.756614600E-2,1.327014089E0,2.926727831E-1,-1.692522168E0
8.007338500E-2,1.348318696E0,2.979989350E-1,-1.610499144E0
8.234005200E-2,1.370688558E0,2.979989350E-1,-1.524215341E0
8.484729100E-2,1.391993284E0,3.235645294E-1,-1.442192316E0
8.735453100E-2,1.418624043E0,3.746957183E-1,-1.364430308E0
8.986177100E-2,1.451646328E0,4.300878346E-1,-1.293059707E0
9.236906200E-2,1.483603239E0,4.929365814E-1,-1.209971547E0
9.487630200E-2,1.500647068E0,5.504591465E-1,-1.137668848E0
9.738354100E-2,1.512364626E0,6.047860384E-1,-1.072689652E0
9.989078100E-2,1.513429761E0,6.367430687E-1,-1.007710457E0
1.023980210E-1,1.518756032E0,6.655043364E-1,-9.448617101E-1
1.049053120E-1,1.519821167E0,7.017222643E-1,-8.756215572E-1
1.074125520E-1,1.519821167E0,7.453967929E-1,-8.117075562E-1
1.099197910E-1,1.518756032E0,7.985253334E-1,-7.563154697E-1
1.121836460E-1,1.519821167E0,8.720263839E-1,-7.030537724E-1
1.146908850E-1,1.514495015E0,9.593755007E-1,-6.465964317E-1
1.171981250E-1,1.511299372E0,1.021159053E0,-5.954652429E-1
1.197053640E-1,1.507038474E0,1.065898776E0,-5.412715077E-1
1.222126560E-1,1.511299372E0,1.130877972E0,-4.922707975E-1
1.247198960E-1,1.520886421E0,1.234205604E0,-4.496614933E-1
1.272271350E-1,1.528343081E0,1.337533236E0,-4.070521593E-1
1.297343750E-1,1.544321537E0,1.421553493E0,-3.718994856E-1
1.322416140E-1,1.560300112E0,1.496119738E0,-3.378120363E-1
1.347489060E-1,1.581604719E0,1.582403660E0,-3.037245572E-1
1.372561460E-1,1.599713683E0,1.695318341E0,-2.696371078E-1
1.397633850E-1,1.614627004E0,1.796515465E0,-2.419410497E-1
1.420272910E-1,1.630605459E0,1.880668879E0,-2.238320857E-1
1.445345310E-1,1.640192509E0,1.960561395E0,-2.121145278E-1
