"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.749000025E-3,2.174279541E-1,-3.120809197E-1,-1.101935804E-1
1.374700002E-2,2.997703254E-1,-3.665396571E-1,-1.217536628E-1
2.374500001E-2,3.477551639E-1,-4.038689137E-1,-1.166568995E-1
3.374300001E-2,3.843421936E-1,-4.032476842E-1,-1.032976806E-1
4.374100000E-2,4.200128317E-1,-4.021405876E-1,-1.054857373E-1
5.373900000E-2,1.960732192E-1,-2.539954484E-1,9.110260010E-2
6.373699999E-2,6.867025793E-2,-2.401041389E-1,1.108502075E-1
7.373499998E-2,2.268812805E-2,-2.687469423E-1,1.016691327E-1
8.373299998E-2,-2.196562476E-2,-3.399247229E-1,1.479316950E-1
9.373099997E-2,-7.273941487E-2,-3.780297041E-1,2.233888209E-1
1.037290000E-1,-1.211383715E-1,-4.091519415E-1,3.197848499E-1
1.137270000E-1,-1.365149766E-1,-4.117981195E-1,4.244183302E-1
1.237260000E-1,-1.117635593E-1,-3.783091307E-1,5.084295869E-1
1.337240000E-1,-6.108422205E-2,-3.553678095E-1,5.868619680E-1
1.437219999E-1,-6.632167380E-3,-3.232831061E-1,6.750195622E-1
1.537199999E-1,4.485451058E-2,-2.894544005E-1,7.694196105E-1
1.637179999E-1,8.574654907E-2,-2.486566454E-1,8.631039858E-1
1.737160000E-1,1.361537576E-1,-2.720234990E-1,9.439971447E-1
1.837140000E-1,1.719615608E-1,-2.027863860E-1,1.069012880E0
1.937120000E-1,1.827192754E-1,-7.912501693E-2,1.188544154E0
2.037091666E-1,1.965392232E-1,5.212914944E-2,1.273319006E0
2.137071666E-1,2.362276316E-1,2.191488743E-1,1.328361392E0
2.237051667E-1,3.775237799E-1,4.827871919E-1,1.317151546E0
2.337031667E-1,5.779532194E-1,6.328794360E-1,1.377818704E0
2.437011667E-1,7.738708258E-1,6.546068788E-1,1.578950286E0
2.537001667E-1,9.575490952E-1,6.055518389E-1,1.708286524E0
2.636981667E-1,1.066278815E0,3.925271928E-1,1.339949012E0
2.736961667E-1,1.083535433E0,-4.229358956E-2,9.591575265E-1
2.836941667E-1,9.935538769E-1,-5.396810174E-1,6.903990507E-1
2.936921667E-1,8.142238855E-1,-8.191082478E-1,5.266937017E-1
3.036901667E-1,5.802236199E-1,-8.174419403E-1,4.202738404E-1
3.136881667E-1,3.342265189E-1,-7.327294350E-1,3.191623092E-1
3.236861667E-1,9.928858280E-2,-6.566274762E-1,2.531542778E-1
3.336841667E-1,-9.876648337E-2,-5.217526555E-1,2.384034693E-1
3.436821667E-1,-2.369970530E-1,-3.685878813E-1,2.582389414E-1
3.536801666E-1,-2.967968881E-1,-2.489368916E-1,2.810511589E-1
3.636781666E-1,-2.861399651E-1,-1.451324672E-1,2.631453872E-1
3.736761666E-1,-2.282290608E-1,-6.162627414E-2,2.094782442E-1
3.836741666E-1,-1.299014390E-1,-2.286156639E-2,1.355747283E-1
3.936731666E-1,-3.068928607E-2,-6.960636377E-2,4.763572663E-2
4.036711666E-1,5.988429114E-2,-1.671507657E-1,-4.111012071E-2
4.136691666E-1,1.205996275E-1,-2.486447692E-1,-9.752705693E-2
4.236671666E-1,1.750570089E-1,-2.898132503E-1,-1.112505943E-1
4.336651666E-1,2.374745458E-1,-2.153815031E-1,-7.969222963E-2
4.436631667E-1,3.102182448E-1,-2.398492396E-2,-6.681662053E-3
4.536611667E-1,3.789367378E-1,6.281854957E-2,1.050278321E-1
4.636591667E-1,4.601357281E-1,1.689311266E-1,2.490550280E-1
4.736571667E-1,4.113176167E-1,6.055299640E-1,3.023504913E-1
4.836551667E-1,1.597586833E-2,6.099185944E-1,1.912460625E-1
4.936531667E-1,-1.713581979E-1,4.795063436E-1,2.265799195E-1
5.036511667E-1,-6.003172994E-1,7.874687314E-1,3.526481241E-2
5.136491667E-1,-5.996340513E-1,1.935884356E-1,1.320568621E-1
5.236471667E-1,-5.155628324E-1,2.912289798E-1,1.945844293E-1
5.336461667E-1,-3.194561601E-1,3.465976119E-1,2.204051018E-1
5.436441667E-1,-6.446780264E-2,5.577207804E-1,1.720016301E-1
5.536421667E-1,1.990126818E-1,8.747034669E-1,-1.783835329E-2
5.636401667E-1,1.512382329E-1,2.644124329E-1,-4.087315500E-1
5.736381667E-1,-1.881135404E-1,-7.401198745E-1,-9.551820755E-1
5.836361666E-1,-3.714990616E-1,-9.860124588E-1,-1.330141902E0
5.936341666E-1,-4.506116807E-1,-1.115554690E0,-1.487335920E0
6.036321666E-1,-5.235759616E-1,-1.055976033E0,-1.425555110E0
6.136301666E-1,-5.959993005E-1,-8.584807515E-1,-1.194954157E0
6.236281666E-1,-6.565222740E-1,-6.342061162E-1,-8.687456846E-1
6.336261666E-1,-6.736734509E-1,-3.526021540E-1,-5.204415321E-1
6.436241666E-1,-7.012030482E-1,-2.579257190E-1,-2.210711092E-1
6.536221667E-1,-7.689465880E-1,-1.109534502E-1,8.485695720E-2
6.636201667E-1,-7.101908326E-1,4.555419087E-1,2.496054173E-1
6.736181667E-1,-8.220939040E-1,2.236201167E-1,1.017626226E-1
6.836171667E-1,-8.812069893E-1,1.542796642E-1,-1.440210491E-1
6.936151667E-1,-8.551887870E-1,1.288294941E-1,-3.135962188E-1
7.036131667E-1,-7.841465473E-1,1.283562481E-1,-3.591426909E-1
7.136111667E-1,-6.695861816E-1,1.168541387E-1,-2.868558764E-1
7.236091667E-1,-5.376049876E-1,9.079536796E-2,-1.724166572E-1
7.336071667E-1,-4.334492981E-1,4.216793180E-2,-6.609119475E-2
7.436051667E-1,-3.599404693E-1,-1.660909504E-2,3.603171185E-2
7.536031667E-1,-2.899723053E-1,-1.181854233E-1,7.560984045E-2
7.636011667E-1,-2.637457550E-1,-3.209132254E-1,-6.191526353E-2
7.735991667E-1,-2.604899406E-1,-6.615893245E-1,-3.240600526E-1
7.835971666E-1,-2.893423736E-1,-8.685593009E-1,-5.752896070E-1
7.935951666E-1,-4.877233505E-1,-1.059995651E0,-6.810190678E-1
8.035931666E-1,-7.570227385E-1,-9.451355934E-1,-6.461529732E-1
8.135911666E-1,-9.030191302E-1,-7.019538283E-1,-4.221207500E-1
8.235901666E-1,-9.326774478E-1,-4.466094077E-1,-4.977702349E-2
8.335881666E-1,-8.720966578E-1,-2.782895267E-1,3.566533029E-1
8.435861666E-1,-6.647490859E-1,-1.501933634E-1,6.957759857E-1
8.535841666E-1,-3.650582135E-1,-1.260830760E-1,1.054916263E0
8.635821666E-1,-8.579993993E-2,-4.385530949E-1,1.296221495E0
8.735801667E-1,1.523820609E-1,-7.681907415E-1,1.249607682E0
8.835781667E-1,2.953415811E-1,-9.724615812E-1,1.005601645E0
8.935761667E-1,3.952737749E-1,-9.011229277E-1,7.278728485E-1
9.035741667E-1,5.158830285E-1,-6.364324689E-1,4.731753170E-1
9.135721667E-1,6.136719584E-1,-6.031707525E-1,3.384104073E-1
9.235701667E-1,6.278431416E-1,-7.814707160E-1,3.320257366E-1
9.335681667E-1,4.847262502E-1,-9.377105832E-1,3.250732720E-1
9.435661667E-1,2.909099162E-1,-9.647533894E-1,1.978413016E-1
9.535651667E-1,1.971219182E-1,-9.297114015E-1,1.392078102E-1
9.635631667E-1,2.400169224E-1,-9.253483415E-1,2.148554325E-1
9.735611667E-1,3.409970999E-1,-9.663604498E-1,2.770644724E-1
9.835591667E-1,4.113312066E-1,-1.137957215E0,2.134775221E-1
9.935571667E-1,4.306537509E-1,-1.436296344E0,1.200424582E-1
1.003555167E0,4.383787811E-1,-1.710304737E0,6.181776524E-2
1.013553167E0,4.384725392E-1,-1.829927683E0,-1.569192624E-3
1.023551167E0,4.133264422E-1,-1.880513072E0,-3.462940827E-2
1.033549167E0,3.336447477E-1,-1.789137602E0,6.963522173E-5
1.043547167E0,1.148450375E-1,-1.212035894E0,1.189006791E-1
1.053545167E0,-6.640402973E-2,-8.366503119E-1,3.610373437E-1
1.063543167E0,-1.014405787E-1,-7.011859417E-1,6.814867258E-1
1.073541167E0,-1.626190394E-1,-6.577064395E-1,8.854872584E-1
1.083539167E0,-1.904394925E-1,-8.442912698E-1,9.544463754E-1
1.093538167E0,-1.551192999E-1,-1.184490800E0,9.842175245E-1
1.103536167E0,-4.099885747E-2,-1.690951347E0,1.054299712E0
1.113534167E0,1.638973206E-1,-2.304237127E0,1.474311352E0
1.123532167E0,5.352242589E-1,-2.718378305E0,1.853090286E0
1.133530167E0,8.341641426E-1,-2.907308578E0,1.832527637E0
1.143528167E0,8.973068595E-1,-2.919615746E0,1.626969457E0
1.153526167E0,7.807868719E-1,-2.842815638E0,1.495743752E0
1.163524167E0,6.110407114E-1,-2.551322699E0,1.481277466E0
1.173522167E0,4.453071356E-1,-2.219303608E0,1.564450622E0
1.183520167E0,3.194706440E-1,-2.123243093E0,1.659747243E0
1.193518167E0,2.758703232E-1,-2.290746689E0,1.723302364E0
1.203516875E0,2.840438485E-1,-2.623758316E0,1.724572182E0
1.213514875E0,3.270766437E-1,-2.959996462E0,1.713374615E0
1.223512875E0,3.901677430E-1,-3.130450010E0,1.752723932E0
1.233510875E0,4.567264020E-1,-3.078099489E0,1.875041127E0
1.243509875E0,5.083608031E-1,-2.767999887E0,2.050762177E0
1.253507875E0,4.955377877E-1,-2.282327652E0,2.192561388E0
1.263505875E0,3.650447726E-1,-1.846075416E0,2.256614923E0
1.273503875E0,1.553202569E-1,-1.506048441E0,2.266535521E0
