"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.044677000E-3,-6.169738993E-2,5.619960278E-2,-5.497787148E-3
3.997802000E-3,-6.169738993E-2,5.619960278E-2,-5.497787148E-3
6.011962000E-3,-6.169738993E-2,5.619960278E-2,-5.497787148E-3
7.965087000E-3,-6.169738993E-2,5.619960278E-2,-5.497787148E-3
9.948730000E-3,-6.169738993E-2,5.619960278E-2,-5.497787148E-3
1.190185500E-2,-6.169738993E-2,5.619960278E-2,-5.497787148E-3
1.391601500E-2,-6.169738993E-2,5.619960278E-2,-5.497787148E-3
1.586914000E-2,-6.169738993E-2,5.619960278E-2,-5.497787148E-3
1.785278300E-2,-6.169738993E-2,5.619960278E-2,-5.497787148E-3
1.983642500E-2,-6.169738993E-2,5.619960278E-2,-5.497787148E-3
2.182006800E-2,-6.169738993E-2,5.619960278E-2,-5.497787148E-3
2.377319300E-2,-6.169738993E-2,5.619960278E-2,-5.497787148E-3
2.575683500E-2,-6.169738993E-2,5.619960278E-2,-5.497787148E-3
2.770996000E-2,-6.169738993E-2,5.619960278E-2,-5.497787148E-3
2.969360300E-2,-6.169738993E-2,5.619960278E-2,-5.497787148E-3
3.167724600E-2,-6.169738993E-2,5.619960278E-2,-5.497787148E-3
3.366088800E-2,-6.169738993E-2,5.619960278E-2,-5.497787148E-3
3.561401300E-2,-6.169738993E-2,5.619960278E-2,-5.497787148E-3
3.759765600E-2,-6.169738993E-2,5.619960278E-2,-5.497787148E-3
3.958129800E-2,-6.169738993E-2,5.619960278E-2,-5.497787148E-3
4.156494100E-2,-6.169738993E-2,5.619960278E-2,-5.497787148E-3
4.354858400E-2,-6.169738993E-2,5.619960278E-2,-5.497787148E-3
4.556274400E-2,-6.169738993E-2,5.619960278E-2,-5.497787148E-3
4.754638600E-2,-6.169738993E-2,5.619960278E-2,-5.497787148E-3
4.953002900E-2,-6.169738993E-2,5.619960278E-2,-5.497787148E-3
5.148315400E-2,-6.169738993E-2,5.619960278E-2,-5.497787148E-3
5.349731400E-2,-6.169738993E-2,5.619960278E-2,-5.497787148E-3
5.548095700E-2,-6.169738993E-2,5.619960278E-2,-5.497787148E-3
5.746459900E-2,-6.169738993E-2,5.619960278E-2,-5.497787148E-3
5.944824200E-2,-6.169738993E-2,5.619960278E-2,-5.497787148E-3
6.140136700E-2,-6.169738993E-2,5.619960278E-2,-5.497787148E-3
6.335449200E-2,-6.169738993E-2,5.619960278E-2,-5.497787148E-3
6.533813400E-2,2.541199327E-1,4.886921868E-2,-4.575380683E-1
6.732177700E-2,2.669481039E-1,5.986479297E-2,-4.587597847E-1
6.936645500E-2,2.932153046E-1,8.307767659E-2,-4.660901725E-1
7.128906200E-2,3.042109013E-1,9.590584040E-2,-4.691445231E-1
7.327270500E-2,3.335324228E-1,1.221730486E-1,-4.721988440E-1
7.522583000E-2,3.610213697E-1,1.435533315E-1,-4.776966274E-1
7.723999000E-2,3.732386529E-1,1.435533315E-1,-4.776966274E-1
7.922363200E-2,3.995058835E-1,1.502728462E-1,-4.795292318E-1
8.123779300E-2,4.233296216E-1,1.569923609E-1,-4.783074856E-1
8.319091800E-2,4.349360466E-1,1.582140923E-1,-4.789183438E-1
8.517456000E-2,4.575380683E-1,1.521054506E-1,-4.740314186E-1
8.712768500E-2,4.807509482E-1,1.447750628E-1,-4.728097022E-1
8.914184500E-2,4.905247986E-1,1.423316002E-1,-4.746423066E-1
9.109497000E-2,5.045747161E-1,1.356120855E-1,-4.770857692E-1
9.310913000E-2,5.112941861E-1,1.331686229E-1,-4.801400900E-1
9.509277300E-2,5.186246037E-1,1.288925707E-1,-4.874704778E-1
9.707641600E-2,5.222898126E-1,1.258382350E-1,-5.009095073E-1
9.906005800E-2,5.271766782E-1,1.264491081E-1,-5.094616413E-1
1.010437010E-1,5.345070958E-1,1.240056455E-1,-5.283984542E-1
1.029968260E-1,5.424483418E-1,1.288925707E-1,-5.473352671E-1
1.049804680E-1,5.516113043E-1,1.276708394E-1,-5.589417219E-1
1.069335930E-1,5.681046844E-1,1.343903542E-1,-5.827654600E-1
1.089477530E-1,5.833762884E-1,1.368338168E-1,-6.084218025E-1
1.109313960E-1,5.949827433E-1,1.386664063E-1,-6.169738770E-1
1.129150390E-1,6.139195561E-1,1.435533315E-1,-6.414085031E-1
1.148681640E-1,6.255260110E-1,1.496619880E-1,-6.554583907E-1
1.168823240E-1,6.572909951E-1,1.618792862E-1,-6.792821288E-1
1.188659660E-1,7.024950385E-1,1.881465018E-1,-7.092145681E-1
1.208496090E-1,7.238753438E-1,1.948660165E-1,-7.244861722E-1
1.228027340E-1,7.635815740E-1,2.144137025E-1,-7.513642311E-1
1.247863760E-1,7.959573865E-1,2.437352389E-1,-7.764097452E-1
1.267395010E-1,8.191702962E-1,2.559525371E-1,-7.880161405E-1
1.287231440E-1,8.594874144E-1,2.858849466E-1,-8.093964458E-1
1.306762690E-1,8.827002645E-1,2.907718420E-1,-8.203920126E-1
1.326904290E-1,9.254608750E-1,3.200933933E-1,-8.436049223E-1
1.346740720E-1,9.651671052E-1,3.579670191E-1,-8.668177724E-1
1.366577140E-1,9.865473509E-1,3.793473244E-1,-8.790351152E-1
1.386718750E-1,1.029307961E0,4.153883755E-1,-8.998045325E-1
1.406250000E-1,1.069014192E0,4.422664344E-1,-9.162978530E-1
1.425781250E-1,1.089172721E0,4.642575979E-1,-9.236282706E-1
1.445617670E-1,1.131322384E0,4.984660447E-1,-9.431759119E-1
1.465454100E-1,1.168585181E0,5.198463202E-1,-9.621127844E-1
1.485290520E-1,1.186911225E0,5.400048494E-1,-9.706648588E-1
1.504821770E-1,1.218065262E0,5.601634383E-1,-9.828822017E-1
