"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-1.063025594E0,4.522646904E0,7.941566944E0
2.014160000E-3,-1.077390790E0,4.525041103E0,7.982268333E0
3.936767000E-3,-1.103726983E0,4.534617901E0,8.068459511E0
5.950927000E-3,-1.115697980E0,4.537012100E0,8.125920296E0
7.934570000E-3,-1.108515382E0,4.527435303E0,8.164227486E0
9.918212000E-3,-1.079784989E0,4.534617901E0,8.259995461E0
1.187133700E-2,-1.055842996E0,4.539406300E0,8.298302650E0
1.385498000E-2,-1.031900883E0,4.534617901E0,8.403648376E0
1.583862300E-2,-9.888052940E-1,4.541800499E0,8.482656479E0
1.782226500E-2,-9.528923035E-1,4.532223701E0,8.525752068E0
1.977539000E-2,-8.882488012E-1,4.527435303E0,8.614337921E0
2.175903300E-2,-8.259995580E-1,4.541800499E0,8.695740700E0
2.374267500E-2,-7.852981687E-1,4.556165695E0,8.767566681E0
2.572631800E-2,-7.350199223E-1,4.577713490E0,8.887276649E0
2.767944300E-2,-7.374141216E-1,4.587290287E0,8.995016098E0
2.966308500E-2,-7.781155705E-1,4.594472885E0,9.047688484E0
3.161621000E-2,-8.906430602E-1,4.601655483E0,9.157821655E0
3.363037100E-2,-9.504981041E-1,4.618414879E0,9.222464561E0
3.558349600E-2,-1.058237195E0,4.644751072E0,9.337387085E0
3.756713800E-2,-1.122880578E0,4.675876141E0,9.471462250E0
3.952026300E-2,-1.137245774E0,4.692635536E0,9.526528358E0
4.153442300E-2,-1.194706678E0,4.707000732E0,9.655815125E0
4.348754800E-2,-1.273715258E0,4.721365929E0,9.706093788E0
4.550170900E-2,-1.314416766E0,4.733336926E0,9.746794701E0
4.748535100E-2,-1.364694953E0,4.738125324E0,9.844957352E0
4.949951100E-2,-1.355118155E0,4.764461517E0,9.923966408E0
5.145263600E-2,-1.328781962E0,4.769249916E0,9.971850395E0
5.343627900E-2,-1.280897856E0,4.781220913E0,1.003409958E1
5.541992100E-2,-1.278503656E0,4.786009312E0,1.004846478E1
5.743408200E-2,-1.254561663E0,4.786009312E0,1.013226128E1
5.938720700E-2,-1.259350061E0,4.786009312E0,1.019690514E1
6.137084900E-2,-1.264138460E0,4.788403511E0,1.023281765E1
6.329345700E-2,-1.197100878E0,4.812345505E0,1.030464458E1
6.530761700E-2,-1.197100878E0,4.800374508E0,1.030464458E1
6.726074200E-2,-1.173158884E0,4.786009312E0,1.031182671E1
6.927490200E-2,-1.146822572E0,4.795586109E0,1.036689377E1
7.125854400E-2,-1.156399369E0,4.783615112E0,1.039322948E1
7.324218700E-2,-1.168370485E0,4.776432514E0,1.035731697E1
7.519531200E-2,-1.206677675E0,4.750096321E0,1.033337498E1
7.717895500E-2,-1.249773264E0,4.721365929E0,1.031422138E1
7.916259700E-2,-1.312022567E0,4.697423935E0,1.028070164E1
8.120727500E-2,-1.379060149E0,4.683058739E0,1.012507915E1
8.316040000E-2,-1.422155857E0,4.687847137E0,1.008677197E1
8.511352500E-2,-1.498770237E0,4.714183331E0,9.995792389E0
