"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-1.063388672E0,5.688770142E0,7.763755188E0
1.003199996E-2,-1.021775208E0,5.730233917E0,7.599846039E0
2.006399998E-2,-9.821076965E-1,5.670957184E0,7.526049500E0
3.009600000E-2,-9.500743103E-1,5.583389282E0,7.578290863E0
4.012799996E-2,-9.758207703E-1,5.570066986E0,7.479645996E0
5.015999998E-2,-9.038204956E-1,5.645061035E0,7.326215057E0
6.019199995E-2,-9.008267212E-1,5.677094421E0,7.254514160E0
7.022399997E-2,-9.867480469E-1,5.660329285E0,7.212301941E0
8.025599999E-2,-1.030157776E0,5.707780609E0,7.136260071E0
9.028799995E-2,-1.084644470E0,5.834566956E0,6.997049561E0
1.003200000E-1,-1.119971008E0,5.990392914E0,6.884184265E0
1.103520000E-1,-1.056802368E0,5.996979218E0,6.854695587E0
1.203840000E-1,-1.082997894E0,5.839057617E0,7.007976837E0
1.304160000E-1,-1.157991943E0,5.651647339E0,7.353907471E0
1.404480000E-1,-1.184337158E0,5.484445038E0,7.573051758E0
1.504800000E-1,-1.346450043E0,5.490881653E0,7.806715851E0
1.605120000E-1,-1.343605957E0,5.597609711E0,7.852520599E0
1.705430000E-1,-1.229992218E0,5.622907104E0,7.654332733E0
1.805749999E-1,-1.216220856E0,5.558990021E0,7.319778442E0
1.906070000E-1,-1.212179260E0,5.569617920E0,6.982230377E0
2.006390000E-1,-1.206042023E0,5.655239868E0,6.766528931E0
2.106709999E-1,-1.223106537E0,5.509892120E0,6.704408112E0
2.207030000E-1,-1.398841095E0,5.331163788E0,6.798562317E0
2.307350000E-1,-1.659449158E0,5.287604370E0,6.801705780E0
2.407670000E-1,-1.916764069E0,5.400918732E0,6.717580719E0
2.507990000E-1,-2.013912048E0,5.836662598E0,7.152276764E0
2.608310000E-1,-1.941612396E0,5.977669373E0,7.062313843E0
2.708630000E-1,-1.956132202E0,5.910608826E0,6.902296600E0
2.808950000E-1,-1.885030060E0,5.659880219E0,7.001390533E0
2.909270000E-1,-1.885778503E0,5.305117950E0,6.769373016E0
3.009590000E-1,-2.289039917E0,4.758454742E0,6.362818451E0
3.109910000E-1,-2.802172852E0,4.289330292E0,5.917494507E0
3.210230000E-1,-2.798280945E0,4.137695618E0,5.422174530E0
3.310550000E-1,-2.881208496E0,3.894900513E0,4.994813232E0
3.410870000E-1,-2.990481262E0,3.504063263E0,4.264332275E0
3.511190000E-1,-2.904709625E0,3.064128113E0,3.034040680E0
3.611510000E-1,-1.285077667E0,3.110082550E0,3.470383301E0
3.711830000E-1,-5.777984619E-1,3.307222595E0,2.853815460E0
3.812150000E-1,-6.496490479E-1,2.866688690E0,2.302811279E0
3.912470000E-1,-1.328487396E0,2.353705444E0,1.565893707E0
4.012790000E-1,-1.370699615E0,2.493664398E0,9.265731812E-1
4.113110000E-1,-1.528022461E0,2.093696136E0,1.230441284E-1
4.213430000E-1,-2.243384857E0,1.280437317E0,-4.658312988E-1
4.313750000E-1,-3.132086792E0,1.340761871E0,-3.170407104E-1
4.414069999E-1,-4.022435303E0,1.771715698E0,4.096980286E-1
4.514390000E-1,-5.056484985E0,2.017354889E0,2.019151154E0
4.614710000E-1,-6.217171326E0,1.960922241E0,4.009262695E0
4.715029999E-1,-7.139104156E0,1.990560608E0,5.993536377E0
4.815350000E-1,-7.882757721E0,2.189347229E0,7.695197754E0
4.915670000E-1,-8.444240112E0,2.263443146E0,9.094188538E0
5.015990000E-1,-8.995992737E0,2.309247894E0,1.009994705E1
5.116310000E-1,-9.548044739E0,2.465971985E0,1.114193024E1
5.216630000E-1,-1.008333160E1,2.789000244E0,1.180490158E1
5.316950000E-1,-1.022793091E1,2.957549744E0,1.200443665E1
5.417270000E-1,-1.021939865E1,3.052302704E0,1.183873123E1
5.517590000E-1,-9.975406036E0,3.018772430E0,1.090811646E1
5.617910000E-1,-9.245523834E0,2.523153076E0,9.979297943E0
5.718230000E-1,-8.409811707E0,1.847757568E0,9.032217407E0
5.818550000E-1,-7.847281494E0,1.046174469E0,8.052205353E0
5.918870000E-1,-7.183861084E0,2.401007080E-1,7.141199799E0
6.019190000E-1,-6.640341339E0,-5.725593567E-1,6.292614441E0
6.119510000E-1,-6.470893707E0,-1.487456818E0,5.540727997E0
6.219830000E-1,-6.428831177E0,-1.866917725E0,5.025649109E0
