"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,2.893482971E0,3.330124969E0,4.770429840E0
9.919000004E-3,3.116968231E0,2.975213013E0,4.980293427E0
1.980600000E-2,3.099903717E0,2.947819977E0,4.932842102E0
2.972500000E-2,3.089275818E0,2.938239899E0,4.597838745E0
3.964300000E-2,2.721640320E0,3.044967957E0,3.944447479E0
4.956099999E-2,1.921254730E0,3.156486053E0,4.145180054E0
5.947899999E-2,1.037193146E0,3.683540039E0,5.619613953E0
6.939699998E-2,1.303190002E0,4.633165283E0,5.630990295E0
7.931599999E-2,2.320773926E0,5.536237335E0,4.813689880E0
8.923399998E-2,2.516117706E0,8.710386658E0,7.179520111E0
9.915200001E-2,3.740721130E-1,1.206895248E1,1.206700653E1
1.090400000E-1,-4.153862000E-1,1.194111832E1,1.294029053E1
1.189580000E-1,6.954537964E-1,9.995913391E0,1.086994583E1
1.288760000E-1,1.502725067E0,7.371570740E0,7.164551239E0
1.387940000E-1,1.717079315E0,6.791976013E0,7.057074738E0
1.487130000E-1,2.041754150E0,6.926695862E0,8.008047180E0
1.586310000E-1,2.686762848E0,7.610324249E0,9.123078461E0
1.685490000E-1,3.269950104E0,7.762108612E0,9.524842987E0
1.784670000E-1,3.562591553E0,6.814129944E0,9.170829163E0
1.883850000E-1,3.459456024E0,5.834566956E0,8.431067505E0
1.983040000E-1,3.049159241E0,3.432961121E0,7.327711945E0
2.082220000E-1,1.560654602E0,2.066901855E0,8.321046295E0
2.181100000E-1,4.448748779E-1,1.703307953E0,9.169481964E0
2.280280000E-1,-6.676116943E-2,1.701661377E0,9.373807068E0
2.379460000E-1,-1.239871674E0,1.335971832E0,9.482181702E0
2.478640000E-1,-2.492766266E0,1.115330658E0,1.036684204E1
2.577820000E-1,2.257305908E-1,2.543660431E0,9.128467255E0
2.677010000E-1,2.735860748E0,4.521946564E0,8.068970490E0
2.776190000E-1,3.851041718E0,6.066135406E0,7.666158142E0
2.875370000E-1,2.697540436E0,6.964567108E0,9.175768890E0
2.974550000E-1,1.378633118E0,6.828350372E0,9.458680573E0
3.073730000E-1,6.724017334E-1,5.964796143E0,8.690178680E0
3.172920000E-1,-1.447489929E-1,4.612358551E0,8.812474365E0
3.272100000E-1,6.463558960E-1,3.120411072E0,9.342671814E0
3.370980000E-1,1.698817291E0,2.053579559E0,9.070238342E0
3.470160000E-1,1.748963013E0,1.594633942E0,8.851543121E0
3.569340000E-1,1.636397095E0,1.312919769E0,8.694220276E0
3.668520000E-1,1.240021362E0,9.668394470E-1,8.019423523E0
3.767700000E-1,1.923050995E0,8.189469910E-1,6.691983948E0
3.866890000E-1,3.032543793E0,8.532257080E-1,5.584437103E0
3.966070000E-1,3.526067505E0,1.370100861E0,5.485492859E0
4.065250000E-1,4.336781616E0,1.759590912E0,5.364993439E0
4.164430000E-1,4.585264893E0,1.963916016E0,5.375172272E0
4.263620000E-1,4.334685974E0,1.848356323E0,6.033353577E0
4.362490000E-1,3.429518280E0,1.127605133E0,6.649023285E0
4.461670000E-1,2.477498016E0,3.848497009E-1,6.952442322E0
4.560860000E-1,1.450783081E0,1.296304321E-1,6.929240570E0
4.660040000E-1,1.402882690E0,-5.451663208E-1,6.594237213E0
4.759220000E-1,2.781815186E0,-2.215542755E0,6.111042023E0
4.858400000E-1,2.736908569E0,-2.609523468E0,5.741909637E0
4.957590000E-1,2.818039856E0,-2.167492676E0,4.727768555E0
5.056770000E-1,3.164569244E0,-2.664608917E0,4.513414307E0
5.155950000E-1,2.873724060E0,-3.016976166E0,4.478985901E0
5.255130000E-1,2.872975616E0,-2.982098694E0,4.146227875E0
5.354018750E-1,2.774181061E0,-3.413202209E0,3.811074829E0
5.453208750E-1,2.726729736E0,-3.969595184E0,3.544628906E0
5.552078750E-1,2.964734802E0,-3.818259888E0,3.467539215E0
5.651258750E-1,3.069367218E0,-4.437073059E0,4.385280762E0
5.750448750E-1,3.254681854E0,-4.634063416E0,5.205724640E0
5.849628750E-1,3.332370300E0,-4.566404114E0,5.924978943E0
5.948808750E-1,3.658841400E0,-4.705764313E0,5.775739288E0
6.047988750E-1,4.638404388E0,-4.252057800E0,5.355563049E0
