"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
0.000000000E0,-2.309009433E-1,-1.440701246E0,-1.096466422E0
9.530000000E-3,-1.692035496E-1,-1.886021972E0,-1.248571873E0
1.936300000E-2,-4.580877721E-2,-2.432135582E0,-1.467872500E0
2.938900000E-2,1.319530010E-1,-2.984968662E0,-1.727490306E0
3.935900000E-2,2.913888395E-1,-3.396691799E0,-1.919301987E0
4.983100000E-2,3.750773668E-1,-3.544521093E0,-2.065298796E0
5.951000000E-2,4.300552309E-1,-3.537190676E0,-2.176476240E0
6.937600000E-2,4.520463943E-1,-3.449226141E0,-2.294984102E0
7.936700000E-2,3.927924633E-1,-3.283681631E0,-2.430596113E0
8.935000000E-2,2.926105559E-1,-3.140739202E0,-2.528945446E0
9.935600000E-2,2.113654912E-1,-3.041168213E0,-2.574760437E0
1.094460000E-1,1.374507844E-1,-2.856076002E0,-2.544217110E0
1.195070000E-1,9.774455428E-2,-2.641051292E0,-2.483741522E0
1.296400000E-1,1.337856054E-1,-2.603177786E0,-2.359735727E0
1.397490000E-1,2.028133869E-1,-2.699083567E0,-2.312699080E0
1.493200000E-1,1.661614478E-1,-2.722296476E0,-2.391500711E0
1.599130000E-1,-1.044518426E-1,-2.904945135E0,-2.434872150E0
1.693720000E-1,-2.156293094E-1,-2.997796774E0,-2.382337809E0
1.795680000E-1,-2.565572858E-1,-3.041779041E0,-2.445256948E0
1.893720000E-1,-2.070772052E-1,-3.014900923E0,-2.552769184E0
1.993010000E-1,-1.191126108E-1,-3.036892176E0,-2.629738331E0
2.094440000E-1,-4.703050852E-2,-3.064381123E0,-2.649896860E0
2.193860000E-1,1.429485679E-1,-2.372881651E0,-2.669444561E0
2.293880000E-1,4.593767822E-1,-1.163979292E0,-2.632181644E0
2.393870000E-1,3.146017194E-1,-9.611720443E-1,-2.517338991E0
2.493630000E-1,-2.980961204E-1,-1.217735410E0,-2.505121708E0
2.593860000E-1,-9.462241530E-1,-1.489570379E0,-2.582090855E0
2.693110000E-1,-1.392766714E0,-1.616630435E0,-2.590642929E0
2.793240000E-1,-1.690258026E0,-1.569593787E0,-2.436704874E0
2.894350000E-1,-1.942545414E0,-1.499955177E0,-2.249169111E0
2.993200000E-1,-2.173452377E0,-1.490792155E0,-2.129439592E0
3.093480000E-1,-2.388477087E0,-1.487126946E0,-2.073850870E0
3.192960000E-1,-2.708570480E0,-1.451696754E0,-2.103172302E0
3.293140000E-1,-3.149004221E0,-1.348460555E0,-2.165480614E0
3.394560000E-1,-3.547288418E0,-1.130381703E0,-2.194802284E0
3.493150000E-1,-3.773308516E0,-7.846319675E-1,-2.206408739E0
3.595470000E-1,-3.850277662E0,-3.686327338E-1,-2.295594931E0
3.693100000E-1,-3.717108965E0,-3.754378110E-2,-2.424487591E0
3.796960000E-1,-3.341426849E0,8.585099876E-2,-2.597362280E0
3.893020000E-1,-2.847847700E0,9.501397610E-2,-2.858201742E0
3.996090000E-1,-2.415966034E0,1.292224377E-1,-3.079946041E0
4.093600000E-1,-2.208882570E0,-5.831319839E-2,-3.073226452E0
4.195960000E-1,-2.587619066E0,-4.107824564E-1,-2.741526604E0
4.295550000E-1,-2.825245619E0,-4.877514839E-1,-2.565597296E0
4.397760000E-1,-2.893051624E0,-5.225707889E-1,-2.473967552E0
4.493040000E-1,-2.754385233E0,-5.103535056E-1,-2.555823565E0
4.593690000E-1,-2.516147852E0,-5.201272964E-1,-2.732363701E0
4.694930000E-1,-2.352436066E0,-5.848790407E-1,-2.791617632E0
4.794920000E-1,-2.328612328E0,-7.229346037E-1,-2.768404722E0
4.893410000E-1,-2.354879379E0,-9.110810757E-1,-2.726865768E0
4.994580000E-1,-2.334720850E0,-1.099227548E0,-2.665779352E0
5.093680000E-1,-2.211936951E0,-1.295315266E0,-2.583923340E0
5.193250000E-1,-1.960260510E0,-1.410768867E0,-2.414713621E0
5.294030000E-1,-1.655438781E0,-1.425429583E0,-2.200910807E0
5.396240000E-1,-1.378716826E0,-1.489570379E0,-1.922967196E0
5.494410000E-1,-1.175909519E0,-1.495068192E0,-1.620588899E0
5.593910000E-1,-1.046406031E0,-1.475520492E0,-1.392125249E0
5.701340000E-1,-9.529436231E-1,-1.521946311E0,-1.251015425E0
5.794380000E-1,-8.851376176E-1,-1.405271053E0,-1.057371140E0
5.893390000E-1,-9.639392495E-1,-1.308143497E0,-7.042909861E-1
