"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.301650000E-1,4.298690557E-1,-1.085830092E0,-9.341115952E-1
1.401350000E-1,4.571294188E-1,-1.066700339E0,-9.972058535E-1
1.500577917E-1,4.499391317E-1,-1.162355781E0,-9.715814590E-1
1.600597917E-1,4.390350282E-1,-1.310075283E0,-8.723169565E-1
1.700457917E-1,4.388501942E-1,-1.578958631E0,-7.816730738E-1
1.800297917E-1,4.511193633E-1,-1.889301300E0,-7.465941906E-1
1.900137917E-1,5.110056400E-1,-2.109241009E0,-7.523003817E-1
2.000007917E-1,5.899385214E-1,-2.149588823E0,-7.463018894E-1
2.099847917E-1,6.409713626E-1,-2.015641212E0,-7.433226109E-1
2.199687917E-1,6.673017144E-1,-1.823253036E0,-7.604816556E-1
2.299557917E-1,6.820191145E-1,-1.659565210E0,-7.658508420E-1
2.399397917E-1,6.763399243E-1,-1.538409472E0,-7.999420166E-1
2.499247917E-1,8.013406396E-1,-1.447987556E0,-7.375819683E-1
2.599107917E-1,1.131347060E0,-1.494523764E0,-4.756534398E-1
2.698947917E-1,1.378044248E0,-1.666532040E0,-2.613616288E-1
2.798797917E-1,1.463422894E0,-1.839699149E0,-1.092264652E-1
2.898657917E-1,1.369295239E0,-1.955577493E0,-2.127706259E-2
2.998497917E-1,1.199344277E0,-2.007725477E0,5.105971918E-2
3.098357917E-1,8.873717189E-1,-1.842020512E0,2.692942917E-1
3.198217917E-1,7.977991700E-1,-1.732549429E0,4.341122508E-1
3.298057917E-1,8.941637874E-1,-1.422154188E0,3.910201788E-1
3.397907917E-1,1.003204942E0,-9.651143551E-1,1.952961832E-1
3.497757917E-1,1.030670404E0,-5.538031459E-1,6.293147057E-2
3.597597917E-1,9.810895324E-1,-3.115058243E-1,1.521641202E-2
3.697467917E-1,9.390070438E-1,-2.594635189E-1,-5.499333516E-2
3.797317917E-1,9.587495923E-1,-3.678884804E-1,-1.458276510E-1
3.897157917E-1,1.120719790E0,-7.791522145E-1,-2.064995170E-1
3.997007917E-1,1.272212386E0,-1.368943930E0,-1.092225313E-1
4.096867917E-1,1.433206081E0,-2.109589100E0,2.686342299E-1
4.196707917E-1,1.327356815E0,-2.448605776E0,6.393861771E-1
4.296567917E-1,1.167162299E0,-2.082074165E0,3.243962526E-1
4.396427917E-1,1.173267007E0,-1.247738481E0,2.477347404E-1
4.496267917E-1,1.233428597E0,-5.377463698E-1,1.099441275E-1
4.596117917E-1,1.277808070E0,-1.376356930E-2,-2.567895502E-2
4.695977917E-1,1.276942015E0,1.818183810E-1,3.306740522E-2
4.795817917E-1,1.166173100E0,4.081638753E-1,7.422895730E-2
4.895677917E-1,9.848179221E-1,4.059785008E-1,2.010603994E-1
4.995527917E-1,7.741903663E-1,1.295692176E-1,3.706573844E-1
5.095367917E-1,5.519737601E-1,-1.733360589E-1,8.721939921E-1
5.195227917E-1,3.960832655E-1,-9.044118226E-2,1.153657913E0
5.295077917E-1,4.674217999E-1,-8.602312766E-3,9.996496439E-1
5.394917917E-1,6.163340807E-1,4.133587778E-1,7.066057920E-1
5.494507917E-1,8.346294165E-1,7.407603860E-1,4.174605310E-1
5.594647917E-1,1.092406511E0,5.675157905E-1,-9.610962123E-2
5.694487917E-1,1.148999572E0,6.227417588E-1,-3.866477311E-1
5.794337917E-1,1.039770246E0,9.670102000E-1,-5.738380551E-1
5.894187917E-1,8.475761414E-1,9.052511454E-1,-6.411910653E-1
5.994027917E-1,7.212278247E-1,5.066142678E-1,-6.331872344E-1
6.093897917E-1,7.835276723E-1,8.043793589E-2,-6.229316592E-1
6.193747917E-1,9.709148407E-1,-1.277254522E-1,-3.603299260E-1
6.293587917E-1,1.210222244E0,-1.891925484E-1,-1.192949191E-1
6.393247917E-1,1.452992082E0,-3.782359660E-1,-1.597279496E-2
6.493287917E-1,1.654691696E0,-6.214902401E-1,1.515711546E-1
6.593127917E-1,1.832401037E0,-9.413060546E-1,2.263729572E-1
6.692927917E-1,2.050247192E0,-6.074268818E-1,3.459555507E-1
6.792857917E-1,2.333161831E0,1.090952009E-1,3.745977879E-1
6.892697917E-1,2.618708372E0,1.751375943E-1,3.806567490E-1
6.992387917E-1,2.278079748E0,6.522250772E-1,5.041334033E-1
7.092337917E-1,1.287585497E0,6.698159575E-1,5.784547329E-1
7.192177917E-1,9.191677570E-1,-9.214916825E-1,5.393534303E-1
7.292107917E-1,1.388093948E0,-2.178595066E0,6.797006130E-1
7.391967917E-1,2.227983713E0,-2.150491238E0,8.750687838E-1
7.491807917E-1,2.554214239E0,-1.178863764E0,8.864825368E-1
7.591507917E-1,2.354791403E0,-1.031264305E0,7.263738513E-1
7.691357917E-1,2.014679909E0,-1.318465590E0,4.964287579E-1
7.791197917E-1,1.682849288E0,-1.032764912E0,3.156725764E-1
7.891167917E-1,1.356213331E0,-5.355478525E-1,1.466811150E-1
7.991067917E-1,1.150361896E0,-2.805993259E-1,-2.697465941E-3
8.090907917E-1,1.112618566E0,-2.553690411E-2,-3.125960752E-2
8.190637917E-1,1.283116221E0,7.658786327E-2,-1.501219627E-2
8.290617917E-1,1.629441857E0,-2.527390122E-1,-6.164524704E-2
8.390457917E-1,1.893485188E0,-6.044368148E-1,-1.462903768E-1
8.490317917E-1,1.963444591E0,-1.035955429E0,-2.652013302E-1
8.590177917E-1,1.949887753E0,-1.207118273E0,-4.049741328E-1
8.690017917E-1,1.898050666E0,-9.116812944E-1,-4.633365571E-1
8.789877917E-1,1.660517931E0,-1.241828352E-1,-3.328288794E-1
8.889737917E-1,1.411505938E0,4.581775367E-1,-1.969783753E-1
8.989577917E-1,1.222782612E0,5.091371536E-1,-4.875378311E-2
9.089437917E-1,1.056916475E0,3.815574050E-1,1.441336572E-1
9.189277917E-1,8.990460634E-1,3.422226310E-1,4.298460782E-1
9.289117917E-1,7.692193389E-1,4.994238541E-2,7.281621695E-1
9.388977917E-1,7.031097412E-1,-4.155676663E-1,9.684903026E-1
9.488837917E-1,6.091837883E-1,-7.100067139E-1,1.059596539E0
9.588677917E-1,5.380163789E-1,-7.461729050E-1,1.087689638E0
9.688537917E-1,5.335595608E-1,-7.026031017E-1,1.065312147E0
9.788397917E-1,5.884219408E-1,-5.389077067E-1,1.008518338E0
9.888237917E-1,6.494549513E-1,-1.530699879E-1,9.517483115E-1
9.988097917E-1,2.912485600E-1,-7.786728442E-2,6.206020713E-1
1.008794792E0,1.605355442E-1,8.467703462E-1,6.524302959E-1
1.018778792E0,2.167689651E-1,1.143340707E0,6.607592702E-1
1.028742792E0,3.826489747E-1,7.523003817E-1,7.089235783E-1
1.038749792E0,5.745326281E-1,5.196619034E-1,8.445043564E-1
1.048733792E0,8.647250533E-1,3.019633889E-1,1.023350954E0
1.058720792E0,9.666033983E-1,-9.123729914E-2,1.061163068E0
1.068705792E0,1.021254301E0,2.337191720E-3,1.120674014E0
1.078689792E0,9.837920070E-1,2.425293326E-1,1.131591916E0
1.088675792E0,1.002570152E0,5.210058093E-1,1.113424659E0
1.098660792E0,9.594953656E-1,5.358484387E-1,1.048546672E0
