"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.740200003E-2,1.340095997E0,1.391564369E0,1.912998319E0
2.733600000E-2,1.277865171E0,1.339222908E0,1.528186679E0
3.727099998E-2,1.473062038E0,1.092097998E0,1.052494407E0
4.720500007E-2,1.078770399E0,7.594615817E-1,4.354631901E-1
5.713900004E-2,3.530125022E-1,7.282748818E-1,1.436606795E-2
6.707400002E-2,-3.155248165E-1,1.012432933E0,-1.858828664E-1
7.700799999E-2,-8.398779035E-1,1.174810529E0,-4.774538577E-1
8.694299997E-2,-9.518161416E-1,1.066282272E0,-8.314644098E-1
9.687700006E-2,-9.306918383E-1,7.209643722E-1,-1.230493903E0
1.068110000E-1,-1.167090297E0,2.429765016E-1,-1.560647607E0
1.167460000E-1,-1.398838997E0,-3.052059114E-1,-1.919859409E0
1.266800000E-1,-1.331225276E0,-9.076153040E-1,-2.368697882E0
1.366150000E-1,-1.083538651E0,-1.526432633E0,-2.792593241E0
1.465490001E-1,-9.007624984E-1,-2.060337543E0,-3.251939297E0
1.564830000E-1,-7.876038551E-1,-2.415198565E0,-3.964560986E0
1.664180000E-1,-8.745709658E-1,-2.591687441E0,-4.566477776E0
1.763520000E-1,-1.451733589E0,-2.277698517E0,-4.575045586E0
1.862870000E-1,-1.847616553E0,-1.832621694E0,-4.498964310E0
1.962210000E-1,-1.887376547E0,-1.170863271E0,-4.489686966E0
2.061550000E-1,-1.813080192E0,-9.149097800E-1,-4.048478603E0
2.160900000E-1,-1.600693941E0,-9.835206866E-1,-3.195176840E0
2.260240000E-1,-1.027087450E0,-1.310197592E0,-2.387592316E0
2.359580001E-1,-2.631366253E-1,-1.847468138E0,-1.549904823E0
2.458930000E-1,2.557217181E-1,-2.458640337E0,-5.311670899E-1
2.558270000E-1,3.183524907E-1,-2.647211552E0,2.263314426E-1
2.657620000E-1,-1.080728695E-1,-2.487340212E0,8.214241266E-1
2.756960000E-1,-6.965849996E-1,-2.857054234E0,1.352473140E0
2.856300001E-1,-9.021104574E-1,-3.708887100E0,1.984246850E0
2.955650000E-1,-8.802771568E-1,-4.434810638E0,2.633538723E0
3.054990000E-1,-7.038027644E-1,-4.384760857E0,2.827707767E0
3.154340000E-1,-5.601896048E-1,-3.847938776E0,2.769064188E0
3.253680000E-1,-3.975926936E-1,-3.117857933E0,2.654422998E0
3.353020001E-1,-1.547452658E-1,-2.445492983E0,2.630828619E0
3.452370000E-1,5.608041584E-2,-1.844265103E0,2.611917734E0
3.551710000E-1,1.189000756E-1,-1.470839858E0,2.516562700E0
3.651060000E-1,1.467663199E-1,-1.057138801E0,2.513907671E0
3.750400000E-1,1.032594815E-1,-2.081173956E-1,2.618407249E0
3.849740000E-1,3.195727244E-3,1.120945573E0,2.797196388E0
3.949090000E-1,-1.181759983E-1,2.545820713E0,3.035975933E0
4.048430000E-1,-2.923792005E-1,3.715012312E0,3.341046572E0
4.147780000E-1,-5.368514657E-1,4.503153324E0,3.761424065E0
4.247120001E-1,-8.614303470E-1,4.812905312E0,4.304706097E0
4.346460000E-1,-1.297404051E0,4.484478474E0,4.872382641E0
4.445810000E-1,-1.875205874E0,3.499735594E0,5.086812496E0
4.545150000E-1,-2.531817198E0,1.950582027E0,4.819506645E0
4.644500000E-1,-3.060436010E0,1.310558319E-1,4.510142803E0
4.743840001E-1,-3.191939354E0,-1.273528099E0,4.583618641E0
4.843175834E-1,-2.584442616E0,-1.408265114E0,4.392771721E0
4.942525834E-1,-1.308617234E0,-5.632640123E-1,3.649770737E0
5.041865833E-1,-2.639524639E-3,-1.039222851E-1,2.849869728E0
5.141205833E-1,8.786573410E-1,-5.573189259E-1,2.424053431E0
5.240555834E-1,1.325784564E0,-1.121582389E0,2.235215425E0
5.339895834E-1,1.506170988E0,-1.448799253E0,2.121317625E0
5.439245834E-1,1.562824965E0,-1.550782323E0,2.046950340E0
5.538585833E-1,1.155659556E0,-1.991339207E0,1.892657638E0
5.637925833E-1,-1.388433278E-1,-3.705692768E0,1.424048066E0
5.737275834E-1,-1.510732889E0,-4.965072155E0,1.130558610E0
5.836615834E-1,-2.638325930E0,-5.662734032E0,8.437445760E-1
5.935965833E-1,-3.159296513E0,-5.584085464E0,5.312509537E-1
6.035305833E-1,-3.085571051E0,-3.793783903E0,3.905994073E-2
6.134645833E-1,-2.262507915E0,-6.629126072E-1,-7.704250813E-1
6.233995834E-1,-1.027345657E0,2.255140305E0,-1.697909594E0
6.333335834E-1,-2.579741478E-1,4.106124401E0,-2.660799265E0
6.432685833E-1,-4.591570795E-1,4.439213753E0,-3.599148989E0
6.532025833E-1,-1.217894793E0,2.969539642E0,-4.350730896E0
6.631365834E-1,-2.046290398E0,6.847351193E-1,-4.678174496E0
6.730715834E-1,-2.537774563E0,-6.324200034E-1,-4.404120922E0
6.830055834E-1,-2.440049410E0,-5.594384670E-1,-3.698526144E0
6.929405833E-1,-1.714424253E0,-2.425564677E-1,-2.762454987E0
7.028745833E-1,-7.713685036E-1,-8.624196053E-2,-1.783697486E0
7.128085834E-1,2.879687399E-2,4.224497080E-2,-9.487140775E-1
7.227435834E-1,5.199130774E-1,1.210553646E-1,-4.546063244E-1
7.326775833E-1,6.554229259E-1,1.153004766E-1,-3.602832258E-1
7.426125833E-1,5.022459030E-1,-5.307548493E-2,-6.180602312E-1
7.525465833E-1,2.654963136E-1,-3.888390958E-1,-9.752021432E-1
7.624805834E-1,1.090462655E-1,-6.903491020E-1,-1.187930942E0
7.724155834E-1,9.139370173E-2,-8.091520667E-1,-1.104704022E0
7.823495833E-1,1.857343316E-1,-8.582708836E-1,-8.214166760E-1
7.922845833E-1,3.116521537E-1,-9.086279273E-1,-5.211171508E-1
8.022185833E-1,3.934673965E-1,-9.635841250E-1,-3.083188832E-1
8.121525834E-1,4.262280464E-1,-1.000145555E0,-2.013412118E-1
8.220875834E-1,4.506516457E-1,-9.653784633E-1,-1.783112735E-1
8.320215833E-1,4.819644094E-1,-7.812804580E-1,-1.762945801E-1
8.419555833E-1,5.310406089E-1,-4.925655723E-1,-1.535871476E-1
8.518905833E-1,5.770185590E-1,-2.078345716E-1,-8.925653994E-2
8.618245834E-1,6.583117843E-1,-2.928773127E-2,-1.819008589E-2
8.717595834E-1,7.812623978E-1,1.321281791E-1,2.771262266E-2
8.816935833E-1,8.905448914E-1,3.949552774E-1,1.178092286E-1
8.916275833E-1,9.755226970E-1,7.235571742E-1,2.940233052E-1
9.015625834E-1,1.155947685E0,8.700054288E-1,3.361518681E-1
9.114965834E-1,1.413603067E0,8.889508843E-1,2.538406849E-1
9.214315834E-1,1.615281105E0,1.006972790E0,2.825815082E-1
9.313655833E-1,1.751275778E0,1.110223532E0,4.332972169E-1
9.412995833E-1,1.838223696E0,1.068269134E0,5.664198399E-1
9.512345834E-1,1.823203325E0,8.594534397E-1,6.173480153E-1
9.611685834E-1,1.576438308E0,3.734867573E-1,4.730430543E-1
9.711035833E-1,9.803656936E-1,-6.191515923E-1,4.628517851E-2
9.810375833E-1,2.760658860E-1,-1.486724854E0,-6.017311811E-1
9.909715833E-1,-2.383271307E-1,-1.061163664E0,-1.216552496E0
1.000906583E0,-7.927656174E-1,-4.067237023E-5,-1.673521876E0
1.010840583E0,-1.282931805E0,8.218616843E-1,-1.931716919E0
1.020775583E0,-1.416577816E0,1.284857988E0,-1.768824100E0
1.030709583E0,-1.166508555E0,1.410931587E0,-1.217601657E0
1.040643583E0,-8.011941910E-1,1.309103489E0,-6.594150066E-1
1.050578583E0,-5.034541488E-1,1.273541451E0,-2.326868027E-1
1.060512583E0,-1.855826825E-1,1.200479507E0,1.819777638E-1
1.070447583E0,2.630991340E-1,1.014286041E0,6.546826363E-1
