"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-1.391031146E0,3.359065056E0,8.360552788E0
1.922607000E-3,-1.498770237E0,3.385401249E0,8.279149055E0
3.936767000E-3,-1.584961534E0,3.430891037E0,8.216899872E0
5.920410000E-3,-1.649604917E0,3.488351822E0,8.159439087E0
7.904052000E-3,-1.685518026E0,3.550601006E0,8.121131897E0
9.918213000E-3,-1.692700624E0,3.612850428E0,8.113949776E0
1.187133800E-2,-1.675941229E0,3.684676409E0,8.128314972E0
1.388549800E-2,-1.632845521E0,3.754108191E0,8.166622162E0
1.586914000E-2,-1.568202138E0,3.806780815E0,8.216899872E0
1.785278300E-2,-1.474828243E0,3.840299606E0,8.264783859E0
1.986694300E-2,-1.350329757E0,3.859453201E0,8.315062523E0
2.185058600E-2,-1.206677675E0,3.864241600E0,8.362946510E0
2.383422800E-2,-1.070208192E0,3.852270603E0,8.432378769E0
2.581787100E-2,-9.552865028E-1,3.823540211E0,8.492233276E0
2.783203100E-2,-8.738836050E-1,3.794809580E0,8.506598473E0
2.984619100E-2,-8.140285611E-1,3.768473387E0,8.525752068E0
3.182983400E-2,-7.685387731E-1,3.739742994E0,8.566453934E0
3.384399400E-2,-7.278373241E-1,3.715801001E0,8.609549522E0
3.582763600E-2,-6.919242740E-1,3.706224203E0,8.640673637E0
3.784179700E-2,-6.488286853E-1,3.699041605E0,8.664615631E0
3.982543900E-2,-5.937620401E-1,3.699041605E0,8.678980827E0
4.183959900E-2,-5.219359994E-1,3.722983599E0,8.667010307E0
4.382324200E-2,-4.692635238E-1,3.744531393E0,8.640673637E0
4.583740200E-2,-4.237737060E-1,3.773261786E0,8.619126320E0
4.785156200E-2,-3.806780577E-1,3.809175014E0,8.602366447E0
4.983520500E-2,-3.351882398E-1,3.852270603E0,8.595184326E0
5.184936500E-2,-2.633621991E-1,3.916913986E0,8.599972725E0
5.383300700E-2,-2.059013397E-1,3.974374771E0,8.621520042E0
5.584716800E-2,-1.484405100E-1,4.012681961E0,8.640673637E0
5.783081000E-2,-8.619125932E-2,4.048594952E0,8.664615631E0
5.981445300E-2,-2.873042040E-2,4.072536945E0,8.681375504E0
6.182861300E-2,2.873042040E-2,4.077325344E0,8.686163902E0
6.384277300E-2,9.337386489E-2,4.082113743E0,8.669404030E0
6.582641600E-2,1.604115069E-1,4.072536945E0,8.631096840E0
6.781005800E-2,2.322375625E-1,4.070142746E0,8.583212852E0
6.982421800E-2,3.040636182E-1,4.077325344E0,8.544905663E0
7.180786100E-2,3.711012602E-1,4.079719543E0,8.535328865E0
7.382202100E-2,4.189853072E-1,4.079719543E0,8.556877136E0
7.580566400E-2,4.261679053E-1,4.053383350E0,8.611943245E0
7.778930600E-2,3.830722570E-1,3.998316765E0,8.702922821E0
7.980346600E-2,3.208230138E-1,3.926490784E0,8.801085472E0
8.178710900E-2,2.394201756E-1,3.854664803E0,8.875306129E0
8.380126900E-2,1.556231081E-1,3.787626982E0,8.925583839E0
8.578491200E-2,6.943184882E-2,3.722983599E0,8.949525833E0
8.779907200E-2,1.197100803E-2,3.653551817E0,8.961497307E0
8.981323200E-2,-2.394201700E-3,3.579331636E0,8.937555313E0
9.179687500E-2,-2.633621916E-2,3.524264812E0,8.880094528E0
9.378051700E-2,-1.125274822E-1,3.476380825E0,8.856152534E0
9.576416000E-2,-2.537853718E-1,3.433285236E0,8.865729332E0
9.774780200E-2,-4.094084799E-1,3.390189648E0,8.875306129E0
9.973144500E-2,-5.554547906E-1,3.351882458E0,8.844181061E0
1.017456050E-1,-6.823474765E-1,3.332728863E0,8.786720276E0
1.037292480E-1,-7.996633649E-1,3.323152065E0,8.731653214E0
1.057434080E-1,-9.026140571E-1,3.306392431E0,8.702922821E0
1.077270500E-1,-9.983820915E-1,3.287238836E0,8.698134422E0
1.097106930E-1,-1.065419793E0,3.268085241E0,8.700529099E0
1.117248530E-1,-1.115697980E0,3.248931646E0,8.707711220E0
1.137084960E-1,-1.165976286E0,3.229778051E0,8.719682693E0
1.157226560E-1,-1.218648672E0,3.208230257E0,8.738836288E0
1.177368160E-1,-1.259350061E0,3.179499865E0,8.760383606E0
1.197204590E-1,-1.278503656E0,3.155557871E0,8.760383606E0
1.217041010E-1,-1.280897856E0,3.129221678E0,8.760383606E0
1.236877440E-1,-1.278503656E0,3.102885485E0,8.760383606E0
1.256713860E-1,-1.266532660E0,3.074155092E0,8.767566681E0
1.276550290E-1,-1.266532660E0,3.047818661E0,8.796297073E0
1.296691890E-1,-1.252167463E0,3.021482468E0,8.827422142E0
1.316528320E-1,-1.225831270E0,3.004723072E0,8.853757858E0
1.336669920E-1,-1.177947283E0,3.004723072E0,8.904036522E0
1.356506340E-1,-1.098938584E0,3.019088268E0,8.956708908E0
1.376342770E-1,-1.022324085E0,3.059789658E0,9.030928612E0
1.396484370E-1,-9.457096457E-1,3.110068083E0,9.131484985E0
1.416320800E-1,-8.667010069E-1,3.165134668E0,9.244012833E0
1.436462400E-1,-7.924807668E-1,3.217807055E0,9.373299599E0
1.456604000E-1,-7.302315235E-1,3.265691042E0,9.521739960E0
1.476440430E-1,-6.488286853E-1,3.318363667E0,9.665391922E0
1.496582030E-1,-5.554547906E-1,3.359065056E0,9.785101891E0
1.516418450E-1,-4.644751251E-1,3.387795448E0,9.859322548E0
1.536560050E-1,-3.734954596E-1,3.416525841E0,9.878476143E0
1.556701660E-1,-2.920926213E-1,3.426102638E0,9.844957352E0
1.576538080E-1,-2.274491638E-1,3.435679436E0,9.775525093E0
1.596679680E-1,-1.819593310E-1,3.445256233E0,9.679757118E0
1.616516110E-1,-1.508347094E-1,3.433285236E0,9.569623947E0
1.636657710E-1,-1.364694983E-1,3.409343243E0,9.449913979E0
1.656494140E-1,-1.244984865E-1,3.383007050E0,9.315838814E0
1.676330560E-1,-1.268926859E-1,3.368641853E0,9.181763649E0
1.696472160E-1,-1.388636976E-1,3.354276657E0,9.052476883E0
1.716308590E-1,-1.628057212E-1,3.344699860E0,8.935160637E0
1.736450190E-1,-1.843535304E-1,3.339911461E0,8.796297073E0
1.756286620E-1,-2.035071403E-1,3.339911461E0,8.640673637E0
1.776428220E-1,-2.250549644E-1,3.351882458E0,8.494627953E0
1.796264640E-1,-2.418143749E-1,3.359065056E0,8.350975990E0
1.816101070E-1,-2.537853718E-1,3.366247654E0,8.188169479E0
1.836242670E-1,-2.753331959E-1,3.371036053E0,8.044517517E0
1.856079100E-1,-3.088520169E-1,3.368641853E0,7.936778545E0
1.876220700E-1,-3.351882398E-1,3.371036053E0,7.836222172E0
1.896057130E-1,-3.687070608E-1,3.380612850E0,7.764396191E0
1.915893550E-1,-3.950432837E-1,3.387795448E0,7.721300602E0
1.935729980E-1,-4.165911078E-1,3.387795448E0,7.699752808E0
1.955566400E-1,-4.285621047E-1,3.373430252E0,7.666234016E0
1.975708000E-1,-4.405331016E-1,3.366247654E0,7.615955830E0
1.995849610E-1,-4.453215301E-1,3.363853455E0,7.534552574E0
2.015686030E-1,-4.548983276E-1,3.375824451E0,7.429207802E0
2.035522460E-1,-4.620809257E-1,3.380612850E0,7.343016624E0
2.055358880E-1,-4.692635238E-1,3.385401249E0,7.307103634E0
2.075500480E-1,-4.860229492E-1,3.392583847E0,7.311892033E0
2.095642090E-1,-5.003881454E-1,3.390189648E0,7.359776020E0
2.115478510E-1,-5.123591423E-1,3.378218651E0,7.457938194E0
2.135620110E-1,-5.171475410E-1,3.354276657E0,7.587224960E0
2.155456540E-1,-5.099649429E-1,3.325546265E0,7.752425194E0
2.175292970E-1,-5.195417404E-1,3.280056238E0,7.960720539E0
2.195129390E-1,-5.722141862E-1,3.222595453E0,8.221688271E0
2.215270990E-1,-6.464344859E-1,3.169923067E0,8.518569946E0
2.235107420E-1,-7.206547260E-1,3.119644880E0,8.927978516E0
2.255249020E-1,-7.278373241E-1,3.112462282E0,9.155426979E0
2.275085450E-1,-7.158663273E-1,3.117250681E0,9.258378029E0
2.294921870E-1,-6.512228847E-1,3.117250681E0,9.569623947E0
2.315063470E-1,-7.086837292E-1,3.011905670E0,9.871294022E0
2.334899900E-1,-8.427590132E-1,2.856282711E0,1.017535686E1
2.355041500E-1,-8.092401624E-1,2.801215887E0,1.028309631E1
2.374877930E-1,-6.392518282E-1,2.803610086E0,1.025675964E1
2.394714350E-1,-4.525041282E-1,2.822763920E0,1.016338634E1
2.414855950E-1,-2.944868207E-1,2.846705914E0,1.002931118E1
2.434692380E-1,-1.292868853E-1,2.882618904E0,9.888052940E0
2.454833980E-1,7.900865376E-2,2.964021683E0,9.749189377E0
2.474975580E-1,3.184288144E-1,3.098097086E0,9.617507935E0
2.494812010E-1,5.770025849E-1,3.263296843E0,9.545681953E0
2.514953610E-1,8.068459630E-1,3.440467834E0,9.500192642E0
2.534790040E-1,1.005564690E0,3.605667830E0,9.454702377E0
2.554931640E-1,1.187524080E0,3.749319792E0,9.428366661E0
2.574768060E-1,1.347935557E0,3.869029999E0,9.418789864E0
2.594604490E-1,1.450886250E0,3.960009575E0,9.430760384E0
2.614746090E-1,1.496376038E0,4.007893562E0,9.423578262E0
2.634582520E-1,1.522712231E0,4.034229755E0,9.387664795E0
2.654724120E-1,1.534683347E0,4.024652958E0,9.320627213E0
2.674560540E-1,1.532289028E0,3.955221176E0,9.153033257E0
2.694396970E-1,1.515529633E0,3.751713991E0,8.722076416E0
2.714538570E-1,1.539471745E0,3.529053211E0,8.271966934E0
2.734375000E-1,1.594538331E0,3.433285236E0,8.339004517E0
2.754516600E-1,1.604115129E0,3.409343243E0,8.638279915E0
2.774658200E-1,1.529894829E0,3.359065056E0,8.688557625E0
2.794494630E-1,1.441309452E0,3.275267839E0,8.461109161E0
2.814331050E-1,1.364694953E0,3.184288263E0,8.259995461E0
2.834167480E-1,1.295263171E0,3.102885485E0,8.224082947E0
2.854003900E-1,1.233013868E0,3.038241863E0,8.279149055E0
2.873840330E-1,1.185129881E0,2.968810081E0,8.341399193E0
2.893981930E-1,1.142034173E0,2.896984100E0,8.379706383E0
2.913513180E-1,1.098938584E0,2.832340717E0,8.418013573E0
2.933654780E-1,1.058237195E0,2.767697096E0,8.456320763E0
2.953491210E-1,1.015141487E0,2.717418909E0,8.513781548E0
2.973327630E-1,9.720458984E-1,2.662352324E0,8.578424454E0
2.993469230E-1,9.385270476E-1,2.612074137E0,8.645462036E0
3.013305660E-1,9.121908545E-1,2.571372509E0,8.722076416E0
3.033447260E-1,8.858546019E-1,2.537853718E0,8.822632790E0
3.053283690E-1,8.714894056E-1,2.497152328E0,8.932766914E0
3.073120110E-1,8.571242094E-1,2.463633537E0,9.038111687E0
3.093261720E-1,8.571242094E-1,2.444479942E0,9.150638580E0
3.113098140E-1,8.667010069E-1,2.432508945E0,9.277531624E0
3.132934570E-1,8.738836050E-1,2.427720547E0,9.411606789E0
3.152770990E-1,8.930372596E-1,2.420537949E0,9.538499832E0
3.172912590E-1,9.169792533E-1,2.420537949E0,9.662998199E0
3.192749020E-1,9.241618514E-1,2.425326347E0,9.782708168E0
3.212585450E-1,9.289502501E-1,2.425326347E0,9.888052940E0
3.232421870E-1,9.433154464E-1,2.422932148E0,9.983820915E0
3.252258300E-1,9.600749016E-1,2.437297344E0,1.007480049E1
3.272094720E-1,9.744400978E-1,2.477998734E0,1.016578007E1
3.291931150E-1,9.888052940E-1,2.528276920E0,1.023760605E1
3.312072750E-1,1.012747288E0,2.564189911E0,1.027591324E1
3.331909180E-1,1.029506683E0,2.604891539E0,1.028309631E1
3.352050780E-1,1.039083481E0,2.626439333E0,1.026394272E1
3.371887200E-1,1.058237195E0,2.636016130E0,1.022802925E1
3.391723630E-1,1.074996591E0,2.633621931E0,1.018253994E1
3.411865230E-1,1.077390790E0,2.633621931E0,1.011789608E1
3.431701660E-1,1.070208192E0,2.643198729E0,1.005804157E1
3.451843260E-1,1.063025594E0,2.647987127E0,9.995792389E0
3.471679680E-1,1.063025594E0,2.638410330E0,9.938331604E0
3.491516110E-1,1.058237195E0,2.628833532E0,9.904812813E0
3.511657710E-1,1.048660398E0,2.612074137E0,9.900024414E0
3.531494140E-1,1.046266198E0,2.588132143E0,9.911994934E0
3.551635740E-1,1.053448796E0,2.566584110E0,9.943120003E0
3.571472160E-1,1.058237195E0,2.540247917E0,9.957485199E0
3.591308590E-1,1.060631394E0,2.513911724E0,9.955090523E0
3.611145020E-1,1.065419793E0,2.485181332E0,9.926360130E0
3.630981440E-1,1.077390790E0,2.442085743E0,9.856928825E0
3.651123040E-1,1.084573388E0,2.391807556E0,9.751583099E0
3.670959470E-1,1.074996591E0,2.331952572E0,9.612719536E0
3.691101070E-1,1.058237195E0,2.274491549E0,9.459490776E0
3.710632320E-1,1.034295082E0,2.224213362E0,9.301473618E0
3.730773920E-1,9.840168953E-1,2.166752577E0,9.153033257E0
3.750915520E-1,9.193734527E-1,2.109291792E0,9.035717010E0
3.770751950E-1,8.427590132E-1,2.047042370E0,8.949525833E0
3.790893550E-1,7.445967197E-1,1.977610588E0,8.884882927E0
3.810729980E-1,6.320692301E-1,1.903390408E0,8.827422142E0
3.830871580E-1,5.051765442E-1,1.817199111E0,8.765172005E0
3.851013180E-1,3.830722570E-1,1.721431017E0,8.688557625E0
3.870849610E-1,2.729389966E-1,1.640028119E0,8.604761124E0
3.890686030E-1,1.795651317E-1,1.558625340E0,8.516175270E0
3.910522460E-1,9.816227108E-2,1.482010841E0,8.422801971E0
3.930358880E-1,2.394201607E-2,1.407790542E0,8.358158112E0
3.950195310E-1,-5.267243832E-2,1.328781962E0,8.343792915E0
3.970336910E-1,-1.244984865E-1,1.247379065E0,8.372523308E0
3.990478510E-1,-1.699883193E-1,1.177947283E0,8.439560890E0
4.010314940E-1,-2.011129409E-1,1.120486379E0,8.542511940E0
4.030151360E-1,-2.106897533E-1,1.067813993E0,8.674192429E0
4.049987790E-1,-1.963245422E-1,1.027112484E0,8.839392662E0
4.070129390E-1,-1.699883193E-1,9.983820915E-1,9.033323288E0
4.090270990E-1,-1.412578970E-1,9.600749016E-1,9.248801231E0
4.110107420E-1,-1.077390760E-1,9.241618514E-1,9.476250648E0
4.130249020E-1,-6.703764945E-2,8.978256583E-1,9.703699112E0
4.150085450E-1,-4.788403399E-3,8.762778044E-1,9.921571732E0
4.169921870E-1,6.943184882E-2,8.690952063E-1,1.012747288E1
4.189758300E-1,1.604115069E-1,8.714894056E-1,1.030943298E1
4.209899900E-1,2.657563984E-1,8.762778044E-1,1.047702694E1
4.229736320E-1,3.687070608E-1,8.882488012E-1,1.063743782E1
4.249877930E-1,4.644751251E-1,8.954314590E-1,1.079306126E1
4.269714350E-1,5.506663918E-1,9.097966552E-1,1.093671322E1
4.289550780E-1,6.272808313E-1,9.361328483E-1,1.104445267E1
4.309692380E-1,6.871358752E-1,9.552865028E-1,1.112346077E1
4.329528800E-1,7.134721279E-1,9.696516991E-1,1.120246983E1
4.349670410E-1,6.991068721E-1,9.983820915E-1,1.126950741E1
4.369812010E-1,6.679822803E-1,1.031900883E0,1.133415127E1
4.389648430E-1,6.320692301E-1,1.063025594E0,1.140358257E1
4.409484860E-1,6.105214357E-1,1.108515382E0,1.148738003E1
4.429321290E-1,6.177040339E-1,1.139639974E0,1.155441761E1
4.449157710E-1,6.464344859E-1,1.154005170E0,1.159033012E1
4.468994140E-1,6.919242740E-1,1.165976286E0,1.160230160E1
4.489135740E-1,7.469909191E-1,1.180341482E0,1.159033012E1
4.508666990E-1,7.948749661E-1,1.180341482E0,1.155441761E1
4.528808590E-1,8.283938169E-1,1.168370485E0,1.150653362E1
4.548645020E-1,8.547300100E-1,1.144428372E0,1.145146656E1
4.568481440E-1,8.858546019E-1,1.115697980E0,1.138921738E1
4.588623040E-1,9.074024558E-1,1.074996591E0,1.132936287E1
4.608459470E-1,9.265560508E-1,1.022324085E0,1.126711273E1
