"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.254000003E-2,2.487699836E-1,7.359722257E-1,6.381419301E-1
2.257200005E-2,3.612909317E-1,8.095926642E-1,6.076087952E-1
3.260400001E-2,3.881151378E-1,8.265891671E-1,5.448480248E-1
4.263700004E-2,3.439199924E-1,8.191503882E-1,4.535769522E-1
5.266900000E-2,2.558647096E-1,7.372723222E-1,3.524252772E-1
6.270100002E-2,1.385353953E-1,5.927119255E-1,2.418324649E-1
7.273300004E-2,9.318953380E-4,4.262995422E-1,1.670235395E-1
8.276500000E-2,-9.770519286E-2,4.892801046E-1,1.156977713E-1
9.279700002E-2,-1.828005612E-1,6.104127169E-1,5.054420233E-2
1.028290000E-1,-2.853415906E-1,6.527332664E-1,-2.747842483E-2
1.128610000E-1,-3.837878406E-1,5.960576534E-1,-1.044642925E-1
1.228940000E-1,-4.059370756E-1,1.851311475E-1,-1.347249895E-1
1.329260000E-1,-4.210043252E-1,-1.160462871E-1,-1.733433455E-1
1.429580000E-1,-4.849055409E-1,-1.734904051E-1,-2.461102307E-1
1.529900000E-1,-6.130125523E-1,-1.066160277E-1,-3.074626923E-1
1.630220001E-1,-7.584464550E-1,-1.120866984E-1,-3.479951918E-1
1.730540000E-1,-8.971506357E-1,-1.359148026E-1,-4.057213366E-1
1.830860000E-1,-1.005816698E0,-1.694125831E-1,-4.555839598E-1
1.931190000E-1,-1.085369349E0,-1.146558374E-1,-4.454370737E-1
2.031510000E-1,-1.135133266E0,5.596383661E-2,-3.937967718E-1
2.131830000E-1,-1.153712511E0,1.482343674E-1,-3.413655758E-1
2.232150000E-1,-9.512981176E-1,-1.807560474E-1,-2.602065504E-1
2.332470000E-1,-6.717891097E-1,-1.246349663E-1,-1.937817186E-1
2.432790000E-1,-3.187945783E-1,-8.181879669E-2,-8.743716776E-2
2.533110000E-1,1.808232814E-2,9.380228817E-2,6.526411511E-3
2.633440000E-1,3.052566051E-1,3.923615515E-1,3.807821125E-2
2.733760000E-1,5.037157536E-1,6.128662229E-1,3.858001903E-2
2.834080000E-1,6.068649888E-1,6.488438845E-1,4.841107503E-2
2.934400000E-1,6.226273775E-1,5.715283751E-1,7.938131690E-2
3.034720000E-1,5.692168474E-1,6.556107402E-1,8.953727782E-2
3.135040000E-1,4.633443356E-1,1.045025110E0,1.094926745E-1
3.235360000E-1,3.339352012E-1,1.655332446E0,9.208998084E-2
3.335690000E-1,1.796663254E-1,2.225119591E0,-8.760134876E-2
3.436010000E-1,-2.923457883E-3,2.693076611E0,-3.122991920E-1
3.536330000E-1,-1.383012980E-1,3.223784447E0,-5.132831931E-1
3.636650000E-1,-2.034512758E-1,3.511274099E0,-5.621982813E-1
3.736970000E-1,-1.838460118E-1,3.601918936E0,-5.684019923E-1
3.837290001E-1,-6.551405042E-2,3.919795513E0,-6.579728723E-1
3.937610000E-1,1.448477060E-1,4.482039452E0,-8.242283463E-1
4.037930000E-1,4.076881409E-1,4.943438530E0,-1.017704368E0
4.138260000E-1,6.589451432E-1,5.090417862E0,-1.166269898E0
4.238580000E-1,9.076542854E-1,4.911211491E0,-1.294928312E0
4.338900000E-1,1.227769494E0,4.972435951E0,-1.578297973E0
4.439220000E-1,1.410532355E0,5.544556618E0,-1.935616970E0
4.539540000E-1,1.576772690E0,5.791878223E0,-2.214475393E0
4.639860000E-1,1.708938479E0,6.074378967E0,-2.497117758E0
4.740180000E-1,1.718851089E0,5.987001896E0,-2.751083612E0
4.840510000E-1,1.503744364E0,5.098178387E0,-3.033189297E0
4.940830000E-1,1.063488483E0,3.803634405E0,-3.457490683E0
5.041150000E-1,4.333899319E-1,2.615953207E0,-4.031208992E0
5.141470000E-1,-3.070483804E-1,1.808192015E0,-4.617743015E0
5.241790000E-1,-1.027955890E0,1.527280688E0,-5.049880505E0
5.342110000E-1,-1.527798891E0,2.031936407E0,-5.116176128E0
5.442427500E-1,-1.639213324E0,3.105520487E0,-4.785646915E0
5.542757500E-1,-1.364584804E0,4.111363888E0,-4.244046688E0
5.643077500E-1,-8.997819424E-1,4.466162682E0,-3.734926224E0
5.743397500E-1,-4.414559007E-1,4.088252544E0,-3.514678717E0
5.843717500E-1,-2.281899601E-1,3.382185936E0,-3.674468517E0
5.944037500E-1,-3.375099897E-1,2.776869535E0,-4.079414368E0
6.044357501E-1,-6.113937497E-1,2.562222004E0,-4.450283051E0
6.144677500E-1,-7.897076011E-1,2.831543922E0,-4.523703575E0
6.245007500E-1,-6.749061346E-1,3.216310978E0,-4.162634373E0
6.345327500E-1,-2.606984377E-1,3.731226921E0,-3.609115839E0
6.445647500E-1,2.558996677E-1,3.895465612E0,-2.901849747E0
6.545967500E-1,6.264923811E-1,3.410321951E0,-2.308133364E0
6.646287500E-1,7.367059588E-1,2.637663841E0,-2.016191721E0
6.746607500E-1,6.394848824E-1,1.963603735E0,-2.011121035E0
6.846927500E-1,4.850611985E-1,1.431325436E0,-2.105226517E0
6.947257500E-1,4.257244766E-1,1.097423911E0,-2.170316696E0
7.047577500E-1,5.005941987E-1,1.144709706E0,-2.157102585E0
7.147897501E-1,6.525852680E-1,1.516903996E0,-2.036615849E0
7.248217500E-1,7.588248849E-1,1.577017665E0,-1.709042668E0
7.348537500E-1,7.037572861E-1,9.029304981E-1,-1.278353930E0
7.448857500E-1,5.146566033E-1,3.089835346E-1,-1.128636599E0
7.549177500E-1,3.056226969E-1,-1.931759566E-1,-1.120772362E0
7.649507500E-1,1.360773295E-1,-7.522810698E-1,-1.071348071E0
7.749827500E-1,-1.163729187E-2,-1.127247453E0,-1.015336394E0
7.850147500E-1,-1.262445599E-1,-1.114969492E0,-9.174664021E-1
7.950467500E-1,-1.569627970E-1,-1.024483204E0,-6.746496558E-1
8.050787500E-1,-9.149616957E-2,-1.040078998E0,-2.975463271E-1
8.151107500E-1,2.411748841E-2,-1.240828037E0,6.249979511E-2
