"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.237978640E-1,-6.180087328E-1,-1.011254430E0,-4.272458851E-1
2.257978640E-1,-7.120819688E-1,-1.177409768E0,-4.645086527E-1
2.277978640E-1,-7.530099750E-1,-1.247048497E0,-4.858889580E-1
2.297978640E-1,-8.244811296E-1,-1.371054053E0,-5.304821134E-1
2.317978640E-1,-8.525809050E-1,-1.415647268E0,-5.512515306E-1
2.337926640E-1,-9.209978580E-1,-1.523159504E0,-6.147814989E-1
2.357926640E-1,-9.356586337E-1,-1.544539809E0,-6.355509162E-1
2.377923780E-1,-9.509302378E-1,-1.561644077E0,-6.532660127E-1
2.397921280E-1,-9.674236178E-1,-1.575083017E0,-6.862527728E-1
2.417919050E-1,-9.698670506E-1,-1.568974376E0,-7.112982273E-1
2.437917050E-1,-9.631475806E-1,-1.555535436E0,-7.247372270E-1
2.457915230E-1,-9.417672753E-1,-1.511553049E0,-7.485609651E-1
2.477913560E-1,-9.234413505E-1,-1.479177237E0,-7.571130991E-1
2.497912020E-1,-8.861785531E-1,-1.408927679E0,-7.809368372E-1
2.517910590E-1,-8.336441517E-1,-1.330736995E0,-8.072040677E-1
2.537890590E-1,-7.835531831E-1,-1.256211400E0,-8.310277462E-1
2.557910590E-1,-7.585076690E-1,-1.220781207E0,-8.456885219E-1
2.577908230E-1,-7.090276480E-1,-1.170079350E0,-8.676797152E-1
2.597906000E-1,-6.864256263E-1,-1.150531769E0,-8.811187744E-1
2.617903890E-1,-6.424432993E-1,-1.124264479E0,-8.988338709E-1
2.637901890E-1,-6.009044647E-1,-1.105938554E0,-9.208250046E-1
2.657899980E-1,-5.795241594E-1,-1.094332099E0,-9.348748922E-1
2.677897250E-1,-5.239354968E-1,-1.054625869E0,-9.733593464E-1
2.697894640E-1,-4.933921695E-1,-1.026525974E0,-9.996265769E-1
2.717892140E-1,-4.243644178E-1,-9.263441563E-1,-1.053382635E0
2.737879340E-1,-3.437301815E-1,-7.760713100E-1,-1.101030231E0
2.757877030E-1,-2.973044515E-1,-6.789437532E-1,-1.122410536E0
2.777874800E-1,-1.830726415E-1,-4.443714917E-1,-1.150510430E0
2.797872650E-1,-4.623883590E-2,-1.743690372E-1,-1.166392803E0
2.817870580E-1,3.989316523E-2,-2.409619093E-2,-1.167614460E0
2.837867910E-1,2.353700399E-1,3.088253736E-1,-1.143790722E0
2.857865240E-1,3.465475142E-1,4.871980250E-1,-1.119356155E0
2.877862570E-1,6.018891931E-1,8.689887524E-1,-1.052771807E0
2.897859900E-1,8.694481850E-1,1.256888151E0,-9.532008767E-1
