"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,1.738834023E0,-9.214140892E0,-2.831310034E-1
7.528489000E-3,1.211824059E0,-7.829542160E0,3.061619997E-1
1.003802000E-2,1.063302994E0,-7.671439171E0,3.301169872E-1
1.254338500E-2,9.435279965E-1,-7.436679840E0,2.630429864E-1
1.505291600E-2,7.902160287E-1,-7.297740936E0,2.342970073E-1
1.756234300E-2,6.752319932E-1,-7.120473862E0,2.822070122E-1
2.007187500E-2,5.458750129E-1,-6.962370872E0,3.444899917E-1
2.258140600E-2,5.219200253E-1,-6.794685841E0,3.013710082E-1
2.509953100E-2,4.069359899E-1,-6.684493065E0,3.780269921E-1
2.761765600E-2,1.817589998E-1,-6.545554161E0,5.265480280E-1
3.012718700E-2,1.003120020E-1,-6.377869129E0,5.696669817E-1
3.263671800E-2,9.552100301E-2,-6.325168133E0,5.121750236E-1
3.514625000E-2,-3.862699866E-2,-6.191020012E0,5.073840022E-1
3.765578100E-2,-1.775660068E-1,-6.099990845E0,5.025929809E-1
4.016531200E-2,-3.021320105E-1,-6.013752937E0,5.696669817E-1
4.267479100E-2,-4.075340033E-1,-5.961051941E0,5.840399861E-1
4.518432200E-2,-5.560550094E-1,-5.893978119E0,6.175770164E-1
4.769385400E-2,-6.662480235E-1,-5.778994083E0,7.469339967E-1
5.020338500E-2,-6.997849941E-1,-5.596936226E0,7.325609922E-1
5.271291600E-2,-7.381129861E-1,-5.501115799E0,7.804710269E-1
5.522244700E-2,-8.483060002E-1,-5.376550198E0,9.050369859E-1
5.797572900E-2,-9.010069966E-1,-5.299893856E0,9.098280072E-1
6.048526000E-2,-9.057980180E-1,-5.199283123E0,1.053557992E0
6.299479100E-2,-1.054319024E0,-5.089089870E0,1.226034045E0
6.550432200E-2,-9.968270063E-1,-5.002851963E0,1.211660981E0
6.801385400E-2,-1.059110045E0,-4.940568924E0,1.350600004E0
7.052338500E-2,-1.102228999E0,-4.887867928E0,1.503911972E0
7.303286400E-2,-1.049528003E0,-4.873495102E0,1.523076057E0
7.554239500E-2,-1.068691969E0,-4.859121799E0,1.594941020E0
7.805192700E-2,-1.073482990E0,-4.825584888E0,1.666805983E0
8.056145800E-2,-1.111811042E0,-4.777675152E0,1.705134034E0
8.307098900E-2,-1.140557051E0,-4.720182896E0,1.733880043E0
8.558052000E-2,-1.030364037E0,-4.624362946E0,1.705134034E0
8.826515600E-2,-9.489169717E-1,-4.619572163E0,1.647642016E0
9.077468700E-2,-8.099780083E-1,-4.600408077E0,1.561403990E0
9.328421800E-2,-6.566659808E-1,-4.600408077E0,1.393718958E0
9.579375000E-2,-5.560550094E-1,-4.566871166E0,1.307481050E0
9.830328100E-2,-4.314889908E-1,-4.581243992E0,1.235615969E0
1.008128120E-1,-3.931609988E-1,-4.571661949E0,1.144587040E0
1.033222910E-1,-3.117139935E-1,-4.557289124E0,1.087095022E0
1.058318750E-1,-2.590129972E-1,-4.461469173E0,1.091886044E0
1.083413540E-1,-2.015209943E-1,-4.413558960E0,1.015229940E0
1.108508850E-1,-4.341800138E-2,-4.495006084E0,8.858730197E-1
1.133604160E-1,4.761099815E-2,-4.456677914E0,7.373520136E-1
1.158699470E-1,1.003120020E-1,-4.442305088E0,6.271589994E-1
1.185581250E-1,1.242669970E-1,-4.375230789E0,5.600849986E-1
1.210676560E-1,2.248779982E-1,-4.274620056E0,4.930109978E-1
1.235771870E-1,2.200870067E-1,-4.207546234E0,4.307279885E-1
1.260867180E-1,2.727879882E-1,-4.092562199E0,4.067730010E-1
